Business Unit Description,Expense Code,Expense Code Description,GL Date,Document No,Invoice No,Invoiced Value,Supplier Name,Address Book No,Proclass Details Level 1,Thomson Classification Description
COMMERCIAL ESTATE,6150,ELECTRICITY,2013-08-02,3497775,27140200,301.14,NPOWER NORTHERN LTD,207191,Utilities,ELECTRICITY COMPANIES
COMMERCIAL ESTATE,6150,ELECTRICITY,2013-08-02,3497781,27140638,305.75,NPOWER NORTHERN LTD,207191,Utilities,ELECTRICITY COMPANIES
ADULT SOCIAL CARE PURCHASING,9180,DAYCARE,2013-08-02,3497353,J667138 280713,286.48,REDACTED PERSONAL DATA,464799,Social Community Care,HOME CARE SERVICES
PURCHASING LEARNING DISABILITI,9180,OTHER CLIENT EXPENDITURE,2013-08-02,3497377,J667168 040813,419.26,REDACTED PERSONAL DATA,332448,Social Community Care,HOME CARE SERVICES
PURCHASING LEARNING DISABILITI,9180,OTHER CLIENT EXPENDITURE,2013-08-02,3497382,J667173 040813,433.12,REDACTED PERSONAL DATA,328070,Social Community Care,HOME CARE SERVICES
PURCHASING LEARNING DISABILITI,9180,OTHER CLIENT EXPENDITURE,2013-08-02,3497384,J667175 040813,419.26,REDACTED PERSONAL DATA,408112,Social Community Care,HOME CARE SERVICES
PURCHASING LEARNING DISABILITI,9180,OTHER CLIENT EXPENDITURE,2013-08-02,3497389,J667180 040813,433.12,REDACTED PERSONAL DATA,369406,Social Community Care,HOME CARE SERVICES
PURCHASING LEARNING DISABILITI,9190,DIRECT PAYMENTS,2013-08-02,3497482,J669420,1821.97,REDACTED PERSONAL DATA,527219,Social Community Care,CAREFIRST DIRECT PAYMENTS
TRANSITIONS,9190,DIRECT PAYMENTS,2013-08-02,3497483,J669420,1444.40,REDACTED PERSONAL DATA,532776,Unclassified Non Trade,OUT OF SCOPE FOR SIC MONITORIN
ADULT SOCIAL CARE PURCHASING,9190,DIRECT PAYMENTS,2013-08-02,3497484,J669420,2346.70,SARAH CARE LTD,556288,Social Community Care,CAREFIRST DIRECT PAYMENTS
ADULT SOCIAL CARE PURCHASING,9190,DIRECT PAYMENTS,2013-08-02,3497486,J669420,1617.52,REDACTED PERSONAL DATA,561167,Social Community Care,CAREFIRST DIRECT PAYMENTS
ADULT SOCIAL CARE PURCHASING,9190,DIRECT PAYMENTS,2013-08-02,3497488,J669420,390.00,AGE UK,568628,Social Community Care,CAREFIRST DIRECT PAYMENTS
ADULT SOCIAL CARE PURCHASING,9190,DIRECT PAYMENTS,2013-08-02,3497490,J669420,2069.70,SY CARE & SUPPORT SHEFFIELD,585426,Social Community Care,CAREFIRST DIRECT PAYMENTS
ADULT SOCIAL CARE PURCHASING,9190,DIRECT PAYMENTS,2013-08-02,3497491,J669420,3450.00,REDACTED PERSONAL DATA,585861,Social Community Care,CAREFIRST DIRECT PAYMENTS
ADULT SOCIAL CARE PURCHASING,9190,SUPPORT PLANNING COSTS,2013-08-02,3497493,J669421,780.00,AGE UK,568628,Social Community Care,CAREFIRST DIRECT PAYMENTS
PURCHASING LEARNING DISABILITI,9190,SUPPORT PLANNING COSTS,2013-08-02,3497494,J669421,330.00,SHEFFIELD MENCAP LTD,577009,Social Community Care,CAREFIRST DIRECT PAYMENTS
ADULT SOCIAL CARE PURCHASING,9190,SUPPORT PLANNING COSTS,2013-08-02,3497495,J669421,450.00,NOMAD HOMELESS ADVICE & SUPPORT UNIT,579564,Social Community Care,CAREFIRST DIRECT PAYMENTS
PURCHASING LEARNING DISABILITI,9250,INDEPENDENT DAY CARE,2013-08-02,3497496,A.05165,6745.76,AUTISM PLUS LTD,330606,Unclassified Non Trade,CHARITIES & VOLUNTARY ORGANISA
PURCHASING LEARNING DISABILITI,9250,INDEPENDENT DAY CARE,2013-08-02,3497497,A.05182,1749.72,AUTISM PLUS LTD,330606,Unclassified Non Trade,CHARITIES & VOLUNTARY ORGANISA
PURCHASING LEARNING DISABILITI,9250,INDEPENDENT DAY CARE,2013-08-02,3497498,A05164,6745.76,AUTISM PLUS LTD,330606,Unclassified Non Trade,CHARITIES & VOLUNTARY ORGANISA
PURCHASING LEARNING DISABILITI,9250,INDEPENDENT DAY CARE,2013-08-02,3497499,A05177,2013.92,AUTISM PLUS LTD,330606,Unclassified Non Trade,CHARITIES & VOLUNTARY ORGANISA
PURCHASING LEARNING DISABILITI,9250,INDEPENDENT DAY CARE,2013-08-02,3497500,A05178,2013.92,AUTISM PLUS LTD,330606,Unclassified Non Trade,CHARITIES & VOLUNTARY ORGANISA
PURCHASING LEARNING DISABILITI,9250,INDEPENDENT DAY CARE,2013-08-02,3497501,A05181,2013.92,AUTISM PLUS LTD,330606,Unclassified Non Trade,CHARITIES & VOLUNTARY ORGANISA
ADULT SOCIAL CARE PURCHASING,9190,CITYWIDE SPOT,2013-08-02,3497503,8696,332.16,B C SHEFFIELD LTD TA BLUEBIRD CARE,568674,Social Community Care,RESIDENTIAL CARE HOMES
PURCHASING LEARNING DISABILITI,9190,CITYWIDE SPOT,2013-08-02,3497504,A.05179,1131.56,AUTISM PLUS LTD,330606,Unclassified Non Trade,CHARITIES & VOLUNTARY ORGANISA
PURCHASING LEARNING DISABILITI,9210,FUNDED NURSING CARE (INCOME),2013-08-02,3497504,A.05179,996.76,AUTISM PLUS LTD,330606,Unclassified Non Trade,CHARITIES & VOLUNTARY ORGANISA
PURCHASING LEARNING DISABILITI,9190,CITYWIDE SPOT,2013-08-02,3497505,A.06048,7260.00,AUTISM PLUS LTD,330606,Unclassified Non Trade,CHARITIES & VOLUNTARY ORGANISA
PURCHASING LEARNING DISABILITI,9210,FUNDED NURSING CARE (INCOME),2013-08-02,3497506,A05148,279.36,AUTISM PLUS LTD,330606,Unclassified Non Trade,CHARITIES & VOLUNTARY ORGANISA
PURCHASING LEARNING DISABILITI,9210,FUNDED NURSING CARE (INCOME),2013-08-02,3497508,A5042.A,7425.20,AUTISM PLUS LTD,330606,Unclassified Non Trade,CHARITIES & VOLUNTARY ORGANISA
PURCHASING LEARNING DISABILITI,9210,FUNDED NURSING CARE (INCOME),2013-08-02,3497509,A5184,7425.20,AUTISM PLUS LTD,330606,Unclassified Non Trade,CHARITIES & VOLUNTARY ORGANISA
PURCHASING,9190,CITYWIDE SPOT,2013-08-02,3497510,1124,860.00,DIRECT HEALTH UK LIMITED,204388,Social Community Care,HOME CARE SERVICES
PURCHASING LEARNING DISABILITI,9190,CITYWIDE SPOT,2013-08-02,3497512,2100080496,713.20,COMMUNITY HEALTH SHEFFIELD,361895,Unclassified Non Trade,HOSPITALS
PURCHASING LEARNING DISABILITI,9190,CITYWIDE SPOT,2013-08-02,3497514,SIM1052858,2225.56,CARETECH COMMUNITY SERVICES,524237,Social Community Care,HOME CARE SERVICES
PURCHASING LEARNING DISABILITI,9190,CITYWIDE SPOT,2013-08-02,3497515,SIM1052859,1259.64,CARETECH COMMUNITY SERVICES,524237,Social Community Care,HOME CARE SERVICES
PURCHASING LEARNING DISABILITI,9190,CITYWIDE SPOT,2013-08-02,3497516,SIM1052860,2311.32,CARETECH COMMUNITY SERVICES,524237,Social Community Care,HOME CARE SERVICES
PURCHASING LEARNING DISABILITI,9190,CITYWIDE SPOT,2013-08-02,3497517,SIM1052861,2447.00,CARETECH COMMUNITY SERVICES,524237,Social Community Care,HOME CARE SERVICES
PURCHASING LEARNING DISABILITI,9190,CITYWIDE SPOT,2013-08-02,3497519,24708,2202.64,SPECTRUM SOCIAL CARE LTD,328608,Human Resources,EMPLOYMENT & RECRUITMENT AGENC
PURCHASING LEARNING DISABILITI,9190,CITYWIDE SPOT,2013-08-02,3497520,SIM1052862,2334.08,CARETECH COMMUNITY SERVICES,524237,Social Community Care,HOME CARE SERVICES
PURCHASING LEARNING DISABILITI,9190,CITYWIDE SPOT,2013-08-02,3497521,SIM1052863,1848.20,CARETECH COMMUNITY SERVICES,524237,Social Community Care,HOME CARE SERVICES
PURCHASING LEARNING DISABILITI,9210,FUNDED NURSING CARE (INCOME),2013-08-02,3497521,SIM1052863,875.60,CARETECH COMMUNITY SERVICES,524237,Social Community Care,HOME CARE SERVICES
PURCHASING LEARNING DISABILITI,9190,CITYWIDE SPOT,2013-08-02,3497522,SIM1052864,1679.28,CARETECH COMMUNITY SERVICES,524237,Social Community Care,HOME CARE SERVICES
PURCHASING LEARNING DISABILITI,9190,CITYWIDE SPOT,2013-08-02,3497523,SIM1052865,1948.76,CARETECH COMMUNITY SERVICES,524237,Social Community Care,HOME CARE SERVICES
PURCHASING LEARNING DISABILITI,9190,CITYWIDE SPOT,2013-08-02,3497524,24848,750.00,SPECTRUM SOCIAL CARE LTD,328608,Human Resources,EMPLOYMENT & RECRUITMENT AGENC
ADULT SOCIAL CARE PURCHASING,9190,CITYWIDE SPOT,2013-08-02,3497528,3343,405.00,SHEFFCARE LIMITED,299566,Social Community Care,RESIDENTIAL CARE HOMES
ADULT SOCIAL CARE PURCHASING,9190,CITYWIDE SPOT,2013-08-02,3497530,3349,405.00,SHEFFCARE LIMITED,299566,Social Community Care,RESIDENTIAL CARE HOMES
ADULT SOCIAL CARE PURCHASING,9190,CITYWIDE SPOT,2013-08-02,3497541,3422,360.00,SHEFFCARE LIMITED,299566,Social Community Care,RESIDENTIAL CARE HOMES
ADULT SOCIAL CARE PURCHASING,9190,CITYWIDE SPOT,2013-08-02,3497542,3661,360.00,SHEFFCARE LIMITED,299566,Social Community Care,RESIDENTIAL CARE HOMES
ADULT SOCIAL CARE PURCHASING,9190,CITYWIDE SPOT,2013-08-02,3497543,3665,405.00,SHEFFCARE LIMITED,299566,Social Community Care,RESIDENTIAL CARE HOMES
ADULT SOCIAL CARE PURCHASING,9190,CITYWIDE SPOT,2013-08-02,3497549,3752,405.00,SHEFFCARE LIMITED,299566,Social Community Care,RESIDENTIAL CARE HOMES
ADULT SOCIAL CARE PURCHASING,9190,CITYWIDE SPOT,2013-08-02,3497550,3755,585.00,SHEFFCARE LIMITED,299566,Social Community Care,RESIDENTIAL CARE HOMES
ADULT SOCIAL CARE PURCHASING,9190,CITYWIDE SPOT,2013-08-02,3497551,3964,405.00,SHEFFCARE LIMITED,299566,Social Community Care,RESIDENTIAL CARE HOMES
ADULT SOCIAL CARE PURCHASING,9190,CITYWIDE SPOT,2013-08-02,3497552,3967,405.00,SHEFFCARE LIMITED,299566,Social Community Care,RESIDENTIAL CARE HOMES
PDSI PURCHASING,9190,CITYWIDE SPOT,2013-08-02,3497553,3967,446.16,ONE TO ONE SUPPORT SERVICES LTD,518159,Social Community Care,HOME CARE SERVICES
ADULT SOCIAL CARE PURCHASING,9190,CITYWIDE SPOT,2013-08-02,3497555,3969,315.00,SHEFFCARE LIMITED,299566,Social Community Care,RESIDENTIAL CARE HOMES
ADULT SOCIAL CARE PURCHASING,9190,CITYWIDE SPOT,2013-08-02,3497556,3971,405.00,SHEFFCARE LIMITED,299566,Social Community Care,RESIDENTIAL CARE HOMES
ADULT SOCIAL CARE PURCHASING,9190,CITYWIDE SPOT,2013-08-02,3497557,3973,270.00,SHEFFCARE LIMITED,299566,Social Community Care,RESIDENTIAL CARE HOMES
ADULT SOCIAL CARE PURCHASING,9190,CITYWIDE SPOT,2013-08-02,3497559,3975,405.00,SHEFFCARE LIMITED,299566,Social Community Care,RESIDENTIAL CARE HOMES
INDEPENDENT FOSTERING PLACEMEN,9270,INDEPENDENT FOSTERING,2013-08-02,3497411,17538,3084.20,PARALLEL PARENTS LTD,521940,Social Community Care,ADOPTION & FOSTERING
LEAVING CARE,9270,CARELEAVERS ACCOMMODATION,2013-08-02,3497412,BK SS 3,1435.00,LALBAGH,461745,Facilities Management,GUEST HOUSES
LEAVING CARE,9270,CARELEAVERS ACCOMMODATION,2013-08-02,3497413,MUD48,320.95,EARL MARSHALL GUEST HOUSE,391589,Facilities Management,GUEST HOUSES
LEAVING CARE,9270,CARELEAVERS ACCOMMODATION,2013-08-02,3497414,MUD49,320.95,EARL MARSHALL GUEST HOUSE,391589,Facilities Management,GUEST HOUSES
LEAVING CARE,9270,CARELEAVERS ACCOMMODATION,2013-08-02,3497415,MUD50,320.95,EARL MARSHALL GUEST HOUSE,391589,Facilities Management,GUEST HOUSES
LEAVING CARE,9270,CARELEAVERS ACCOMMODATION,2013-08-02,3497416,MUD51,320.95,EARL MARSHALL GUEST HOUSE,391589,Facilities Management,GUEST HOUSES
LEAVING CARE,9270,CARELEAVERS ACCOMMODATION,2013-08-02,3497417,MUD52,320.95,EARL MARSHALL GUEST HOUSE,391589,Facilities Management,GUEST HOUSES
LEAVING CARE,9270,CARELEAVERS ACCOMMODATION,2013-08-02,3497418,MUD54,320.95,EARL MARSHALL GUEST HOUSE,391589,Facilities Management,GUEST HOUSES
WEST SA - CIN S17,9280,CONTACT,2013-08-02,3497421,605859 LBH,422.48,PROGRESSIVE CARE LTD,343548,Social Community Care,CHILDREN'S HOMES
CONTACT CONTRACTS,9280,CONTACT,2013-08-02,3497422,605859 LHS,256.27,PROGRESSIVE CARE LTD,343548,Social Community Care,CHILDREN'S HOMES
CONTACT CONTRACTS,9280,CONTACT,2013-08-02,3497425,605859 LW,274.80,PROGRESSIVE CARE LTD,343548,Social Community Care,CHILDREN'S HOMES
CONTACT CONTRACTS,9280,CONTACT,2013-08-02,3497432,605859 RS,372.50,PROGRESSIVE CARE LTD,343548,Social Community Care,CHILDREN'S HOMES
CONTACT CONTRACTS,9280,CONTACT,2013-08-02,3497433,605859 SF,274.09,PROGRESSIVE CARE LTD,343548,Social Community Care,CHILDREN'S HOMES
CONTACT CONTRACTS,9280,CONTACT,2013-08-02,3497446,476 JB,471.20,SHEFFIELD CHILDREN'S CENTRE,311908,Social Community Care,NURSERIES & CRECHES
WEST SA - CIN S17,9280,CONTACT,2013-08-02,3497447,476 JHW,322.80,SHEFFIELD CHILDREN'S CENTRE,311908,Social Community Care,NURSERIES & CRECHES
CONTACT CONTRACTS,9280,CONTACT,2013-08-02,3497448,476 JJ,664.10,SHEFFIELD CHILDREN'S CENTRE,311908,Social Community Care,NURSERIES & CRECHES
CONTACT CONTRACTS,9280,CONTACT,2013-08-02,3497449,476 LM,632.26,SHEFFIELD CHILDREN'S CENTRE,311908,Social Community Care,NURSERIES & CRECHES
CONTACT CONTRACTS,9280,CONTACT,2013-08-02,3497450,476 NH,537.93,SHEFFIELD CHILDREN'S CENTRE,311908,Social Community Care,NURSERIES & CRECHES
CONTACT CONTRACTS,9280,CONTACT,2013-08-02,3497452,476 RP,566.15,SHEFFIELD CHILDREN'S CENTRE,311908,Social Community Care,NURSERIES & CRECHES
CONTACT CONTRACTS,9280,CONTACT,2013-08-02,3497453,476 RS,397.20,SHEFFIELD CHILDREN'S CENTRE,311908,Social Community Care,NURSERIES & CRECHES
CONTACT CONTRACTS,9280,CONTACT,2013-08-02,3497454,476 RSH,304.99,SHEFFIELD CHILDREN'S CENTRE,311908,Social Community Care,NURSERIES & CRECHES
CONTACT CONTRACTS,9280,CONTACT,2013-08-02,3497455,476 TH,619.20,SHEFFIELD CHILDREN'S CENTRE,311908,Social Community Care,NURSERIES & CRECHES
CONTACT CONTRACTS,9280,CONTACT,2013-08-02,3497456,476 XM,676.00,SHEFFIELD CHILDREN'S CENTRE,311908,Social Community Care,NURSERIES & CRECHES
EAST SA - CIN S17,9280,CONTACT,2013-08-02,3497459,605859 AB,353.20,PROGRESSIVE CARE LTD,343548,Social Community Care,CHILDREN'S HOMES
CONTACT CONTRACTS,9280,CONTACT,2013-08-02,3497469,605859 EB,483.94,PROGRESSIVE CARE LTD,343548,Social Community Care,CHILDREN'S HOMES
CONTACT CONTRACTS,9280,CONTACT,2013-08-02,3497473,605859 IB,311.40,PROGRESSIVE CARE LTD,343548,Social Community Care,CHILDREN'S HOMES
CONTACT CONTRACTS,9280,CONTACT,2013-08-02,3497477,605859 JF,274.09,PROGRESSIVE CARE LTD,343548,Social Community Care,CHILDREN'S HOMES
CONTACT CONTRACTS,9280,CONTACT,2013-08-02,3497479,605859 JHS,256.27,PROGRESSIVE CARE LTD,343548,Social Community Care,CHILDREN'S HOMES
ADULT SOCIAL CARE PURCHASING,9200,CONTINUING RESIDENTIAL CARE,2013-08-02,3497400,J660641 180813,52631.29,MIDHURST ROAD,361801,Social Community Care,RESIDENTIAL CARE HOMES
ADULT SOCIAL CARE PURCHASING,9200,CONTINUING RESIDENTIAL CARE,2013-08-02,3497401,J660649 180813,32685.72,KNOWLE HILL,361798,Social Community Care,RESIDENTIAL CARE HOMES
ADULT SOCIAL CARE PURCHASING,4260,RESIDENTIAL COSTS RECOVERED,2013-08-02,3497402,J660762 180813,343.86,ALEXANDER COURT CARE HOME,361889,Social Community Care,RESIDENTIAL CARE HOMES
ADULT SOCIAL CARE PURCHASING,9200,CONTINUING RESIDENTIAL CARE,2013-08-02,3497402,J660762 180813,8664.00,ALEXANDER COURT CARE HOME,361889,Social Community Care,RESIDENTIAL CARE HOMES
ADULT SOCIAL CARE PURCHASING,9210,CONTINUING NURSING CARE,2013-08-02,3497402,J660762 180813,32180.00,ALEXANDER COURT CARE HOME,361889,Social Community Care,RESIDENTIAL CARE HOMES
ADULT SOCIAL CARE PURCHASING,9200,CONTINUING RESIDENTIAL CARE,2013-08-02,3497403,J660763 180813,12824.00,ASCOT LODGE CARE HOME,362118,Social Community Care,NURSING HOMES
ADULT SOCIAL CARE PURCHASING,9210,CONTINUING NURSING CARE,2013-08-02,3497403,J660763 180813,30167.94,ASCOT LODGE CARE HOME,362118,Social Community Care,NURSING HOMES
ADULT SOCIAL CARE PURCHASING,9200,CONTINUING RESIDENTIAL CARE,2013-08-02,3497404,J661909 180813,4508.00,BLENHEIM COURT,368328,Social Community Care,NURSING HOMES
ADULT SOCIAL CARE PURCHASING,9210,CONTINUING NURSING CARE,2013-08-02,3497404,J661909 180813,21951.86,BLENHEIM COURT,368328,Social Community Care,NURSING HOMES
ADULT SOCIAL CARE PURCHASING,9210,CONTINUING NURSING CARE,2013-08-02,3497405,J664251 180813,16860.00,HOLMWOOD CARE HOME,331238,Social Community Care,NURSING HOMES
ADULT SOCIAL CARE PURCHASING,9200,CONTINUING RESIDENTIAL CARE,2013-08-02,3497406,J669416 180813,9663.29,GRANGE CRESCENT,361898,Social Community Care,RESIDENTIAL CARE HOMES
PURCHASING LEARNING DISABILITI,9200,CONTINUING RESIDENTIAL CARE,2013-08-02,3497407,J669417 180813,15282.80,WHITWELL PARK,362055,Social Community Care,NURSING HOMES
ADULT SOCIAL CARE PURCHASING,9200,CONTINUING RESIDENTIAL CARE,2013-08-02,3497408,J669418 180813,4788.00,LOWER BOWSHAW VIEW NH,362101,Social Community Care,NURSING HOMES
ADULT SOCIAL CARE PURCHASING,9210,CONTINUING NURSING CARE,2013-08-02,3497409,J669419 180813,8053.43,ROSEBERRY CARE CENTRES GB LTD,362099,Social Community Care,RESIDENTIAL CARE HOMES
ADULT SOCIAL CARE PURCHASING,9200,SHORT TERM RESIDENTIAL CARE,2013-08-02,3497410,J615724 280413,340.00,MIDHURST ROAD,361801,Social Community Care,RESIDENTIAL CARE HOMES
CITY WIDE CARE ALARMS,8010,EQUIPMENT PURCHASE AND REPAIR,2013-08-05,3498157,ERS INVOICE88646,305.00,JRWINSTANLEY,570104,Health and Safety,GAS SAFETY TESTING & INSPECTIO
CLAIMS,8740,PUBLIC LIABILITY,2013-08-05,3498160,ERS INVOICE88652,3632.40,HOWELLS SOLICITORS,314902,Legal Services,SOLICITORS
SHORT BREAKS FUNDING FOR DISAB,8440,FEE EXPENSES,2013-08-05,3498161,ERS INVOICE88653,400.00,REDACTED PERSONAL DATA,538865,Unclassified Non Trade,OUT OF SCOPE FOR SIC MONITORIN
SHORT BREAKS FUNDING FOR DISAB,8440,FEE EXPENSES,2013-08-05,3498162,ERS INVOICE88654,400.00,REDACTED PERSONAL DATA,586134,Unclassified Non Trade,OUT OF SCOPE FOR SIC MONITORIN
SHORT BREAKS FUNDING FOR DISAB,8440,FEE EXPENSES,2013-08-05,3498163,ERS INVOICE88655,400.00,REDACTED PERSONAL DATA,586135,Unclassified Non Trade,OUT OF SCOPE FOR SIC MONITORIN
SHORT BREAKS FUNDING FOR DISAB,8440,FEE EXPENSES,2013-08-05,3498164,ERS INVOICE88656,400.00,REDACTED PERSONAL DATA,556229,Unclassified Non Trade,OUT OF SCOPE FOR SIC MONITORIN
ADAPTATIONS,1157,DWELLINGS MAIN CONTRACT,2013-08-05,3485080,12120195,9066.79,KIER SHEFFIELD LLP,352687,Construction,PROPERTY MAINTENANCE & REPAIRS
ADAPTATIONS,1157,DWELLINGS MAIN CONTRACT,2013-08-05,3485081,12120194,20695.97,KIER SHEFFIELD LLP,352687,Construction,PROPERTY MAINTENANCE & REPAIRS
ADAPTATIONS,1157,DWELLINGS MAIN CONTRACT,2013-08-05,3485083,12120182,22426.05,KIER SHEFFIELD LLP,352687,Construction,PROPERTY MAINTENANCE & REPAIRS
CARILLION CONTROL ACCOUNT,9620,FINANCIAL PROCESSES,2013-08-05,3488311,128985,59808.87,CARILLION (AMBS) LTD,541917,Facilities Management,FACILITIES MANAGEMENT
EP NORTH WEST,1157,DWELLINGS MAIN CONTRACT,2013-08-05,3488639,8929,3938.00,AMK FENCE-IN  LTD,202934,Construction,FENCING CONTRACTORS
ENERGY -SCHEME,6160,GAS - INVOICE,2013-08-05,3489800,A3931833/MSAM72505,195493.25,BRITISH GAS TRADING LTD,204677,Utilities,GAS SUPPLIERS
PFI 1,8350,MISCELLANEOUS EXPENSES,2013-08-05,3495502,816,1054.85,PYRAMID SCHOOLS (SHEFFIELD) LTD,324404,Financial Services,LEASING SERVICES
PFI 1,8350,MISCELLANEOUS EXPENSES,2013-08-05,3495900,815,895.11,PYRAMID SCHOOLS (SHEFFIELD) LTD,324404,Financial Services,LEASING SERVICES
PFI 1,8350,MISCELLANEOUS EXPENSES,2013-08-05,3495902,813,2209.50,PYRAMID SCHOOLS (SHEFFIELD) LTD,324404,Financial Services,LEASING SERVICES
COMMERCIAL DIRECTOR,8440,FEE EXPENSES,2013-08-05,3497227,DRNJLH53WZJ,300.00,REDACTIVE EVENTS LTD,492725,Education,PUBLISHERS
BOOKS & OTHER MATERIALS,8080,LIBRARY MATERIALS,2013-08-05,3497804,1773585,503.53,BERTRAM LIBRARY SERVICES,418929,Education,EDUCATIONAL EQUIPMENT & SUPPLI
SCHOOLS LIBRARY SERVICE,8080,LIBRARY MATERIALS,2013-08-05,3497805,1773079,464.89,BERTRAM LIBRARY SERVICES,418929,Education,EDUCATIONAL EQUIPMENT & SUPPLI
SCHOOLS LIBRARY SERVICE,8080,LIBRARY MATERIALS,2013-08-05,3497807,1772978,587.47,BERTRAM LIBRARY SERVICES,418929,Education,EDUCATIONAL EQUIPMENT & SUPPLI
ELECTRIC WORKS BUSINESS CENTRE,8410,GENERAL OFFICE EXPENSES,2013-08-05,3497947,6657,48947.00,CREATIVE SPACE MANAGEMENT LTD (ELECTRIC,464280,Unclassified Trade,PROPERTY & ESTATE MANAGEMENT
OSP2 KIER LTD CONTROL ACCOUNT,9620,FINANCIAL PROCESSES,2013-08-05,3498078,140201,365641.00,KIER LIMITED,516733,Facilities Management,FACILITIES MANAGEMENT
ADULT SOCIAL CARE PURCHASING,9190,DIRECT PAYMENTS,2013-08-05,3497962,J671048,357.00,REDACTED PERSONAL DATA,490807,Social Community Care,CAREFIRST DIRECT PAYMENTS
ADULT SOCIAL CARE PURCHASING,9190,DIRECT PAYMENTS,2013-08-05,3497963,J671048,990.00,REDACTED PERSONAL DATA,541229,Social Community Care,CAREFIRST DIRECT PAYMENTS
PURCHASING,9190,CITYWIDE SPOT,2013-08-05,3497964,J669389 210713,4202.56,SUPPORTED HOUSING SERVICES,294949,Facilities Management,HOSTELS
ADULT SOCIAL CARE PURCHASING,9190,CITYWIDE SPOT,2013-08-05,3497964,J669389 210713,3176.04,SUPPORTED HOUSING SERVICES,294949,Facilities Management,HOSTELS
ADULT SOCIAL CARE PURCHASING,9190,CITYWIDE SPOT,2013-08-05,3497965,7460,695.15,INTERCARE SERVICES DIRECT,530605,Social Community Care,HOME CARE SERVICES
ADULT SOCIAL CARE PURCHASING,9190,CITYWIDE SPOT,2013-08-05,3497966,7463,398.10,INTERCARE SERVICES DIRECT,530605,Social Community Care,HOME CARE SERVICES
ADULT SOCIAL CARE PURCHASING,9190,CITYWIDE SPOT,2013-08-05,3497967,7464,842.14,INTERCARE SERVICES DIRECT,530605,Social Community Care,HOME CARE SERVICES
ADULT SOCIAL CARE PURCHASING,9190,CITYWIDE SPOT,2013-08-05,3497968,7465,1882.71,INTERCARE SERVICES DIRECT,530605,Social Community Care,HOME CARE SERVICES
PURCHASING LEARNING DISABILITI,9190,CITYWIDE SPOT,2013-08-05,3497969,AB/5/226587.,2849.38,H F TRUST LIMITED,362078,Unclassified Non Trade,CHARITIES & VOLUNTARY ORGANISA
ADULT SOCIAL CARE PURCHASING,9190,CITYWIDE SPOT,2013-08-05,3497973,3736,765.00,SHEFFCARE LIMITED,299566,Social Community Care,RESIDENTIAL CARE HOMES
ADULT SOCIAL CARE PURCHASING,9190,CITYWIDE SPOT,2013-08-05,3497974,3966,315.00,SHEFFCARE LIMITED,299566,Social Community Care,RESIDENTIAL CARE HOMES
ADULT SOCIAL CARE PURCHASING,9190,CITYWIDE SPOT,2013-08-05,3497975,7456,303.12,INTERCARE SERVICES DIRECT,530605,Social Community Care,HOME CARE SERVICES
ADULT SOCIAL CARE PURCHASING,9190,CITYWIDE SPOT,2013-08-05,3497976,7457,625.32,INTERCARE SERVICES DIRECT,530605,Social Community Care,HOME CARE SERVICES
ADULT SOCIAL CARE PURCHASING,9190,CITYWIDE SPOT,2013-08-05,3497977,7459,884.80,INTERCARE SERVICES DIRECT,530605,Social Community Care,HOME CARE SERVICES
NORTH SA - CIN S17,9270,CARELEAVERS INDEPENDENT LIVING,2013-08-05,3498003,01/4121477,458.00,CO-OPERATIVE TRAVEL MANAGEMENT,202987,Facilities Management,TRAVEL AGENTS & HOLIDAY COMPAN
FOSTERING NON-PLACEMENT LAC 1,9280,CONTACT,2013-08-05,3498003,01/4121477,657.65,CO-OPERATIVE TRAVEL MANAGEMENT,202987,Facilities Management,TRAVEL AGENTS & HOLIDAY COMPAN
PURCHASING,9210,CONTINUING NURSING CARE,2013-08-05,3497953,J637294 210713,5734.76,TAPTON GROVE NURSING HOME,361826,Social Community Care,NURSING HOMES
PURCHASING,9200,CONTINUING RESIDENTIAL CARE,2013-08-05,3497954,J660624 180813,3450.00,ROEFIELD SPECIALIST CARE LIMITED,585052,Social Community Care,RESIDENTIAL CARE HOMES
PURCHASING,9210,CONTINUING NURSING CARE,2013-08-05,3497955,J660660 180813,767.62,TAPTON GROVE NURSING HOME,361826,Social Community Care,NURSING HOMES
ADULT SOCIAL CARE PURCHASING,9200,SHORT TERM RESIDENTIAL CARE,2013-08-05,3497957,J671051 180813,4788.00,IDEAL CARE HOMES,524235,Social Community Care,RESIDENTIAL CARE HOMES
ADULT SOCIAL CARE PURCHASING,9200,SHORT TERM RESIDENTIAL CARE,2013-08-05,3497958,J671044 210713,2407.29,PADDOCK HILL,361797,Social Community Care,RESIDENTIAL CARE HOMES
PURCHASING LEARNING DISABILITI,9200,SHORT TERM RESIDENTIAL CARE,2013-08-05,3497959,J671045 210713,900.00,SHIREBROOK FIELDS CARE HOME,362105,Social Community Care,NURSING HOMES
ADULT SOCIAL CARE PURCHASING,9210,SHORT TERM NURSING CARE,2013-08-05,3497960,J671046 210713,259.96,SHEFFIELD CHESHIRE HOME,361768,Social Community Care,NURSING HOMES
ADULT SOCIAL CARE PURCHASING,9200,SHORT TERM RESIDENTIAL CARE,2013-08-05,3497961,J671047 210713,774.00,BLENHEIM COURT,368328,Social Community Care,NURSING HOMES
