Body Name,Organisational Unit,Business Unit No.,Business Unit Description,Expense Code,Expense Code Description,GL Date,Document No.,Invoice No.,Invoiced Value,Supplier Name,Address Book No.,Proclass Details Level 1,Thomson Classification Description
SHEFFIELD CITY COUNCIL,POLICY PERFORMANCE AND COMMS,17027,EQUALITIES & INVOLVEMENT,4150,HIRE & LETTINGS FEES,2017-02-10,4148104,41326,675.00,CVC EVENT SERVICES LTD,381526,,"EXHIBITION, EVENT & TRADE FAIR"
SHEFFIELD CITY COUNCIL,PLACE,22095,HEAD OF PLANNING SERVICES,5750,TRAINING EXPENDITURE,2017-02-10,4148188,7111,950.00,ROYAL TOWN PLANNING INSTITUTE,413283,,CHARITIES & VOLUNTARY ORGANISA
SHEFFIELD CITY COUNCIL,PLACE,22141,OFF STREET CAR PARKS,8010,EQUIPMENT PURCHASE AND REPAIR,2017-02-10,4148400,146554,4570.80,METRIC GROUP LTD,460092,,ACCESS EQUIPMENT
SHEFFIELD CITY COUNCIL,CYPF,32190,C & F CITYWIDE CONTRACTS,9120,OTHER AGENCIES,2017-02-10,4148716,21086,3500.00,FAMILY ACTION,469656,,COUNSELLING & ADVICE SERVICES
SHEFFIELD CITY COUNCIL,COMMUNITIES,49028,SUPPORTED & TEMP ACCOM TEAM,6210,BED & BREAKFAST PAYMENTS,2017-02-10,4148906,HOM043,318.50,EARL MARSHALL GUEST HOUSE LTD,391589,,GUEST HOUSES
SHEFFIELD CITY COUNCIL,COMMUNITIES,49028,SUPPORTED & TEMP ACCOM TEAM,6210,BED & BREAKFAST PAYMENTS,2017-02-10,4150607,HOM042,496.31,EARL MARSHALL GUEST HOUSE LTD,391589,,GUEST HOUSES
SHEFFIELD CITY COUNCIL,COMMUNITIES,49028,SUPPORTED & TEMP ACCOM TEAM,6210,BED & BREAKFAST PAYMENTS,2017-02-10,4150633,HOM041,290.49,EARL MARSHALL GUEST HOUSE LTD,391589,,GUEST HOUSES
SHEFFIELD CITY COUNCIL,CYPF,33009,DISADVANTAGED AREA FUNDING,9120,OTHER AGENCIES,2017-02-10,4151727,2017-02-01,25650.00,AUTISM CENTRE FOR SUPPORTED EMPLOYMENT,541689,,EMPLOYMENT & RECRUITMENT AGENC
SHEFFIELD CITY COUNCIL,CYPF,33009,DISADVANTAGED AREA FUNDING,9120,OTHER AGENCIES,2017-02-10,4151728,SOARCO/2669,31412.50,SOAR COMMUNITY,633056,,CHARITIES & VOLUNTARY ORGANISA
SHEFFIELD CITY COUNCIL,CYPF,33009,DISADVANTAGED AREA FUNDING,9120,OTHER AGENCIES,2017-02-10,4151729,SOARCO/2670,92890.77,SOAR COMMUNITY,633056,,CHARITIES & VOLUNTARY ORGANISA
SHEFFIELD CITY COUNCIL,COMMUNITIES,42034,PURCHASING LEARNING DISABILITI,4080,FEES & CHARGES,2017-02-10,4151746,662R64233,5203.80,COMMUNITY INTEGRATED CARE,620703,,SOCIAL SERVICES
SHEFFIELD CITY COUNCIL,CYPF,39047,ALDINE HOUSE,7060,EXTERNAL VEHICLE HIRE,2017-02-10,4151771,WSE_00430,570.00,WELCARE SECURE ESCORTS LTD,599855,,MINI BUSES - HIRE & LEASING
SHEFFIELD CITY COUNCIL,CYPF,39047,ALDINE HOUSE,8060,MATERIALS AND SUPPLIES GENERAL,2017-02-10,4151799,10301600,831.00,ASSESSMENT AND QUALIFICATIONS ALLIANCE,203098,,EXAMINATION BOARDS
SHEFFIELD CITY COUNCIL,CYPF,38059,EY/MAST PREMISES,8440,FEE EXPENSES,2017-02-10,4152063,8838,8909.50,STEP DEVELOPMENT TRUST,386227,,CHARITIES & VOLUNTARY ORGANISA
SHEFFIELD CITY COUNCIL,CYPF,39047,ALDINE HOUSE,9120,OTHER AGENCIES,2017-02-10,4152342,VIVC0002842,382.12,VOICE,328689,,CHARITIES & VOLUNTARY ORGANISA
SHEFFIELD CITY COUNCIL,COMMUNITIES,49466,REGISTRATION & REGULATION,8490,TRANSLATN/SIGN/INTERPRET FEES,2017-02-10,4152357,4781,403.00,LANGUAGELINE SOLUTIONS,471915,,TRANSLATORS & INTERPRETERS
SHEFFIELD CITY COUNCIL,CYPF,39567,YOUTH JUSTICE SERVICE,5750,TRAINING EXPENDITURE,2017-02-10,4152385,164,5525.00,REMEDI,329612,,CHARITIES & VOLUNTARY ORGANISA
SHEFFIELD CITY COUNCIL,CYPF,39357,SHORT BREAKS FUNDING FOR DISAB,9120,OTHER AGENCIES,2017-02-10,4152386,27234,321.10,BURTON STREET PROJECT,342774,,CHARITIES & VOLUNTARY ORGANISA
SHEFFIELD CITY COUNCIL,CYPF,39357,SHORT BREAKS FUNDING FOR DISAB,9120,OTHER AGENCIES,2017-02-10,4152387,27233,338.00,BURTON STREET PROJECT,342774,,CHARITIES & VOLUNTARY ORGANISA
SHEFFIELD CITY COUNCIL,CYPF,32190,C & F CITYWIDE CONTRACTS,8440,FEE EXPENSES,2017-02-10,4152427,4000483058,6014.76,SHEFFIELD TEACHING HOSPITALS,460620,,HOSPITALS
SHEFFIELD CITY COUNCIL,CYPF,39047,ALDINE HOUSE,8130,CATERING SUPPLIES,2017-02-10,4152431,259122400,378.27,YORKSHIRE PURCHASING ORGANISATION,295997,,PURCHASING SERVICES
SHEFFIELD CITY COUNCIL,CYPF,39047,ALDINE HOUSE,5750,TRAINING EXPENDITURE,2017-02-10,4152432,CUKI0010777,4400.00,CRISIS PREVENTION INSTITUTE,328692,,TRAINING CONSULTANTS
SHEFFIELD CITY COUNCIL,RESOURCES,15205,PFI 2,6030,REPAIRS AND MTCE - RESPONSIVE,2017-02-10,4152490,90035905,4150.00,PRIORGATE LIMITED,392312,,LEASING SERVICES
SHEFFIELD CITY COUNCIL,RESOURCES,15205,PFI 2,6270,SERVICE / PFI UNITARY CHARGE,2017-02-10,4152490,90035905,347063.13,PRIORGATE LIMITED,392312,,LEASING SERVICES
SHEFFIELD CITY COUNCIL,COMMUNITIES,49310,NORTH SHEFFIELD,8010,EQUIPMENT PURCHASE AND REPAIR,2017-02-10,4152494,6901042201/6901042845,257.21,LYRECO UK LTD,593417,,OFFICE FURNITURE & EQUIPMENT
SHEFFIELD CITY COUNCIL,COMMUNITIES,49802,BUSINESS SUPPORT,8390,STATIONERY,2017-02-10,4152532,6901042306,775.00,LYRECO UK LTD,593417,,OFFICE FURNITURE & EQUIPMENT
SHEFFIELD CITY COUNCIL,COMMUNITIES,49313,EAST SHEFFIELD,8390,STATIONERY,2017-02-10,4152557,6901042258,638.40,LYRECO UK LTD,593417,,OFFICE FURNITURE & EQUIPMENT
SHEFFIELD CITY COUNCIL,PLACE,22072,ADMIN SUPPORT,8370,PRINTING,2017-02-10,4152644,6901042380,295.36,LYRECO UK LTD,593417,,OFFICE FURNITURE & EQUIPMENT
SHEFFIELD CITY COUNCIL,COMMUNITIES,49855,ARCHIVES & CONSERVATION,8060,MATERIALS AND SUPPLIES GENERAL,2017-02-10,4152681,52393,721.20,MICROFORM IMAGING LTD,311249,,MICROFILMING SERVICES
SHEFFIELD CITY COUNCIL,CYPF,33112,LDD PLACEMENTS AUG16-JUL17,5610,AGENCY STAFF,2017-02-10,4152696,1007141637,432.03,HAYS SPECIALIST RECRUITMENT LTD,347344,,EMPLOYMENT & RECRUITMENT AGENC
SHEFFIELD CITY COUNCIL,CYPF,39567,YOUTH JUSTICE SERVICE,9120,OTHER AGENCIES,2017-02-10,4152893,165,47500.00,REMEDI,329612,,CHARITIES & VOLUNTARY ORGANISA
SHEFFIELD CITY COUNCIL,CYPF,39567,YOUTH JUSTICE SERVICE,9120,OTHER AGENCIES,2017-02-10,4152894,166,42750.00,REMEDI,329612,,CHARITIES & VOLUNTARY ORGANISA
SHEFFIELD CITY COUNCIL,COMMUNITIES,49855,ARCHIVES & CONSERVATION,8060,MATERIALS AND SUPPLIES GENERAL,2017-02-10,4152933,3350,1500.00,MEDIA STOREHOUSE LTD,638964,,PROMOTIONAL ITEMS
SHEFFIELD CITY COUNCIL,RESOURCES,19900,CORPORATE ADJUSTMENTS,9910,NNDR GRANT,2017-02-10,4152936,CA00100,1302079.00,SHEFFIELD CITY REGION COMBINED AUTHORITY,594931,,LOCAL GOVERNMENT
SHEFFIELD CITY COUNCIL,CYPF,39444,POLICY & SERVICE IMPROVEMENT,8440,FEE EXPENSES,2017-02-10,4152937,R01950,8750.00,THE DARTINGTON HALL TRUST,620976,,TRAINING SERVICES
SHEFFIELD CITY COUNCIL,PLACE,22069,TRADED OPERATIONS,5750,TRAINING EXPENDITURE,2017-02-13,4148669,336,1575.00,SUREPATH TRAINING LIMITED,594185,,TRAINING SERVICES
SHEFFIELD CITY COUNCIL,PLACE,28109,CORPORATE CS MGT,8620,COMPUTER MAINTENANCE,2017-02-10,4152941,INV-0761,6320.00,TECH DEPT LTD,503898,,WEB SITE DESIGN
SHEFFIELD CITY COUNCIL,PLACE,94115,FA PITCH (WESTFIELD),1194,OTHER FEES,2017-02-10,4152948,ACM1380,9000.00,ABACUS COST MANAGEMENT,632868,,BUSINESS & MANAGEMENT CONSULTA
SHEFFIELD CITY COUNCIL,RESOURCES,11004,AUDIT FEES,8450,AUDIT FEES,2017-02-10,4152968,250017072,4000.00,CABINET OFFICE,642109,,CENTRAL GOVERNMENT
SHEFFIELD CITY COUNCIL,COMMUNITIES,49372,HME,6030,REPAIRS TO TENANTED PROPERTIES,2017-02-10,4153083,VSL1282,3806.00,VIGIL SECURITY SYSTEMS LTD,440317,,BURGLAR & INTRUDER ALARM SYSTE
SHEFFIELD CITY COUNCIL,COMMUNITIES,49318,ACCOMMODATION & SUPPORT SERVIC,6020,REPAIRS AND MTCE - PROGRAMMED,2017-02-10,4153092,TCA/SCC182,450.00,TIN CAN ALLEY - ALISTAIR HIGGINS TA,622952,,PAINTERS & DECORATORS
SHEFFIELD CITY COUNCIL,COMMUNITIES,49802,BUSINESS SUPPORT,8370,PRINTING,2017-02-10,4153094,259186323,334.00,YORKSHIRE PURCHASING ORGANISATION,295997,,PURCHASING SERVICES
SHEFFIELD CITY COUNCIL,RESOURCES,15195,UTILITIES,6160,GAS,2017-02-10,4152901,602242772,670.30,BRITISH GAS BUSINESS,466029,,GAS COMPANIES
SHEFFIELD CITY COUNCIL,RESOURCES,15217,STADIA TECHNOLOGY PARK,6150,ELECTRICITY,2017-02-10,4152903,601495303,1863.80,BRITISH GAS BUSINESS,466029,,GAS COMPANIES
SHEFFIELD CITY COUNCIL,RESOURCES,15213,CORPORATE MAIL,8570,POSTAGE & DELIVERY,2017-02-10,4152904,9053802733,7152.54,ROYAL MAIL GROUP LTD,295326,,DELIVERY SERVICES
SHEFFIELD CITY COUNCIL,COMMUNITIES,42034,PURCHASING LEARNING DISABILITI,9180,OTHER CLIENT EXPENDITURE,2017-02-10,4152723,J1787409 120217,522.00,REDACTED PERSONAL DATA,617131,Unclassified Non Trade,OUT OF SCOPE FOR SIC MONITORIN
SHEFFIELD CITY COUNCIL,COMMUNITIES,42034,PURCHASING LEARNING DISABILITI,9180,OTHER CLIENT EXPENDITURE,2017-02-10,4152724,J1787410 120217,811.00,REDACTED PERSONAL DATA,332448,,HOME CARE SERVICES
SHEFFIELD CITY COUNCIL,COMMUNITIES,42034,PURCHASING LEARNING DISABILITI,9180,OTHER CLIENT EXPENDITURE,2017-02-10,4152725,J1787411 120217,261.00,REDACTED PERSONAL DATA,328030,,HOME CARE SERVICES
SHEFFIELD CITY COUNCIL,COMMUNITIES,42034,PURCHASING LEARNING DISABILITI,9180,OTHER CLIENT EXPENDITURE,2017-02-10,4152726,J1787412 120217,261.00,REDACTED PERSONAL DATA,206291,,HOME CARE SERVICES
SHEFFIELD CITY COUNCIL,COMMUNITIES,42034,PURCHASING LEARNING DISABILITI,9180,OTHER CLIENT EXPENDITURE,2017-02-10,4152727,J1787413 120217,550.00,REDACTED PERSONAL DATA,328070,,HOME CARE SERVICES
SHEFFIELD CITY COUNCIL,COMMUNITIES,42034,PURCHASING LEARNING DISABILITI,9180,OTHER CLIENT EXPENDITURE,2017-02-10,4152728,J1787414 120217,261.00,REDACTED PERSONAL DATA,202619,,HOME CARE SERVICES
SHEFFIELD CITY COUNCIL,COMMUNITIES,42034,PURCHASING LEARNING DISABILITI,9180,OTHER CLIENT EXPENDITURE,2017-02-10,4152729,J1787415 120217,797.00,REDACTED PERSONAL DATA,408112,,HOME CARE SERVICES
SHEFFIELD CITY COUNCIL,COMMUNITIES,44001,PURCHASING,9180,OTHER CLIENT EXPENDITURE,2017-02-10,4152730,J1787416 120217,261.00,REDACTED PERSONAL DATA,328091,,HOME CARE SERVICES
SHEFFIELD CITY COUNCIL,COMMUNITIES,42034,PURCHASING LEARNING DISABILITI,9180,OTHER CLIENT EXPENDITURE,2017-02-10,4152730,J1787416 120217,261.00,REDACTED PERSONAL DATA,328091,,HOME CARE SERVICES
SHEFFIELD CITY COUNCIL,COMMUNITIES,42034,PURCHASING LEARNING DISABILITI,9180,OTHER CLIENT EXPENDITURE,2017-02-10,4152731,J1787417 120217,550.00,REDACTED PERSONAL DATA,369406,,HOME CARE SERVICES
SHEFFIELD CITY COUNCIL,COMMUNITIES,42034,PURCHASING LEARNING DISABILITI,9180,OTHER CLIENT EXPENDITURE,2017-02-10,4152732,J1787418 120217,275.00,REDACTED PERSONAL DATA,208144,,HOME CARE SERVICES
SHEFFIELD CITY COUNCIL,COMMUNITIES,42034,PURCHASING LEARNING DISABILITI,9180,OTHER CLIENT EXPENDITURE,2017-02-10,4152733,J1787419 120217,522.00,REDACTED PERSONAL DATA,332870,,HOME CARE SERVICES
SHEFFIELD CITY COUNCIL,COMMUNITIES,42034,PURCHASING LEARNING DISABILITI,9180,OTHER CLIENT EXPENDITURE,2017-02-10,4152734,J1787420 120217,261.00,REDACTED PERSONAL DATA,333307,,HOME CARE SERVICES
SHEFFIELD CITY COUNCIL,COMMUNITIES,42034,PURCHASING LEARNING DISABILITI,9180,OTHER CLIENT EXPENDITURE,2017-02-10,4152735,J1787421 120217,261.00,REDACTED PERSONAL DATA,333400,,HOME CARE SERVICES
SHEFFIELD CITY COUNCIL,COMMUNITIES,42034,PURCHASING LEARNING DISABILITI,9180,OTHER CLIENT EXPENDITURE,2017-02-10,4152736,J1787422 120217,261.00,REDACTED PERSONAL DATA,501798,Unclassified Non Trade,OUT OF SCOPE FOR SIC MONITORIN
SHEFFIELD CITY COUNCIL,COMMUNITIES,42034,PURCHASING LEARNING DISABILITI,9180,OTHER CLIENT EXPENDITURE,2017-02-10,4152737,J1787423 120217,261.00,REDACTED PERSONAL DATA,328095,,HOME CARE SERVICES
SHEFFIELD CITY COUNCIL,COMMUNITIES,42034,PURCHASING LEARNING DISABILITI,9180,OTHER CLIENT EXPENDITURE,2017-02-10,4152738,J1787424 120217,261.00,REDACTED PERSONAL DATA,553116,Unclassified Non Trade,OUT OF SCOPE FOR SIC MONITORIN
SHEFFIELD CITY COUNCIL,COMMUNITIES,46039,ADULT SOCIAL CARE PURCHASING,9190,DIRECT PAYMENTS,2017-02-10,4152773,J1790620,700.00,REDACTED PERSONAL DATA,556454,Social Community Care,CAREFIRST DIRECT PAYMENTS
SHEFFIELD CITY COUNCIL,COMMUNITIES,42034,PURCHASING LEARNING DISABILITI,4260,DIRECT PAYMENTS,2017-02-10,4152774,J1790620,1229.88,REDACTED PERSONAL DATA,631135,Social Community Care,CAREFIRST DIRECT PAYMENTS
SHEFFIELD CITY COUNCIL,COMMUNITIES,46039,ADULT SOCIAL CARE PURCHASING,9190,DIRECT PAYMENTS,2017-02-10,4152775,J1790620,362.16,REDACTED PERSONAL DATA,641766,Social Community Care,CAREFIRST DIRECT PAYMENTS
SHEFFIELD CITY COUNCIL,COMMUNITIES,42034,PURCHASING LEARNING DISABILITI,9190,DIRECT PAYMENTS,2017-02-10,4152776,J1790620,2125.00,REDACTED PERSONAL DATA,642164,Social Community Care,CAREFIRST DIRECT PAYMENTS
SHEFFIELD CITY COUNCIL,COMMUNITIES,42034,PURCHASING LEARNING DISABILITI,9250,INDEPENDENT DAY CARE,2017-02-10,4152777,16/4457,2645.40,PACES SHEFFIELD,376410,,SCHOOLS - SPECIAL
SHEFFIELD CITY COUNCIL,COMMUNITIES,42034,PURCHASING LEARNING DISABILITI,9240,SUPPORTED LIVING CARE,2017-02-10,4152778,3128440,426.88,MENCAP HOMECARE,361858,,CHARITIES & VOLUNTARY ORGANISA
SHEFFIELD CITY COUNCIL,COMMUNITIES,42034,PURCHASING LEARNING DISABILITI,9240,SUPPORTED LIVING CARE,2017-02-10,4152779,3128444,906.04,MENCAP HOMECARE,361858,,CHARITIES & VOLUNTARY ORGANISA
SHEFFIELD CITY COUNCIL,COMMUNITIES,42034,PURCHASING LEARNING DISABILITI,9240,FUNDED NURSING CARE (IN,2017-02-10,4152780,3128445,1787.32,MENCAP HOMECARE,361858,,CHARITIES & VOLUNTARY ORGANISA
SHEFFIELD CITY COUNCIL,COMMUNITIES,42034,PURCHASING LEARNING DISABILITI,9240,SUPPORTED LIVING CARE,2017-02-10,4152780,3128445,2915.04,MENCAP HOMECARE,361858,,CHARITIES & VOLUNTARY ORGANISA
SHEFFIELD CITY COUNCIL,COMMUNITIES,42034,PURCHASING LEARNING DISABILITI,9240,FUNDED NURSING CARE (IN,2017-02-10,4152781,3128446,853.76,MENCAP HOMECARE,361858,,CHARITIES & VOLUNTARY ORGANISA
SHEFFIELD CITY COUNCIL,COMMUNITIES,42034,PURCHASING LEARNING DISABILITI,9240,SUPPORTED LIVING CARE,2017-02-10,4152782,3128468,747.04,MENCAP HOMECARE,361858,,CHARITIES & VOLUNTARY ORGANISA
SHEFFIELD CITY COUNCIL,COMMUNITIES,42034,PURCHASING LEARNING DISABILITI,9240,FUNDED NURSING CARE (IN,2017-02-10,4152782,3128468,1654.16,MENCAP HOMECARE,361858,,CHARITIES & VOLUNTARY ORGANISA
SHEFFIELD CITY COUNCIL,COMMUNITIES,42034,PURCHASING LEARNING DISABILITI,9240,SUPPORTED LIVING CARE,2017-02-10,4152783,3128476,853.76,MENCAP HOMECARE,361858,,CHARITIES & VOLUNTARY ORGANISA
SHEFFIELD CITY COUNCIL,COMMUNITIES,42034,PURCHASING LEARNING DISABILITI,9240,FUNDED NURSING CARE (IN,2017-02-10,4152784,RR003567,1626.80,SANCTUARY HOMECARE,583116,,HOME CARE SERVICES
SHEFFIELD CITY COUNCIL,COMMUNITIES,42034,PURCHASING LEARNING DISABILITI,9240,SUPPORTED LIVING CARE,2017-02-10,4152784,RR003567,3022.56,SANCTUARY HOMECARE,583116,,HOME CARE SERVICES
SHEFFIELD CITY COUNCIL,COMMUNITIES,42034,PURCHASING LEARNING DISABILITI,9240,FUNDED NURSING CARE (IN,2017-02-10,4152785,3128481,280.12,MENCAP HOMECARE,361858,,CHARITIES & VOLUNTARY ORGANISA
SHEFFIELD CITY COUNCIL,COMMUNITIES,42034,PURCHASING LEARNING DISABILITI,9240,SUPPORTED LIVING CARE,2017-02-10,4152787,3128493,853.76,MENCAP HOMECARE,361858,,CHARITIES & VOLUNTARY ORGANISA
SHEFFIELD CITY COUNCIL,COMMUNITIES,42034,PURCHASING LEARNING DISABILITI,9240,SUPPORTED LIVING CARE,2017-02-10,4152788,3128495,1067.20,MENCAP HOMECARE,361858,,CHARITIES & VOLUNTARY ORGANISA
SHEFFIELD CITY COUNCIL,COMMUNITIES,42034,PURCHASING LEARNING DISABILITI,9240,SUPPORTED LIVING CARE,2017-02-10,4152791,3128498,705.20,MENCAP HOMECARE,361858,,CHARITIES & VOLUNTARY ORGANISA
SHEFFIELD CITY COUNCIL,COMMUNITIES,42034,PURCHASING LEARNING DISABILITI,9240,SUPPORTED LIVING CARE,2017-02-10,4152792,3128499,2771.68,MENCAP HOMECARE,361858,,CHARITIES & VOLUNTARY ORGANISA
SHEFFIELD CITY COUNCIL,COMMUNITIES,42034,PURCHASING LEARNING DISABILITI,9240,SUPPORTED LIVING CARE,2017-02-10,4152793,3128500,1651.88,MENCAP HOMECARE,361858,,CHARITIES & VOLUNTARY ORGANISA
SHEFFIELD CITY COUNCIL,COMMUNITIES,42034,PURCHASING LEARNING DISABILITI,9240,SUPPORTED LIVING CARE,2017-02-10,4152794,3128501,693.68,MENCAP HOMECARE,361858,,CHARITIES & VOLUNTARY ORGANISA
SHEFFIELD CITY COUNCIL,COMMUNITIES,42034,PURCHASING LEARNING DISABILITI,9240,SUPPORTED LIVING CARE,2017-02-10,4152795,3128502,2849.28,MENCAP HOMECARE,361858,,CHARITIES & VOLUNTARY ORGANISA
SHEFFIELD CITY COUNCIL,COMMUNITIES,42034,PURCHASING LEARNING DISABILITI,9240,FUNDED NURSING CARE (IN,2017-02-10,4152795,3128502,747.04,MENCAP HOMECARE,361858,,CHARITIES & VOLUNTARY ORGANISA
SHEFFIELD CITY COUNCIL,COMMUNITIES,42034,PURCHASING LEARNING DISABILITI,9240,SUPPORTED LIVING CARE,2017-02-10,4152796,3128504,614.60,MENCAP HOMECARE,361858,,CHARITIES & VOLUNTARY ORGANISA
SHEFFIELD CITY COUNCIL,COMMUNITIES,42034,PURCHASING LEARNING DISABILITI,9240,SUPPORTED LIVING CARE,2017-02-10,4152797,3128505,3532.08,MENCAP HOMECARE,361858,,CHARITIES & VOLUNTARY ORGANISA
SHEFFIELD CITY COUNCIL,COMMUNITIES,42034,PURCHASING LEARNING DISABILITI,9240,SUPPORTED LIVING CARE,2017-02-10,4152798,3128506,640.32,MENCAP HOMECARE,361858,,CHARITIES & VOLUNTARY ORGANISA
SHEFFIELD CITY COUNCIL,COMMUNITIES,42034,PURCHASING LEARNING DISABILITI,9240,FUNDED NURSING CARE (IN,2017-02-10,4152799,3128940,1777.44,MENCAP HOMECARE,361858,,CHARITIES & VOLUNTARY ORGANISA
SHEFFIELD CITY COUNCIL,COMMUNITIES,49387,PERFORMANCE PLANNING,8330,TENANTS SATISFACTION SURVEY,2017-02-13,4152683,1392,1971.25,VIEWPOINT RESEARCH COMMUNITY INTEREST CO,511698,,MARKET RESEARCH
SHEFFIELD CITY COUNCIL,COMMUNITIES,42034,PURCHASING LEARNING DISABILITI,9240,SUPPORTED LIVING CARE,2017-02-10,4152802,14651,35829.50,DIMENSIONS (UK) LTD (NEW ERA HOUSING),505956,,"HOUSING ASSOCIATIONS, SOCIETIE"
SHEFFIELD CITY COUNCIL,COMMUNITIES,42034,PURCHASING LEARNING DISABILITI,9240,FUNDED NURSING CARE (IN,2017-02-10,4152802,14651,4320.24,DIMENSIONS (UK) LTD (NEW ERA HOUSING),505956,,"HOUSING ASSOCIATIONS, SOCIETIE"
SHEFFIELD CITY COUNCIL,COMMUNITIES,42034,PURCHASING LEARNING DISABILITI,9240,SUPPORTED LIVING CARE,2017-02-10,4152803,14654A,37159.92,DIMENSIONS (UK) LTD (NEW ERA HOUSING),505956,,"HOUSING ASSOCIATIONS, SOCIETIE"
SHEFFIELD CITY COUNCIL,COMMUNITIES,42034,PURCHASING LEARNING DISABILITI,9240,FUNDED NURSING CARE (IN,2017-02-10,4152803,14654A,1576.80,DIMENSIONS (UK) LTD (NEW ERA HOUSING),505956,,"HOUSING ASSOCIATIONS, SOCIETIE"
SHEFFIELD CITY COUNCIL,COMMUNITIES,42034,PURCHASING LEARNING DISABILITI,9240,FUNDED NURSING CARE (IN,2017-02-10,4152804,14656,1576.80,DIMENSIONS (UK) LTD (NEW ERA HOUSING),505956,,"HOUSING ASSOCIATIONS, SOCIETIE"
SHEFFIELD CITY COUNCIL,COMMUNITIES,42034,PURCHASING LEARNING DISABILITI,9240,SUPPORTED LIVING CARE,2017-02-10,4152804,14656,34111.44,DIMENSIONS (UK) LTD (NEW ERA HOUSING),505956,,"HOUSING ASSOCIATIONS, SOCIETIE"
SHEFFIELD CITY COUNCIL,COMMUNITIES,42034,PURCHASING LEARNING DISABILITI,9250,INDEPENDENT DAY CARE,2017-02-10,4152805,8079,2052.00,AUTISM EAST MIDLANDS,368343,,CHARITIES & VOLUNTARY ORGANISA
SHEFFIELD CITY COUNCIL,COMMUNITIES,42034,PURCHASING LEARNING DISABILITI,9230,CCSP TRANSPORT,2017-02-10,4152806,8085,520.20,AUTISM EAST MIDLANDS,368343,,CHARITIES & VOLUNTARY ORGANISA
SHEFFIELD CITY COUNCIL,COMMUNITIES,42034,PURCHASING LEARNING DISABILITI,9250,INDEPENDENT DAY CARE,2017-02-10,4152806,8085,1812.40,AUTISM EAST MIDLANDS,368343,,CHARITIES & VOLUNTARY ORGANISA
SHEFFIELD CITY COUNCIL,COMMUNITIES,42034,PURCHASING LEARNING DISABILITI,9240,SUPPORTED LIVING CARE,2017-02-10,4152807,86LDEC,41039.85,COMMUNITY INTEGRATED CARE,620703,,SOCIAL SERVICES
SHEFFIELD CITY COUNCIL,COMMUNITIES,42034,PURCHASING LEARNING DISABILITI,9240,SUPPORTED LIVING CARE,2017-02-10,4152808,AE/11/359731,1507.52,H F TRUST LIMITED,362078,,CHARITIES & VOLUNTARY ORGANISA
SHEFFIELD CITY COUNCIL,COMMUNITIES,42034,PURCHASING LEARNING DISABILITI,9240,SUPPORTED LIVING CARE,2017-02-10,4152809,AE/11/359732,2507.36,H F TRUST LIMITED,362078,,CHARITIES & VOLUNTARY ORGANISA
SHEFFIELD CITY COUNCIL,COMMUNITIES,42034,PURCHASING LEARNING DISABILITI,9240,SUPPORTED LIVING CARE,2017-02-10,4152810,AE/11/359733,290.00,H F TRUST LIMITED,362078,,CHARITIES & VOLUNTARY ORGANISA
SHEFFIELD CITY COUNCIL,COMMUNITIES,42034,PURCHASING LEARNING DISABILITI,9240,SUPPORTED LIVING CARE,2017-02-10,4152811,AE/11/359734,1290.52,H F TRUST LIMITED,362078,,CHARITIES & VOLUNTARY ORGANISA
SHEFFIELD CITY COUNCIL,COMMUNITIES,44001,PURCHASING,9190,CITYWIDE SPOT,2017-02-10,4152812,0117-2,858.00,REDACTED PERSONAL DATA,488570,,HOME CARE SERVICES
SHEFFIELD CITY COUNCIL,COMMUNITIES,42034,PURCHASING LEARNING DISABILITI,9240,SUPPORTED LIVING CARE,2017-02-10,4152813,AE/11/359735,4636.72,H F TRUST LIMITED,362078,,CHARITIES & VOLUNTARY ORGANISA
SHEFFIELD CITY COUNCIL,COMMUNITIES,42034,PURCHASING LEARNING DISABILITI,9240,FUNDED NURSING CARE (IN,2017-02-10,4152813,AE/11/359735,1019.80,H F TRUST LIMITED,362078,,CHARITIES & VOLUNTARY ORGANISA
SHEFFIELD CITY COUNCIL,COMMUNITIES,42034,PURCHASING LEARNING DISABILITI,9240,FUNDED NURSING CARE (IN,2017-02-10,4152814,AE/11/359736,5642.76,H F TRUST LIMITED,362078,,CHARITIES & VOLUNTARY ORGANISA
SHEFFIELD CITY COUNCIL,COMMUNITIES,42034,PURCHASING LEARNING DISABILITI,9240,SUPPORTED LIVING CARE,2017-02-10,4152814,AE/11/359736,3642.76,H F TRUST LIMITED,362078,,CHARITIES & VOLUNTARY ORGANISA
SHEFFIELD CITY COUNCIL,COMMUNITIES,42034,PURCHASING LEARNING DISABILITI,9240,SUPPORTED LIVING CARE,2017-02-10,4152815,AE/11/359738,2752.12,H F TRUST LIMITED,362078,,CHARITIES & VOLUNTARY ORGANISA
SHEFFIELD CITY COUNCIL,COMMUNITIES,42034,PURCHASING LEARNING DISABILITI,9240,FUNDED NURSING CARE (IN,2017-02-10,4152816,AE/11/359740,1445.52,H F TRUST LIMITED,362078,,CHARITIES & VOLUNTARY ORGANISA
SHEFFIELD CITY COUNCIL,COMMUNITIES,42034,PURCHASING LEARNING DISABILITI,9240,SUPPORTED LIVING CARE,2017-02-10,4152816,AE/11/359740,4522.48,H F TRUST LIMITED,362078,,CHARITIES & VOLUNTARY ORGANISA
