Authority Name,Date of Payment,SAP Document Number,Gross,VAT,Net,Supplier Name,Directorate,G/L no.
Salford City Council,2014-07-17,1600509272,4062.60,0.00,4062.60,Redacted Data,"Community, Health & Social Care",Home Helps
Salford City Council,2014-07-17,601120234,1000.00,0.00,1000.00,Redacted Data,Capital Expenditure,Home Loss Payments
Salford City Council,2014-07-17,601120256,1000.00,0.00,1000.00,Redacted Data,Capital Expenditure,Home Loss Payments
Salford City Council,2014-07-17,601120284,1000.00,0.00,1000.00,Redacted Data,Capital Expenditure,Home Loss Payments
Salford City Council,2014-07-17,601120285,1000.00,0.00,1000.00,Redacted Data,Capital Expenditure,Home Loss Payments
Salford City Council,2014-07-17,601120235,3321.36,0.00,3321.36,Redacted Data,Capital Expenditure,Home Loss Payments
Salford City Council,2014-07-17,601120270,3396.68,0.00,3396.68,Redacted Data,Capital Expenditure,Home Loss Payments
Salford City Council,2014-07-17,601120276,3466.88,0.00,3466.88,Redacted Data,Capital Expenditure,Home Loss Payments
Salford City Council,2014-07-17,601120236,3597.88,0.00,3597.88,Redacted Data,Capital Expenditure,Home Loss Payments
Salford City Council,2014-07-17,601120237,3609.24,0.00,3609.24,Redacted Data,Capital Expenditure,Home Loss Payments
Salford City Council,2014-07-17,601120269,3619.85,0.00,3619.85,Redacted Data,Capital Expenditure,Home Loss Payments
Salford City Council,2014-07-17,601120262,3700.00,0.00,3700.00,Redacted Data,Capital Expenditure,Home Loss Payments
Salford City Council,2014-07-17,601120275,3700.00,0.00,3700.00,Redacted Data,Capital Expenditure,Home Loss Payments
Salford City Council,2014-07-17,601120241,9724.00,0.00,9724.00,Redacted Data,"Community, Health & Social Care",Refunds
Salford City Council,2014-07-17,601120250,677.00,0.00,677.00,Redacted Data,Sustainable Regeneration,Tenants Rental
Salford City Council,2014-07-17,601120251,818.89,0.00,818.89,Redacted Data,Sustainable Regeneration,Tenants Rental
Salford City Council,2014-07-17,1600510877,5383.78,897.30,4486.48,Safe & Secure (Uk) Limited,Capital Expenditure,Pmnt to Ctrs-Improv
Salford City Council,2014-07-17,1600509129,1080.00,180.00,900.00,Simply Health,"Community, Health & Social Care",Disability Equipment
Salford City Council,2014-07-17,tspvqbrcv,886.25,147.71,738.54,The Furnishing Service,Sustainable Regeneration,Furniture
Salford City Council,2014-07-17,vaovnxrye,1275.47,212.58,1062.89,The Furnishing Service,Sustainable Regeneration,Furniture
Salford City Council,2014-07-17,hmuymjkgc,886.25,147.71,738.54,The Furnishing Service,Sustainable Regeneration,Furniture
Salford City Council,2014-07-17,igmdrrrnq,1032.48,172.08,860.40,The Furnishing Service,Sustainable Regeneration,Furniture
Salford City Council,2014-07-17,irupodtcl,568.25,94.71,473.54,The Furnishing Service,Sustainable Regeneration,Furniture
Salford City Council,2014-07-17,lyfjvsldk,762.65,127.11,635.54,The Furnishing Service,Sustainable Regeneration,Furniture
Salford City Council,2014-07-17,mhbnjibdq,2642.74,440.46,2202.28,The Furnishing Service,Sustainable Regeneration,Furniture
Salford City Council,2014-07-17,nmkblbgot,784.32,130.72,653.60,The Furnishing Service,Sustainable Regeneration,Furniture
Salford City Council,2014-07-17,bgkbxvvye,886.25,147.71,738.54,The Furnishing Service,Sustainable Regeneration,Furniture
Salford City Council,2014-07-17,btnjucqsj,1124.88,187.48,937.40,The Furnishing Service,Sustainable Regeneration,Furniture
Salford City Council,2014-07-17,drhuhdekr,886.25,147.71,738.54,The Furnishing Service,Sustainable Regeneration,Furniture
Salford City Council,2014-07-17,efcvproke,562.25,93.71,468.54,The Furnishing Service,Sustainable Regeneration,Furniture
Salford City Council,2014-07-17,eidimksrl,673.63,112.27,561.36,The Furnishing Service,Sustainable Regeneration,Furniture
Salford City Council,2014-07-17,hfooolpig,3037.28,506.21,2531.07,The Furnishing Service,Sustainable Regeneration,Furniture
Salford City Council,2014-07-17,stjwsdttl,1063.21,177.20,886.01,The Furnishing Service,Sustainable Regeneration,Furniture
Salford City Council,2014-07-17,tgexvidyi,1157.15,192.86,964.29,The Furnishing Service,Sustainable Regeneration,Furniture
Salford City Council,2014-07-17,ueykcxexa,724.49,120.75,603.74,The Furnishing Service,Sustainable Regeneration,Furniture
Salford City Council,2014-07-17,ycfpvbzvu,886.25,147.71,738.54,The Furnishing Service,Sustainable Regeneration,Furniture
Salford City Council,2014-07-17,1600509195,4500.00,0.00,4500.00,Tiferes Girls School,Children's Services,Non-Maint Spec Schls
Salford City Council,2014-07-17,1600509117,18000.00,3000.00,15000.00,Transport For Greater Manchester,Capital Expenditure,Other Works
Salford City Council,2014-07-17,601119168,3121.20,520.20,2601.00,Trinity Mirror Publishing Ltd,Sustainable Regeneration,Marketing/Publicity
Salford City Council,2014-07-17,1600509200,19260.00,3210.00,16050.00,Viglen,Customer and Support Services,Computer Equipment
Salford City Council,2014-07-17,601120267,1830.00,305.00,1525.00,Virgin Media Business,Customer and Support Services,Broadband services
Salford City Council,2014-07-17,601120221,930.00,0.00,930.00,White Lodge Hotel,"Community, Health & Social Care",Rents
Salford City Council,2014-07-17,601120265,930.00,0.00,930.00,White Lodge Hotel,"Community, Health & Social Care",Rents
Salford City Council,2014-07-17,1600509277,1600.00,0.00,1600.00,Ymca Training Ltd,Children's Services,Training expenses
Salford City Council,2014-07-17,601120289,25308.24,0.00,25308.24,Zurich Municipal,Sustainable Regeneration,Insurance Premiums
Salford City Council,2014-07-18,601119306,12109.76,0.00,12109.76,Age Concern Salford,"Community, Health & Social Care",Payts to Agencies
Salford City Council,2014-07-18,1600509353,781.49,130.25,651.24,Ans Group Plc,Customer and Support Services,Computer Software
Salford City Council,2014-07-18,1600509828,5772.00,962.00,4810.00,Asbestos Clearance And Disposal Ser,Children's Services,Office Equipment
Salford City Council,2014-07-18,1600510645,539.80,89.80,450.00,Broom Lane Enterprises,"Community, Health & Social Care",Medical Health/Safe
Salford City Council,2014-07-18,601120307,1360.00,0.00,1360.00,Creative Support Limited,"Community, Health & Social Care",Supported Tenancies
Salford City Council,2014-07-18,1600509808,4343.10,723.85,3619.25,Dlp Services (Northern) Ltd,Capital Expenditure,Pmnt to Ctrs-Improv
Salford City Council,2014-07-18,1600509826,4858.43,809.74,4048.69,Dlp Services (Northern) Ltd,Capital Expenditure,Pmnt to Ctrs-Improv
Salford City Council,2014-07-18,1600509770,5996.08,999.35,4996.73,Dlp Services (Northern) Ltd,Capital Expenditure,Pmnt to Ctrs-Improv
Salford City Council,2014-07-18,1600509576,501.28,83.56,417.72,E & J Kane Ltd,Sustainable Regeneration,Dev Servs Day to Day
Salford City Council,2014-07-18,1600509569,521.08,86.85,434.23,E & J Kane Ltd,Sustainable Regeneration,Dev Servs Day to Day
Salford City Council,2014-07-18,1600509564,1150.51,191.75,958.76,E & J Kane Ltd,Sustainable Regeneration,Dev Servs Day to Day
Salford City Council,2014-07-18,1600509554,1153.59,192.28,961.31,E & J Kane Ltd,Sustainable Regeneration,Dev Servs Day to Day
Salford City Council,2014-07-18,1600509745,1911.50,318.58,1592.92,E & J Kane Ltd,Sustainable Regeneration,Dev Servs Day to Day
Salford City Council,2014-07-18,1600509555,2728.73,454.79,2273.94,E & J Kane Ltd,Sustainable Regeneration,Equipment Purchase
Salford City Council,2014-07-18,1600509748,20334.73,3389.12,16945.61,E & J Kane Ltd,Capital Expenditure,Miscellaneous Exes
Salford City Council,2014-07-18,1600509585,576.55,96.09,480.46,E & J Kane Ltd,Capital Expenditure,Works & Building
Salford City Council,2014-07-18,1600509741,4252.86,708.80,3544.06,E & J Kane Ltd,Capital Expenditure,Works & Building
Salford City Council,2014-07-18,1600509290,853.93,0.00,853.93,Federation Of Jewish Services,"Community, Health & Social Care",Supported Tenancies
Salford City Council,2014-07-18,601120324,1512.00,0.00,1512.00,First Taxis,Children's Services,Pupil Assistance
Salford City Council,2014-07-18,1600509355,691.96,115.33,576.63,Fisc Healthcare,"Community, Health & Social Care",Equipment Purchase
Salford City Council,2014-07-18,601119305,2044.26,0.00,2044.26,Fostering Solutions Limited,Children's Services,Payts to Agencies
Salford City Council,2014-07-18,601120377,1182.86,0.00,1182.86,Freedom Central,Sustainable Regeneration,Provisions
Salford City Council,2014-07-18,1600510431,2770.36,461.73,2308.63,G4S Cash Solutions Uk Ltd,Environment and Community Safety,Cash in Transit Serv
Salford City Council,2014-07-18,601120354,720.00,0.00,720.00,Graham Wakefield,Children's Services,Pupil Assistance
Salford City Council,2014-07-18,1600509300,1500.00,250.00,1250.00,H Jenkinson & Company Ltd,Capital Expenditure,Purch of Furn/Equip
Salford City Council,2014-07-18,601120395,2034.90,0.00,2034.90,Handicare,Capital Expenditure,Improvement Grants
Salford City Council,2014-07-18,1600510126,858.96,143.16,715.80,Hewden Stuart Plc,Environment and Community Safety,Annual Vehicle Hire
Salford City Council,2014-07-18,jlhvusncp,577.20,96.20,481.00,Indigo Lithoprint Ltd,Customer and Support Services,Printing & Photocopying
Salford City Council,2014-07-18,1600509468,910.00,0.00,910.00,Intact Projects Ltd,Children's Services,Rents
Salford City Council,2014-07-18,1600509379,1248.00,208.00,1040.00,Jamieson Contracting (Mcr) Ltd,Environment and Community Safety,Dev Servs Day to Day
Salford City Council,2014-07-18,emribriae,699.72,0.00,699.72,Justgiving.Com,Sustainable Regeneration,Grants
Salford City Council,2014-07-18,2203801579,3500.00,0.00,3500.00,Kensington Mortgages,Sustainable Regeneration,Grants - External
Salford City Council,2014-07-18,601119289,618.00,103.00,515.00,L.A.C.A.,Environment and Community Safety,Conferences/Seminars
Salford City Council,2014-07-18,1600510587,850.00,0.00,850.00,Lark Hill Day Nursery Ltd,Children's Services,Day Care
Salford City Council,2014-07-18,1600510586,865.00,0.00,865.00,Lark Hill Day Nursery Ltd,Children's Services,Day Care
Salford City Council,2014-07-18,601120390,7369.20,0.00,7369.20,Learning Pool Ltd,Children's Services,Subscriptions
Salford City Council,2014-07-18,bsxytpodf,739.20,0.00,739.20,Lion FPG,Customer and Support Services,Printing & Photocopying
Salford City Council,2014-07-18,1600509336,1089.60,181.60,908.00,Lloyds Tsb Commercial Finance,Environment and Community Safety,Security/Equipment
Salford City Council,2014-07-18,1600509334,1359.60,226.60,1133.00,Lloyds Tsb Commercial Finance,Environment and Community Safety,Security/Equipment
Salford City Council,2014-07-18,1600510800,3450.65,0.00,3450.65,Lorimer Foster Services,Children's Services,Payts to Agencies
Salford City Council,2014-07-18,1600509298,1158.00,193.00,965.00,National Retail Systems Ltd,Environment and Community Safety,Computer Equipment
Salford City Council,2014-07-18,1600509287,1344.00,224.00,1120.00,National Retail Systems Ltd,Environment and Community Safety,Computer Equipment
Salford City Council,2014-07-18,601120319,2280.00,380.00,1900.00,New Cadishead Cars Ltd,Children's Services,Pupil Assistance
Salford City Council,2014-07-18,601120344,1648.86,274.81,1374.05,Northgate Information Solutions,Customer and Support Services,IT  Licence Fee
Salford City Council,2014-07-18,ucxsypygn,79402.01,13233.67,66168.34,Npower Ltd (I&c),Sustainable Regeneration,Principal Road Maintenance
Salford City Council,2014-07-18,kmnmjtgzn,3980.40,9.98,3970.42,Oliver Kay Ltd,Environment and Community Safety,Provisions
Salford City Council,2014-07-18,601120376,1020.00,0.00,1020.00,Paypoint Plc,Sustainable Regeneration,Gas
Salford City Council,2014-07-18,vujxflims,8958.40,0.00,8958.40,Personnel Hygiene Services,Customer and Support Services,Building Repairs & Maintenance
Salford City Council,2014-07-18,vvwfrfrsp,902.50,0.00,902.50,Post Office Counter,Customer and Support Services,Road Fund Licence
Salford City Council,2014-07-18,1600510508,8077.20,1346.20,6731.00,Ps Consultants,Sustainable Regeneration,Consult/Contractors
Salford City Council,2014-07-18,qmojqetcn,1138.90,0.00,1138.90,Quayside Bakery,Environment and Community Safety,Provisions
Salford City Council,2014-07-18,qdjhomtkw,1310.13,0.00,1310.13,Quayside Bakery,Environment and Community Safety,Provisions
Salford City Council,2014-07-18,lgfkhswcy,1647.51,0.00,1647.51,Quayside Bakery,Environment and Community Safety,Provisions
Salford City Council,2014-07-18,mnviyccov,1505.89,0.00,1505.89,Quayside Bakery,Environment and Community Safety,Provisions
Salford City Council,2014-07-18,rvrthyhaz,1505.89,0.00,1505.89,Quayside Bakery,Environment and Community Safety,Provisions
Salford City Council,2014-07-18,grjwsnnmy,666.00,111.00,555.00,Ready Steady Store,Sustainable Regeneration,Other Professional Fees
Salford City Council,2014-07-18,6001592813,595.68,0.00,595.68,Redacted Data,"Community, Health & Social Care",Home Helps
Salford City Council,2014-07-18,6001592805,1183.20,0.00,1183.20,Redacted Data,"Community, Health & Social Care",Home Helps
Salford City Council,2014-07-18,6001592816,1337.22,0.00,1337.22,Redacted Data,"Community, Health & Social Care",Home Helps
Salford City Council,2014-07-18,6001592821,1692.78,0.00,1692.78,Redacted Data,"Community, Health & Social Care",Home Helps
Salford City Council,2014-07-18,6001592822,1822.00,0.00,1822.00,Redacted Data,"Community, Health & Social Care",Home Helps
Salford City Council,2014-07-18,6001592670,1968.12,0.00,1968.12,Redacted Data,"Community, Health & Social Care",Home Helps
Salford City Council,2014-07-18,6001592662,2460.94,0.00,2460.94,Redacted Data,"Community, Health & Social Care",Home Helps
Salford City Council,2014-07-18,6001592634,2717.34,0.00,2717.34,Redacted Data,"Community, Health & Social Care",Home Helps
Salford City Council,2014-07-18,6001592823,3422.34,0.00,3422.34,Redacted Data,"Community, Health & Social Care",Home Helps
Salford City Council,2014-07-18,6001592832,3422.34,0.00,3422.34,Redacted Data,"Community, Health & Social Care",Home Helps
Salford City Council,2014-07-18,6001592824,3660.90,0.00,3660.90,Redacted Data,"Community, Health & Social Care",Home Helps
Salford City Council,2014-07-18,6001592808,6007.76,0.00,6007.76,Redacted Data,"Community, Health & Social Care",Home Helps
Salford City Council,2014-07-18,6001592651,6414.96,0.00,6414.96,Redacted Data,"Community, Health & Social Care",Home Helps
Salford City Council,2014-07-18,6001592674,7358.28,0.00,7358.28,Redacted Data,"Community, Health & Social Care",Home Helps
Salford City Council,2014-07-18,6001592679,7869.20,0.00,7869.20,Redacted Data,"Community, Health & Social Care",Home Helps
Salford City Council,2014-07-18,6001592828,8036.54,0.00,8036.54,Redacted Data,"Community, Health & Social Care",Home Helps
Salford City Council,2014-07-18,6001592685,13141.63,0.00,13141.63,Redacted Data,"Community, Health & Social Care",Home Helps
Salford City Council,2014-07-18,6001592645,27346.20,0.00,27346.20,Redacted Data,"Community, Health & Social Care",Home Helps
Salford City Council,2014-07-18,6001592658,29301.74,0.00,29301.74,Redacted Data,"Community, Health & Social Care",Home Helps
Salford City Council,2014-07-18,601120388,2602.49,0.00,2602.49,Redacted Data,Capital Expenditure,Home Loss Payments
Salford City Council,2014-07-18,1600509358,619.92,103.32,516.60,Redacted Data,Environment and Community Safety,Horticultural/GMaint
Salford City Council,2014-07-18,601120380,9508.13,0.00,9508.13,Redacted Data,Capital Expenditure,Improvement Grants
Salford City Council,2014-07-18,601120336,1551.00,0.00,1551.00,Redacted Data,Children's Services,Pupil Assistance
Salford City Council,2014-07-18,601120320,966.00,0.00,966.00,Redacted Data,Children's Services,Pupil Assistance
