Authority Name,Date of Payment,SAP Document Number,Gross,VAT,Net,Supplier Name,Directorate,G/L no.
Salford City Council,2014-08-18,1600513446,6160.00,0.00,6160.00,Inspire Childrens Services Ltd,Children's Services,Payts to Agencies
Salford City Council,2014-08-18,601122699,6250.00,0.00,6250.00,Michael W Halsall Solicitors,Customer and Support Services,Liability Insurance
Salford City Council,2014-08-18,601121765,6794.32,1132.39,5661.93,Ht Forrest Ltd,Capital Expenditure,Pmnt to Ctrs-Improv
Salford City Council,2014-08-18,1600513191,6876.00,1146.00,5730.00,Impact Security Services Limited,Children's Services,Training expenses
Salford City Council,2014-08-18,1600511887,7214.81,1202.47,6012.34,Csl Dual Com Ltd,Environment and Community Safety,Security/Equipment
Salford City Council,2014-08-18,1600512866,8402.82,531.73,7871.09,Eccles Special High Schools Co Ltd,Children's Services,Unitary Charge
Salford City Council,2014-08-18,601122725,9000.00,1500.00,7500.00,Crif Decision Solutions Ltd,Customer and Support Services,Liability Insurance
Salford City Council,2014-08-18,1600513491,9296.50,0.00,9296.50,Inspire Childrens Services Ltd,Children's Services,Payts to Agencies
Salford City Council,2014-08-18,ggsejxffx,9300.00,1550.00,7750.00,Highlight Pyrotechnics,Customer and Support Services,Printing & Photocopying
Salford City Council,2014-08-18,1600505035,9789.76,1631.63,8158.13,Thyssenkrupp Encasa Ltd,Sustainable Regeneration,Lift Rep & Maint
Salford City Council,2014-08-18,601122722,10416.88,1736.15,8680.73,Meridian Business Support,Environment and Community Safety,Agency Fees
Salford City Council,2014-08-18,601122718,11260.00,1876.67,9383.33,Meridian Business Support,Environment and Community Safety,Agency Fees
Salford City Council,2014-08-18,601122700,11500.00,0.00,11500.00,Redacted Data,Customer and Support Services,Liability Insurance
Salford City Council,2014-08-18,601122720,11593.13,1932.19,9660.94,Meridian Business Support,Environment and Community Safety,Agency Fees
Salford City Council,2014-08-18,601122719,13291.92,2215.32,11076.60,Meridian Business Support,Environment and Community Safety,Agency Fees
Salford City Council,2014-08-18,601122721,14325.11,2387.52,11937.59,Meridian Business Support,Environment and Community Safety,Agency Fees
Salford City Council,2014-08-18,601122683,20142.90,0.00,20142.90,Keys Education & Care Ltd,Children's Services,Payts to Agencies
Salford City Council,2014-08-18,1600511775,52320.00,8720.00,43600.00,Salford Community Leisure Ltd,"Community, Health & Social Care",Payts to Agencies
Salford City Council,2014-08-18,1600511776,59651.58,9941.93,49709.65,Vinci Park Services Uk Ltd,Sustainable Regeneration,Contractors
Salford City Council,2014-08-18,601121890,76922.32,12820.39,64101.93,Balfour Beatty Civil,Capital Expenditure,Works & Building
Salford City Council,2014-08-18,krirfnyhm,80526.74,13421.12,67105.62,Npower Ltd (I&c),Sustainable Regeneration,Electricity
Salford City Council,2014-08-18,601122359,289658.59,48276.43,241382.16,Kier Construction Ltd,Capital Expenditure,Pmnt to Ctrs-Improv
Salford City Council,2014-08-18,1600513133,428503.20,71417.20,357086.00,Walter Forshaw Ltd,Capital Expenditure,Demolition
Salford City Council,2014-08-19,1600513729,7210.00,0.00,7210.00,Sodexo Ltd,"Community, Health & Social Care",Payts to Agencies
Salford City Council,2014-08-19,1600513731,2160.00,0.00,2160.00,Sodexo Ltd,"Community, Health & Social Care",Payts to Agencies
Salford City Council,2014-08-19,1600513730,1020.00,0.00,1020.00,Sodexo Ltd,"Community, Health & Social Care",Payts to Agencies
Salford City Council,2014-08-19,1600511866,502.42,83.74,418.68,Balmers Garden Machinery Ltd,Environment and Community Safety,Vehicle Related Expenditure
Salford City Council,2014-08-19,601121406,513.50,79.00,434.50,Bradshaw International,Capital Expenditure,Disturbance Payments
Salford City Council,2014-08-19,wyjcrpmgx,525.00,0.00,525.00,Amblehurst,"Community, Health & Social Care",Travel
Salford City Council,2014-08-19,bxuqmveqy,537.30,89.55,447.75,Www.Rapidracking.Com,Customer and Support Services,Equipment Purchase
Salford City Council,2014-08-19,1600511899,540.00,90.00,450.00,Air Services & Systems Ltd,Sustainable Regeneration,Energy Conservation
Salford City Council,2014-08-19,lpjyucuff,560.00,0.00,560.00,Amblehurst,"Community, Health & Social Care",Travel
Salford City Council,2014-08-19,1600513359,560.65,0.00,560.65,Federation Of Jewish Services,Children's Services,Payts to Agencies
Salford City Council,2014-08-19,601122881,570.00,0.00,570.00,Liddle Private Hire,Children's Services,Pupil Assistance
Salford City Council,2014-08-19,1600513357,598.00,0.00,598.00,Federation Of Jewish Services,Children's Services,Payts to Agencies
Salford City Council,2014-08-19,1600512008,600.00,100.00,500.00,Soft Surfaces Limited,Environment and Community Safety,Equipment Repair
Salford City Council,2014-08-19,1600512689,618.00,103.00,515.00,Marlow & Son Ltd,Capital Expenditure,Purch of Furn/Equip
Salford City Council,2014-08-19,1600478899,627.02,9.62,617.40,Boots Store 1107,"Community, Health & Social Care",Payts to Agencies
Salford City Council,2014-08-19,601122876,644.00,0.00,644.00,Chris Duckworth,Children's Services,Pupil Assistance
Salford City Council,2014-08-19,1600512753,650.00,0.00,650.00,David Roth Associates,Children's Services,Pupil Assistance
Salford City Council,2014-08-19,fqvrictdj,656.30,0.00,656.30,Www.Tooled-Up.Com,Customer and Support Services,Equipment Purchase
Salford City Council,2014-08-19,601118426,700.00,0.00,700.00,Lancashire County Council,Children's Services,Photography
Salford City Council,2014-08-19,601122899,710.40,118.40,592.00,Executive Travel,Children's Services,Pupil Assistance
Salford City Council,2014-08-19,1600509567,742.50,0.00,742.50,Festival Of Food,Customer and Support Services,Provisions
Salford City Council,2014-08-19,1600513297,742.56,28.56,714.00,G & A Taylors Hotels Ltd,Sustainable Regeneration,Rents
Salford City Council,2014-08-19,601122900,773.37,128.89,644.48,Executive Travel,Children's Services,Pupil Assistance
Salford City Council,2014-08-19,601122844,775.00,0.00,775.00,M & Q Properties Management Ltd,"Community, Health & Social Care",Rents
Salford City Council,2014-08-19,601118422,780.00,0.00,780.00,Lancashire County Council,Children's Services,Photography
Salford City Council,2014-08-19,1600513592,786.60,0.00,786.60,Swiis Fostercare Ltd,Children's Services,Payts to Agencies
Salford City Council,2014-08-19,1600513594,824.36,0.00,824.36,Swiis Fostercare Ltd,Children's Services,Payts to Agencies
Salford City Council,2014-08-19,1600513595,830.30,0.00,830.30,Swiis Fostercare Ltd,Children's Services,Payts to Agencies
Salford City Council,2014-08-19,1600513593,845.50,0.00,845.50,Swiis Fostercare Ltd,Children's Services,Payts to Agencies
Salford City Council,2014-08-19,1600513596,845.50,0.00,845.50,Swiis Fostercare Ltd,Children's Services,Payts to Agencies
Salford City Council,2014-08-19,601122901,859.39,143.23,716.16,Executive Travel,Children's Services,Pupil Assistance
Salford City Council,2014-08-19,601118421,900.00,0.00,900.00,Lancashire County Council,Children's Services,Photography
Salford City Council,2014-08-19,1600511863,940.63,156.77,783.86,Dennis Eagle Limited,Environment and Community Safety,Vehicle Related Expenditure
Salford City Council,2014-08-19,601118420,960.00,0.00,960.00,Lancashire County Council,Children's Services,Photography
Salford City Council,2014-08-19,1600511865,1067.48,177.92,889.56,Balmers Garden Machinery Ltd,Environment and Community Safety,Vehicle Related Expenditure
Salford City Council,2014-08-19,1600512483,1224.00,204.00,1020.00,Sodexo Ltd,"Community, Health & Social Care",Payts to Agencies
Salford City Council,2014-08-19,601122903,1228.00,204.66,1023.34,Executive Travel,Children's Services,Pupil Assistance
Salford City Council,2014-08-19,601122892,1305.60,217.60,1088.00,Saltax Ltd,Children's Services,Pupil Assistance
Salford City Council,2014-08-19,601122902,1346.11,224.35,1121.76,Executive Travel,Children's Services,Pupil Assistance
Salford City Council,2014-08-19,601119846,1440.00,0.00,1440.00,Lancashire County Council,Children's Services,Photography
Salford City Council,2014-08-19,1600514018,1458.66,243.11,1215.55,Firemark Limited,Sustainable Regeneration,Fire Equipment
Salford City Council,2014-08-19,601122883,1553.67,0.00,1553.67,Redacted Data,"Community, Health & Social Care",Home Helps
Salford City Council,2014-08-19,601122887,1712.00,0.00,1712.00,Taz's And Billys Buses,Children's Services,Pupil Assistance
Salford City Council,2014-08-19,1600509600,1815.60,302.60,1513.00,Manchester Waste Solutions Ltd,Sustainable Regeneration,Electricity
Salford City Council,2014-08-19,1600514015,2097.54,349.59,1747.95,Firemark Limited,Sustainable Regeneration,Fire Equipment
Salford City Council,2014-08-19,601122898,2220.72,370.12,1850.60,Executive Travel,Children's Services,Pupil Assistance
Salford City Council,2014-08-19,601122886,2247.00,0.00,2247.00,Taz's And Billys Buses,Children's Services,Pupil Assistance
Salford City Council,2014-08-19,1600512010,2400.00,400.00,2000.00,Soft Surfaces Limited,Environment and Community Safety,Materials
Salford City Council,2014-08-19,601122893,2439.60,406.60,2033.00,Saltax Ltd,Children's Services,Pupil Assistance
Salford City Council,2014-08-19,1600512004,2592.00,432.00,2160.00,Sodexo Ltd,"Community, Health & Social Care",Payts to Agencies
Salford City Council,2014-08-19,1600512003,2622.00,437.00,2185.00,Tis Limited,Capital Expenditure,Purch of Comp Equip
Salford City Council,2014-08-19,1600512406,2724.00,454.00,2270.00,Sodexo Ltd,"Community, Health & Social Care",Payts to Agencies
Salford City Council,2014-08-19,601122895,2760.41,460.07,2300.34,Saltax Ltd,Children's Services,Pupil Assistance
Salford City Council,2014-08-19,1600507392,3000.00,500.00,2500.00,Robert Young Consulting,"Community, Health & Social Care",Grants - External
Salford City Council,2014-08-19,1600511852,3170.99,0.00,3170.99,The National Fostering Agency,Children's Services,Payts to Agencies
Salford City Council,2014-08-19,1600512002,3360.00,560.00,2800.00,EIC,Sustainable Regeneration,Energy Conservation
Salford City Council,2014-08-19,1600512154,3431.20,0.00,3431.20,Patrol,Sustainable Regeneration,Mediation Service
Salford City Council,2014-08-19,1600513457,3649.20,608.20,3041.00,Streetmaster,Environment and Community Safety,Gen Resaleable Items
Salford City Council,2014-08-19,1600513041,3684.00,614.00,3070.00,Barratt & Hughes,Capital Expenditure,Works & Building
Salford City Council,2014-08-19,1600513312,3721.54,143.14,3578.40,Three Circles Fostering,Children's Services,Payts to Agencies
Salford City Council,2014-08-19,1600513315,3845.59,147.91,3697.68,Three Circles Fostering,Children's Services,Payts to Agencies
Salford City Council,2014-08-19,1600512198,4098.84,683.14,3415.70,Go Plant Ltd,Environment and Community Safety,Vehicle Related Expenditure
Salford City Council,2014-08-19,601121091,4119.60,686.60,3433.00,Clarion Loss Prevention Ltd,Children's Services,Security Sys R & Mnt
Salford City Council,2014-08-19,1600511313,4320.00,720.00,3600.00,Simply Health,"Community, Health & Social Care",Disability Equipment
Salford City Council,2014-08-19,601122869,5104.72,0.00,5104.72,Forbes Solicitors,Customer and Support Services,Liability Insurance
Salford City Council,2014-08-19,601122874,5316.00,0.00,5316.00,Schools Direct,Children's Services,Pupil Assistance
Salford City Council,2014-08-19,601122878,5827.82,971.30,4856.52,Travel By Myles,Children's Services,Pupil Assistance
Salford City Council,2014-08-19,1600513182,7197.44,1199.57,5997.87,Go Plant Ltd,Environment and Community Safety,Vehicle Related Expenditure
Salford City Council,2014-08-19,601122873,7984.00,0.00,7984.00,Schools Direct,Children's Services,Pupil Assistance
Salford City Council,2014-08-19,601122870,8446.00,0.00,8446.00,Schools Direct,Children's Services,Pupil Assistance
Salford City Council,2014-08-19,1600513316,8652.00,1442.00,7210.00,Sodexo Ltd,"Community, Health & Social Care",Payts to Agencies
Salford City Council,2014-08-19,601122871,8822.00,0.00,8822.00,Schools Direct,Children's Services,Pupil Assistance
Salford City Council,2014-08-19,601122889,10561.20,1760.20,8801.00,Saltax Ltd,Children's Services,Pupil Assistance
Salford City Council,2014-08-19,601122906,11044.00,0.00,11044.00,Disclosure & Barring Service,Environment and Community Safety,Other Prof Fees
Salford City Council,2014-08-19,1600512698,11760.00,1960.00,9800.00,Go Plant Ltd,Environment and Community Safety,Annual Vehicle Hire
Salford City Council,2014-08-19,cbrdorxvv,28422.94,4737.16,23685.78,Hays Personnel,Customer and Support Services,Agency Fees
Salford City Council,2014-08-19,nnqnjqqec,34534.84,5755.81,28779.03,Hays Personnel,Customer and Support Services,Agency Fees
Salford City Council,2014-08-19,1600512201,87696.00,14616.00,73080.00,Go Plant Ltd,Environment and Community Safety,Annual Vehicle Hire
Salford City Council,2014-08-19,1600513310,258141.96,43023.66,215118.30,Eccles Special High Schools Co Ltd,Children's Services,Unitary Charge
Salford City Council,2014-08-20,601123018,505.20,0.00,505.20,Redacted Data,Capital Expenditure,Disturbance Payments
Salford City Council,2014-08-20,601123052,506.22,0.00,506.22,Lcc Ltd,"Community, Health & Social Care",Furniture
Salford City Council,2014-08-20,601123125,513.50,79.00,434.50,Bradshaw International,Capital Expenditure,Disturbance Payments
Salford City Council,2014-08-20,lbinnsphc,514.80,85.80,429.00,Ingram Image Limit,Customer and Support Services,Printing & Photocopying
Salford City Council,2014-08-20,601123028,536.50,0.00,536.50,Redacted Data,"Community, Health & Social Care",Residents Savings
Salford City Council,2014-08-20,1600514194,545.65,90.94,454.71,Specialist Computer Centres Plc,Environment and Community Safety,Computer Equipment
Salford City Council,2014-08-20,601122961,556.08,0.00,556.08,Redacted Data,Sustainable Regeneration,Tenants Rental
Salford City Council,2014-08-20,1600513483,557.62,92.94,464.68,Enza Motors Limited,Environment and Community Safety,Vehicle Related Expenditure
Salford City Council,2014-08-20,601123045,563.59,0.00,563.59,City West Housing Trust,Capital Expenditure,Improvement Grants
Salford City Council,2014-08-20,601123023,570.12,0.00,570.12,Redacted Data,Sustainable Regeneration,Tenants Rental
Salford City Council,2014-08-20,601123133,574.60,0.00,574.60,Salford Deaf Gathering,Customer and Support Services,Payts to Vol Orgs
Salford City Council,2014-08-20,601122509,575.00,0.00,575.00,Property Solutions,Children's Services,Children Act-Sect 23
Salford City Council,2014-08-20,601123098,585.00,0.00,585.00,Department For Work And Pensions,Customer and Support Services,Liability Insurance
Salford City Council,2014-08-20,601123095,585.38,90.43,494.95,Mainline Wholesalers Limited,Environment and Community Safety,Provisions
Salford City Council,2014-08-20,1600512182,592.20,98.70,493.50,Manbat Ltd,"Community, Health & Social Care",Disability Equipment
Salford City Council,2014-08-20,1600513021,612.00,102.00,510.00,G & A Taylors Hotels Ltd,Sustainable Regeneration,Rents
Salford City Council,2014-08-20,601123033,615.00,0.00,615.00,Department Of Work & Pensions,Customer and Support Services,Liability Insurance
Salford City Council,2014-08-20,601123036,615.00,0.00,615.00,Department For Work And Pensions,Customer and Support Services,Liability Insurance
Salford City Council,2014-08-20,1600512461,615.26,102.54,512.72,Mitie Security Ltd,Environment and Community Safety,Security/Equipment
Salford City Council,2014-08-20,601123032,627.00,0.00,627.00,Department Of Work & Pensions,Customer and Support Services,Liability Insurance
Salford City Council,2014-08-20,1600512566,642.05,107.01,535.04,Harfield Components Ltd,Capital Expenditure,Purch of Furn/Equip
Salford City Council,2014-08-20,1600512589,675.00,0.00,675.00,F Maloney T/A Insight Northwest,Children's Services,Rents
Salford City Council,2014-08-20,1600512590,675.00,0.00,675.00,F Maloney T/A Insight Northwest,Children's Services,Rents
Salford City Council,2014-08-20,1600513189,675.00,0.00,675.00,F Maloney T/A Insight Northwest,Children's Services,Rents
