Entity,Vendor Name,Expenditure Account ,Document Number,Clearing Date,Amount (£),Merchant Category
TRANSPORT TRADING LTD,STANSTEAD CITYLINK,Ticket & Pass Production,1004\1901658832,14 May 2018,995.20,
VICTORIA COACH STATN LTD,HAYS SPECIALIST RECRUITMENT LTD,Agency Staff,1008\5109300858,14 May 2018,995.05,
SURFACE TRANSPORT CORP,STREET BEHAVIOUR LTD,Engineering Feasibility Studies,1002\5109314413,09 May 2018,995.00,
TFL CORPORATE,QA LIMITED,Staff Training,1001\5109302488,14 May 2018,995.00,
TFL CORPORATE,QA LIMITED,Staff Training,1001\5109302489,14 May 2018,995.00,
DIAL A RIDE,MERTON COMMUNITY TRANSPORT,Operator Costs,1010\5109317676,15 May 2018,994.75,
LUL NOMINEE BCV LIMITED,PJB ASSOCIATES LIMITED,Fleet,1033\5109318462,16 May 2018,994.23,
LONDON UNDERGROUND LTD,RULLION ENGINEERING LTD,Agency Staff,1005\5109306616,21 May 2018,994.00,
LONDON UNDERGROUND LTD,RULLION ENGINEERING LTD,Agency Staff,1005\5109310999,25 May 2018,994.00,
TUBE LINES LTD,LUCION ENVIRONMENTAL LTD,Materials,791203,11 May 2018,994.00,
LONDON UNDERGROUND LTD,SWEETNAM & BRADLEY LTD,Maintenance Materials,1005\5109310077,01 May 2018,993.60,
LUL NOMINEE SSL LIMITED,RS COMPONENTS LTD,Maintenance Materials,1031\5109291456,14 May 2018,993.60,
LONDON UNDERGROUND LTD,FUSION PEOPLE LIMITED,Agency Staff,1005\5109310903,02 May 2018,993.52,
LONDON UNDERGROUND LTD,FUSION PEOPLE LIMITED,Agency Staff,1005\5109310908,02 May 2018,993.52,
LONDON UNDERGROUND LTD,FUSION PEOPLE LIMITED,Agency Staff,1005\5109316258,14 May 2018,993.52,
PUBLIC CARRIAGE OFFICE,HAYS SPECIALIST RECRUITMENT LTD,Agency Staff,1003\5109291859,30 Apr 2018,992.96,
LUL NOMINEE BCV LIMITED,CRAIG & DERRICOTT LTD,Fleet,1033\5109314035,16 May 2018,992.60,
LUL NOMINEE BCV LIMITED,CRAIG & DERRICOTT LTD,Fleet,1033\5109299161,02 May 2018,992.16,
TRANSPORT TRADING LTD,ONE TIME SUPPLIER - FARES,Fares Refund Control  (TTL Only),1004\1100199059,07 May 2018,991.95,
TRANSPORT TRADING LTD,ONE TIME SUPPLIER - FARES,Fares Refund Control  (TTL Only),1004\1100209790,16 May 2018,991.45,
LUL NOMINEE BCV LIMITED,IMI NORGREN LTD,Pumps & Drainage,1033\5109300267,09 May 2018,991.20,
LONDON UNDERGROUND LTD,KINGSBEECH LTD,Building Maintenance & Repairs,1005\5109308672,30 Apr 2018,990.00,
TUBE LINES LTD,EYEDOT (EUROPE) LTD,Maintenance,790576,23 May 2018,990.00,
LONDON UNDERGROUND LTD,FUSION PEOPLE LIMITED,Agency Staff,1005\5109320348,16 May 2018,988.90,
LONDON UNDERGROUND LTD,FUSION PEOPLE LIMITED,Agency Staff,1005\5109320360,16 May 2018,988.90,
TFL CORPORATE,GATTACA,Agency Staff,1001\5109301088,14 May 2018,988.80,
LONDON BUS SERVICES LTD,TRAPEZE PTI LTD,Computer Consumables,1006\5109301802,14 May 2018,988.00,
LONDON BUS SERVICES LTD,TRAPEZE PTI LTD,Computer Consumables,1006\5109301810,14 May 2018,988.00,
LONDON BUS SERVICES LTD,TRAPEZE PTI LTD,Computer Consumables,1006\5109302107,16 May 2018,988.00,
LUL NOMINEE BCV LIMITED,TECFORCE LTD,Fleet,1033\5109297282,02 May 2018,988.00,
LUL NOMINEE BCV LIMITED,TECFORCE LTD,Fleet,1033\5109297306,02 May 2018,988.00,
LONDON RIVER SERVICES LTD,DOLPHIN MARITIME SOFTWARE LTD,Operator Costs,1007\5109313323,04 May 2018,987.92,
LONDON UNDERGROUND LTD,BT SERVICE AGILITY,Marketing Exhibitions & Events,1005\1900202880,09 May 2018,987.33,
DIAL A RIDE,ANSADOR LIMITED,Security Equipment,1010\5109295666,17 May 2018,987.00,
LONDON UNDERGROUND LTD,FUSION PEOPLE LIMITED,Agency Staff,1005\5109310845,02 May 2018,986.38,
LONDON UNDERGROUND LTD,FUSION PEOPLE LIMITED,Agency Staff,1005\5109310886,02 May 2018,986.37,
LONDON UNDERGROUND LTD,FUSION PEOPLE LIMITED,Agency Staff,1005\5109316202,14 May 2018,986.37,
LONDON UNDERGROUND LTD,FUSION PEOPLE LIMITED,Agency Staff,1005\5109316285,14 May 2018,986.37,
LUL NOMINEE BCV LIMITED,KNORR-BREMSE RAIL SERVICES,Fleet,1033\5109294704,02 May 2018,986.17,
LONDON UNDERGROUND LTD,MORSON HUMAN RESOURCES LTD,Agency Staff,1005\5109301348,14 May 2018,985.69,
LONDON UNDERGROUND LTD,MORSON HUMAN RESOURCES LTD,Agency Staff,1005\5109310654,25 May 2018,985.68,
TUBE LINES LTD,JETWAY ASSOCIATES LTD,Materials,787312,23 May 2018,985.36,
TFL CORPORATE,NCC SERVICES LTD,Software Maintenance,1001\5109314587,09 May 2018,985.00,
TFL CORPORATE,NCC SERVICES LTD,Software Maintenance,1001\5109316704,09 May 2018,985.00,
LUL NOMINEE BCV LIMITED,WABTEC RAIL LIMITED,Fleet,1033\5109317527,25 May 2018,984.63,
LUL NOMINEE BCV LIMITED,WABTEC RAIL LIMITED,Fleet,1033\5109299010,02 May 2018,984.56,
LUL NOMINEE BCV LIMITED,WABTEC RAIL LIMITED,Fleet,1033\5109312201,16 May 2018,984.56,
LUL NOMINEE BCV LIMITED,WABTEC RAIL LIMITED,Fleet,1033\5109312284,16 May 2018,984.56,
LUL NOMINEE BCV LIMITED,WABTEC RAIL LIMITED,Fleet,1033\5109312292,16 May 2018,984.56,
LUL NOMINEE BCV LIMITED,WABTEC RAIL LIMITED,Fleet,1033\5109312885,16 May 2018,984.56,
TRANSPORT TRADING LTD,ONE TIME SUPPLIER - FARES,Fares Refund Control  (TTL Only),1004\1100208334,15 May 2018,983.20,
LONDON UNDERGROUND LTD,FUSION PEOPLE LIMITED,Agency Staff,1005\5109316125,14 May 2018,982.85,
LUL NOMINEE SSL LIMITED,AJAY ELECTRONICS LTD,Signalling Systems,1031\5109320821,16 May 2018,982.50,
DOCKLANDS LIGHT RAILWAY,GVA GRIMLEY LTD,Property Consultancy,1012\5109308685,23 May 2018,982.25,
LONDON UNDERGROUND LTD,GVA GRIMLEY LTD,Property Consultancy,1005\5109308675,23 May 2018,982.25,
TFL CORPORATE,GVA GRIMLEY LTD,Property Consultancy,1001\5109308657,23 May 2018,982.25,
TFL CORPORATE,GVA GRIMLEY LTD,Property Consultancy,1001\5109308660,23 May 2018,982.25,
TFL CORPORATE,GVA GRIMLEY LTD,Property Consultancy,1001\5109308662,23 May 2018,982.25,
TFL CORPORATE,GVA GRIMLEY LTD,Property Consultancy,1001\5109308667,23 May 2018,982.25,
TFL CORPORATE,GVA GRIMLEY LTD,Property Consultancy,1001\5109308671,23 May 2018,982.25,
TFL CORPORATE,GVA GRIMLEY LTD,Property Consultancy,1001\5109308684,23 May 2018,982.25,
TFL CORPORATE,GVA GRIMLEY LTD,Property Consultancy,1001\5109308687,23 May 2018,982.25,
TFL CORPORATE,GVA GRIMLEY LTD,Property Consultancy,1001\5109308697,23 May 2018,982.25,
LONDON UNDERGROUND LTD,RULLION ENGINEERING LTD,Agency Staff,1005\5109311001,25 May 2018,981.87,
LONDON UNDERGROUND LTD,RULLION ENGINEERING LTD,Agency Staff,1005\5109311040,25 May 2018,981.54,
LUL NOMINEE SSL LIMITED,VIKING PRECISION ENGINEERS LTD,Fleet,1031\5109325613,23 May 2018,981.00,
TRANSPORT TRADING LTD,LONDON BOROUGH OF HACKNEY,Rates,1004\1901658554,30 Apr 2018,981.00,
TUBE LINES LTD,CENSOL LIMITED,Cleaning,787335,23 May 2018,980.68,
TFL CORPORATE,HAYS SPECIALIST RECRUITMENT LTD,Agency Staff,1001\5109310161,25 May 2018,980.64,
LUL NOMINEE BCV LIMITED,ICEBERG BUILDING SERVICES LTD,Lift Maintenance,1033\5109315029,10 May 2018,980.40,
LONDON TRANSPORT MUSEUM,GEOFFTECH VIDEO PROFESSIONAL,Contractors,1011\5109312098,22 May 2018,980.00,
LONDON TRANSPORT MUSEUM,MULE WORKS LTD.,Production Artwork And Design For Marketing,1011\5109313972,04 May 2018,980.00,
LONDON UNDERGROUND LTD,FUSION PEOPLE LIMITED,Agency Staff,1005\5109320367,16 May 2018,979.84,
LONDON UNDERGROUND LTD,FUSION PEOPLE LIMITED,Agency Staff,1005\5109320443,16 May 2018,979.84,
LUL NOMINEE BCV LIMITED,SHARVATT WOOLWICH LTD,Maintenance Materials,1033\5109303379,14 May 2018,978.85,
LONDON UNDERGROUND LTD,SEYMOUR VALENTINE LTD,Caterers Service Charges,1005\5109311134,02 May 2018,978.69,
TFL CORPORATE,MENDIP MEDIA GROUP LTD,Transcription,1001\5109314244,16 May 2018,977.16,
LUL NOMINEE BCV LIMITED,WABTEC RAIL LIMITED,Fleet,1033\5109299018,02 May 2018,976.94,
LUL NOMINEE BCV LIMITED,WABTEC RAIL LIMITED,Fleet,1033\5109312268,16 May 2018,976.94,
LUL NOMINEE BCV LIMITED,WABTEC RAIL LIMITED,Fleet,1033\5109312766,23 May 2018,976.94,
LONDON UNDERGROUND LTD,SUPPLIES TEAM,Computer Hardware,1005\5109306779,21 May 2018,975.46,
LONDON TRANSPORT MUSEUM,SMART TEACHERS,Agency Staff,1011\5109304010,09 May 2018,975.00,
LONDON TRANSPORT MUSEUM,SMART TEACHERS,Agency Staff,1011\5109309426,16 May 2018,975.00,
LONDON TRANSPORT MUSEUM,SMART TEACHERS,Agency Staff,1011\5109314209,23 May 2018,975.00,
LONDON UNDERGROUND LTD,QUILL CONSTRUCTION LIMITED,Building Maintenance & Repairs,1005\5109317713,14 May 2018,975.00,
LUL NOMINEE SSL LIMITED,DAVID BROWN GEAR SYSTEMS LTD,Fleet,1031\5109307468,16 May 2018,975.00,
TRANSPORT TRADING LTD,HAYS SPECIALIST RECRUITMENT LTD,Agency Staff,1004\5109300927,14 May 2018,975.00,
TRANSPORT TRADING LTD,HAYS SPECIALIST RECRUITMENT LTD,Agency Staff,1004\5109305193,21 May 2018,975.00,
TRANSPORT TRADING LTD,HAYS SPECIALIST RECRUITMENT LTD,Agency Staff,1004\5109310185,25 May 2018,975.00,
TRANSPORT TRADING LTD,FRANKHAM CONSULTANCY GROUP LTD,Planning & Development Consultancy,1004\5109313440,08 May 2018,975.00,
TUBE LINES LTD,SITECH ENGINEERING SERVICES LTD,Materials,791011,25 May 2018,975.00,
TRANSPORT TRADING LTD,EDF ENERGY,Electricity,1004\1901658435,09 May 2018,974.77,
TFL CORPORATE,HAYS SPECIALIST RECRUITMENT LTD,Agency Staff,1001\5109295973,04 May 2018,974.60,
LONDON TRANSPORT MUSEUM,THE LONDON APPRENTICESHIP COMPANY,Agency Staff,1011\5109313254,04 May 2018,974.54,
LONDON UNDERGROUND LTD,RULLION ENGINEERING LTD,Agency Staff,1005\5109293038,30 Apr 2018,974.13,
LONDON UNDERGROUND LTD,RULLION ENGINEERING LTD,Agency Staff,1005\5109293047,30 Apr 2018,974.13,
LONDON UNDERGROUND LTD,RULLION ENGINEERING LTD,Agency Staff,1005\5109296758,04 May 2018,974.13,
LONDON UNDERGROUND LTD,RULLION ENGINEERING LTD,Agency Staff,1005\5109296759,04 May 2018,974.13,
LONDON UNDERGROUND LTD,RULLION ENGINEERING LTD,Agency Staff,1005\5109296816,04 May 2018,974.13,
LUL NOMINEE BCV LIMITED,TECFORCE LTD,Fleet,1033\5109297226,02 May 2018,974.00,
LUL NOMINEE BCV LIMITED,TECFORCE LTD,Fleet,1033\5109307045,16 May 2018,974.00,
LUL NOMINEE SSL LIMITED,MOTIVAIR COMPRESSORS LTD,Equipment Repairs & Maintenance,1031\5109309361,02 May 2018,973.90,
TRANSPORT TRADING LTD,ONE TIME SUPPLIER - FARES,Fares Refund Control  (TTL Only),1004\1100198782,07 May 2018,972.90,
LUL NOMINEE SSL LIMITED,KNORR-BREMSE RAIL SERVICES,Fleet,1031\5109294717,02 May 2018,971.75,
RAIL FOR LONDON LIMITED,CORONA ENERGY RETAIL 4 LTD,Gas,1020\1900003634,30 Apr 2018,971.75,
LONDON UNDERGROUND LTD,MORSON HUMAN RESOURCES LTD,Agency Staff,1005\5109301375,14 May 2018,971.40,
LONDON UNDERGROUND LTD,MORSON HUMAN RESOURCES LTD,Agency Staff,1005\5109301388,14 May 2018,971.40,
LONDON UNDERGROUND LTD,MORSON HUMAN RESOURCES LTD,Agency Staff,1005\5109301858,14 May 2018,971.40,
LONDON UNDERGROUND LTD,MORSON HUMAN RESOURCES LTD,Agency Staff,1005\5109310633,25 May 2018,971.40,
LONDON UNDERGROUND LTD,RULLION ENGINEERING LTD,Agency Staff,1005\5109293039,30 Apr 2018,971.25,
LONDON UNDERGROUND LTD,RULLION ENGINEERING LTD,Agency Staff,1005\5109296752,04 May 2018,971.25,
LONDON UNDERGROUND LTD,RULLION ENGINEERING LTD,Agency Staff,1005\5109306599,21 May 2018,971.25,
LUL NOMINEE SSL LIMITED,A&A ELECTRICAL DISTRIBUTORS LTD,Traffic Signals,1031\5109320994,16 May 2018,970.28,
DIAL A RIDE,IMPERIAL ENGINEERING,Vehicle Repairs & Maintenance,1010\5109303488,04 May 2018,970.00,
LUL NOMINEE SSL LIMITED,PRV ENGINEERING LTD,Fleet,1031\5109313988,14 May 2018,970.00,
LUL NOMINEE BCV LIMITED,WABTEC RAIL LIMITED,Fleet,1033\5109312332,23 May 2018,969.89,
LUL NOMINEE BCV LIMITED,WABTEC RAIL LIMITED,Fleet,1033\5109312769,23 May 2018,969.89,
LUL NOMINEE BCV LIMITED,WABTEC RAIL LIMITED,Fleet,1033\5109312777,23 May 2018,969.89,
LONDON UNDERGROUND LTD,MORSON HUMAN RESOURCES LTD,Agency Staff,1005\5109296319,04 May 2018,969.85,
LONDON UNDERGROUND LTD,MORSON HUMAN RESOURCES LTD,Agency Staff,1005\5109301233,14 May 2018,969.85,
LONDON UNDERGROUND LTD,MORSON HUMAN RESOURCES LTD,Agency Staff,1005\5109306176,21 May 2018,969.85,
LONDON UNDERGROUND LTD,MORSON HUMAN RESOURCES LTD,Agency Staff,1005\5109310560,25 May 2018,969.85,
LUL NOMINEE BCV LIMITED,HAYLEY GROUP PLC,Escalators,1033\5109308933,30 Apr 2018,969.80,
LUL NOMINEE BCV LIMITED,PJB ASSOCIATES LIMITED,Fleet,1033\5109308062,02 May 2018,969.23,
LUL NOMINEE BCV LIMITED,PJB ASSOCIATES LIMITED,Fleet,1033\5109313493,09 May 2018,969.23,
LUL NOMINEE BCV LIMITED,PJB ASSOCIATES LIMITED,Fleet,1033\5109313544,09 May 2018,969.23,
LUL NOMINEE BCV LIMITED,PJB ASSOCIATES LIMITED,Fleet,1033\5109318466,16 May 2018,969.23,
LUL NOMINEE BCV LIMITED,PJB ASSOCIATES LIMITED,Fleet,1033\5109322208,21 May 2018,969.23,
LUL NOMINEE BCV LIMITED,PJB ASSOCIATES LIMITED,Fleet,1033\5109322213,21 May 2018,969.23,
TRANSPORT TRADING LTD,ONE TIME SUPPLIER - FARES,Fares Refund Control  (TTL Only),1004\1100204689,11 May 2018,969.10,
TUBE LINES LTD,PIRTEK (LEYTON),Materials,790379,11 May 2018,967.28,
LUL NOMINEE SSL LIMITED,RS COMPONENTS LTD,Maintenance Materials,1031\5109303342,16 May 2018,966.60,
LUL NOMINEE BCV LIMITED,ROWE HANKINS LTD,Fleet,1033\5109302128,09 May 2018,965.97,
LUL NOMINEE SSL LIMITED,C B FROST & CO LTD,Fleet,1031\5109307758,23 May 2018,965.48,
LUL NOMINEE SSL LIMITED,4 RAIL SERVICES LTD,Building Maintenance & Repairs,1031\5109326678,25 May 2018,965.00,
LONDON UNDERGROUND LTD,FUSION PEOPLE LIMITED,Agency Staff,1005\5109320380,16 May 2018,964.98,
TUBE LINES LTD,GROSVENOR CONTRACTS LEASING LTD,Vehicles,789448,09 May 2018,963.88,
TUBE LINES LTD,GROSVENOR CONTRACTS LEASING LTD,Vehicles,789449,09 May 2018,963.88,
TRANSPORT TRADING LTD,ONE TIME SUPPLIER - FARES,Fares Refund Control  (TTL Only),1004\1100195602,02 May 2018,963.80,
TRANSPORT TRADING LTD,ONE TIME SUPPLIER - FARES,Fares Refund Control  (TTL Only),1004\1100203525,10 May 2018,963.75,
SURFACE TRANSPORT CORP,HAYS SPECIALIST RECRUITMENT LTD,Agency Staff,1002\5109291948,30 Apr 2018,963.44,
TFL CORPORATE,HAYS SPECIALIST RECRUITMENT LTD,Agency Staff,1001\5109291949,30 Apr 2018,963.44,
TRANSPORT TRADING LTD,HC SLINGSBY PLC,Stationery,1004\5109312868,04 May 2018,963.30,
LONDON UNDERGROUND LTD,MORSON HUMAN RESOURCES LTD,Agency Staff,1005\5109292609,30 Apr 2018,962.58,
LONDON UNDERGROUND LTD,MORSON HUMAN RESOURCES LTD,Agency Staff,1005\5109306252,21 May 2018,962.58,
TFL CORPORATE,PEOPLE ASSET MANAGEMENT LIMITED,Staff Medical Insurance & Treatment,1001\5109308732,04 May 2018,962.50,
TFL CORPORATE,HAYS SPECIALIST RECRUITMENT LTD,Agency Staff,1001\5109300582,14 May 2018,961.88,
LONDON UNDERGROUND LTD,MORSON HUMAN RESOURCES LTD,Agency Staff,1005\5109301231,14 May 2018,961.45,
LONDON UNDERGROUND LTD,MORSON HUMAN RESOURCES LTD,Agency Staff,1005\5109306174,21 May 2018,961.45,
LONDON UNDERGROUND LTD,MORSON HUMAN RESOURCES LTD,Agency Staff,1005\5109310558,25 May 2018,961.45,
TRANSPORT TRADING LTD,ONE TIME SUPPLIER - FARES,Fares Refund Control  (TTL Only),1004\1100197217,03 May 2018,961.30,
SURFACE TRANSPORT CORP,TRUEFORM ENGINEERING LTD,Maintenance Materials,1002\5109321554,17 May 2018,961.06,
TRANSPORT TRADING LTD,ONE TIME SUPPLIER - FARES,Fares Refund Control  (TTL Only),1004\1100195917,02 May 2018,960.70,
LUL NOMINEE SSL LIMITED,IPS COMMUNICATIONS LTD,Civil Engineering Construction Works,1031\5109313951,10 May 2018,960.61,
LONDON TRANSPORT MUSEUM,HELEN MAIER,Contractors,1011\5109317893,16 May 2018,960.00,
LONDON UNDERGROUND LTD,MORSON HUMAN RESOURCES LTD,Agency Staff,1005\5109296489,04 May 2018,960.00,
LONDON UNDERGROUND LTD,SCHNEIDER ELECTRIC LTD,MR Construction Costs,1005\5109313033,23 May 2018,960.00,
LUL NOMINEE BCV LIMITED,TECFORCE LTD,Fleet,1033\5109304103,14 May 2018,960.00,
LUL NOMINEE BCV LIMITED,TECFORCE LTD,Fleet,1033\5109313264,25 May 2018,960.00,
SURFACE TRANSPORT CORP,MORSON HUMAN RESOURCES LTD,Agency Staff,1002\5109306111,21 May 2018,960.00,
SURFACE TRANSPORT CORP,MORSON HUMAN RESOURCES LTD,Agency Staff,1002\5109306112,21 May 2018,960.00,
SURFACE TRANSPORT CORP,MORSON HUMAN RESOURCES LTD,Agency Staff,1002\5109310520,25 May 2018,960.00,
SURFACE TRANSPORT CORP,ASSOCIATED NEWSPAPERS LTD,Statutory Ads Notices Communications & Consultatio,1002\5109316499,09 May 2018,960.00,
TFL CORPORATE,CAPITA BUSINESS SERVICES LTD,Recruitment Expenses,1001\5109307827,23 May 2018,960.00,
TRANSPORT TRADING LTD,ONE TIME SUPPLIER - FARES,Fares Refund Control  (TTL Only),1004\1100208479,15 May 2018,960.00,
TRANSPORT TRADING LTD,DAWLEYS,IT Consultancy,1004\5109274328,22 May 2018,960.00,
TRANSPORT TRADING LTD,DAWLEYS,IT Consultancy,1004\5109276057,22 May 2018,960.00,
TUBE LINES LTD,BROWNINGS ELECTRIC CO LTD,Materials,791295,25 May 2018,960.00,
TUBE LINES LTD,L.B. FOSTER RAIL TECH LTD,Materials,788946,04 May 2018,960.00,
TFL CORPORATE,QA LIMITED,Staff Training,1001\5109299615,04 May 2018,959.94,
LUL NOMINEE SSL LIMITED,SCHWIHAG GMBH,Track General Maintenance,1031\5109300355,14 May 2018,959.90,
LONDON UNDERGROUND LTD,FUSION PEOPLE LIMITED,Agency Staff,1005\5109310835,02 May 2018,959.70,
LUL NOMINEE SSL LIMITED,SIEMENS,Electrical & Electronic Engineering,1031\5109303772,16 May 2018,958.50,
LONDON UNDERGROUND LTD,FUSION PEOPLE LIMITED,Agency Staff,1005\5109320255,16 May 2018,958.40,
LONDON UNDERGROUND LTD,MORSON HUMAN RESOURCES LTD,Agency Staff,1005\5109296312,04 May 2018,957.99,
LONDON UNDERGROUND LTD,HAYS SPECIALIST RECRUITMENT LTD,Agency Staff,1005\5109310032,25 May 2018,957.60,
LONDON UNDERGROUND LTD,MORSON HUMAN RESOURCES LTD,Agency Staff,1005\5109292655,30 Apr 2018,957.35,
LONDON UNDERGROUND LTD,MORSON HUMAN RESOURCES LTD,Agency Staff,1005\5109301372,14 May 2018,957.11,
LONDON UNDERGROUND LTD,MORSON HUMAN RESOURCES LTD,Agency Staff,1005\5109306137,21 May 2018,957.11,
TFL CORPORATE,HAYS SPECIALIST RECRUITMENT LTD,Agency Staff,1001\5109292000,30 Apr 2018,957.00,
LONDON UNDERGROUND LTD,AFFINITY FOR BUSINESS,Water,1005\1900202815,04 May 2018,956.89,
LUL NOMINEE SSL LIMITED,SCAFFTAG LTD,Traction Current,1031\5109302260,09 May 2018,956.66,
LONDON UNDERGROUND LTD,KAISER & KRAFT LTD,Maintenance Materials,1005\5109299475,04 May 2018,956.25,
TUBE LINES LTD,CEMBRE LTD,Consumables,789629,11 May 2018,956.21,
TRANSPORT TRADING LTD,ONE TIME SUPPLIER - FARES,Fares Refund Control  (TTL Only),1004\1100196651,03 May 2018,955.90,
LONDON UNDERGROUND LTD,MORSON HUMAN RESOURCES LTD,Agency Staff,1005\5109292706,30 Apr 2018,955.20,
RAIL FOR LONDON LIMITED,PROSPECTS TRAINING SOLUTIONS LTD,Staff Training,1020\5109304358,02 May 2018,954.68,
TUBE LINES LTD,S GRUNDON (WASTE) LTD,Waste Removal,790662,04 May 2018,954.24,
TUBE LINES LTD,ENTERPRISE RENT A CAR,Vehicle Hire,790482,23 May 2018,953.89,
TUBE LINES LTD,HAYLEY GROUP PLC,Materials,790651,25 May 2018,953.60,
LONDON TRANSPORT MUSEUM,HAYS SPECIALIST RECRUITMENT LTD,Agency Staff,1011\5109306835,16 May 2018,952.15,
PUBLIC CARRIAGE OFFICE,AK ASSOCIATES,Legal Fees,1003\5109311127,04 May 2018,951.20,
LONDON UNDERGROUND LTD,RULLION ENGINEERING LTD,Agency Staff,1005\5109293016,30 Apr 2018,950.95,
LONDON UNDERGROUND LTD,RULLION ENGINEERING LTD,Agency Staff,1005\5109301704,14 May 2018,950.95,
LONDON UNDERGROUND LTD,RULLION ENGINEERING LTD,Agency Staff,1005\5109306545,21 May 2018,950.95,
LONDON UNDERGROUND LTD,RULLION ENGINEERING LTD,Agency Staff,1005\5109306601,21 May 2018,950.95,
LONDON UNDERGROUND LTD,RULLION ENGINEERING LTD,Agency Staff,1005\5109310955,25 May 2018,950.95,
LONDON UNDERGROUND LTD,RULLION ENGINEERING LTD,Agency Staff,1005\5109310961,25 May 2018,950.95,
LUL NOMINEE SSL LIMITED,TRANSFORGE UK LTD,Maintenance Materials,1031\5109322294,22 May 2018,950.90,
LONDON UNDERGROUND LTD,HAYS SPECIALIST RECRUITMENT LTD,Agency Staff,1005\5109300648,14 May 2018,950.50,
TFL CORPORATE,PRECISE MEDIA MONITORING LTD,Publications & Periodicals,1001\5109289641,14 May 2018,950.40,
LUL NOMINEE SSL LIMITED,RESAPOL LTD,Civil Engineering Construction Works,1031\5109313336,04 May 2018,950.32,
LUL NOMINEE SSL LIMITED,TRANSPORT CARRIER SERVICE,Maintenance Materials,1031\5109316522,14 May 2018,950.00,
LUL NOMINEE SSL LIMITED,TRANSPORT CARRIER SERVICE,Maintenance Materials,1031\5109325661,23 May 2018,950.00,
RAIL FOR LONDON LIMITED,MECHAN LTD,Maintenance of Plant & Equipment,1020\5109319015,23 May 2018,950.00,
TRANSPORT TRADING LTD,NCC GROUP SECURITY SERVICES LTD,IT Consultancy,1004\5109302289,04 May 2018,950.00,
TUBE LINES LTD,MODULAR DISTRIBUTION SYSTEMS,Materials,788130,25 May 2018,949.44,
TFL CORPORATE,HAYS SPECIALIST RECRUITMENT LTD,Agency Staff,1001\5109292109,30 Apr 2018,949.23,
LUL NOMINEE BCV LIMITED,KNORR-BREMSE RAIL SERVICES,Fleet,1033\5109301992,14 May 2018,948.90,
LONDON UNDERGROUND LTD,MLS RAIL LTD,Civil Engineering Construction Works,1005\5109322927,21 May 2018,948.18,
TFL CORPORATE,HAYS SPECIALIST RECRUITMENT LTD,Agency Staff,1001\5109310208,25 May 2018,947.60,
LONDON UNDERGROUND LTD,RULLION ENGINEERING LTD,Agency Staff,1005\5109296743,04 May 2018,947.43,
LONDON UNDERGROUND LTD,RULLION ENGINEERING LTD,Agency Staff,1005\5109310966,25 May 2018,947.43,
LUL NOMINEE BCV LIMITED,TECFORCE LTD,Fleet,1033\5109313261,23 May 2018,946.00,
SURFACE TRANSPORT CORP,UK POWER NETWORKS LTD,Traffic Control Infrastucture,1002\5109288951,30 Apr 2018,946.00,
SURFACE TRANSPORT CORP,UK POWER NETWORKS LTD,Traffic Control Infrastucture,1002\5109290775,30 Apr 2018,946.00,
SURFACE TRANSPORT CORP,UK POWER NETWORKS LTD,Traffic Control Infrastucture,1002\5109303500,14 May 2018,946.00,
SURFACE TRANSPORT CORP,UK POWER NETWORKS LTD,Traffic Control Infrastucture,1002\5109303507,14 May 2018,946.00,
SURFACE TRANSPORT CORP,UK POWER NETWORKS LTD,Traffic Control Infrastucture,1002\5109303510,14 May 2018,946.00,
LUL NOMINEE SSL LIMITED,KNORR-BREMSE RAIL SERVICES,Fleet,1031\5109296953,04 May 2018,945.75,
LUL NOMINEE BCV LIMITED,TURNER TOOLS LTD INC BESCO IND.,Equipment Repairs & Maintenance,1033\5109320924,16 May 2018,945.60,
TRANSPORT TRADING LTD,ONE TIME SUPPLIER - FARES,Fares Refund Control  (TTL Only),1004\1100197720,04 May 2018,945.60,
LONDON UNDERGROUND LTD,MORSON HUMAN RESOURCES LTD,Agency Staff,1005\5109301293,14 May 2018,945.37,
LONDON UNDERGROUND LTD,MORSON HUMAN RESOURCES LTD,Agency Staff,1005\5109306163,21 May 2018,945.37,
LONDON UNDERGROUND LTD,MORSON HUMAN RESOURCES LTD,Agency Staff,1005\5109310547,25 May 2018,945.37,
LONDON UNDERGROUND LTD,NETWORK RAIL,Professional Engineering Services,1005\5109304024,14 May 2018,945.09,
LUL NOMINEE BCV LIMITED,VOITH TURBO LTD,Fleet,1033\5109302216,09 May 2018,944.74,
TFL CORPORATE,HAYS SPECIALIST RECRUITMENT LTD,Agency Staff,1001\5109291849,30 Apr 2018,944.40,
TFL CORPORATE,HAYS SPECIALIST RECRUITMENT LTD,Agency Staff,1001\5109309639,25 May 2018,944.40,
LUL NOMINEE BCV LIMITED,PJB ASSOCIATES LIMITED,Fleet,1033\5109308063,02 May 2018,944.23,
LUL NOMINEE BCV LIMITED,PJB ASSOCIATES LIMITED,Fleet,1033\5109308064,02 May 2018,944.23,
LUL NOMINEE BCV LIMITED,PJB ASSOCIATES LIMITED,Fleet,1033\5109313480,09 May 2018,944.23,
LUL NOMINEE BCV LIMITED,PJB ASSOCIATES LIMITED,Fleet,1033\5109318464,16 May 2018,944.23,
