Entity,Vendor Name,Expenditure Account ,Document Number,Clearing Date,Amount (£),Merchant Category
TFL CORPORATE,MORSON HUMAN RESOURCES LTD,Agency Staff,1001\5109357766,13 Aug 2018,"1,204.35",
TFL CORPORATE,HAYS ACCOUNTANCY PERSONNEL,Agency Staff,1001\5109357137,13 Aug 2018,"1,202.60",
LUL NOMINEE SSL LIMITED,MOTIVAIR COMPRESSORS LTD,Equipment Repairs & Maintenance,1031\5109368520,03 Aug 2018,"1,202.54",
LUL NOMINEE SSL LIMITED,OTE PRECISION ENGINEERING (UK) LTD,Fleet,1031\5109363649,06 Aug 2018,"1,202.10",
TRANSPORT TRADING LTD,ONE TIME SUPPLIER - FARES,Fares Refund Control  (TTL Only),1004\1100271390,24 Jul 2018,"1,201.00",
SURFACE TRANSPORT CORP,HAYS ACCOUNTANCY PERSONNEL,Agency Staff,1002\5109353216,06 Aug 2018,"1,200.28",
LONDON UNDERGROUND LTD,MORSON HUMAN RESOURCES LTD,Agency Staff,1005\5109353829,06 Aug 2018,"1,200.00",
LONDON TRANSPORT MUSEUM,ARTBURST LTD,Contractors,1011\5109363274,30 Jul 2018,"1,200.00",
LUL NOMINEE SSL LIMITED,ORTON LIFTS & ESCALATORS,Building Maintenance & Repairs,1031\5109360046,13 Aug 2018,"1,200.00",
SURFACE TRANSPORT CORP,OCAL BARBALLI,Vehicle Repairs & Maintenance,1002\1900055790,25 Jul 2018,"1,200.00",
SURFACE TRANSPORT CORP,MR MAX SAMUELS,Vehicle Repairs & Maintenance,1002\1900055924,06 Aug 2018,"1,200.00",
SURFACE TRANSPORT CORP,POLAT AHMETER,Vehicle Repairs & Maintenance,1002\1900055981,08 Aug 2018,"1,200.00",
LONDON UNDERGROUND LTD,HA MARKS LTD,Maintenance Materials,1005\5109369381,07 Aug 2018,"1,200.00",
TUBE LINES LTD,NYLOSPRAY LIMITED,Materials,796316,03 Aug 2018,"1,200.00",
SURFACE TRANSPORT CORP,HAYS ACCOUNTANCY PERSONNEL,Agency Staff,1002\5109345074,23 Jul 2018,"1,199.96",
TRANSPORT TRADING LTD,LONDON BOROUGH OF CAMDEN,Rates,1004\1901660534,14 Aug 2018,"1,199.59",
LONDON RIVER SERVICES LTD,COUNTY BUILDING SERVICES LTD,Building Maintenance & Repairs,1007\5109360419,23 Jul 2018,"1,199.37",
LONDON TRANSPORT MUSEUM,ARTISAN PEOPLE,Agency Staff,1011\5109366486,01 Aug 2018,"1,199.22",
TFL CORPORATE,CORPORATE DOCUMENT SERVICES LTD,Printing For Customer Info Materials,1001\5109355930,25 Jul 2018,"1,199.10",
SURFACE TRANSPORT CORP,MATCHTECH GROUP PLC,Agency Staff,1002\5109353665,06 Aug 2018,"1,198.48",
LONDON UNDERGROUND LTD,FUSION PEOPLE LIMITED,Agency Staff,1005\5109362319,25 Jul 2018,"1,198.00",
LONDON UNDERGROUND LTD,FUSION PEOPLE LIMITED,Agency Staff,1005\5109365727,01 Aug 2018,"1,198.00",
RAIL FOR LONDON LIMITED,EDF ENERGY,Electricity,1020\5109362635,30 Jul 2018,"1,197.50",
RAIL FOR LONDON LIMITED,RT TRAINING SOLUTIONS LTD,Staff Training,1020\5109371733,10 Aug 2018,"1,197.00",
LONDON RIVER SERVICES LTD,INTEROUTE MANAGED SERVICES UK LTD,Building Maintenance & Repairs,1007\5109358156,08 Aug 2018,"1,194.57",
TRANSPORT TRADING LTD,ONE TIME SUPPLIER - FARES,Fares Refund Control  (TTL Only),1004\1100272566,25 Jul 2018,"1,193.50",
TFL CORPORATE,ARKEN POP LTD,MR Construction Costs,1001\5109326374,25 Jul 2018,"1,193.00",
TFL CORPORATE,MATCHTECH GROUP PLC,Agency Staff,1001\5109357612,13 Aug 2018,"1,192.80",
LUL NOMINEE BCV LIMITED,HAYLEY GROUP PLC,Maintenance Materials,1033\5109356299,08 Aug 2018,"1,192.51",
RAIL FOR LONDON LIMITED,XANTA LIMITED,Professional Engineering Services,1020\5109367519,06 Aug 2018,"1,192.50",
TUBE LINES LTD,VIKING PRECISION ENGINEERS LTD,Materials,797657,17 Aug 2018,"1,192.00",
TUBE LINES LTD,PRIORITY FIRE & ELECTRICAL LTD,Fire Safety Equipment,796466,01 Aug 2018,"1,191.50",
SURFACE TRANSPORT CORP,SKY HIGH PLC,Traffic Signals,1002\5109352242,23 Jul 2018,"1,190.86",
LUL NOMINEE SSL LIMITED,VOITH TURBO LTD,Electrical & Electronic Engineering,1031\5109369316,08 Aug 2018,"1,190.40",
TFL CORPORATE,FUSION PEOPLE LIMITED,Agency Staff,1001\5109362338,25 Jul 2018,"1,190.00",
TFL CORPORATE,FUSION PEOPLE LIMITED,Agency Staff,1001\5109365698,01 Aug 2018,"1,190.00",
TFL CORPORATE,FUSION PEOPLE LIMITED,Agency Staff,1001\5109370338,08 Aug 2018,"1,190.00",
TFL CORPORATE,FUSION PEOPLE LIMITED,Agency Staff,1001\5109374357,15 Aug 2018,"1,190.00",
LUL NOMINEE SSL LIMITED,HAYLEY GROUP PLC,Maintenance Materials,1031\5109348153,25 Jul 2018,"1,190.00",
DIAL A RIDE,S J WOOD SYSTEMS LTD,Vehicle Repairs & Maintenance,1010\5109366640,01 Aug 2018,"1,189.00",
LONDON UNDERGROUND LTD,MORSON HUMAN RESOURCES LTD,Agency Staff,1005\5109345482,23 Jul 2018,"1,188.51",
TFL CORPORATE,PINDAR CREATIVE,Production Artwork And Design For Marketing,1001\5109352182,25 Jul 2018,"1,188.00",
TFL CORPORATE,HAYS ACCOUNTANCY PERSONNEL,Agency Staff,1001\5109345083,23 Jul 2018,"1,187.84",
LONDON UNDERGROUND LTD,FUSION PEOPLE LIMITED,Agency Staff,1005\5109362290,25 Jul 2018,"1,187.60",
TFL CORPORATE,HAYS ACCOUNTANCY PERSONNEL,Agency Staff,1001\5109353152,06 Aug 2018,"1,187.20",
TFL CORPORATE,HAYS ACCOUNTANCY PERSONNEL,Agency Staff,1001\5109353572,06 Aug 2018,"1,187.20",
TFL CORPORATE,HAYS ACCOUNTANCY PERSONNEL,Agency Staff,1001\5109353317,06 Aug 2018,"1,186.88",
TFL CORPORATE,HAYS ACCOUNTANCY PERSONNEL,Agency Staff,1001\5109345162,23 Jul 2018,"1,186.85",
TFL CORPORATE,HAYS ACCOUNTANCY PERSONNEL,Agency Staff,1001\5109345081,23 Jul 2018,"1,186.44",
TRANSPORT TRADING LTD,ROYAL MAIL,Ticket & Pass Production,1004\5109350052,25 Jul 2018,"1,186.38",
TRANSPORT TRADING LTD,ONE TIME SUPPLIER - FARES,Fares Refund Control  (TTL Only),1004\1100275208,31 Jul 2018,"1,186.30",
TFL CORPORATE,MRS CM RATHMALGODA,Staff Training,1001\3000028456,03 Aug 2018,"1,185.00",
TFL CORPORATE,INDUSTRIAL TRAINING SERVICES LTD,Staff Training,1001\5109351771,02 Aug 2018,"1,185.00",
TFL CORPORATE,INDUSTRIAL TRAINING SERVICES LTD,Staff Training,1001\5109352079,02 Aug 2018,"1,185.00",
TFL CORPORATE,INDUSTRIAL TRAINING SERVICES LTD,Staff Training,1001\5109366263,02 Aug 2018,"1,185.00",
LUL NOMINEE BCV LIMITED,WABTEC RAIL LIMITED,Fleet,1033\5109366347,15 Aug 2018,"1,184.69",
LONDON UNDERGROUND LTD,RS COMPONENTS LTD,Maintenance Materials,1005\5109346960,25 Jul 2018,"1,184.22",
SURFACE TRANSPORT CORP,MORSON HUMAN RESOURCES LTD,Agency Staff,1002\5109353700,06 Aug 2018,"1,184.00",
SURFACE TRANSPORT CORP,MORSON HUMAN RESOURCES LTD,Agency Staff,1002\5109357738,13 Aug 2018,"1,184.00",
TUBE LINES LTD,BRAMMER UK LTD,Materials,795466,27 Jul 2018,"1,183.52",
TRANSPORT TRADING LTD,DAISY COMMUNICATIONS LTD,Telephony Fixed,1004\5109350641,25 Jul 2018,"1,183.30",
LONDON UNDERGROUND LTD,FUSION PEOPLE LIMITED,Agency Staff,1005\5109374313,15 Aug 2018,"1,182.80",
TFL CORPORATE,MORSON HUMAN RESOURCES LTD,Agency Staff,1001\5109345439,23 Jul 2018,"1,182.50",
TFL CORPORATE,MORSON HUMAN RESOURCES LTD,Agency Staff,1001\5109349359,30 Jul 2018,"1,182.50",
TFL CORPORATE,MORSON HUMAN RESOURCES LTD,Agency Staff,1001\5109353811,06 Aug 2018,"1,182.50",
TFL CORPORATE,MORSON HUMAN RESOURCES LTD,Agency Staff,1001\5109357699,13 Aug 2018,"1,182.50",
LONDON UNDERGROUND LTD,TRACKWORK RESOURCES LTD,MR Construction Costs,1005\5109354984,25 Jul 2018,"1,182.50",
LONDON UNDERGROUND LTD,TRACKWORK RESOURCES LTD,MR Construction Costs,1005\5109359970,01 Aug 2018,"1,182.50",
TRANSPORT TRADING LTD,DAISY COMMUNICATIONS LTD,Telephony Fixed,1004\5109366247,01 Aug 2018,"1,182.22",
PUBLIC CARRIAGE OFFICE,HAYS ACCOUNTANCY PERSONNEL,Agency Staff,1003\5109349182,30 Jul 2018,"1,182.05",
PUBLIC CARRIAGE OFFICE,HAYS ACCOUNTANCY PERSONNEL,Agency Staff,1003\5109353105,06 Aug 2018,"1,182.05",
PUBLIC CARRIAGE OFFICE,HAYS ACCOUNTANCY PERSONNEL,Agency Staff,1003\5109357521,13 Aug 2018,"1,182.05",
TRANSPORT TRADING LTD,INTERSERVE,Security Services (Guards),1004\5109366620,08 Aug 2018,"1,182.05",
TFL CORPORATE,MORSON HUMAN RESOURCES LTD,Agency Staff,1001\5109345452,23 Jul 2018,"1,181.76",
TFL CORPORATE,MORSON HUMAN RESOURCES LTD,Agency Staff,1001\5109357730,13 Aug 2018,"1,181.76",
PUBLIC CARRIAGE OFFICE,HAYS ACCOUNTANCY PERSONNEL,Agency Staff,1003\5109345214,23 Jul 2018,"1,181.65",
TRANSPORT TRADING LTD,ONE TIME SUPPLIER - FARES,Fares Refund Control  (TTL Only),1004\1100276627,31 Jul 2018,"1,181.00",
RAIL FOR LONDON LIMITED,CHUBB FIRE & SECURITY LTD,Vehicle Repairs & Maintenance,1020\5109359643,15 Aug 2018,"1,180.89",
TFL CORPORATE,HAYS ACCOUNTANCY PERSONNEL,Agency Staff,1001\5109357581,13 Aug 2018,"1,180.56",
SURFACE TRANSPORT CORP,TELENT TECHNOLOGY SERVICES LTD,Traffic Signals,1002\5109356565,23 Jul 2018,"1,178.19",
SURFACE TRANSPORT CORP,L & L FIELDING CONSULTANCY LTD,Planning & Development Consultancy,1002\5109368067,09 Aug 2018,"1,178.13",
TUBE LINES LTD,PIRTEK,Materials,796944,08 Aug 2018,"1,177.20",
LONDON UNDERGROUND LTD,MORSON HUMAN RESOURCES LTD,Agency Staff,1005\5109345468,23 Jul 2018,"1,176.92",
TFL CORPORATE,HAYS ACCOUNTANCY PERSONNEL,Agency Staff,1001\5109353237,06 Aug 2018,"1,176.56",
TFL CORPORATE,CORPORATE DOCUMENT SERVICES LTD,Printing For Marketing Materials,1001\5109363689,30 Jul 2018,"1,176.00",
LUL NOMINEE SSL LIMITED,KPK (SHEET METAL) LTD,Fleet,1031\5109371142,08 Aug 2018,"1,176.00",
LONDON UNDERGROUND LTD,FUSION PEOPLE LIMITED,Agency Staff,1005\5109370363,08 Aug 2018,"1,175.81",
LONDON UNDERGROUND LTD,FUSION PEOPLE LIMITED,Agency Staff,1005\5109370385,08 Aug 2018,"1,175.81",
TRANSPORT TRADING LTD,ONE TIME SUPPLIER - FARES,Fares Refund Control  (TTL Only),1004\1100277389,31 Jul 2018,"1,175.80",
PUBLIC CARRIAGE OFFICE,HAYS ACCOUNTANCY PERSONNEL,Agency Staff,1003\5109353167,06 Aug 2018,"1,175.58",
TUBE LINES LTD,PIRTEK,Materials,794789,17 Aug 2018,"1,174.80",
TUBE LINES LTD,PIRTEK,Maintenance,796943,10 Aug 2018,"1,174.80",
TRANSPORT TRADING LTD,ONE TIME SUPPLIER - FARES,Fares Refund Control  (TTL Only),1004\1100275231,31 Jul 2018,"1,172.20",
TFL CORPORATE,HAYS ACCOUNTANCY PERSONNEL,Agency Staff,1001\5109357225,13 Aug 2018,"1,171.85",
LONDON UNDERGROUND LTD,VIKING PRECISION ENGINEERS LTD,Signalling Systems,1005\5109363101,25 Jul 2018,"1,170.00",
TRANSPORT TRADING LTD,ONE TIME SUPPLIER - FARES,Fares Refund Control  (TTL Only),1004\1100272598,25 Jul 2018,"1,169.60",
LUL NOMINEE BCV LIMITED,DIRECT TRACK SOLUTIONS LTD,Track General Maintenance,1033\5109373082,13 Aug 2018,"1,168.83",
TRANSPORT TRADING LTD,ONE TIME SUPPLIER - FARES,Fares Refund Control  (TTL Only),1004\1100275060,31 Jul 2018,"1,167.70",
TRANSPORT TRADING LTD,ONE TIME SUPPLIER - FARES,Fares Refund Control  (TTL Only),1004\1100274158,27 Jul 2018,"1,166.30",
TFL CORPORATE,BPP PROFESSIONAL EDUCATION LTD,Staff Training,1001\5109349832,23 Jul 2018,"1,165.20",
LONDON TRANSPORT MUSEUM,HAYS ACCOUNTANCY PERSONNEL,Agency Staff,1011\5109358253,01 Aug 2018,"1,165.05",
LONDON UNDERGROUND LTD,WORLIFTS LIMITED,Building Maintenance & Repairs,1005\5109354343,25 Jul 2018,"1,165.03",
TFL CORPORATE,RULLION ENGINEERING LTD,Agency Staff,1001\5109358051,13 Aug 2018,"1,164.80",
LONDON UNDERGROUND LTD,COONEEN DEFENCE LTD,Uniforms,1005\5109364347,30 Jul 2018,"1,163.12",
TFL CORPORATE,HAYS ACCOUNTANCY PERSONNEL,Agency Staff,1001\5109349186,30 Jul 2018,"1,163.05",
TFL CORPORATE,HAYS ACCOUNTANCY PERSONNEL,Agency Staff,1001\5109353363,06 Aug 2018,"1,163.05",
TFL CORPORATE,HAYS ACCOUNTANCY PERSONNEL,Agency Staff,1001\5109357350,13 Aug 2018,"1,163.05",
TFL CORPORATE,HAYS ACCOUNTANCY PERSONNEL,Agency Staff,1001\5109345164,23 Jul 2018,"1,162.89",
SURFACE TRANSPORT CORP,SUPPLIES TEAM,Computer Hardware,1002\5109354284,06 Aug 2018,"1,160.66",
LONDON UNDERGROUND LTD,JONES NORRIS ADAMS,Property Management Fees,1005\5109360730,23 Jul 2018,"1,160.00",
LUL NOMINEE SSL LIMITED,WECS PRECISION LTD,Fleet,1031\5109363718,27 Jul 2018,"1,160.00",
TFL CORPORATE,HAYS ACCOUNTANCY PERSONNEL,Agency Staff,1001\5109345125,23 Jul 2018,"1,159.95",
LONDON UNDERGROUND LTD,DAISY COMMUNICATIONS LTD,Telephony Fixed,1005\5109347245,23 Jul 2018,"1,159.60",
LUL NOMINEE BCV LIMITED,PJB ASSOCIATES LIMITED,Fleet,1033\5109366485,01 Aug 2018,"1,159.23",
LONDON UNDERGROUND LTD,FUSION PEOPLE LIMITED,Agency Staff,1005\5109362329,25 Jul 2018,"1,159.20",
LUL NOMINEE SSL LIMITED,KNORR-BREMSE RAIL SERVICES,Fleet,1031\5109361080,15 Aug 2018,"1,158.72",
LONDON UNDERGROUND LTD,DAISY COMMUNICATIONS LTD,Telephony Fixed,1005\5109347742,23 Jul 2018,"1,158.40",
TUBE LINES LTD,IMI NORGREN LTD,Materials,795292,03 Aug 2018,"1,158.19",
LT MUSEUM TRADING LTD,SPIKE LEISUREWEAR,Purchase of Clothing for Resale,1024\1900015795,08 Aug 2018,"1,158.00",
TFL CORPORATE,HAYS ACCOUNTANCY PERSONNEL,Agency Staff,1001\5109349008,30 Jul 2018,"1,156.85",
TFL CORPORATE,HAYS ACCOUNTANCY PERSONNEL,Agency Staff,1001\5109344936,23 Jul 2018,"1,156.45",
TRANSPORT TRADING LTD,ONE TIME SUPPLIER - FARES,Fares Refund Control  (TTL Only),1004\1100271077,23 Jul 2018,"1,155.60",
LONDON UNDERGROUND LTD,FUSION PEOPLE LIMITED,Agency Staff,1005\5109363418,27 Jul 2018,"1,155.00",
TFL CORPORATE,HAYS ACCOUNTANCY PERSONNEL,Agency Staff,1001\5109348836,30 Jul 2018,"1,154.56",
LUL NOMINEE SSL LIMITED,COMPUTACENTER,Computer Hardware,1031\5109359999,13 Aug 2018,"1,154.46",
LONDON UNDERGROUND LTD,MORSON HUMAN RESOURCES LTD,Agency Staff,1005\5109353825,06 Aug 2018,"1,153.74",
LUL NOMINEE SSL LIMITED,BOC GASES,Maintenance Materials,1031\5109351127,25 Jul 2018,"1,153.61",
TRANSPORT TRADING LTD,ONE TIME SUPPLIER - FARES,Fares Refund Control  (TTL Only),1004\1100288466,13 Aug 2018,"1,153.00",
LONDON UNDERGROUND LTD,RS COMPONENTS LTD,Maintenance Materials,1005\5109356235,08 Aug 2018,"1,152.63",
LUL NOMINEE BCV LIMITED,A.E PETSCHE,Electrical & Electronic Engineering,1033\5109347427,23 Jul 2018,"1,152.57",
TFL CORPORATE,ALERE TOXICOLOGY PLC,Staff Medical Insurance & Treatment,1001\5109352121,01 Aug 2018,"1,152.00",
LUL NOMINEE SSL LIMITED,HEGENSCHEIDT-MFD GMBH,Equipment Repairs & Maintenance,1031\5109350621,27 Jul 2018,"1,152.00",
LUL NOMINEE SSL LIMITED,WECS PRECISION LTD,Fleet,1031\5109371124,08 Aug 2018,"1,152.00",
TUBE LINES LTD,TYLER BROTHERS (S-IN-A) LTD,Materials,796571,03 Aug 2018,"1,152.00",
TFL CORPORATE,HAYS ACCOUNTANCY PERSONNEL,Agency Staff,1001\5109357230,13 Aug 2018,"1,151.36",
SURFACE TRANSPORT CORP,CSTS LTD,Traffic Signals,1002\5109356389,23 Jul 2018,"1,150.88",
SURFACE TRANSPORT CORP,CSTS LTD,Traffic Signals,1002\5109356393,23 Jul 2018,"1,150.88",
TFL CORPORATE,HAYS ACCOUNTANCY PERSONNEL,Agency Staff,1001\5109357508,13 Aug 2018,"1,150.74",
LUL NOMINEE SSL LIMITED,QUARTZELEC LTD,Equipment Repairs & Maintenance,1031\5109368279,06 Aug 2018,"1,150.00",
LUL NOMINEE SSL LIMITED,DK REWIND LTD,Component Repairs Sub Contracted,1031\5109376645,17 Aug 2018,"1,150.00",
TFL CORPORATE,BIRCHAM DYSON BELL,Legal Fees,1001\5109375538,15 Aug 2018,"1,147.00",
RAIL FOR LONDON LIMITED,CORPORATE DOCUMENT SERVICES LTD,Printing For Marketing Materials,1020\5109355950,25 Jul 2018,"1,146.60",
TFL CORPORATE,HAYS ACCOUNTANCY PERSONNEL,Agency Staff,1001\5109349011,30 Jul 2018,"1,145.82",
TRANSPORT TRADING LTD,ONE TIME SUPPLIER - FARES,Fares Refund Control  (TTL Only),1004\1100291704,16 Aug 2018,"1,145.50",
SURFACE TRANSPORT CORP,HAYS ACCOUNTANCY PERSONNEL,Agency Staff,1002\5109349112,30 Jul 2018,"1,145.40",
SURFACE TRANSPORT CORP,HAYS ACCOUNTANCY PERSONNEL,Agency Staff,1002\5109357245,13 Aug 2018,"1,145.40",
DIAL A RIDE,BT SERVICE AGILITY,Purchase of Telecommunications Equipment,1010\1900010681,01 Aug 2018,"1,145.35",
SURFACE TRANSPORT CORP,HAYS ACCOUNTANCY PERSONNEL,Agency Staff,1002\5109345278,23 Jul 2018,"1,145.00",
LONDON UNDERGROUND LTD,RDG CONSULTANT ENGINEERING,Building Maintenance & Repairs,1005\5109360785,23 Jul 2018,"1,145.00",
LONDON UNDERGROUND LTD,CLESHAR CONTRACT SERVICES LTD,Civil Engineering Construction Works,1005\5109372242,15 Aug 2018,"1,144.84",
TFL CORPORATE,EVERSHEDS,Legal Fees,1001\5109375513,15 Aug 2018,"1,144.80",
TFL CORPORATE,CORPORATE DOCUMENT SERVICES LTD,Production Artwork And Design For Marketing,1001\5109356026,25 Jul 2018,"1,144.50",
LUL NOMINEE SSL LIMITED,BIRMINGHAM SPECIALITIES LTD,Fleet,1031\5109361267,06 Aug 2018,"1,143.50",
SURFACE TRANSPORT CORP,CASTLE WATER LIMITED,Road Maintenance,1002\5109351832,25 Jul 2018,"1,142.96",
TFL CORPORATE,HAYS ACCOUNTANCY PERSONNEL,Agency Staff,1001\5109349046,30 Jul 2018,"1,141.75",
TFL CORPORATE,HAYS ACCOUNTANCY PERSONNEL,Agency Staff,1001\5109345008,23 Jul 2018,"1,141.35",
LONDON UNDERGROUND LTD,AUSTIN REYNOLDS LTD,Maintenance Materials,1005\5109363115,25 Jul 2018,"1,141.00",
TRANSPORT TRADING LTD,ONE TIME SUPPLIER - FARES,Fares Refund Control  (TTL Only),1004\1100270720,23 Jul 2018,"1,140.20",
TFL CORPORATE,ISABEL NIKLAUS,Taxicard Funding,1001\1900061193,01 Aug 2018,"1,140.00",
LUL NOMINEE SSL LIMITED,WECS PRECISION LTD,Fleet,1031\5109371120,08 Aug 2018,"1,140.00",
LONDON UNDERGROUND LTD,SAFETY AT HEIGHT LIMITED,Maintenance Materials,1005\5109371263,09 Aug 2018,"1,140.00",
TUBE LINES LTD,QUATTRO PLANT LTD,Waste Containers,795900,25 Jul 2018,"1,140.00",
LUL NOMINEE SSL LIMITED,NCC GROUP SECURITY SERVICES LTD,Civil Engineering Construction Works,1031\5109361354,15 Aug 2018,"1,139.91",
LONDON UNDERGROUND LTD,ELMDALE WELDING & ENG SUPPLIES LTD,Protective Clothing,1005\5109371643,09 Aug 2018,"1,139.90",
LUL NOMINEE SSL LIMITED,HAYLEY GROUP PLC,Protective Clothing,1031\5109356218,08 Aug 2018,"1,139.10",
LONDON UNDERGROUND LTD,RULLION ENGINEERING LTD,Agency Staff,1005\5109345795,23 Jul 2018,"1,137.75",
LONDON UNDERGROUND LTD,RULLION ENGINEERING LTD,Agency Staff,1005\5109349731,30 Jul 2018,"1,137.75",
LONDON UNDERGROUND LTD,RULLION ENGINEERING LTD,Agency Staff,1005\5109358067,13 Aug 2018,"1,137.75",
TUBE LINES LTD,JETWAY ASSOCIATES LTD,Materials,796730,08 Aug 2018,"1,137.60",
TFL CORPORATE,NSPCC,Staff Training,1001\5109361428,25 Jul 2018,"1,136.74",
LUL NOMINEE BCV LIMITED,PID SYSTEMS LTD,MR Construction Costs,1033\5109369313,17 Aug 2018,"1,136.00",
DIAL A RIDE,COACHWORKS LTD,Vehicle Repairs & Maintenance,1010\5109364195,30 Jul 2018,"1,135.00",
TRANSPORT TRADING LTD,BNP PARIBAS REAL ESTATE,Professional Engineering Services,1004\5109348599,25 Jul 2018,"1,134.00",
TFL CORPORATE,HAYS ACCOUNTANCY PERSONNEL,Agency Staff,1001\5109348802,30 Jul 2018,"1,133.95",
TFL CORPORATE,FUSION PEOPLE LIMITED,Agency Staff,1001\5109374345,15 Aug 2018,"1,133.00",
LONDON UNDERGROUND LTD,TELENT TECHNOLOGY SERVICES LTD,Equipment Repairs & Maintenance,1005\5109372944,15 Aug 2018,"1,131.08",
TFL CORPORATE,HAYS ACCOUNTANCY PERSONNEL,Agency Staff,1001\5109348993,30 Jul 2018,"1,130.65",
TFL CORPORATE,HAYS ACCOUNTANCY PERSONNEL,Agency Staff,1001\5109353283,06 Aug 2018,"1,130.65",
TFL CORPORATE,HAYS ACCOUNTANCY PERSONNEL,Agency Staff,1001\5109357539,13 Aug 2018,"1,130.65",
TRANSPORT TRADING LTD,ONE TIME SUPPLIER - FARES,Fares Refund Control  (TTL Only),1004\1100280572,03 Aug 2018,"1,130.50",
TFL CORPORATE,HAYS ACCOUNTANCY PERSONNEL,Agency Staff,1001\5109353242,06 Aug 2018,"1,130.45",
TFL CORPORATE,HAYS ACCOUNTANCY PERSONNEL,Agency Staff,1001\5109345240,23 Jul 2018,"1,130.25",
TUBE LINES LTD,KNORR-BREMSE RAIL SERVICES,Maintenance,795512,08 Aug 2018,"1,130.24",
TUBE LINES LTD,KNORR-BREMSE RAIL SERVICES,Maintenance,795513,08 Aug 2018,"1,130.24",
TUBE LINES LTD,KNORR-BREMSE RAIL SERVICES,Maintenance,795514,08 Aug 2018,"1,130.24",
TUBE LINES LTD,KNORR-BREMSE RAIL SERVICES,Maintenance,795515,08 Aug 2018,"1,130.24",
TRANSPORT TRADING LTD,STEELES PROFESSIONAL CLEANING SERVI,Maintenance of Plant & Equipment,1004\5109360471,08 Aug 2018,"1,130.15",
TFL CORPORATE,CAPITA BUSINESS SERVICES LTD,Staff Training,1001\5109370974,08 Aug 2018,"1,130.00",
LONDON UNDERGROUND LTD,HSW CONSULTANCY LTD,Equipment Repairs & Maintenance,1005\5109364900,31 Jul 2018,"1,130.00",
TFL CORPORATE,MATCHTECH GROUP PLC,Agency Staff,1001\5109345312,23 Jul 2018,"1,129.92",
TRANSPORT TRADING LTD,ONE TIME SUPPLIER - FARES,Fares Refund Control  (TTL Only),1004\1100278929,02 Aug 2018,"1,129.20",
TRANSPORT TRADING LTD,ONE TIME SUPPLIER - FARES,Fares Refund Control  (TTL Only),1004\1100276659,31 Jul 2018,"1,128.30",
RAIL FOR LONDON LIMITED,LIEBHERR-TRANSPORTATION SYSTEMS,Vehicle Repairs & Maintenance,1020\5109361299,09 Aug 2018,"1,128.18",
TRANSPORT TRADING LTD,ONE TIME SUPPLIER - FARES,Fares Refund Control  (TTL Only),1004\1100271372,24 Jul 2018,"1,127.70",
TFL CORPORATE,QA LIMITED,Staff Training,1001\5109351683,01 Aug 2018,"1,127.00",
TFL CORPORATE,QA LIMITED,Staff Training,1001\5109351688,01 Aug 2018,"1,127.00",
TFL CORPORATE,AQUENT,Agency Staff,1001\5109359764,23 Jul 2018,"1,126.40",
TFL CORPORATE,AQUENT,Agency Staff,1001\5109352178,25 Jul 2018,"1,126.40",
TFL CORPORATE,AQUENT,Agency Staff,1001\5109356459,01 Aug 2018,"1,126.40",
TFL CORPORATE,AQUENT,Agency Staff,1001\5109360391,08 Aug 2018,"1,126.40",
TFL CORPORATE,HAYS ACCOUNTANCY PERSONNEL,Agency Staff,1001\5109353173,06 Aug 2018,"1,126.40",
TFL CORPORATE,AQUENT,Agency Staff,1001\5109359762,23 Jul 2018,"1,126.40",
TFL CORPORATE,AQUENT,Agency Staff,1001\5109364163,15 Aug 2018,"1,126.40",
LONDON UNDERGROUND LTD,CAPITA BUSINESS TRAVEL,Conferences & Seminars,1005\1900204206,08 Aug 2018,"1,126.33",
SURFACE TRANSPORT CORP,LONDON BOROUGH OF WALTHAM FOREST,Borough Services - Claim Against Pr Yr Accrual,1002\1900055917,13 Aug 2018,"1,126.00",
LUL NOMINEE BCV LIMITED,TECFORCE LTD,Fleet,1033\5109363397,15 Aug 2018,"1,126.00",
TFL CORPORATE,HAYS ACCOUNTANCY PERSONNEL,Agency Staff,1001\5109348813,30 Jul 2018,"1,125.95",
TFL CORPORATE,HAYS ACCOUNTANCY PERSONNEL,Agency Staff,1001\5109349021,30 Jul 2018,"1,125.95",
TFL CORPORATE,HAYS ACCOUNTANCY PERSONNEL,Agency Staff,1001\5109349023,30 Jul 2018,"1,125.95",
TFL CORPORATE,HAYS ACCOUNTANCY PERSONNEL,Agency Staff,1001\5109349026,30 Jul 2018,"1,125.95",
TFL CORPORATE,HAYS ACCOUNTANCY PERSONNEL,Agency Staff,1001\5109353176,06 Aug 2018,"1,125.95",
TFL CORPORATE,HAYS ACCOUNTANCY PERSONNEL,Agency Staff,1001\5109353288,06 Aug 2018,"1,125.95",
TFL CORPORATE,HAYS ACCOUNTANCY PERSONNEL,Agency Staff,1001\5109353289,06 Aug 2018,"1,125.95",
TFL CORPORATE,HAYS ACCOUNTANCY PERSONNEL,Agency Staff,1001\5109357187,13 Aug 2018,"1,125.95",
TFL CORPORATE,HAYS ACCOUNTANCY PERSONNEL,Agency Staff,1001\5109357413,13 Aug 2018,"1,125.95",
TFL CORPORATE,HAYS ACCOUNTANCY PERSONNEL,Agency Staff,1001\5109357554,13 Aug 2018,"1,125.95",
