Entity,Vendor Name,Expenditure Account ,Document Number,Clearing Date,Amount (£),Merchant Category
LONDON UNDERGROUND LTD,FUSION PEOPLE LIMITED,Agency Staff,1005\5109284172,03 Apr 2018,"1,135.70",
TFL CORPORATE,HAYS SPECIALIST RECRUITMENT LTD,Agency Staff,1001\5109271494,09 Apr 2018,"1,135.00",
TFL CORPORATE,HAYS SPECIALIST RECRUITMENT LTD,Agency Staff,1001\5109278514,16 Apr 2018,"1,135.00",
TFL CORPORATE,HAYS SPECIALIST RECRUITMENT LTD,Agency Staff,1001\5109283598,23 Apr 2018,"1,135.00",
LUL NOMINEE BCV LIMITED,ALPHA ELECTRONICS LTD,Protective Clothing,1033\5109304766,23 Apr 2018,"1,135.00",
TRANSPORT TRADING LTD,ONE TIME SUPPLIER - FARES,Fares Refund Control  (TTL Only),1004\1901656949,10 Apr 2018,"1,133.40",
TFL CORPORATE,GATTACA,Agency Staff,1001\5109278731,16 Apr 2018,"1,132.95",
LONDON UNDERGROUND LTD,SEYMOUR VALENTINE LTD,Caterers Service Charges,1005\5109286620,03 Apr 2018,"1,132.69",
LUL NOMINEE SSL LIMITED,WECS PRECISION LTD,Fleet,1031\5109284424,03 Apr 2018,"1,132.50",
TFL CORPORATE,WSP UK LTD,Planning & Development Consultancy,1001\5109282667,18 Apr 2018,"1,131.74",
TUBE LINES LTD,KNORR-BREMSE RAIL SERVICES,Repairs Rotating Equipment,786714,05 Apr 2018,"1,130.24",
TUBE LINES LTD,KNORR-BREMSE RAIL SERVICES,Repairs Rotating Equipment,786762,05 Apr 2018,"1,130.24",
TUBE LINES LTD,KNORR-BREMSE RAIL SERVICES,Repairs Rotating Equipment,786763,05 Apr 2018,"1,130.24",
TUBE LINES LTD,KNORR-BREMSE RAIL SERVICES,Repairs Rotating Equipment,786764,05 Apr 2018,"1,130.24",
TUBE LINES LTD,KNORR-BREMSE RAIL SERVICES,Repairs Rotating Equipment,787547,25 Apr 2018,"1,130.24",
TUBE LINES LTD,KNORR-BREMSE RAIL SERVICES,Repairs Rotating Equipment,787548,25 Apr 2018,"1,130.24",
TUBE LINES LTD,KNORR-BREMSE RAIL SERVICES,Repairs Rotating Equipment,788342,25 Apr 2018,"1,130.24",
TUBE LINES LTD,KNORR-BREMSE RAIL SERVICES,Repairs Rotating Equipment,788343,25 Apr 2018,"1,130.24",
TUBE LINES LTD,KNORR-BREMSE RAIL SERVICES,Repairs Rotating Equipment,788344,25 Apr 2018,"1,130.24",
TUBE LINES LTD,KNORR-BREMSE RAIL SERVICES,Repairs Rotating Equipment,788345,25 Apr 2018,"1,130.24",
TUBE LINES LTD,SPECIALISED TOOLS & EQUIPMENT,Consumables,789772,20 Apr 2018,"1,130.00",
TRANSPORT TRADING LTD,ONE TIME SUPPLIER - FARES,Fares Refund Control  (TTL Only),1004\1100165654,02 Apr 2018,"1,129.80",
TRANSPORT TRADING LTD,HAYS SPECIALIST RECRUITMENT LTD,Agency Staff,1004\5109284751,23 Apr 2018,"1,129.65",
TRANSPORT TRADING LTD,ONE TIME SUPPLIER - FARES,Fares Refund Control  (TTL Only),1004\1100169244,04 Apr 2018,"1,129.25",
TFL CORPORATE,CORPORATE DOCUMENT SERVICES LTD,Storage And Distribution Of Publicity Materials,1001\5109275850,11 Apr 2018,"1,128.30",
DIAL A RIDE,PHS WASHROOMS,Office Cleaning,1010\5109285934,16 Apr 2018,"1,127.51",
LONDON UNDERGROUND LTD,FUSION PEOPLE LIMITED,Agency Staff,1005\5109284191,03 Apr 2018,"1,127.10",
LONDON UNDERGROUND LTD,OCL RAIL LTD,Civil Engineering Construction Works,1005\5109293422,04 Apr 2018,"1,127.10",
LUL NOMINEE BCV LIMITED,PJB ASSOCIATES LIMITED,Fleet,1033\5109298833,18 Apr 2018,"1,126.63",
LUL NOMINEE SSL LIMITED,C E F,Electrical Equipment Maintenance,1031\5109294613,09 Apr 2018,"1,126.50",
TFL CORPORATE,AQUENT,Agency Staff,1001\5109275164,05 Apr 2018,"1,126.40",
TFL CORPORATE,AQUENT,Agency Staff,1001\5109280233,11 Apr 2018,"1,126.40",
LONDON UNDERGROUND LTD,HENDAL LIGHTING LTD,Heating & Lighting,1005\5109294533,18 Apr 2018,"1,125.74",
TFL CORPORATE,HAYS SPECIALIST RECRUITMENT LTD,Agency Staff,1001\5109271271,09 Apr 2018,"1,125.00",
TFL CORPORATE,HAYS SPECIALIST RECRUITMENT LTD,Agency Staff,1001\5109271353,09 Apr 2018,"1,125.00",
SURFACE TRANSPORT CORP,SCCS SURVEY EQUIPMENT LTD T/A SCCS,Equipment Hire & Rental,1002\5109302983,25 Apr 2018,"1,125.00",
LONDON BUS SERVICES LTD,ENSIGN BUS COMPANY LIMITED,Rail Replacement Service Costs,1006\1900040599,25 Apr 2018,"1,125.00",
LONDON UNDERGROUND LTD,INITIATE CONSULTING LTD,Professional Engineering Services,1005\5109294570,25 Apr 2018,"1,125.00",
LONDON UNDERGROUND LTD,FUSION PEOPLE LIMITED,Agency Staff,1005\5109301509,18 Apr 2018,"1,124.76",
LONDON UNDERGROUND LTD,FUSION PEOPLE LIMITED,Agency Staff,1005\5109301519,18 Apr 2018,"1,124.76",
TRANSPORT TRADING LTD,ONE TIME SUPPLIER - FARES,Fares Refund Control  (TTL Only),1004\1100179194,16 Apr 2018,"1,124.75",
TFL CORPORATE,HAYS SPECIALIST RECRUITMENT LTD,Agency Staff,1001\5109271189,09 Apr 2018,"1,124.05",
TFL CORPORATE,HAYS SPECIALIST RECRUITMENT LTD,Agency Staff,1001\5109278444,16 Apr 2018,"1,124.05",
TFL CORPORATE,HAYS SPECIALIST RECRUITMENT LTD,Agency Staff,1001\5109283542,23 Apr 2018,"1,124.05",
TRANSPORT TRADING LTD,ONE TIME SUPPLIER - FARES,Fares Refund Control  (TTL Only),1004\1100180049,17 Apr 2018,"1,123.50",
TFL CORPORATE,EVERSHEDS,Legal Fees,1001\5109303603,23 Apr 2018,"1,123.00",
LT MUSEUM TRADING LTD,MARBEL LTD,Purchase of Toys & Models for Resale,1024\1900015240,03 Apr 2018,"1,122.96",
TUBE LINES LTD,MORSON HUMAN RESOURCES LTD,Agency Staff,786836,09 Apr 2018,"1,122.45",
TRANSPORT TRADING LTD,ONE TIME SUPPLIER - FARES,Fares Refund Control  (TTL Only),1004\1100173154,10 Apr 2018,"1,121.20",
TRANSPORT TRADING LTD,ONE TIME SUPPLIER - FARES,Fares Refund Control  (TTL Only),1004\1100170714,05 Apr 2018,"1,121.00",
DOCKLANDS LIGHT RAILWAY,G4S CASH SOLUTIONS (UK) LTD,Cash Handling & Processing,1012\5109265924,03 Apr 2018,"1,120.90",
LONDON UNDERGROUND LTD,MORSON HUMAN RESOURCES LTD,Agency Staff,1005\5109271719,09 Apr 2018,"1,120.70",
RAIL FOR LONDON LIMITED,STADLER PANKOW GMBH,Vehicle Repairs & Maintenance,1020\5109284435,20 Apr 2018,"1,120.18",
RAIL FOR LONDON LIMITED,STADLER PANKOW GMBH,Vehicle Repairs & Maintenance,1020\5109284617,20 Apr 2018,"1,120.18",
RAIL FOR LONDON LIMITED,STADLER PANKOW GMBH,Vehicle Repairs & Maintenance,1020\5109284622,20 Apr 2018,"1,120.18",
RAIL FOR LONDON LIMITED,STADLER PANKOW GMBH,Vehicle Repairs & Maintenance,1020\5109284627,20 Apr 2018,"1,120.18",
PUBLIC CARRIAGE OFFICE,HAYS SPECIALIST RECRUITMENT LTD,Agency Staff,1003\5109271232,09 Apr 2018,"1,120.00",
PUBLIC CARRIAGE OFFICE,HAYS SPECIALIST RECRUITMENT LTD,Agency Staff,1003\5109271233,09 Apr 2018,"1,120.00",
PUBLIC CARRIAGE OFFICE,HAYS SPECIALIST RECRUITMENT LTD,Agency Staff,1003\5109271234,09 Apr 2018,"1,120.00",
PUBLIC CARRIAGE OFFICE,HAYS SPECIALIST RECRUITMENT LTD,Agency Staff,1003\5109278208,16 Apr 2018,"1,120.00",
PUBLIC CARRIAGE OFFICE,HAYS SPECIALIST RECRUITMENT LTD,Agency Staff,1003\5109278209,16 Apr 2018,"1,120.00",
PUBLIC CARRIAGE OFFICE,HAYS SPECIALIST RECRUITMENT LTD,Agency Staff,1003\5109278210,16 Apr 2018,"1,120.00",
PUBLIC CARRIAGE OFFICE,HAYS SPECIALIST RECRUITMENT LTD,Agency Staff,1003\5109283336,23 Apr 2018,"1,120.00",
PUBLIC CARRIAGE OFFICE,HAYS SPECIALIST RECRUITMENT LTD,Agency Staff,1003\5109283337,23 Apr 2018,"1,120.00",
LONDON UNDERGROUND LTD,RULLION ENGINEERING LTD,Agency Staff,1005\5109272118,09 Apr 2018,"1,120.00",
LONDON UNDERGROUND LTD,RULLION ENGINEERING LTD,Agency Staff,1005\5109279287,16 Apr 2018,"1,120.00",
LONDON UNDERGROUND LTD,RULLION ENGINEERING LTD,Agency Staff,1005\5109284288,23 Apr 2018,"1,120.00",
TFL CORPORATE,AQUENT,Production Artwork And Design For Marketing,1001\5109274585,03 Apr 2018,"1,120.00",
TFL CORPORATE,STEPHEN WALSH QC,Legal Fees,1001\5109308093,27 Apr 2018,"1,120.00",
LUL NOMINEE SSL LIMITED,MORSON HUMAN RESOURCES LTD,MR Construction Costs,1031\5109279729,11 Apr 2018,"1,120.00",
LUL NOMINEE SSL LIMITED,KNORR-BREMSE RAIL SERVICES,Fleet,1031\5109289585,23 Apr 2018,"1,120.00",
TFL CORPORATE,HAYS SPECIALIST RECRUITMENT LTD,Agency Staff,1001\5109271251,09 Apr 2018,"1,119.25",
TFL CORPORATE,HAYS SPECIALIST RECRUITMENT LTD,Agency Staff,1001\5109271254,09 Apr 2018,"1,119.25",
TFL CORPORATE,HAYS SPECIALIST RECRUITMENT LTD,Agency Staff,1001\5109271259,09 Apr 2018,"1,119.25",
TFL CORPORATE,HAYS SPECIALIST RECRUITMENT LTD,Agency Staff,1001\5109271270,09 Apr 2018,"1,119.25",
TFL CORPORATE,HAYS SPECIALIST RECRUITMENT LTD,Agency Staff,1001\5109271480,09 Apr 2018,"1,119.25",
TFL CORPORATE,HAYS SPECIALIST RECRUITMENT LTD,Agency Staff,1001\5109278465,16 Apr 2018,"1,119.25",
TFL CORPORATE,HAYS SPECIALIST RECRUITMENT LTD,Agency Staff,1001\5109278476,16 Apr 2018,"1,119.25",
TFL CORPORATE,HAYS SPECIALIST RECRUITMENT LTD,Agency Staff,1001\5109278488,16 Apr 2018,"1,119.25",
TFL CORPORATE,HAYS SPECIALIST RECRUITMENT LTD,Agency Staff,1001\5109283349,23 Apr 2018,"1,119.25",
TFL CORPORATE,HAYS SPECIALIST RECRUITMENT LTD,Agency Staff,1001\5109283351,23 Apr 2018,"1,119.25",
TFL CORPORATE,HAYS SPECIALIST RECRUITMENT LTD,Agency Staff,1001\5109283573,23 Apr 2018,"1,119.25",
TFL CORPORATE,HAYS SPECIALIST RECRUITMENT LTD,Agency Staff,1001\5109284723,23 Apr 2018,"1,119.25",
DOCKLANDS LIGHT RAILWAY,ARDENT MANAGEMENT LTD,Property Management Fees,1012\5109284557,03 Apr 2018,"1,118.69",
TRANSPORT TRADING LTD,ONE TIME SUPPLIER - FARES,Fares Refund Control  (TTL Only),1004\1100174403,11 Apr 2018,"1,118.60",
DOCKLANDS LIGHT RAILWAY,BIRCHAM DYSON BELL,Legal Fees,1012\5109282294,05 Apr 2018,"1,118.60",
TRANSPORT TRADING LTD,ONE TIME SUPPLIER - FARES,Fares Refund Control  (TTL Only),1004\1100182350,19 Apr 2018,"1,118.30",
LONDON BUS SERVICES LTD,INTEROUTE MANAGED SERVICES UK LTD,Building Maintenance & Repairs,1006\5109287406,03 Apr 2018,"1,117.89",
LUL NOMINEE SSL LIMITED,CWW ENGINEERS SUPPLY CO LTD,Fleet,1031\5109272818,03 Apr 2018,"1,117.60",
LUL NOMINEE BCV LIMITED,DYNEX SEMICONDUCTOR LTD,Fleet,1033\5109287177,18 Apr 2018,"1,117.28",
LUL NOMINEE BCV LIMITED,DYNEX SEMICONDUCTOR LTD,Fleet,1033\5109287175,18 Apr 2018,"1,117.00",
LUL NOMINEE BCV LIMITED,WABTEC RAIL LIMITED,Fleet,1033\5109275615,03 Apr 2018,"1,116.96",
LUL NOMINEE BCV LIMITED,WABTEC RAIL LIMITED,Fleet,1033\5109275705,03 Apr 2018,"1,116.96",
LUL NOMINEE BCV LIMITED,WABTEC RAIL LIMITED,Fleet,1033\5109275708,03 Apr 2018,"1,116.96",
LUL NOMINEE BCV LIMITED,WABTEC RAIL LIMITED,Fleet,1033\5109275710,03 Apr 2018,"1,116.96",
LUL NOMINEE BCV LIMITED,WABTEC RAIL LIMITED,Fleet,1033\5109275716,03 Apr 2018,"1,116.96",
LUL NOMINEE BCV LIMITED,WABTEC RAIL LIMITED,Fleet,1033\5109275722,03 Apr 2018,"1,116.96",
LUL NOMINEE BCV LIMITED,WABTEC RAIL LIMITED,Fleet,1033\5109275725,03 Apr 2018,"1,116.96",
LUL NOMINEE BCV LIMITED,WABTEC RAIL LIMITED,Fleet,1033\5109275741,03 Apr 2018,"1,116.96",
LUL NOMINEE BCV LIMITED,WABTEC RAIL LIMITED,Fleet,1033\5109275745,03 Apr 2018,"1,116.96",
LUL NOMINEE BCV LIMITED,WABTEC RAIL LIMITED,Fleet,1033\5109275747,03 Apr 2018,"1,116.96",
LUL NOMINEE BCV LIMITED,WABTEC RAIL LIMITED,Fleet,1033\5109275749,03 Apr 2018,"1,116.96",
LUL NOMINEE BCV LIMITED,WABTEC RAIL LIMITED,Fleet,1033\5109275750,03 Apr 2018,"1,116.96",
LUL NOMINEE BCV LIMITED,WABTEC RAIL LIMITED,Fleet,1033\5109275752,03 Apr 2018,"1,116.96",
LUL NOMINEE BCV LIMITED,WABTEC RAIL LIMITED,Fleet,1033\5109275978,03 Apr 2018,"1,116.96",
LUL NOMINEE BCV LIMITED,WABTEC RAIL LIMITED,Fleet,1033\5109275981,03 Apr 2018,"1,116.96",
LUL NOMINEE BCV LIMITED,WABTEC RAIL LIMITED,Fleet,1033\5109275986,03 Apr 2018,"1,116.96",
LUL NOMINEE BCV LIMITED,WABTEC RAIL LIMITED,Fleet,1033\5109275990,03 Apr 2018,"1,116.96",
LUL NOMINEE BCV LIMITED,WABTEC RAIL LIMITED,Fleet,1033\5109275996,03 Apr 2018,"1,116.96",
LUL NOMINEE BCV LIMITED,WABTEC RAIL LIMITED,Fleet,1033\5109275999,03 Apr 2018,"1,116.96",
LUL NOMINEE BCV LIMITED,WABTEC RAIL LIMITED,Fleet,1033\5109276035,03 Apr 2018,"1,116.96",
LUL NOMINEE BCV LIMITED,WABTEC RAIL LIMITED,Fleet,1033\5109276042,03 Apr 2018,"1,116.96",
LUL NOMINEE BCV LIMITED,WABTEC RAIL LIMITED,Fleet,1033\5109276044,03 Apr 2018,"1,116.96",
LUL NOMINEE BCV LIMITED,WABTEC RAIL LIMITED,Fleet,1033\5109276048,03 Apr 2018,"1,116.96",
LUL NOMINEE BCV LIMITED,WABTEC RAIL LIMITED,Fleet,1033\5109276156,03 Apr 2018,"1,116.96",
LUL NOMINEE BCV LIMITED,WABTEC RAIL LIMITED,Fleet,1033\5109276158,03 Apr 2018,"1,116.96",
LUL NOMINEE BCV LIMITED,WABTEC RAIL LIMITED,Fleet,1033\5109276162,03 Apr 2018,"1,116.96",
LUL NOMINEE BCV LIMITED,WABTEC RAIL LIMITED,Fleet,1033\5109276183,03 Apr 2018,"1,116.96",
LUL NOMINEE BCV LIMITED,WABTEC RAIL LIMITED,Fleet,1033\5109285299,18 Apr 2018,"1,116.96",
LUL NOMINEE BCV LIMITED,WABTEC RAIL LIMITED,Fleet,1033\5109285301,18 Apr 2018,"1,116.96",
LUL NOMINEE BCV LIMITED,WABTEC RAIL LIMITED,Fleet,1033\5109285306,18 Apr 2018,"1,116.96",
LUL NOMINEE BCV LIMITED,WABTEC RAIL LIMITED,Fleet,1033\5109285677,18 Apr 2018,"1,116.96",
LUL NOMINEE BCV LIMITED,WABTEC RAIL LIMITED,Fleet,1033\5109285680,18 Apr 2018,"1,116.96",
LUL NOMINEE BCV LIMITED,WABTEC RAIL LIMITED,Fleet,1033\5109285684,11 Apr 2018,"1,116.96",
LUL NOMINEE BCV LIMITED,WABTEC RAIL LIMITED,Fleet,1033\5109285687,11 Apr 2018,"1,116.96",
LUL NOMINEE BCV LIMITED,WABTEC RAIL LIMITED,Fleet,1033\5109285693,11 Apr 2018,"1,116.96",
LUL NOMINEE BCV LIMITED,WABTEC RAIL LIMITED,Fleet,1033\5109285698,11 Apr 2018,"1,116.96",
LUL NOMINEE BCV LIMITED,WABTEC RAIL LIMITED,Fleet,1033\5109285775,11 Apr 2018,"1,116.96",
LUL NOMINEE BCV LIMITED,WABTEC RAIL LIMITED,Fleet,1033\5109285778,11 Apr 2018,"1,116.96",
LUL NOMINEE BCV LIMITED,WABTEC RAIL LIMITED,Fleet,1033\5109285780,11 Apr 2018,"1,116.96",
LUL NOMINEE BCV LIMITED,WABTEC RAIL LIMITED,Fleet,1033\5109285786,11 Apr 2018,"1,116.96",
LUL NOMINEE BCV LIMITED,WABTEC RAIL LIMITED,Fleet,1033\5109285788,11 Apr 2018,"1,116.96",
LUL NOMINEE BCV LIMITED,WABTEC RAIL LIMITED,Fleet,1033\5109285791,11 Apr 2018,"1,116.96",
LUL NOMINEE BCV LIMITED,WABTEC RAIL LIMITED,Fleet,1033\5109285831,11 Apr 2018,"1,116.96",
LUL NOMINEE BCV LIMITED,WABTEC RAIL LIMITED,Fleet,1033\5109285839,11 Apr 2018,"1,116.96",
LUL NOMINEE BCV LIMITED,WABTEC RAIL LIMITED,Fleet,1033\5109285958,11 Apr 2018,"1,116.96",
LUL NOMINEE BCV LIMITED,WABTEC RAIL LIMITED,Fleet,1033\5109285959,11 Apr 2018,"1,116.96",
LUL NOMINEE BCV LIMITED,WABTEC RAIL LIMITED,Fleet,1033\5109285961,11 Apr 2018,"1,116.96",
LUL NOMINEE BCV LIMITED,WABTEC RAIL LIMITED,Fleet,1033\5109285966,11 Apr 2018,"1,116.96",
LUL NOMINEE BCV LIMITED,WABTEC RAIL LIMITED,Fleet,1033\5109285975,11 Apr 2018,"1,116.96",
LUL NOMINEE BCV LIMITED,WABTEC RAIL LIMITED,Fleet,1033\5109285979,11 Apr 2018,"1,116.96",
LUL NOMINEE BCV LIMITED,WABTEC RAIL LIMITED,Fleet,1033\5109285986,11 Apr 2018,"1,116.96",
LUL NOMINEE BCV LIMITED,WABTEC RAIL LIMITED,Fleet,1033\5109285990,11 Apr 2018,"1,116.96",
LUL NOMINEE BCV LIMITED,WABTEC RAIL LIMITED,Fleet,1033\5109288327,18 Apr 2018,"1,116.96",
LUL NOMINEE BCV LIMITED,WABTEC RAIL LIMITED,Fleet,1033\5109288340,23 Apr 2018,"1,116.96",
LUL NOMINEE BCV LIMITED,WABTEC RAIL LIMITED,Fleet,1033\5109288354,18 Apr 2018,"1,116.96",
LUL NOMINEE BCV LIMITED,WABTEC RAIL LIMITED,Fleet,1033\5109288356,18 Apr 2018,"1,116.96",
LUL NOMINEE BCV LIMITED,WABTEC RAIL LIMITED,Fleet,1033\5109288358,18 Apr 2018,"1,116.96",
LUL NOMINEE BCV LIMITED,WABTEC RAIL LIMITED,Fleet,1033\5109288359,18 Apr 2018,"1,116.96",
LUL NOMINEE BCV LIMITED,WABTEC RAIL LIMITED,Fleet,1033\5109288368,18 Apr 2018,"1,116.96",
LUL NOMINEE BCV LIMITED,WABTEC RAIL LIMITED,Fleet,1033\5109298901,25 Apr 2018,"1,116.96",
LUL NOMINEE BCV LIMITED,WABTEC RAIL LIMITED,Fleet,1033\5109298902,25 Apr 2018,"1,116.96",
LUL NOMINEE BCV LIMITED,WABTEC RAIL LIMITED,Fleet,1033\5109298927,25 Apr 2018,"1,116.96",
LUL NOMINEE BCV LIMITED,WABTEC RAIL LIMITED,Fleet,1033\5109298928,25 Apr 2018,"1,116.96",
LUL NOMINEE BCV LIMITED,WABTEC RAIL LIMITED,Fleet,1033\5109298929,25 Apr 2018,"1,116.96",
LUL NOMINEE BCV LIMITED,WABTEC RAIL LIMITED,Fleet,1033\5109298934,25 Apr 2018,"1,116.96",
LUL NOMINEE BCV LIMITED,WABTEC RAIL LIMITED,Fleet,1033\5109298939,25 Apr 2018,"1,116.96",
LUL NOMINEE BCV LIMITED,WABTEC RAIL LIMITED,Fleet,1033\5109298955,25 Apr 2018,"1,116.96",
LUL NOMINEE BCV LIMITED,WABTEC RAIL LIMITED,Fleet,1033\5109298964,25 Apr 2018,"1,116.96",
LUL NOMINEE BCV LIMITED,WABTEC RAIL LIMITED,Fleet,1033\5109298989,25 Apr 2018,"1,116.96",
LUL NOMINEE BCV LIMITED,WABTEC RAIL LIMITED,Fleet,1033\5109298991,25 Apr 2018,"1,116.96",
LUL NOMINEE BCV LIMITED,WABTEC RAIL LIMITED,Fleet,1033\5109299029,25 Apr 2018,"1,116.96",
LUL NOMINEE BCV LIMITED,WABTEC RAIL LIMITED,Fleet,1033\5109299219,25 Apr 2018,"1,116.96",
LUL NOMINEE BCV LIMITED,WABTEC RAIL LIMITED,Fleet,1033\5109299220,25 Apr 2018,"1,116.96",
LUL NOMINEE BCV LIMITED,WABTEC RAIL LIMITED,Fleet,1033\5109299479,25 Apr 2018,"1,116.96",
LUL NOMINEE BCV LIMITED,WABTEC RAIL LIMITED,Fleet,1033\5109299481,25 Apr 2018,"1,116.96",
LUL NOMINEE BCV LIMITED,WABTEC RAIL LIMITED,Fleet,1033\5109299482,25 Apr 2018,"1,116.96",
LUL NOMINEE BCV LIMITED,WABTEC RAIL LIMITED,Fleet,1033\5109299485,25 Apr 2018,"1,116.96",
LUL NOMINEE BCV LIMITED,WABTEC RAIL LIMITED,Fleet,1033\5109299486,25 Apr 2018,"1,116.96",
LUL NOMINEE BCV LIMITED,WABTEC RAIL LIMITED,Fleet,1033\5109299487,25 Apr 2018,"1,116.96",
LUL NOMINEE BCV LIMITED,WABTEC RAIL LIMITED,Fleet,1033\5109299488,25 Apr 2018,"1,116.96",
LUL NOMINEE BCV LIMITED,WABTEC RAIL LIMITED,Fleet,1033\5109299499,25 Apr 2018,"1,116.96",
LUL NOMINEE BCV LIMITED,WABTEC RAIL LIMITED,Fleet,1033\5109299501,25 Apr 2018,"1,116.96",
LUL NOMINEE BCV LIMITED,WABTEC RAIL LIMITED,Fleet,1033\5109299503,25 Apr 2018,"1,116.96",
LUL NOMINEE BCV LIMITED,WABTEC RAIL LIMITED,Fleet,1033\5109299504,25 Apr 2018,"1,116.96",
LUL NOMINEE BCV LIMITED,WABTEC RAIL LIMITED,Fleet,1033\5109299505,25 Apr 2018,"1,116.96",
LUL NOMINEE BCV LIMITED,WABTEC RAIL LIMITED,Fleet,1033\5109299506,25 Apr 2018,"1,116.96",
LUL NOMINEE BCV LIMITED,WABTEC RAIL LIMITED,Fleet,1033\5109299513,25 Apr 2018,"1,116.96",
LUL NOMINEE BCV LIMITED,WABTEC RAIL LIMITED,Fleet,1033\5109299516,25 Apr 2018,"1,116.96",
LUL NOMINEE BCV LIMITED,WABTEC RAIL LIMITED,Fleet,1033\5109299519,25 Apr 2018,"1,116.96",
LUL NOMINEE BCV LIMITED,WABTEC RAIL LIMITED,Fleet,1033\5109299522,25 Apr 2018,"1,116.96",
TRANSPORT TRADING LTD,ONE TIME SUPPLIER - FARES,Fares Refund Control  (TTL Only),1004\1100181807,18 Apr 2018,"1,116.90",
LONDON TRANSPORT MUSEUM,HAYS SPECIALIST RECRUITMENT LTD,Agency Staff,1011\5109279883,11 Apr 2018,"1,116.66",
LUL NOMINEE SSL LIMITED,IRIS COLLECTIONS,Professional Engineering Services,1031\5109306969,25 Apr 2018,"1,116.66",
LUL NOMINEE SSL LIMITED,IRIS COLLECTIONS,Professional Engineering Services,1031\5109306971,25 Apr 2018,"1,116.66",
TRANSPORT TRADING LTD,ONE TIME SUPPLIER - FARES,Fares Refund Control  (TTL Only),1004\1100185665,23 Apr 2018,"1,116.10",
DIAL A RIDE,SOUTHERN MOTOR GROUP CROYDON,Vehicle Repairs & Maintenance,1010\5109293778,24 Apr 2018,"1,115.96",
LUL NOMINEE SSL LIMITED,SIEMENS,Fleet,1031\5109284528,18 Apr 2018,"1,114.50",
LONDON UNDERGROUND LTD,MORSON HUMAN RESOURCES LTD,Agency Staff,1005\5109271838,09 Apr 2018,"1,114.40",
LONDON UNDERGROUND LTD,MORSON HUMAN RESOURCES LTD,Agency Staff,1005\5109283898,23 Apr 2018,"1,114.40",
TFL CORPORATE,HAYS SPECIALIST RECRUITMENT LTD,Agency Staff,1001\5109278523,16 Apr 2018,"1,113.90",
RAIL FOR LONDON LIMITED,JEWSON LTD,Maintenance Materials,1020\5109293091,16 Apr 2018,"1,113.20",
TFL CORPORATE,WAVEMAKER LTD,Agency Fees Paid To Marketing Agencies,1001\5109299546,25 Apr 2018,"1,110.83",
LUL NOMINEE SSL LIMITED,HENDAL LIGHTING LTD,Building Maintenance & Repairs,1031\5109294536,09 Apr 2018,"1,110.00",
TUBE LINES LTD,QUATTRO PLANT LTD,Hire Plant & Equipment,788213,05 Apr 2018,"1,110.00",
LUL NOMINEE SSL LIMITED,TRANSOIL LABORATORY LTD,Equipment Repairs & Maintenance,1031\5109286025,18 Apr 2018,"1,109.50",
LUL NOMINEE SSL LIMITED,MORS SMITT UK LTD,Fleet,1031\5109298673,24 Apr 2018,"1,108.08",
LONDON UNDERGROUND LTD,FUSION PEOPLE LIMITED,Agency Staff,1005\5109292965,09 Apr 2018,"1,108.00",
LONDON UNDERGROUND LTD,MORSON HUMAN RESOURCES LTD,Agency Staff,1005\5109283878,23 Apr 2018,"1,107.90",
LUL NOMINEE SSL LIMITED,ERIKS EMS,Fleet,1031\5109287118,18 Apr 2018,"1,107.71",
LUL NOMINEE SSL LIMITED,ERIKS EMS,Fleet,1031\5109289129,23 Apr 2018,"1,107.71",
LUL NOMINEE SSL LIMITED,KNORR-BREMSE RAIL SERVICES,Fleet,1031\5109276417,11 Apr 2018,"1,107.20",
LUL NOMINEE SSL LIMITED,KNORR-BREMSE RAIL SERVICES,Pumps & Drainage,1031\5109268771,03 Apr 2018,"1,107.00",
LUL NOMINEE SSL LIMITED,COMPUTACENTER,Manage IT Services,1031\5109294996,09 Apr 2018,"1,106.70",
LONDON BUS SERVICES LTD,CORPORATE DOCUMENT SERVICES LTD,Printing For Marketing Materials,1006\5109279482,16 Apr 2018,"1,105.65",
TRANSPORT TRADING LTD,CLEAR DRAINS (UK) LTD,Building Maintenance & Repairs,1004\5109295027,25 Apr 2018,"1,105.00",
LUL NOMINEE BCV LIMITED,TURNER TOOLS LTD INC BESCO IND.,Equipment Repairs & Maintenance,1033\5109299672,16 Apr 2018,"1,104.10",
RAIL FOR LONDON LIMITED,BENTLEY SYSTEMS LTD,Professional Engineering Services,1020\5109277730,11 Apr 2018,"1,104.00",
LUL NOMINEE BCV LIMITED,CERTAS ENERGY,Traction Current,1033\5109290165,16 Apr 2018,"1,103.90",
LUL NOMINEE SSL LIMITED,GARDNER MAWDSLEY PRINT LTD,Track General Maintenance,1031\5109296857,10 Apr 2018,"1,103.52",
TRANSPORT TRADING LTD,ONE TIME SUPPLIER - FARES,Fares Refund Control  (TTL Only),1004\1100175038,12 Apr 2018,"1,102.40",
TRANSPORT TRADING LTD,ONE TIME SUPPLIER - FARES,Fares Refund Control  (TTL Only),1004\1100190678,27 Apr 2018,"1,102.35",
LUL NOMINEE SSL LIMITED,KONECRANES UK LTD,Civil Engineering Construction Works,1031\5109275786,03 Apr 2018,"1,102.00",
TRANSPORT TRADING LTD,ONE TIME SUPPLIER - FARES,Fares Refund Control  (TTL Only),1004\1100179850,17 Apr 2018,"1,101.00",
