Entity,Vendor Name,Expenditure Account ,Document Number,Clearing Date,Amount (£),Merchant Category
TFL CORPORATE,VIKING,Promotions Incentives Merchandise Give-A,1001\3000027696,06/01/2018,"1,379.40",5111
LUL NOMINEE BCV LIMITED,COMECH METROLOGY,Track General Maintenance,1033\5109333493,06 Jun 2018,"1,379.27",
TFL CORPORATE,HAYS ACCOUNTANCY PERSONNEL,Agency Staff,1001\5109315585,01 Jun 2018,"1,379.04",
TFL CORPORATE,HAYS ACCOUNTANCY PERSONNEL,Agency Staff,1001\5109319814,11 Jun 2018,"1,379.04",
LUL NOMINEE BCV LIMITED,GRINSTY RAIL LTD,Stock Issues - Repairables,1033\5109342883,21 Jun 2018,"1,378.00",
TRANSPORT TRADING LTD,ONE TIME SUPPLIER - FARES,Fares Refund Control  (TTL Only),1004\1100235968,13 Jun 2018,"1,377.70",
LONDON UNDERGROUND LTD,FUSION PEOPLE LIMITED,Agency Staff,1005\5109328710,01 Jun 2018,"1,377.50",
LONDON UNDERGROUND LTD,FUSION PEOPLE LIMITED,Agency Staff,1005\5109332286,06 Jun 2018,"1,377.50",
LONDON UNDERGROUND LTD,FUSION PEOPLE LIMITED,Agency Staff,1005\5109336840,13 Jun 2018,"1,377.50",
LONDON UNDERGROUND LTD,FUSION PEOPLE LIMITED,Agency Staff,1005\5109341706,20 Jun 2018,"1,377.50",
LUL NOMINEE SSL LIMITED,SCHENCK PROCESS UK LTD,Civil Engineering Construction Works,1031\5109332791,06 Jun 2018,"1,377.15",
LONDON UNDERGROUND LTD,FUSION PEOPLE LIMITED,Agency Staff,1005\5109328736,01 Jun 2018,"1,376.94",
TFL CORPORATE,HAYS ACCOUNTANCY PERSONNEL,Agency Staff,1001\5109319861,11 Jun 2018,"1,376.48",
TRANSPORT TRADING LTD,ONE TIME SUPPLIER - FARES,Fares Refund Control  (TTL Only),1004\1100241191,21 Jun 2018,"1,375.76",
LUL NOMINEE BCV LIMITED,PJB ASSOCIATES LIMITED,Fleet,1033\5109330398,01 Jun 2018,"1,375.26",
LUL NOMINEE BCV LIMITED,PJB ASSOCIATES LIMITED,Fleet,1033\5109330404,01 Jun 2018,"1,375.26",
LUL NOMINEE BCV LIMITED,PJB ASSOCIATES LIMITED,Fleet,1033\5109335610,11 Jun 2018,"1,375.26",
LUL NOMINEE BCV LIMITED,PJB ASSOCIATES LIMITED,Fleet,1033\5109339743,18 Jun 2018,"1,375.26",
TUBE LINES LTD,LAWTON TOOLS LTD,Tools,793101,08 Jun 2018,"1,371.80",
LONDON UNDERGROUND LTD,FUSION PEOPLE LIMITED,Agency Staff,1005\5109332230,06 Jun 2018,"1,371.64",
LONDON UNDERGROUND LTD,MORSON HUMAN RESOURCES LTD,Agency Staff,1005\5109324275,18 Jun 2018,"1,371.52",
LONDON UNDERGROUND LTD,RULLION ENGINEERING LTD,Agency Staff,1005\5109320507,11 Jun 2018,"1,371.00",
LONDON UNDERGROUND LTD,RULLION ENGINEERING LTD,Agency Staff,1005\5109320508,11 Jun 2018,"1,371.00",
RAIL FOR LONDON LIMITED,PSV GLASS - (ABL HOLDING) LTD,Vehicle Repairs & Maintenance,1020\5109318244,30 May 2018,"1,370.00",
TUBE LINES LTD,KNORR-BREMSE RAIL SERVICES,Materials,792555,22 Jun 2018,"1,369.94",
TFL CORPORATE,HAYS ACCOUNTANCY PERSONNEL,Agency Staff,1001\5109315598,01 Jun 2018,"1,369.86",
LT MUSEUM TRADING LTD,ROBERT FREDERICK LTD,Purchase of Souvenirs for Resale,1024\1900015548,07 Jun 2018,"1,369.60",
LUL NOMINEE BCV LIMITED,GEOTECHNICAL OBSERVATIONS LTD,MR Construction Costs,1033\5109317868,04 Jun 2018,"1,369.00",
LUL NOMINEE BCV LIMITED,PROGRESS RAIL SERVICES UK LTD,Track General Maintenance,1033\5109325794,13 Jun 2018,"1,368.94",
LT MUSEUM TRADING LTD,KING AND MCGAW LTD,Postage,1024\5109329235,11 Jun 2018,"1,368.43",
LUL NOMINEE SSL LIMITED,SWEETNAM & BRADLEY LTD,Fleet,1031\5109327124,30 May 2018,"1,368.40",
LUL NOMINEE SSL LIMITED,SWEETNAM & BRADLEY LTD,Fleet,1031\5109327126,30 May 2018,"1,368.40",
TFL CORPORATE,HAYS ACCOUNTANCY PERSONNEL,Agency Staff,1001\5109315702,01 Jun 2018,"1,366.89",
TFL CORPORATE,HAYS ACCOUNTANCY PERSONNEL,Agency Staff,1001\5109319575,11 Jun 2018,"1,366.89",
TFL CORPORATE,HAYS ACCOUNTANCY PERSONNEL,Agency Staff,1001\5109319580,11 Jun 2018,"1,366.89",
TUBE LINES LTD,SPEEDY ASSET SERVICES LTD,Tools,792415,30 May 2018,"1,366.29",
LONDON UNDERGROUND LTD,FUSION PEOPLE LIMITED,Agency Staff,1005\5109328742,01 Jun 2018,"1,365.75",
LONDON UNDERGROUND LTD,FUSION PEOPLE LIMITED,Agency Staff,1005\5109336754,13 Jun 2018,"1,365.75",
TUBE LINES LTD,BRITISH MICA CO HOLDINGS LTD,Materials,792852,06 Jun 2018,"1,365.00",
TRANSPORT TRADING LTD,ONE TIME SUPPLIER - FARES,Fares Refund Control  (TTL Only),1004\1100220690,28 May 2018,"1,364.00",
TRANSPORT TRADING LTD,ONE TIME SUPPLIER - FARES,Fares Refund Control  (TTL Only),1004\1100223708,31 May 2018,"1,364.00",
TFL CORPORATE,HAYS ACCOUNTANCY PERSONNEL,Agency Staff,1001\5109319421,11 Jun 2018,"1,363.84",
TFL CORPORATE,HAYS ACCOUNTANCY PERSONNEL,Agency Staff,1001\5109319467,11 Jun 2018,"1,363.84",
TFL CORPORATE,HAYS ACCOUNTANCY PERSONNEL,Agency Staff,1001\5109319627,11 Jun 2018,"1,363.84",
TFL CORPORATE,HAYS ACCOUNTANCY PERSONNEL,Agency Staff,1001\5109319648,11 Jun 2018,"1,363.84",
LUL NOMINEE SSL LIMITED,K&M IMPRESSIONS LIMITED,Fleet,1031\5109327314,29 May 2018,"1,362.50",
LONDON UNDERGROUND LTD,MORSON HUMAN RESOURCES LTD,Agency Staff,1005\5109320029,11 Jun 2018,"1,362.40",
TFL CORPORATE,HAYS ACCOUNTANCY PERSONNEL,Agency Staff,1001\5109319433,11 Jun 2018,"1,362.00",
LUL NOMINEE BCV LIMITED,MEP LTD,Fleet,1033\5109329458,20 Jun 2018,"1,361.75",
LUL NOMINEE SSL LIMITED,IRIS COLLECTIONS,Track General Maintenance,1031\5109339040,14 Jun 2018,"1,361.60",
LUL NOMINEE SSL LIMITED,IRIS COLLECTIONS,Track General Maintenance,1031\5109339056,14 Jun 2018,"1,361.60",
TRANSPORT TRADING LTD,ONE TIME SUPPLIER - FARES,Fares Refund Control  (TTL Only),1004\1100235169,13 Jun 2018,"1,361.50",
DOCKLANDS LIGHT RAILWAY,FUSION PEOPLE LIMITED,Agency Staff,1012\5109327091,01 Jun 2018,"1,361.48",
SURFACE TRANSPORT CORP,MATCHTECH GROUP PLC,Agency Staff,1002\5109319986,11 Jun 2018,"1,360.00",
TRANSPORT TRADING LTD,HARRIS INSTALLATIONS SERVICES LTD,Office Accommodation Moves,1004\5109332840,11 Jun 2018,"1,360.00",
LONDON UNDERGROUND LTD,FUSION PEOPLE LIMITED,Agency Staff,1005\5109332222,06 Jun 2018,"1,359.60",
LONDON UNDERGROUND LTD,FUSION PEOPLE LIMITED,Agency Staff,1005\5109332293,06 Jun 2018,"1,359.60",
SURFACE TRANSPORT CORP,MATCHTECH GROUP PLC,Agency Staff,1002\5109315847,01 Jun 2018,"1,359.40",
LONDON UNDERGROUND LTD,MORSON HUMAN RESOURCES LTD,Agency Staff,1005\5109316088,01 Jun 2018,"1,358.40",
LONDON UNDERGROUND LTD,MORSON HUMAN RESOURCES LTD,Agency Staff,1005\5109320050,11 Jun 2018,"1,358.40",
LONDON UNDERGROUND LTD,MORSON HUMAN RESOURCES LTD,Agency Staff,1005\5109324342,18 Jun 2018,"1,358.40",
TRANSPORT TRADING LTD,STRATFORD UTILITIES LIMITED,Electricity,1004\1700005868,31 May 2018,"1,357.97",
TRANSPORT TRADING LTD,STRATFORD UTILITIES LIMITED,Electricity,1004\1901659247,01 Jun 2018,"1,357.97",
TFL CORPORATE,HAYS ACCOUNTANCY PERSONNEL,Agency Staff,1001\5109319518,11 Jun 2018,"1,356.60",
TRANSPORT TRADING LTD,ONE TIME SUPPLIER - FARES,Fares Refund Control  (TTL Only),1004\1100234416,12 Jun 2018,"1,355.80",
TRANSPORT TRADING LTD,ONE TIME SUPPLIER - FARES,Fares Refund Control  (TTL Only),1004\1100233951,11 Jun 2018,"1,355.60",
LUL NOMINEE SSL LIMITED,VALCO UK ENGINEERING LTD,Signalling Systems,1031\5109321742,06 Jun 2018,"1,353.00",
LONDON UNDERGROUND LTD,BROOKVEX IMS LTD,Building Maintenance & Repairs,1005\5109332788,06 Jun 2018,"1,352.61",
TRANSPORT TRADING LTD,ONE TIME SUPPLIER - FARES,Fares Refund Control  (TTL Only),1004\1100228259,05 Jun 2018,"1,352.00",
LONDON UNDERGROUND LTD,JACOBS U.K LIMITED,Civil Engineering Construction Works,1005\5109322677,11 Jun 2018,"1,352.00",
LONDON UNDERGROUND LTD,JACOBS U.K LIMITED,Civil Engineering Construction Works,1005\5109326626,18 Jun 2018,"1,352.00",
LUL NOMINEE SSL LIMITED,BOMBARDIER TRANSPORT UK,Stock Issues - Repairables,1031\5109326370,13 Jun 2018,"1,351.95",
TFL CORPORATE,HAYS ACCOUNTANCY PERSONNEL,Agency Staff,1001\5109319447,11 Jun 2018,"1,351.08",
RAIL FOR LONDON LIMITED,IBEG SYSTEMS GMBH,Signalling Systems,1020\5109334116,15 Jun 2018,"1,350.83",
TRANSPORT TRADING LTD,ONE TIME SUPPLIER - FARES,Fares Refund Control  (TTL Only),1004\1100225919,04 Jun 2018,"1,350.70",
TFL CORPORATE,MORSON HUMAN RESOURCES LTD,Agency Staff,1001\5109316064,01 Jun 2018,"1,350.45",
LUL NOMINEE BCV LIMITED,PJB ASSOCIATES LIMITED,Fleet,1033\5109330406,01 Jun 2018,"1,350.26",
LUL NOMINEE BCV LIMITED,PJB ASSOCIATES LIMITED,Fleet,1033\5109335594,11 Jun 2018,"1,350.26",
LUL NOMINEE BCV LIMITED,PJB ASSOCIATES LIMITED,Fleet,1033\5109335607,11 Jun 2018,"1,350.26",
LUL NOMINEE BCV LIMITED,PJB ASSOCIATES LIMITED,Fleet,1033\5109340157,18 Jun 2018,"1,350.26",
LONDON UNDERGROUND LTD,TRANSPORT WRITING SERVICES LTD,External Events Roads Shows And Face To Face,1005\5109333836,07 Jun 2018,"1,350.00",
LUL NOMINEE BCV LIMITED,DAVID BROWN GEAR SYSTEMS LTD,Fleet,1033\5109327012,18 Jun 2018,"1,350.00",
LONDON UNDERGROUND LTD,BESAM LTD,Maintenance Materials,1005\5109330943,04 Jun 2018,"1,350.00",
SURFACE TRANSPORT CORP,MATCHTECH GROUP PLC,Agency Staff,1002\5109315840,01 Jun 2018,"1,348.29",
LONDON TRANSPORT MUSEUM,ROLLAPALUZA LTD,External Events Roads Shows And Face To Face,1011\5109330129,06 Jun 2018,"1,348.00",
LUL NOMINEE SSL LIMITED,WESTCODE UK LIMITED,Component Repairs Sub Contracted,1031\5109339401,15 Jun 2018,"1,348.00",
LONDON UNDERGROUND LTD,MORSON HUMAN RESOURCES LTD,Agency Staff,1005\5109320092,11 Jun 2018,"1,347.92",
TUBE LINES LTD,LEASEDRIVE VELO LIMITED,Vehicles,792179,15 Jun 2018,"1,347.10",
TRANSPORT TRADING LTD,OFFICE DEPOT UK,Stationery,1004\5109314811,30 May 2018,"1,347.00",
TUBE LINES LTD,ENTERPRISE RENT A CAR,Vehicles,787833,13 Jun 2018,"1,346.24",
RAIL FOR LONDON LIMITED,QUATTRO PLANT LTD,Management & Support Consultancy,1020\5109329098,18 Jun 2018,"1,344.90",
TRANSPORT TRADING LTD,ONE TIME SUPPLIER - FARES,Fares Refund Control  (TTL Only),1004\1100239337,19 Jun 2018,"1,344.80",
TRANSPORT TRADING LTD,ONE TIME SUPPLIER - FARES,Fares Refund Control  (TTL Only),1004\1100235765,13 Jun 2018,"1,343.60",
TRANSPORT TRADING LTD,ONE TIME SUPPLIER - FARES,Fares Refund Control  (TTL Only),1004\1100241107,21 Jun 2018,"1,343.50",
PUBLIC CARRIAGE OFFICE,HAYS ACCOUNTANCY PERSONNEL,Agency Staff,1003\5109319385,11 Jun 2018,"1,343.30",
TUBE LINES LTD,TOWER SUPPLIES,Materials,794029,22 Jun 2018,"1,341.40",
TFL CORPORATE,HAYS ACCOUNTANCY PERSONNEL,Agency Staff,1001\5109319458,11 Jun 2018,"1,341.00",
TFL CORPORATE,MORSON HUMAN RESOURCES LTD,Agency Staff,1001\5109320065,11 Jun 2018,"1,338.60",
LUL NOMINEE SSL LIMITED,HEGENSCHEIDT-MFD GMBH,Equipment Repairs & Maintenance,1031\5109304792,05 Jun 2018,"1,338.50",
LUL NOMINEE SSL LIMITED,TELENT TECHNOLOGY SERVICES LTD,Maintenance of Telecommunications Equipment,1031\5109330488,18 Jun 2018,"1,337.73",
TFL CORPORATE,MORSON HUMAN RESOURCES LTD,Agency Staff,1001\5109320080,11 Jun 2018,"1,337.28",
TRANSPORT TRADING LTD,HAYS ACCOUNTANCY PERSONNEL,Agency Staff,1004\5109319576,11 Jun 2018,"1,336.52",
TUBE LINES LTD,JETWAY ASSOCIATES LTD,Materials,792624,01 Jun 2018,"1,335.96",
TFL CORPORATE,HAYS ACCOUNTANCY PERSONNEL,Agency Staff,1001\5109315501,01 Jun 2018,"1,335.80",
TUBE LINES LTD,MARS DRINKS UK LTD,Maintenance,792885,13 Jun 2018,"1,334.90",
LUL NOMINEE BCV LIMITED,SIEMENS MOBILITY LTD,Signalling Systems,1033\5109313903,30 May 2018,"1,334.63",
TFL CORPORATE,HAYS ACCOUNTANCY PERSONNEL,Agency Staff,1001\5109315326,01 Jun 2018,"1,330.25",
DIAL A RIDE,CLARKINS CAR ACCESSORIES,Vehicle Repairs & Maintenance,1010\5109334424,08 Jun 2018,"1,328.00",
TFL CORPORATE,HAYS ACCOUNTANCY PERSONNEL,Agency Staff,1001\5109319579,11 Jun 2018,"1,327.64",
TUBE LINES LTD,RAY MOSS AIR TOOL SERVICES LTD,Maintenance,793706,15 Jun 2018,"1,326.10",
TRANSPORT TRADING LTD,HAYS ACCOUNTANCY PERSONNEL,Agency Staff,1004\5109315423,01 Jun 2018,"1,325.40",
LUL NOMINEE BCV LIMITED,PJB ASSOCIATES LIMITED,Fleet,1033\5109335598,11 Jun 2018,"1,325.26",
TFL CORPORATE,HAYS ACCOUNTANCY PERSONNEL,Agency Staff,1001\5109315637,01 Jun 2018,"1,325.22",
LUL NOMINEE SSL LIMITED,B HEPWORTH & CO LTD,Fleet,1031\5109333160,06 Jun 2018,"1,325.00",
LUL NOMINEE SSL LIMITED,ALSTOM TRANSPORT LTD,Fleet,1031\5109337599,13 Jun 2018,"1,325.00",
TFL CORPORATE,QA LIMITED,Staff Training,1001\5109326641,20 Jun 2018,"1,324.80",
LONDON UNDERGROUND LTD,NETWORK RAIL,Traction Current,1005\5109303531,18 Jun 2018,"1,324.13",
LUL NOMINEE SSL LIMITED,HAYLEY GROUP PLC,Plant & Equipment Purchases,1031\5109320616,11 Jun 2018,"1,324.00",
TRANSPORT TRADING LTD,ONE TIME SUPPLIER - FARES,Fares Refund Control  (TTL Only),1004\1100236870,15 Jun 2018,"1,323.65",
LUL NOMINEE BCV LIMITED,FAIVELEY TRANSPORT,Fleet,1033\5109330112,01 Jun 2018,"1,323.60",
TRANSPORT TRADING LTD,ONE TIME SUPPLIER - FARES,Fares Refund Control  (TTL Only),1004\1100229388,06 Jun 2018,"1,323.55",
LONDON UNDERGROUND LTD,COONEEN DEFENCE LTD,Uniforms,1005\5109321671,30 May 2018,"1,323.36",
TRANSPORT TRADING LTD,MR HINESH MORJARIA,Transys Control - TTL,1004\1901659452,13 Jun 2018,"1,323.26",
LT MUSEUM TRADING LTD,BLUES APPAREL LTD,Purchase of Souvenirs for Resale,1024\1900015550,07 Jun 2018,"1,322.70",
TFL CORPORATE,FUSION PEOPLE LIMITED,Agency Staff,1001\5109332302,06 Jun 2018,"1,320.00",
LUL NOMINEE SSL LIMITED,TADLEY ENGINEERING LTD,Fleet,1031\5109330905,06 Jun 2018,"1,320.00",
LUL NOMINEE BCV LIMITED,HAYLEY GROUP PLC,Plant & Equipment Purchases,1033\5109324919,18 Jun 2018,"1,320.00",
TUBE LINES LTD,THURROCK ENGINEERING SUPPLIES,Materials,793167,08 Jun 2018,"1,318.80",
LONDON UNDERGROUND LTD,HAYLEY GROUP PLC,Protective Clothing,1005\5109318677,06 Jun 2018,"1,318.14",
LUL NOMINEE SSL LIMITED,SIEMENS MOBILITY LTD,Fleet,1031\5109314097,30 May 2018,"1,317.75",
TUBE LINES LTD,JNG CONSTRUCTION & ENGINEERING,Sub-Contractor,793357,13 Jun 2018,"1,317.74",
LONDON BUS SERVICES LTD,BT SERVICE AGILITY,Telephony Fixed,1006\1900040743,06 Jun 2018,"1,317.69",
TFL CORPORATE,MATCHTECH GROUP PLC,Agency Staff,1001\5109315865,01 Jun 2018,"1,316.90",
LONDON UNDERGROUND LTD,RULLION ENGINEERING LTD,Agency Staff,1005\5109316437,01 Jun 2018,"1,315.50",
LONDON UNDERGROUND LTD,RULLION ENGINEERING LTD,Agency Staff,1005\5109316438,01 Jun 2018,"1,315.50",
LONDON UNDERGROUND LTD,RULLION ENGINEERING LTD,Agency Staff,1005\5109324630,18 Jun 2018,"1,315.50",
LONDON UNDERGROUND LTD,RULLION ENGINEERING LTD,Agency Staff,1005\5109324632,18 Jun 2018,"1,315.50",
LUL NOMINEE BCV LIMITED,HAYLEY GROUP PLC,Track General Maintenance,1033\5109323028,13 Jun 2018,"1,314.27",
DIAL A RIDE,VANWISE GROUP LTD,Vehicle Repairs & Maintenance,1010\5109337797,13 Jun 2018,"1,313.99",
TRANSPORT TRADING LTD,ONE TIME SUPPLIER - FARES,Fares Refund Control  (TTL Only),1004\1100225031,01 Jun 2018,"1,313.20",
SURFACE TRANSPORT CORP,MORSON HUMAN RESOURCES LTD,Agency Staff,1002\5109316018,01 Jun 2018,"1,312.00",
LONDON UNDERGROUND LTD,MORSON HUMAN RESOURCES LTD,Agency Staff,1005\5109324286,18 Jun 2018,"1,311.45",
TFL CORPORATE,HAYS ACCOUNTANCY PERSONNEL,Agency Staff,1001\5109315698,01 Jun 2018,"1,309.66",
LUL NOMINEE BCV LIMITED,PANDROL UK LTD,Track General Maintenance,1033\5109334942,20 Jun 2018,"1,309.00",
TRANSPORT TRADING LTD,ONE TIME SUPPLIER - FARES,Fares Refund Control  (TTL Only),1004\1100220464,28 May 2018,"1,306.90",
TFL CORPORATE,HAYS ACCOUNTANCY PERSONNEL,Agency Staff,1001\5109315638,01 Jun 2018,"1,306.55",
TFL CORPORATE,MATCHTECH GROUP PLC,Agency Staff,1001\5109319913,11 Jun 2018,"1,306.36",
TFL CORPORATE,HAYS ACCOUNTANCY PERSONNEL,Agency Staff,1001\5109319288,11 Jun 2018,"1,306.17",
PUBLIC CARRIAGE OFFICE,HAYS ACCOUNTANCY PERSONNEL,Agency Staff,1003\5109315252,01 Jun 2018,"1,305.50",
PUBLIC CARRIAGE OFFICE,HAYS ACCOUNTANCY PERSONNEL,Agency Staff,1003\5109315255,01 Jun 2018,"1,305.50",
PUBLIC CARRIAGE OFFICE,HAYS ACCOUNTANCY PERSONNEL,Agency Staff,1003\5109315291,01 Jun 2018,"1,305.50",
PUBLIC CARRIAGE OFFICE,HAYS ACCOUNTANCY PERSONNEL,Agency Staff,1003\5109315298,01 Jun 2018,"1,305.50",
PUBLIC CARRIAGE OFFICE,HAYS ACCOUNTANCY PERSONNEL,Agency Staff,1003\5109315310,01 Jun 2018,"1,305.50",
PUBLIC CARRIAGE OFFICE,HAYS ACCOUNTANCY PERSONNEL,Agency Staff,1003\5109315771,01 Jun 2018,"1,305.50",
TFL CORPORATE,HAYS ACCOUNTANCY PERSONNEL,Agency Staff,1001\5109315257,01 Jun 2018,"1,304.94",
TFL CORPORATE,HAYS ACCOUNTANCY PERSONNEL,Agency Staff,1001\5109319834,11 Jun 2018,"1,304.36",
LONDON BUS SERVICES LTD,O2 UK LTD,Telephony Mobile,1006\1900040826,06 Jun 2018,"1,303.87",
LONDON UNDERGROUND LTD,MOTIVAIR COMPRESSORS LTD,Plant & Equipment Purchases,1005\5109342005,19 Jun 2018,"1,303.34",
TRANSPORT TRADING LTD,ONE TIME SUPPLIER - FARES,Fares Refund Control  (TTL Only),1004\1100233363,11 Jun 2018,"1,302.15",
TFL CORPORATE,MORSON HUMAN RESOURCES LTD,Agency Staff,1001\5109316089,01 Jun 2018,"1,302.00",
TFL CORPORATE,MORSON HUMAN RESOURCES LTD,Agency Staff,1001\5109324364,18 Jun 2018,"1,302.00",
LONDON TRANSPORT MUSEUM,ELAVATION LTD,Building Maintenance & Repairs,1011\5109317827,04 Jun 2018,"1,302.00",
TFL CORPORATE,HAYS ACCOUNTANCY PERSONNEL,Agency Staff,1001\5109319438,11 Jun 2018,"1,300.00",
TFL CORPORATE,HAYS ACCOUNTANCY PERSONNEL,Agency Staff,1001\5109319498,11 Jun 2018,"1,300.00",
LUL NOMINEE BCV LIMITED,MECHAN LTD,Protective Clothing,1033\5109334417,11 Jun 2018,"1,300.00",
SURFACE TRANSPORT CORP,ALEX WARD COMMUNICATIONS,Management & Support Consultancy,1002\5109328958,30 May 2018,"1,300.00",
TUBE LINES LTD,REACTEC LTD,Consumables,792749,01 Jun 2018,"1,300.00",
TUBE LINES LTD,SMALLBILLS GARAGE,Maintenance,793461,13 Jun 2018,"1,299.66",
LONDON UNDERGROUND LTD,RULLION ENGINEERING LTD,Agency Staff,1005\5109316414,01 Jun 2018,"1,298.84",
LONDON UNDERGROUND LTD,RULLION ENGINEERING LTD,Agency Staff,1005\5109316416,01 Jun 2018,"1,298.84",
TRANSPORT TRADING LTD,ONE TIME SUPPLIER - FARES,Fares Refund Control  (TTL Only),1004\1100235308,13 Jun 2018,"1,298.70",
TFL CORPORATE,MORSON HUMAN RESOURCES LTD,Agency Staff,1001\5109315941,01 Jun 2018,"1,298.64",
LUL NOMINEE SSL LIMITED,C E F,Electricity,1031\5109295186,01 Jun 2018,"1,298.43",
TUBE LINES LTD,TOWER SUPPLIES,Consumables,794187,22 Jun 2018,"1,298.00",
LONDON UNDERGROUND LTD,IRSE,Other Professional Fees,1005\5109317821,01 Jun 2018,"1,297.80",
TRANSPORT TRADING LTD,UNIVERSAL,Office Accommodation Moves,1004\5109329586,06 Jun 2018,"1,297.50",
TUBE LINES LTD,LH GROUP WHEELSETS LTD,Materials,792960,22 Jun 2018,"1,296.00",
TUBE LINES LTD,LH GROUP WHEELSETS LTD,Materials,792965,22 Jun 2018,"1,296.00",
TRANSPORT TRADING LTD,ONE TIME SUPPLIER - FARES,Fares Refund Control  (TTL Only),1004\1100220378,28 May 2018,"1,295.80",
LONDON UNDERGROUND LTD,MORSON HUMAN RESOURCES LTD,Agency Staff,1005\5109320073,11 Jun 2018,"1,295.40",
TUBE LINES LTD,VIKING PRECISION ENGINEERS LTD,Materials,793715,15 Jun 2018,"1,295.00",
TFL CORPORATE,HAYS ACCOUNTANCY PERSONNEL,Agency Staff,1001\5109315751,01 Jun 2018,"1,294.92",
LONDON UNDERGROUND LTD,RULLION ENGINEERING LTD,Agency Staff,1005\5109316428,01 Jun 2018,"1,292.57",
LONDON UNDERGROUND LTD,RULLION ENGINEERING LTD,Agency Staff,1005\5109324658,18 Jun 2018,"1,292.57",
TFL CORPORATE,HAYS ACCOUNTANCY PERSONNEL,Agency Staff,1001\5109315432,01 Jun 2018,"1,292.25",
TFL CORPORATE,MATCHTECH GROUP PLC,Agency Staff,1001\5109324101,18 Jun 2018,"1,291.62",
TRANSPORT TRADING LTD,ONE TIME SUPPLIER - FARES,Fares Refund Control  (TTL Only),1004\1100236272,14 Jun 2018,"1,291.60",
TFL CORPORATE,MATCHTECH GROUP PLC,Agency Staff,1001\5109324110,18 Jun 2018,"1,290.66",
PUBLIC CARRIAGE OFFICE,LINKS SIGNS LTD,Non Permanent Signage And Way Finding,1003\5109289632,22 Jun 2018,"1,290.63",
LONDON UNDERGROUND LTD,ESRI (UK) LIMITED,Software Maintenance,1005\5109257171,20 Jun 2018,"1,290.00",
LUL NOMINEE BCV LIMITED,1STINRAIL LIMITED,Track General Maintenance,1033\5109339002,18 Jun 2018,"1,289.60",
TRANSPORT TRADING LTD,ONE TIME SUPPLIER - FARES,Fares Refund Control  (TTL Only),1004\1100224638,01 Jun 2018,"1,288.15",
LONDON UNDERGROUND LTD,FUSION PEOPLE LIMITED,Agency Staff,1005\5109328631,01 Jun 2018,"1,288.00",
TFL CORPORATE,MATCHTECH GROUP PLC,Agency Staff,1001\5109315867,01 Jun 2018,"1,287.50",
TFL CORPORATE,MATCHTECH GROUP PLC,Agency Staff,1001\5109315868,01 Jun 2018,"1,287.50",
TFL CORPORATE,HAYS ACCOUNTANCY PERSONNEL,Agency Staff,1001\5109319373,11 Jun 2018,"1,287.00",
LONDON UNDERGROUND LTD,A J WELLS & SONS LTD,Signalling Systems,1005\5109328900,30 May 2018,"1,286.00",
TRANSPORT TRADING LTD,ONE TIME SUPPLIER - FARES,Fares Refund Control  (TTL Only),1004\1100234830,12 Jun 2018,"1,285.90",
TRANSPORT TRADING LTD,ONE TIME SUPPLIER - FARES,Fares Refund Control  (TTL Only),1004\1100227872,05 Jun 2018,"1,285.60",
TFL CORPORATE,TATTERSALL TRAINING,Staff Training,1001\5109329201,30 May 2018,"1,283.90",
TFL CORPORATE,TATTERSALL TRAINING,Staff Training,1001\5109330899,06 Jun 2018,"1,283.90",
TFL CORPORATE,TATTERSALL TRAINING,Staff Training,1001\5109339047,18 Jun 2018,"1,283.90",
TFL CORPORATE,TATTERSALL TRAINING,Staff Training,1001\5109343354,22 Jun 2018,"1,283.90",
LONDON UNDERGROUND LTD,MORSON HUMAN RESOURCES LTD,Agency Staff,1005\5109324353,18 Jun 2018,"1,283.44",
TFL CORPORATE,HAYS ACCOUNTANCY PERSONNEL,Agency Staff,1001\5109319408,11 Jun 2018,"1,283.36",
TRANSPORT TRADING LTD,CAPITA BUSINESS TRAVEL,Hotel Accommodation,1004\1901659260,06 Jun 2018,"1,283.05",
SURFACE TRANSPORT CORP,RINGWAY JACOBS LIMITED,Contracted Services - Roads,1002\5109327737,30 May 2018,"1,282.76",
LONDON UNDERGROUND LTD,FUSION PEOPLE LIMITED,Agency Staff,1005\5109328711,01 Jun 2018,"1,282.40",
LUL NOMINEE BCV LIMITED,VIKING PRECISION ENGINEERS LTD,Fleet,1033\5109334492,08 Jun 2018,"1,282.40",
LONDON BUS SERVICES LTD,O2 UK LTD,Telephony Mobile,1006\1900040805,06 Jun 2018,"1,282.25",
TRANSPORT TRADING LTD,ONE TIME SUPPLIER - FARES,Fares Refund Control  (TTL Only),1004\1100228525,06 Jun 2018,"1,282.10",
LUL NOMINEE BCV LIMITED,ARGUS FLUIDHANDLING LTD,Maintenance Materials,1033\5109317242,30 May 2018,"1,281.60",
LUL NOMINEE BCV LIMITED,DIRECT TRACK SOLUTIONS LTD,Maintenance Materials,1033\5109338352,13 Jun 2018,"1,281.10",
LUL NOMINEE BCV LIMITED,DIRECT TRACK SOLUTIONS LTD,Maintenance Materials,1033\5109338365,13 Jun 2018,"1,281.10",
LUL NOMINEE SSL LIMITED,ANR MANUFACTURING LTD,Fleet,1031\5109320822,30 May 2018,"1,281.00",
