Body,Body name,Service label,Service divison label,Expenditure category,Detailed expenditure type,Detailed expenditure code,Date paid,Transaction number,Net amount,Capital or revenue,Supplier name,,,
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Central & Corporate Functions,Commercial Services General Fund,Transport,Private Hire,360,02/09/2011,1109-07461,966.40,R,Rollinson-Safeway Ltd,,,
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Central & Corporate Functions,Commercial Services General Fund,Transport,Private Hire,360,02/09/2011,1109-07462,918.00,R,Rollinson-Safeway Ltd,,,
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Central & Corporate Functions,Commercial Services General Fund,Transport,Private Hire,360,02/09/2011,1109-07463,735.25,R,Rollinson-Safeway Ltd,,,
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Central & Corporate Functions,Commercial Services General Fund,Transport,Private Hire,360,02/09/2011,1109-07464,"1,666.00",R,Rollinson-Safeway Ltd,,,
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Central & Corporate Functions,Commercial Services General Fund,Transport,Private Hire,360,02/09/2011,1109-07465,"4,480.00",R,Rollinson-Safeway Ltd,,,
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Central & Corporate Functions,Commercial Services General Fund,Transport,Private Hire,360,02/09/2011,1109-07466,"2,224.00",R,Rollinson-Safeway Ltd,,,
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Central & Corporate Functions,Commercial Services General Fund,Transport,Private Hire,360,02/09/2011,1109-07467,"1,273.60",R,Rollinson-Safeway Ltd,,,
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Central & Corporate Functions,Commercial Services General Fund,Transport,Private Hire,360,02/09/2011,1109-07468,"1,350.96",R,Rollinson-Safeway Ltd,,,
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Central & Corporate Functions,Commercial Services General Fund,Transport,Private Hire,360,02/09/2011,1109-07469,736.00,R,Rollinson-Safeway Ltd,,,
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Central & Corporate Functions,Commercial Services General Fund,Transport,Private Hire,360,02/09/2011,1109-07470,965.70,R,Rollinson-Safeway Ltd,,,
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Central & Corporate Functions,Commercial Services General Fund,Transport,Private Hire,360,02/09/2011,1109-07471,864.00,R,Rollinson-Safeway Ltd,,,
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Central & Corporate Functions,Commercial Services General Fund,Transport,Private Hire,360,02/09/2011,1109-07472,"1,424.00",R,Rollinson-Safeway Ltd,,,
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Central & Corporate Functions,Commercial Services General Fund,Transport,Private Hire,360,02/09/2011,1109-07473,960.00,R,Rollinson-Safeway Ltd,,,
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Central & Corporate Functions,Commercial Services General Fund,Transport,Private Hire,360,02/09/2011,1109-07474,452.60,R,Rollinson-Safeway Ltd,,,
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Central & Corporate Functions,Commercial Services General Fund,Transport,Private Hire,360,02/09/2011,1109-07475,784.00,R,Rollinson-Safeway Ltd,,,
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Central & Corporate Functions,Commercial Services General Fund,Transport,Private Hire,360,02/09/2011,1109-07476,"2,596.20",R,Rollinson-Safeway Ltd,,,
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Central & Corporate Functions,Commercial Services General Fund,Transport,Private Hire,360,02/09/2011,1109-07477,"1,649.00",R,Rollinson-Safeway Ltd,,,
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Central & Corporate Functions,Commercial Services General Fund,Transport,Private Hire,360,02/09/2011,1109-07478,593.30,R,Rollinson-Safeway Ltd,,,
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Central & Corporate Functions,Commercial Services General Fund,Transport,Private Hire,360,02/09/2011,1109-07479,735.00,R,Rollinson-Safeway Ltd,,,
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Central & Corporate Functions,Commercial Services General Fund,Transport,Private Hire,360,02/09/2011,1109-07480,725.00,R,Rollinson-Safeway Ltd,,,
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Central & Corporate Functions,Commercial Services General Fund,Transport,Private Hire,360,02/09/2011,1109-07481,"3,168.00",R,Rollinson-Safeway Ltd,,,
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Central & Corporate Functions,Commercial Services General Fund,Transport,Private Hire,360,02/09/2011,1109-07482,"11,832.00",R,Rollinson-Safeway Ltd,,,
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Central & Corporate Functions,Commercial Services General Fund,Transport,Private Hire,360,02/09/2011,1109-07483,881.92,R,Rollinson-Safeway Ltd,,,
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Central & Corporate Functions,Commercial Services General Fund,Transport,Private Hire,360,02/09/2011,1109-07484,588.00,R,Rollinson-Safeway Ltd,,,
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Central & Corporate Functions,Commercial Services General Fund,Transport,Private Hire,360,02/09/2011,1109-07485,"2,945.00",R,Rollinson-Safeway Ltd,,,
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Central & Corporate Functions,Commercial Services General Fund,Transport,Private Hire,360,02/09/2011,1109-07486,686.00,R,Rollinson-Safeway Ltd,,,
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Central & Corporate Functions,Commercial Services General Fund,Transport,Private Hire,360,02/09/2011,1109-07487,611.00,R,Rollinson-Safeway Ltd,,,
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Central & Corporate Functions,Commercial Services General Fund,Transport,Private Hire,360,02/09/2011,1109-07488,777.14,R,Rollinson-Safeway Ltd,,,
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Central & Corporate Functions,Commercial Services General Fund,Transport,Private Hire,360,02/09/2011,1109-07489,784.00,R,Rollinson-Safeway Ltd,,,
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Central & Corporate Functions,Commercial Services General Fund,Transport,Private Hire,360,02/09/2011,1109-07490,784.00,R,Rollinson-Safeway Ltd,,,
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Central & Corporate Functions,Commercial Services General Fund,Transport,Private Hire,360,02/09/2011,1109-07491,"1,227.80",R,Rollinson-Safeway Ltd,,,
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Central & Corporate Functions,Commercial Services General Fund,Transport,Private Hire,360,02/09/2011,1109-07492,"1,094.96",R,Rollinson-Safeway Ltd,,,
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Central & Corporate Functions,Commercial Services General Fund,Transport,Private Hire,360,02/09/2011,1109-07493,679.22,R,Rollinson-Safeway Ltd,,,
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Central & Corporate Functions,Commercial Services General Fund,Transport,Private Hire,360,02/09/2011,1109-07494,784.00,R,Rollinson-Safeway Ltd,,,
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Central & Corporate Functions,Commercial Services General Fund,Transport,Private Hire,360,02/09/2011,1109-07495,784.00,R,Rollinson-Safeway Ltd,,,
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Central & Corporate Functions,Commercial Services General Fund,Transport,Private Hire,360,02/09/2011,1109-07496,514.50,R,Rollinson-Safeway Ltd,,,
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Central & Corporate Functions,Commercial Services General Fund,Transport,Private Hire,360,02/09/2011,1109-07497,"1,504.00",R,Rollinson-Safeway Ltd,,,
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Central & Corporate Functions,Commercial Services General Fund,Transport,Private Hire,360,02/09/2011,1109-07498,637.00,R,Rollinson-Safeway Ltd,,,
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Central & Corporate Functions,Commercial Services General Fund,Transport,Private Hire,360,02/09/2011,1109-07499,679.84,R,Rollinson-Safeway Ltd,,,
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Central & Corporate Functions,Commercial Services General Fund,Transport,Private Hire,360,02/09/2011,1109-07500,784.00,R,Rollinson-Safeway Ltd,,,
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Central & Corporate Functions,Commercial Services General Fund,Transport,Private Hire,360,02/09/2011,1109-07501,750.60,R,Rollinson-Safeway Ltd,,,
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Central & Corporate Functions,Commercial Services General Fund,Transport,Private Hire,360,02/09/2011,1109-07502,"2,142.00",R,Rollinson-Safeway Ltd,,,
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Central & Corporate Functions,Commercial Services General Fund,Transport,Private Hire,360,02/09/2011,1109-07503,784.00,R,Rollinson-Safeway Ltd,,,
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Central & Corporate Functions,Commercial Services General Fund,Transport,Private Hire,360,02/09/2011,1109-07504,"2,444.82",R,Rollinson-Safeway Ltd,,,
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Central & Corporate Functions,Commercial Services General Fund,Transport,Private Hire,360,02/09/2011,1109-07505,"2,587.96",R,Rollinson-Safeway Ltd,,,
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Central & Corporate Functions,Commercial Services General Fund,Transport,Private Hire,360,02/09/2011,1109-07506,784.00,R,Rollinson-Safeway Ltd,,,
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Central & Corporate Functions,Commercial Services General Fund,Transport,Private Hire,360,02/09/2011,1109-07507,"1,672.50",R,Rollinson-Safeway Ltd,,,
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Central & Corporate Functions,Commercial Services General Fund,Transport,Private Hire,360,02/09/2011,1109-07508,784.00,R,Rollinson-Safeway Ltd,,,
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Central & Corporate Functions,Commercial Services General Fund,Transport,Private Hire,360,02/09/2011,1109-07509,"1,995.00",R,Rollinson-Safeway Ltd,,,
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Central & Corporate Functions,Commercial Services General Fund,Transport,Private Hire,360,02/09/2011,1109-07510,"3,307.20",R,Rollinson-Safeway Ltd,,,
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Central & Corporate Functions,Commercial Services General Fund,Transport,Private Hire,360,02/09/2011,1109-07511,560.00,R,Rollinson-Safeway Ltd,,,
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Central & Corporate Functions,Commercial Services General Fund,Transport,Private Hire,360,02/09/2011,1109-07512,"4,644.00",R,Rollinson-Safeway Ltd,,,
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Central & Corporate Functions,Commercial Services General Fund,Transport,Private Hire,360,02/09/2011,1109-07513,"1,131.52",R,Rollinson-Safeway Ltd,,,
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Central & Corporate Functions,Commercial Services General Fund,Transport,Private Hire,360,02/09/2011,1109-07514,670.76,R,Rollinson-Safeway Ltd,,,
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Central & Corporate Functions,Commercial Services General Fund,Transport,Private Hire,360,02/09/2011,1109-07515,612.24,R,Rollinson-Safeway Ltd,,,
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Central & Corporate Functions,Commercial Services General Fund,Transport,Private Hire,360,02/09/2011,1109-07516,784.00,R,Rollinson-Safeway Ltd,,,
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Central & Corporate Functions,Commercial Services General Fund,Transport,Private Hire,360,02/09/2011,1109-07517,588.00,R,Rollinson-Safeway Ltd,,,
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Central & Corporate Functions,Commercial Services General Fund,Transport,Private Hire,360,02/09/2011,1109-07518,"1,079.00",R,Rollinson-Safeway Ltd,,,
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Central & Corporate Functions,Commercial Services General Fund,Transport,Private Hire,360,02/09/2011,1109-07519,942.40,R,Rollinson-Safeway Ltd,,,
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Central & Corporate Functions,Commercial Services General Fund,Transport,Private Hire,360,02/09/2011,1109-07520,"1,440.00",R,Rollinson-Safeway Ltd,,,
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Central & Corporate Functions,Commercial Services General Fund,Transport,Private Hire,360,02/09/2011,1109-07521,"2,347.00",R,Rollinson-Safeway Ltd,,,
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Central & Corporate Functions,Commercial Services General Fund,Transport,Private Hire,360,02/09/2011,1109-07522,"1,072.00",R,Rollinson-Safeway Ltd,,,
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Central & Corporate Functions,Commercial Services General Fund,Transport,Private Hire,360,02/09/2011,1109-07523,916.16,R,Rollinson-Safeway Ltd,,,
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Central & Corporate Functions,Commercial Services General Fund,Transport,Private Hire,360,02/09/2011,1109-07524,"3,423.00",R,Rollinson-Safeway Ltd,,,
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Central & Corporate Functions,Commercial Services General Fund,Transport,Private Hire,360,02/09/2011,1109-07525,827.60,R,Rollinson-Safeway Ltd,,,
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Central & Corporate Functions,Commercial Services General Fund,Transport,Private Hire,360,02/09/2011,1109-07526,927.60,R,Rollinson-Safeway Ltd,,,
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Central & Corporate Functions,Commercial Services General Fund,Transport,Private Hire,360,02/09/2011,1109-07527,"1,080.84",R,Rollinson-Safeway Ltd,,,
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Childrens Services,Learning Skills & Universal,Transport,Private Hire,360,16/09/2011,1109-07528,425.00,R,Rollinson-Safeway Ltd,,,
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Childrens Services,Learning Skills & Universal,Transport,Private Hire,360,16/09/2011,1109-07529,510.00,R,Rollinson-Safeway Ltd,,,
