Supplier Name,Item Description,Category Family,Invoice GL Date,Spend
Furrer & Frey AG,Procurement of plant and tools to maintain and improve the railway,Plant and Tools,2017-01-20,34855.19
Furrer & Frey AG,Procurement of plant and tools to maintain and improve the railway,Plant and Tools,2017-01-20,34855.19
Furrer & Frey AG,Procurement of plant and tools to maintain and improve the railway,Plant and Tools,2017-01-16,32737.61
Furrer & Frey AG,Procurement of plant and tools to maintain and improve the railway,Plant and Tools,2017-01-16,25624.54
DHL Supply Chain t/a Exel Europe Ltd,Procurement of infrastructure spares and associated services that maintain and improve the railway,Railway Spares,2017-01-13,157682.11
DHL Supply Chain t/a Exel Europe Ltd,Procurement of infrastructure spares and associated services that maintain and improve the railway,Railway Spares,2017-01-24,137390.23
DHL Supply Chain t/a Exel Europe Ltd,Procurement of infrastructure spares and associated services that maintain and improve the railway,Railway Spares,2017-01-13,125880.26
DHL Supply Chain t/a Exel Europe Ltd,Procurement of infrastructure spares and associated services that maintain and improve the railway,Railway Spares,2017-01-13,48470.55
DHL Supply Chain t/a Exel Europe Ltd,Procurement of infrastructure spares and associated services that maintain and improve the railway,Railway Spares,2017-01-13,34445.09
DHL Supply Chain t/a Exel Europe Ltd,Procurement of infrastructure spares and associated services that maintain and improve the railway,Railway Spares,2017-01-13,28190.23
DHL Supply Chain t/a Exel Europe Ltd,Procurement of infrastructure spares and associated services that maintain and improve the railway,Railway Spares,2017-01-13,26384.83
SW Global Resourcing Limited,Costs of specialist labour activity on the railway,Contingent Labour,2017-01-25,247396.93
SW Global Resourcing Limited,Costs of specialist labour activity on the railway,Contingent Labour,2017-01-25,182201.06
SW Global Resourcing Limited,Procurement of infrastructure support services such as de-vegetation and fencing to operate the railway,Infrastructure Support Services,2017-01-13,128077.84
Mott MacDonald Ltd,Procurement of specialist human resource to maintain and improve the railway,Professional Services Direct,2017-01-09,192244.94
Mott MacDonald Ltd,Procurement of specialist human resource to maintain and improve the railway,Professional Services Direct,2017-01-27,107892.86
Mott MacDonald Ltd,Procurement of specialist human resource to maintain and improve the railway,Professional Services Direct,2017-01-05,98139.00
Mott MacDonald Ltd,Procurement of specialist human resource to maintain and improve the railway,Professional Services Direct,2017-01-20,49080.00
Mott MacDonald Ltd,Procurement of civil engineering services to maintain and improve the railway,General Civils,2017-01-22,46032.56
Mott MacDonald Ltd,Procurement of specialist human resource to maintain and improve the railway,Professional Services Direct,2017-01-11,28975.58
Mott MacDonald Ltd,Procurement of specialist human resource to maintain and improve the railway,Professional Services Direct,2017-01-17,28611.49
Quattro Plant Ltd,"Procurement of On Track Plant, spare parts and resources to maintain and improve the railway",On Track Plant,2017-01-16,71474.76
Quattro Plant Ltd,"Procurement of On Track Plant, spare parts and resources to maintain and improve the railway",On Track Plant,2017-01-16,50250.30
Quattro Plant Ltd,"Procurement of On Track Plant, spare parts and resources to maintain and improve the railway",On Track Plant,2017-01-16,32888.04
Quattro Plant Ltd,"Procurement of On Track Plant, spare parts and resources to maintain and improve the railway",On Track Plant,2017-01-16,29688.32
Quattro Plant Ltd,"Procurement of On Track Plant, spare parts and resources to maintain and improve the railway",On Track Plant,2017-01-19,183028.18
Quattro Plant Ltd,"Procurement of On Track Plant, spare parts and resources to maintain and improve the railway",On Track Plant,2017-01-24,46700.64
Quattro Plant Ltd,"Procurement of On Track Plant, spare parts and resources to maintain and improve the railway",On Track Plant,2017-01-24,34603.50
Quattro Plant Ltd,"Procurement of On Track Plant, spare parts and resources to maintain and improve the railway",On Track Plant,2017-01-20,33032.16
Computacenter (UK) Ltd,Procurement of IT equipment and services to operate the railway,Information Technology,2017-01-24,376722.12
Computacenter (UK) Ltd,Procurement of IT equipment and services to operate the railway,Information Technology,2017-01-21,56890.26
Computacenter (UK) Ltd,Procurement of IT equipment and services to operate the railway,Information Technology,2017-01-27,50907.00
Computacenter (UK) Ltd,Procurement of IT equipment and services to operate the railway,Information Technology,2017-01-20,27900.00
Computacenter (UK) Ltd,Procurement of IT equipment and services to operate the railway,Information Technology,2017-01-25,25358.00
THJV - A Halcrow Tata Steel Joint Venture,Procurement of specialist human resource to maintain and improve the railway,Professional Services Direct,2017-01-19,212782.85
THJV - A Halcrow Tata Steel Joint Venture,Procurement of specialist human resource to maintain and improve the railway,Professional Services Direct,2017-01-08,186887.24
THJV - A Halcrow Tata Steel Joint Venture,Procurement of specialist human resource to maintain and improve the railway,Professional Services Direct,2017-01-17,55004.52
THJV - A Halcrow Tata Steel Joint Venture,Procurement of specialist human resource to maintain and improve the railway,Professional Services Direct,2017-01-05,35221.80
Morson Human Resources Ltd t/a Morson International,Costs of recruitment services to recruit the right people into Network Rail,Recruitment Services,2017-01-24,320974.34
Morson Human Resources Ltd t/a Morson International,Costs of recruitment services to recruit the right people into Network Rail,Recruitment Services,2017-01-24,167644.07
Morson Human Resources Ltd t/a Morson International,Costs of specialist labour activity on the railway,Contingent Labour,2017-01-17,30397.50
Anixter (UK) Ltd,Procurement of telecoms related equipment to maintain and improve the railway,Telecoms,2017-01-05,513807.00
Thames Water Utilities Ltd,Procurement of utilities to operate the railway,Utilities,2017-01-31,198979.95
Thames Water Utilities Ltd,Procurement of utilities to operate the railway,Utilities,2017-01-06,159602.90
Thames Water Utilities Ltd,Procurement of utilities to operate the railway,Utilities,2017-01-06,150826.82
PLM Dollar Group Ltd,Procurement of logistical services to distribute materials around the railway,Logistics,2017-01-12,388722.00
PLM Dollar Group Ltd,Procurement of logistical services to distribute materials around the railway,Logistics,2017-01-30,91000.00
PLM Dollar Group Ltd,Procurement of logistical services to distribute materials around the railway,Logistics,2017-01-19,25635.23
Cleshar Contract Services Ltd,Procurement of specialist services to renew and improve the railway,Track,2017-01-27,56599.55
Spence Refit Ltd,Procurement of materials and services for building maintenance and development,Buildings,2017-01-11,139102.15
Spence Refit Ltd,Procurement of materials and services for building maintenance and development,Buildings,2017-01-20,108712.51
Spence Refit Ltd,Procurement of materials and services for building maintenance and development,Buildings,2017-01-31,88008.87
Spence Refit Ltd,Procurement of materials and services for building maintenance and development,Buildings,2017-01-31,86778.46
Spence Refit Ltd,Procurement of services to maintain and deliver small improvements to our buildings,Facilities - Hard Services,2017-01-24,45494.90
Spence Refit Ltd,Procurement of materials and services for building maintenance and development,Buildings,2017-01-11,35375.35
S & T Cover Ltd,Procurement of signalling equipment to maintain and improve the railway,Signalling,2017-01-19,92562.18
S & T Cover Ltd,Procurement of signalling equipment to maintain and improve the railway,Signalling,2017-01-27,81029.00
S & T Cover Ltd,Procurement of signalling equipment to maintain and improve the railway,Signalling,2017-01-11,74690.18
S & T Cover Ltd,Procurement of signalling equipment to maintain and improve the railway,Signalling,2017-01-27,73058.00
S & T Cover Ltd,Procurement of signalling equipment to maintain and improve the railway,Signalling,2017-01-20,59383.61
S & T Cover Ltd,Procurement of signalling equipment to maintain and improve the railway,Signalling,2017-01-31,43051.06
S & T Cover Ltd,Procurement of signalling equipment to maintain and improve the railway,Signalling,2017-01-19,38603.20
S & T Cover Ltd,Procurement of signalling equipment to maintain and improve the railway,Signalling,2017-01-24,35696.00
Ernst & Young LLP,The acquisition of land and property,Land & Property Acquisitions (incl. Business Consultancy),2017-01-13,119470.00
Ernst & Young LLP,The acquisition of land and property,Land & Property Acquisitions (incl. Business Consultancy),2017-01-22,89040.00
Ernst & Young LLP,The acquisition of land and property,Land & Property Acquisitions (incl. Business Consultancy),2017-01-09,86630.00
Ernst & Young LLP,The acquisition of land and property,Land & Property Acquisitions (incl. Business Consultancy),2017-01-17,78925.00
Ernst & Young LLP,The acquisition of land and property,Land & Property Acquisitions (incl. Business Consultancy),2017-01-13,58020.00
Ernst & Young LLP,The acquisition of land and property,Land & Property Acquisitions (incl. Business Consultancy),2017-01-09,38330.00
SPL Powerlines UK Ltd,Procurement of overhead line materials and services to maintain and improve the railway,Electrification and Fixed Plant,2017-01-23,217067.24
SPL Powerlines UK Ltd,Procurement of overhead line materials and services to maintain and improve the railway,Electrification and Fixed Plant,2017-01-20,171703.81
SPL Powerlines UK Ltd,Procurement of overhead line materials and services to maintain and improve the railway,Electrification and Fixed Plant,2017-01-19,71396.80
Plasser UK Ltd,"Procurement of On Track Machines, spare parts and resources to maintain and improve the railway",On Track Machines,2017-01-27,147369.90
