Organisation Name,Organisation Code,Effective Date,Directorate,Service (Sercop),SERCOP URI,Supplier Name,Supplier ID,Comp. reg. no,Charity Number,VCSE Grant,Payment Date,TransNo,Seq No,Net Amount,Irrecoverable VAT,Purpose of Spend,Type,Procurement Classification,Class Code,Procurement Classification,Class Code,Thomson Classification,Thomson Desc.,Contract
Wakefield MDC,E08000036,2019-03-31,REGENCULT,4,Children\xB4s and Education Services,CITY & GUILDS OF LONDON INSTITUTE,Redacted,RC000117,312832-6,Not yet available,2019-03-01,23753024,1,515.00,Nil,Exam Fees,Revenue,Children and Young People,CAT05,Education & Careers,SUBCAT0502,Educational Services,29360,Not yet available
Wakefield MDC,E08000036,2019-03-31,REGENCULT,4,Children\xB4s and Education Services,NOCN,Redacted,03829217,107978,Not yet available,2019-01-08,23738965,1,500.00,Nil,Exam Fees,Revenue,Children and Young People,CAT05,Education & Careers,SUBCAT0502,Educational Training Providers,29380,Not yet available
Wakefield MDC,E08000036,2019-03-31,CHILDYOU,4,Children\xB4s and Education Services,DETAILS REDACTED,Redacted,N/A,N/A,Not yet available,2019-03-01,23775569,1,646.95,Nil,Expert Fees,Revenue,Professional Services,CAT08,Medical,SUBCAT0807,Psychologists,62100,Not yet available
Wakefield MDC,E08000036,2019-03-31,CHILDYOU,4,Children\xB4s and Education Services,LEGAL CONNECT,Redacted,2775270,N/A,Not yet available,2019-01-04,23783979,1,571.06,Nil,Expert Fees,Revenue,ICT,CAT11,Audio Visual,SUBCAT1103,Videoconferencing,82650,Not yet available
Wakefield MDC,E08000036,2019-03-31,CHILDYOU,4,Children\xB4s and Education Services,SOCRATES PSYCHOLOGICAL SERVICES LTD,Redacted,06056999,N/A,Not yet available,2019-03-27,23777341,1,614.25,Nil,Expert Fees,Revenue,Adult Services,CAT04,Specialised Health and Wellbeing Services,SUBCAT0407,Psychologists,62100,Not yet available
Wakefield MDC,E08000036,2019-03-31,CHILDYOU,4,Children\xB4s and Education Services,SOCRATES PSYCHOLOGICAL SERVICES LTD,Redacted,06056999,N/A,Not yet available,2019-02-21,23739339,1,1016.68,Nil,Expert Fees,Revenue,Adult Services,CAT04,Specialised Health and Wellbeing Services,SUBCAT0407,Psychologists,62100,Not yet available
Wakefield MDC,E08000036,2019-03-31,CHILDYOU,4,Children\xB4s and Education Services,DETAILS REDACTED,Redacted,N/A,N/A,Not yet available,2019-03-11,23783383,1,553.30,Nil,Expert Fees,Revenue,Public Health,CAT06,Doctors,SUBCAT0606,Doctors,26710,Not yet available
Wakefield MDC,E08000036,2019-03-31,CHILDYOU,4,Children\xB4s and Education Services,LIZ HALL LTD,Redacted,05604013,N/A,Not yet available,2019-03-13,23775611,1,1449.81,Nil,Expert Fees,Revenue,Professional Services,CAT08,Medical,SUBCAT0807,Psychologists,62100,Not yet available
Wakefield MDC,E08000036,2019-03-31,CHILDYOU,4,Children\xB4s and Education Services,DAVID BRIGGS ASSOCIATES LTD,Redacted,05405689,N/A,Not yet available,2019-02-04,23761599,1,625.00,Nil,Expert Fees,Revenue,Children and Young People,CAT05,Education & Careers,SUBCAT0502,Psychologists,62100,Not yet available
Wakefield MDC,E08000036,2019-03-31,CHILDYOU,4,Children\xB4s and Education Services,DETAILS REDACTED,Redacted,N/A,N/A,Not yet available,2019-03-29,23734256,1,1052.58,Nil,Expert Fees,Revenue,Public Health,CAT06,Doctors,SUBCAT0606,Doctors,26710,Not yet available
Wakefield MDC,E08000036,2019-03-31,CHILDYOU,4,Children\xB4s and Education Services,DETAILS REDACTED,Redacted,N/A,N/A,Not yet available,2019-03-29,23740262,1,1055.78,Nil,Expert Fees,Revenue,Public Health,CAT06,Doctors,SUBCAT0606,Doctors,26710,Not yet available
Wakefield MDC,E08000036,2019-03-31,CHILDYOU,4,Children\xB4s and Education Services,ADVANCED CHILDCARE ASSESSMENTS LTD,Redacted,05571239,N/A,Not yet available,2019-01-16,23754012,1,1788.50,Nil,Expert Fees,Revenue,Professional Services,CAT08,Legal Services,SUBCAT0806,Legal Services,47830,Not yet available
Wakefield MDC,E08000036,2019-03-31,CHILDYOU,4,Children\xB4s and Education Services,ADVANCED CHILDCARE ASSESSMENTS LTD,Redacted,05571239,N/A,Not yet available,2019-01-09,23776369,1,1965.40,Nil,Expert Fees,Revenue,Professional Services,CAT08,Legal Services,SUBCAT0806,Legal Services,47830,Not yet available
Wakefield MDC,E08000036,2019-03-31,CHILDYOU,4,Children\xB4s and Education Services,ADVANCED CHILDCARE ASSESSMENTS LTD,Redacted,05571239,N/A,Not yet available,2019-03-04,23742301,1,2667.05,Nil,Expert Fees,Revenue,Professional Services,CAT08,Legal Services,SUBCAT0806,Legal Services,47830,Not yet available
Wakefield MDC,E08000036,2019-03-31,CHILDYOU,4,Children\xB4s and Education Services,ADVANCED CHILDCARE ASSESSMENTS LTD,Redacted,05571239,N/A,Not yet available,2019-03-04,23753220,1,2818.90,Nil,Expert Fees,Revenue,Professional Services,CAT08,Legal Services,SUBCAT0806,Legal Services,47830,Not yet available
Wakefield MDC,E08000036,2019-03-31,CHILDYOU,4,Children\xB4s and Education Services,ADVANCED CHILDCARE ASSESSMENTS LTD,Redacted,05571239,N/A,Not yet available,2019-03-05,23762055,1,2881.70,Nil,Expert Fees,Revenue,Professional Services,CAT08,Legal Services,SUBCAT0806,Legal Services,47830,Not yet available
Wakefield MDC,E08000036,2019-03-31,CHILDYOU,4,Children\xB4s and Education Services,ADVANCED CHILDCARE ASSESSMENTS LTD,Redacted,05571239,N/A,Not yet available,2019-03-25,23732058,1,2884.60,Nil,Expert Fees,Revenue,Professional Services,CAT08,Legal Services,SUBCAT0806,Legal Services,47830,Not yet available
Wakefield MDC,E08000036,2019-03-31,CHILDYOU,4,Children\xB4s and Education Services,ADVANCED CHILDCARE ASSESSMENTS LTD,Redacted,05571239,N/A,Not yet available,2019-01-17,23762054,1,4303.20,Nil,Expert Fees,Revenue,Professional Services,CAT08,Legal Services,SUBCAT0806,Legal Services,47830,Not yet available
Wakefield MDC,E08000036,2019-03-31,CHILDYOU,4,Children\xB4s and Education Services,DETAILS REDACTED,Redacted,N/A,N/A,Not yet available,2019-03-13,23731695,1,735.73,Nil,Expert Fees,Revenue,Business Services,CAT02,Occupational Health - Counselling & Advice,SUBCAT0230,Psychiatrists,62050,Not yet available
Wakefield MDC,E08000036,2019-03-31,CHILDYOU,4,Children\xB4s and Education Services,ALPHA BIOLABORATORIES LTD,Redacted,0987941,N/A,Not yet available,2019-03-22,23783385,1,1154.00,Nil,Expert Fees,Revenue,Professional Services,CAT08,Medical,SUBCAT0807,Paternity Testing (dna),12564,Not yet available
Wakefield MDC,E08000036,2019-03-31,CHILDYOU,4,Children\xB4s and Education Services,JIGSAW DEVELOPMENT SERVICES LTD,Redacted,03205823,N/A,Not yet available,2019-01-24,23734290,1,860.20,Nil,Expert Fees,Revenue,Professional Services,CAT08,Legal Services,SUBCAT0806,Legal Services,47830,Not yet available
Wakefield MDC,E08000036,2019-03-31,CHILDYOU,4,Children\xB4s and Education Services,FORENSIC PSYCHOLOGY PRACTICE LIMTED,Redacted,03137832,N/A,Not yet available,2019-02-14,23762954,1,944.50,Nil,Expert Fees,Revenue,Professional Services,CAT08,Medical,SUBCAT0807,Psychologists,62100,Not yet available
Wakefield MDC,E08000036,2019-03-31,CHILDYOU,4,Children\xB4s and Education Services,FORENSIC TESTING SERVICE LIMITED,Redacted,07010258,N/A,Not yet available,2019-03-07,23756068,1,583.50,Nil,Expert Fees,Revenue,Environment,CAT03,Environmental Health - Air,SUBCAT0304,Laboratory Facilities and Services,46705,Not yet available
Wakefield MDC,E08000036,2019-03-31,CHILDYOU,4,Children\xB4s and Education Services,FORENSIC TESTING SERVICE LIMITED,Redacted,07010258,N/A,Not yet available,2019-02-26,23754033,1,647.00,Nil,Expert Fees,Revenue,Environment,CAT03,Environmental Health - Air,SUBCAT0304,Laboratory Facilities and Services,46705,Not yet available
Wakefield MDC,E08000036,2019-03-31,CHILDYOU,4,Children\xB4s and Education Services,FORENSIC TESTING SERVICE LIMITED,Redacted,07010258,N/A,Not yet available,2019-03-15,23732542,1,758.80,Nil,Expert Fees,Revenue,Environment,CAT03,Environmental Health - Air,SUBCAT0304,Laboratory Facilities and Services,46705,Not yet available
Wakefield MDC,E08000036,2019-03-31,CHILDYOU,4,Children\xB4s and Education Services,FORENSIC TESTING SERVICE LIMITED,Redacted,07010258,N/A,Not yet available,2019-02-07,23734501,1,849.60,Nil,Expert Fees,Revenue,Environment,CAT03,Environmental Health - Air,SUBCAT0304,Laboratory Facilities and Services,46705,Not yet available
Wakefield MDC,E08000036,2019-03-31,CHILDYOU,4,Children\xB4s and Education Services,FORENSIC TESTING SERVICE LIMITED,Redacted,07010258,N/A,Not yet available,2019-01-15,23775622,1,1034.00,Nil,Expert Fees,Revenue,Environment,CAT03,Environmental Health - Air,SUBCAT0304,Laboratory Facilities and Services,46705,Not yet available
Wakefield MDC,E08000036,2019-03-31,CHILDYOU,4,Children\xB4s and Education Services,FORENSIC TESTING SERVICE LIMITED,Redacted,07010258,N/A,Not yet available,2019-01-15,23737569,1,1232.00,Nil,Expert Fees,Revenue,Environment,CAT03,Environmental Health - Air,SUBCAT0304,Laboratory Facilities and Services,46705,Not yet available
Wakefield MDC,E08000036,2019-03-31,CHILDYOU,4,Children\xB4s and Education Services,FORENSIC TESTING SERVICE LIMITED,Redacted,07010258,N/A,Not yet available,2019-03-07,23740905,1,1299.40,Nil,Expert Fees,Revenue,Environment,CAT03,Environmental Health - Air,SUBCAT0304,Laboratory Facilities and Services,46705,Not yet available
Wakefield MDC,E08000036,2019-03-31,CHILDYOU,4,Children\xB4s and Education Services,FORENSIC TESTING SERVICE LIMITED,Redacted,07010258,N/A,Not yet available,2019-02-13,23737570,1,1362.00,Nil,Expert Fees,Revenue,Environment,CAT03,Environmental Health - Air,SUBCAT0304,Laboratory Facilities and Services,46705,Not yet available
Wakefield MDC,E08000036,2019-03-31,CHILDYOU,4,Children\xB4s and Education Services,FORENSIC TESTING SERVICE LIMITED,Redacted,07010258,N/A,Not yet available,2019-03-06,23737866,1,1522.40,Nil,Expert Fees,Revenue,Environment,CAT03,Environmental Health - Air,SUBCAT0304,Laboratory Facilities and Services,46705,Not yet available
Wakefield MDC,E08000036,2019-03-31,CHILDYOU,4,Children\xB4s and Education Services,FORENSIC TESTING SERVICE LIMITED,Redacted,07010258,N/A,Not yet available,2019-01-04,23768638,1,1522.40,Nil,Expert Fees,Revenue,Environment,CAT03,Environmental Health - Air,SUBCAT0304,Laboratory Facilities and Services,46705,Not yet available
Wakefield MDC,E08000036,2019-03-31,CHILDYOU,4,Children\xB4s and Education Services,FORENSIC TESTING SERVICE LIMITED,Redacted,07010258,N/A,Not yet available,2019-03-05,23753540,1,1572.40,Nil,Expert Fees,Revenue,Environment,CAT03,Environmental Health - Air,SUBCAT0304,Laboratory Facilities and Services,46705,Not yet available
Wakefield MDC,E08000036,2019-03-31,CHILDYOU,4,Children\xB4s and Education Services,FORENSIC TESTING SERVICE LIMITED,Redacted,07010258,N/A,Not yet available,2019-03-05,23737563,1,1933.40,Nil,Expert Fees,Revenue,Environment,CAT03,Environmental Health - Air,SUBCAT0304,Laboratory Facilities and Services,46705,Not yet available
Wakefield MDC,E08000036,2019-03-31,CHILDYOU,4,Children\xB4s and Education Services,FORENSIC TESTING SERVICE LIMITED,Redacted,07010258,N/A,Not yet available,2019-02-20,23739918,1,2095.40,Nil,Expert Fees,Revenue,Environment,CAT03,Environmental Health - Air,SUBCAT0304,Laboratory Facilities and Services,46705,Not yet available
Wakefield MDC,E08000036,2019-03-31,CHILDYOU,4,Children\xB4s and Education Services,FORENSIC TESTING SERVICE LIMITED,Redacted,07010258,N/A,Not yet available,2019-02-20,23735982,1,2314.40,Nil,Expert Fees,Revenue,Environment,CAT03,Environmental Health - Air,SUBCAT0304,Laboratory Facilities and Services,46705,Not yet available
Wakefield MDC,E08000036,2019-03-31,CHILDYOU,4,Children\xB4s and Education Services,CARTER BROWN - THE EXPERT SERVICE LIMITED,Redacted,04547728,N/A,Not yet available,2019-01-08,23742597,1,504.10,Nil,Expert Fees,Revenue,Professional Services,CAT08,Consultancy,SUBCAT0802,Business & Management Consultants,12100,Not yet available
Wakefield MDC,E08000036,2019-03-31,CHILDYOU,4,Children\xB4s and Education Services,CARTER BROWN - THE EXPERT SERVICE LIMITED,Redacted,04547728,N/A,Not yet available,2019-03-22,23753166,1,667.65,Nil,Expert Fees,Revenue,Professional Services,CAT08,Consultancy,SUBCAT0802,Business & Management Consultants,12100,Not yet available
Wakefield MDC,E08000036,2019-03-31,CHILDYOU,4,Children\xB4s and Education Services,CARTER BROWN - THE EXPERT SERVICE LIMITED,Redacted,04547728,N/A,Not yet available,2019-03-22,23728865,1,747.34,Nil,Expert Fees,Revenue,Professional Services,CAT08,Consultancy,SUBCAT0802,Business & Management Consultants,12100,Not yet available
Wakefield MDC,E08000036,2019-03-31,CHILDYOU,4,Children\xB4s and Education Services,CARTER BROWN - THE EXPERT SERVICE LIMITED,Redacted,04547728,N/A,Not yet available,2019-02-20,23754093,1,1095.39,Nil,Expert Fees,Revenue,Professional Services,CAT08,Consultancy,SUBCAT0802,Business & Management Consultants,12100,Not yet available
Wakefield MDC,E08000036,2019-03-31,CHILDYOU,4,Children\xB4s and Education Services,CARTER BROWN - THE EXPERT SERVICE LIMITED,Redacted,04547728,N/A,Not yet available,2019-02-20,23789940,1,1110.90,Nil,Expert Fees,Revenue,Professional Services,CAT08,Consultancy,SUBCAT0802,Business & Management Consultants,12100,Not yet available
Wakefield MDC,E08000036,2019-03-31,CHILDYOU,4,Children\xB4s and Education Services,LEXTOX DRUG & ALCOHOL TESTING,Redacted,07501682,N/A,Not yet available,2019-02-01,23779342,1,583.00,Nil,Expert Fees,Revenue,Environment,CAT03,Environmental Health - Air,SUBCAT0304,Laboratory Facilities and Services,46705,Not yet available
Wakefield MDC,E08000036,2019-03-31,CHILDYOU,4,Children\xB4s and Education Services,LEXTOX DRUG & ALCOHOL TESTING,Redacted,07501682,N/A,Not yet available,2019-02-20,23768779,1,1039.00,Nil,Expert Fees,Revenue,Environment,CAT03,Environmental Health - Air,SUBCAT0304,Laboratory Facilities and Services,46705,Not yet available
Wakefield MDC,E08000036,2019-03-31,CHILDYOU,4,Children\xB4s and Education Services,DETAILS REDACTED,Redacted,N/A,N/A,Not yet available,2019-03-11,23734477,1,1000.00,Nil,Expert Fees,Revenue,Public Health,CAT06,Doctors,SUBCAT0606,Surgeons,74450,Not yet available
Wakefield MDC,E08000036,2019-03-31,CHILDYOU,4,Children\xB4s and Education Services,DETAILS REDACTED,Redacted,N/A,N/A,Not yet available,2019-01-24,23734300,1,1603.23,Nil,Expert Fees,Revenue,Professional Services,CAT08,Legal Services,SUBCAT0806,Barristers,06700,Not yet available
Wakefield MDC,E08000036,2019-03-31,CHILDYOU,4,Children\xB4s and Education Services,DETAILS REDACTED,Redacted,N/A,N/A,Not yet available,2019-02-19,23735980,1,631.89,Nil,Expert Fees,Revenue,Professional Services,CAT08,Legal Services,SUBCAT0806,Barristers,06700,Not yet available
Wakefield MDC,E08000036,2019-03-31,CHILDYOU,4,Children\xB4s and Education Services,DETAILS REDACTED,Redacted,N/A,N/A,Not yet available,2019-01-14,23734209,1,548.73,Nil,Expert Fees,Revenue,Professional Services,CAT08,Legal Services,SUBCAT0806,Barristers,06700,Not yet available
Wakefield MDC,E08000036,2019-03-31,CHILDYOU,4,Children\xB4s and Education Services,DETAILS REDACTED,Redacted,N/A,N/A,Not yet available,2019-02-13,23737018,1,2170.14,Nil,Expert Fees,Revenue,Public Health,CAT06,Doctors,SUBCAT0606,Doctors,26710,Not yet available
Wakefield MDC,E08000036,2019-03-31,CHILDYOU,4,Children\xB4s and Education Services,TARGET PSYCHOLOGY LTD,Redacted,10471322,N/A,Not yet available,2019-01-10,23752892,1,511.53,Nil,Expert Fees,Revenue,Adult Services,CAT04,Specialised Health and Wellbeing Services,SUBCAT0407,Psychologists,62100,Not yet available
Wakefield MDC,E08000036,2019-03-31,CHILDYOU,4,Children\xB4s and Education Services,TARGET PSYCHOLOGY LTD,Redacted,10471322,N/A,Not yet available,2019-01-17,23752890,1,678.00,Nil,Expert Fees,Revenue,Adult Services,CAT04,Specialised Health and Wellbeing Services,SUBCAT0407,Psychologists,62100,Not yet available
Wakefield MDC,E08000036,2019-03-31,CHILDYOU,4,Children\xB4s and Education Services,TARGET PSYCHOLOGY LTD,Redacted,10471322,N/A,Not yet available,2019-03-01,23768616,1,775.33,Nil,Expert Fees,Revenue,Adult Services,CAT04,Specialised Health and Wellbeing Services,SUBCAT0407,Psychologists,62100,Not yet available
Wakefield MDC,E08000036,2019-03-31,CHILDYOU,4,Children\xB4s and Education Services,TARGET PSYCHOLOGY LTD,Redacted,10471322,N/A,Not yet available,2019-02-14,23776507,1,787.33,Nil,Expert Fees,Revenue,Adult Services,CAT04,Specialised Health and Wellbeing Services,SUBCAT0407,Psychologists,62100,Not yet available
Wakefield MDC,E08000036,2019-03-31,CHILDYOU,4,Children\xB4s and Education Services,TARGET PSYCHOLOGY LTD,Redacted,10471322,N/A,Not yet available,2019-03-08,23729128,1,891.93,Nil,Expert Fees,Revenue,Adult Services,CAT04,Specialised Health and Wellbeing Services,SUBCAT0407,Psychologists,62100,Not yet available
Wakefield MDC,E08000036,2019-03-31,CHILDYOU,4,Children\xB4s and Education Services,DETAILS REDACTED,Redacted,N/A,N/A,Not yet available,2019-01-23,23755463,1,810.11,Nil,Expert Fees,Revenue,Professional Services,CAT08,Medical,SUBCAT0807,Psychologists,62100,Not yet available
Wakefield MDC,E08000036,2019-03-31,CHILDYOU,4,Children\xB4s and Education Services,FORESIGHT CLINICAL SERVICES LIMITED,Redacted,06354163,N/A,Not yet available,2019-02-25,23753650,1,540.00,Nil,Expert Fees,Revenue,Business Services,CAT02,Information Services,SUBCAT0214,Business Information Services,11983,Not yet available
Wakefield MDC,E08000036,2019-03-31,CHILDYOU,4,Children\xB4s and Education Services,GOVERNMENT BANKING SERVICES (Courts),Redacted,N/A,N/A,Not yet available,2019-01-07,90002204,3,2055.00,Nil,Expert Fees,Revenue,Professional Services,CAT08,Government Agencies,SUBCAT0804,Government Agencies,38711,Not yet available
Wakefield MDC,E08000036,2019-03-31,CHILDYOU,4,Children\xB4s and Education Services,GOVERNMENT BANKING SERVICES (Courts),Redacted,N/A,N/A,Not yet available,2019-01-07,90002204,4,2055.00,Nil,Expert Fees,Revenue,Professional Services,CAT08,Government Agencies,SUBCAT0804,Government Agencies,38711,Not yet available
Wakefield MDC,E08000036,2019-03-31,CHILDYOU,4,Children\xB4s and Education Services,GOVERNMENT BANKING SERVICES (Courts),Redacted,N/A,N/A,Not yet available,2019-01-07,90002204,14,2055.00,Nil,Expert Fees,Revenue,Professional Services,CAT08,Government Agencies,SUBCAT0804,Government Agencies,38711,Not yet available
Wakefield MDC,E08000036,2019-03-31,CHILDYOU,4,Children\xB4s and Education Services,GOVERNMENT BANKING SERVICES (Courts),Redacted,N/A,N/A,Not yet available,2019-01-07,90002204,19,2055.00,Nil,Expert Fees,Revenue,Professional Services,CAT08,Government Agencies,SUBCAT0804,Government Agencies,38711,Not yet available
Wakefield MDC,E08000036,2019-03-31,CHILDYOU,4,Children\xB4s and Education Services,GOVERNMENT BANKING SERVICES (Courts),Redacted,N/A,N/A,Not yet available,2019-01-07,90002204,20,2055.00,Nil,Expert Fees,Revenue,Professional Services,CAT08,Government Agencies,SUBCAT0804,Government Agencies,38711,Not yet available
Wakefield MDC,E08000036,2019-03-31,CHILDYOU,4,Children\xB4s and Education Services,GOVERNMENT BANKING SERVICES (Courts),Redacted,N/A,N/A,Not yet available,2019-01-07,90002204,35,2055.00,Nil,Expert Fees,Revenue,Professional Services,CAT08,Government Agencies,SUBCAT0804,Government Agencies,38711,Not yet available
Wakefield MDC,E08000036,2019-03-31,CHILDYOU,4,Children\xB4s and Education Services,GOVERNMENT BANKING SERVICES (Courts),Redacted,N/A,N/A,Not yet available,2019-01-07,90002204,44,2055.00,Nil,Expert Fees,Revenue,Professional Services,CAT08,Government Agencies,SUBCAT0804,Government Agencies,38711,Not yet available
Wakefield MDC,E08000036,2019-03-31,ADULTS,7,Adult Social Care,LANGLEY HOUSE TRUST,Redacted,07888191,1146304,Not yet available,2019-03-22,23730020,1,4164.00,Nil,External Provider - Supported Living (24/7) (Private Contractors),Revenue,Adult Services,CAT04,Specialist Housing Provision and Services,SUBCAT0405,"Housing Associations, Societies, Trusts & Co-Opera",44166,Not yet available
Wakefield MDC,E08000036,2019-03-31,ADULTS,7,Adult Social Care,LANGLEY HOUSE TRUST,Redacted,07888191,1146304,Not yet available,2019-01-24,23781328,1,4164.00,Nil,External Provider - Supported Living (24/7) (Private Contractors),Revenue,Adult Services,CAT04,Specialist Housing Provision and Services,SUBCAT0405,"Housing Associations, Societies, Trusts & Co-Opera",44166,Not yet available
