Organisation Name,Organisation Code,Effective Date,Service,Bvacopse,Bvacopse(T),Supplier Name,Purpose Of Spend,Type,TransNo,Seq No,Payment Date,Net Amount,Irrecoverable VAT,Merchant Category,TT,Contract
Wakefield WMDC,E08000036,2022-03-31,ADULTS,7,Adult Social Care,WWW.ADASS.ORG.UK,General Office Expenses,Revenue,161555,302,2022-04-04,357.50,Nil,"ORGANIZATIONS, MEMBERSHIP-NOT ELSEWHERE CLASSIFIED",GPC,Not yet available
Wakefield WMDC,E08000036,2022-03-31,ADULTS,7,Adult Social Care,WWW.UKPOS.COM,General Office Expenses,Revenue,161555,502,2022-04-04,1.85,Nil,"OFFICE, SCHOOL SUPPLY, AND STATIONERY STORES",GPC,Not yet available
Wakefield WMDC,E08000036,2022-03-31,ADULTS,7,Adult Social Care,WWW.UKPOS.COM,General Office Expenses,Revenue,161555,502,2022-04-04,1.85,Nil,"OFFICE, SCHOOL SUPPLY, AND STATIONERY STORES",GPC,Not yet available
Wakefield WMDC,E08000036,2022-03-31,ADULTS,7,Adult Social Care,WWW.UKPOS.COM,General Office Expenses,Revenue,161555,502,2022-04-04,1.85,Nil,"OFFICE, SCHOOL SUPPLY, AND STATIONERY STORES",GPC,Not yet available
Wakefield WMDC,E08000036,2022-03-31,ADULTS,7,Adult Social Care,WWW.UKPOS.COM,General Office Expenses,Revenue,161555,502,2022-04-04,1.85,Nil,"OFFICE, SCHOOL SUPPLY, AND STATIONERY STORES",GPC,Not yet available
Wakefield WMDC,E08000036,2022-03-31,ADULTS,7,Adult Social Care,WWW.UKPOS.COM,General Office Expenses,Revenue,161555,502,2022-04-04,1.85,Nil,"OFFICE, SCHOOL SUPPLY, AND STATIONERY STORES",GPC,Not yet available
Wakefield WMDC,E08000036,2022-03-31,ADULTS,7,Adult Social Care,WWW.UKPOS.COM,General Office Expenses,Revenue,161555,303,2022-04-04,6.72,Nil,"OFFICE, SCHOOL SUPPLY, AND STATIONERY STORES",GPC,Not yet available
Wakefield WMDC,E08000036,2022-03-31,ADULTS,7,Adult Social Care,WWW.UKPOS.COM,General Office Expenses,Revenue,161555,303,2022-04-04,6.72,Nil,"OFFICE, SCHOOL SUPPLY, AND STATIONERY STORES",GPC,Not yet available
Wakefield WMDC,E08000036,2022-03-31,ADULTS,7,Adult Social Care,WWW.UKPOS.COM,General Office Expenses,Revenue,161555,303,2022-04-04,6.72,Nil,"OFFICE, SCHOOL SUPPLY, AND STATIONERY STORES",GPC,Not yet available
Wakefield WMDC,E08000036,2022-03-31,ADULTS,7,Adult Social Care,WWW.UKPOS.COM,General Office Expenses,Revenue,161555,303,2022-04-04,6.72,Nil,"OFFICE, SCHOOL SUPPLY, AND STATIONERY STORES",GPC,Not yet available
Wakefield WMDC,E08000036,2022-03-31,ADULTS,7,Adult Social Care,WWW.UKPOS.COM,General Office Expenses,Revenue,161555,303,2022-04-04,6.72,Nil,"OFFICE, SCHOOL SUPPLY, AND STATIONERY STORES",GPC,Not yet available
Wakefield WMDC,E08000036,2022-03-31,ADULTS,7,Adult Social Care,WWW.UKPOS.COM,General Office Expenses,Revenue,161555,502,2022-04-04,23.10,Nil,"OFFICE, SCHOOL SUPPLY, AND STATIONERY STORES",GPC,Not yet available
Wakefield WMDC,E08000036,2022-03-31,ADULTS,7,Adult Social Care,WWW.UKPOS.COM,General Office Expenses,Revenue,161555,502,2022-04-04,60.06,Nil,"OFFICE, SCHOOL SUPPLY, AND STATIONERY STORES",GPC,Not yet available
Wakefield WMDC,E08000036,2022-03-31,ADULTS,7,Adult Social Care,WWW.UKPOS.COM,General Office Expenses,Revenue,161555,303,2022-04-04,84.00,Nil,"OFFICE, SCHOOL SUPPLY, AND STATIONERY STORES",GPC,Not yet available
Wakefield WMDC,E08000036,2022-03-31,ADULTS,7,Adult Social Care,WWW.UKPOS.COM,General Office Expenses,Revenue,161555,303,2022-04-04,218.40,Nil,"OFFICE, SCHOOL SUPPLY, AND STATIONERY STORES",GPC,Not yet available
Wakefield WMDC,E08000036,2022-03-31,CHILDYOU,4,Children's and Education Services,Amazon.co.uk F050Y4SZ5,General Office Expenses,Revenue,161547,2,2022-03-21,0.00,Nil,DIRECT MARKETING-OTHER DIRECT MARKETERS/NOT ELSEW.,GPC,Not yet available
Wakefield WMDC,E08000036,2022-03-31,CHILDYOU,4,Children's and Education Services,Amazon.co.uk F050Y4SZ5,General Office Expenses,Revenue,161547,2,2022-03-21,0.06,Nil,DIRECT MARKETING-OTHER DIRECT MARKETERS/NOT ELSEW.,GPC,Not yet available
Wakefield WMDC,E08000036,2022-03-31,CHILDYOU,P,Public Health,Amazon.co.uk F050Y4SZ5,General Office Expenses,Revenue,161547,2,2022-03-21,0.18,Nil,DIRECT MARKETING-OTHER DIRECT MARKETERS/NOT ELSEW.,GPC,Not yet available
Wakefield WMDC,E08000036,2022-03-31,CHILDYOU,4,Children's and Education Services,Amazon.co.uk F050Y4SZ5,General Office Expenses,Revenue,161547,2,2022-03-21,0.64,Nil,DIRECT MARKETING-OTHER DIRECT MARKETERS/NOT ELSEW.,GPC,Not yet available
Wakefield WMDC,E08000036,2022-03-31,CHILDYOU,4,Children's and Education Services,Amazon.co.uk F050Y4SZ5,General Office Expenses,Revenue,161547,2,2022-03-21,0.78,Nil,DIRECT MARKETING-OTHER DIRECT MARKETERS/NOT ELSEW.,GPC,Not yet available
Wakefield WMDC,E08000036,2022-03-31,CHILDYOU,4,Children's and Education Services,Amazon.co.uk F050Y4SZ5,General Office Expenses,Revenue,161547,2,2022-03-21,2.52,Nil,DIRECT MARKETING-OTHER DIRECT MARKETERS/NOT ELSEW.,GPC,Not yet available
Wakefield WMDC,E08000036,2022-03-31,CHILDYOU,4,Children's and Education Services,AMZNMktplace,General Office Expenses,Revenue,161547,240,2022-03-21,0.00,Nil,MISCELLANEOUS AND SPECIALTY RETAIL STORES,GPC,Not yet available
Wakefield WMDC,E08000036,2022-03-31,CHILDYOU,4,Children's and Education Services,AMZNMktplace,General Office Expenses,Revenue,161547,240,2022-03-21,0.36,Nil,MISCELLANEOUS AND SPECIALTY RETAIL STORES,GPC,Not yet available
Wakefield WMDC,E08000036,2022-03-31,CHILDYOU,P,Public Health,AMZNMktplace,General Office Expenses,Revenue,161547,240,2022-03-21,1.07,Nil,MISCELLANEOUS AND SPECIALTY RETAIL STORES,GPC,Not yet available
Wakefield WMDC,E08000036,2022-03-31,CHILDYOU,4,Children's and Education Services,AMZNMktplace,General Office Expenses,Revenue,161547,240,2022-03-21,3.84,Nil,MISCELLANEOUS AND SPECIALTY RETAIL STORES,GPC,Not yet available
Wakefield WMDC,E08000036,2022-03-31,CHILDYOU,4,Children's and Education Services,AMZNMktplace,General Office Expenses,Revenue,161547,240,2022-03-21,4.65,Nil,MISCELLANEOUS AND SPECIALTY RETAIL STORES,GPC,Not yet available
Wakefield WMDC,E08000036,2022-03-31,CHILDYOU,4,Children's and Education Services,AMZNMktplace,General Office Expenses,Revenue,161547,240,2022-03-21,15.04,Nil,MISCELLANEOUS AND SPECIALTY RETAIL STORES,GPC,Not yet available
Wakefield WMDC,E08000036,2022-03-31,BUSINESS,A,Net (Surplus) / Deficit of Trading Operations,FLYING FLOWERS,General Office Expenses,Revenue,161551,4,2022-03-28,24.99,Nil,FLORISTS,GPC,Not yet available
Wakefield WMDC,E08000036,2022-03-31,CHILDYOU,4,Children's and Education Services,PAYPAL  YOUTHINMIND,General Office Expenses,Revenue,161536,968,2022-02-15,23.10,Nil,"HEALTH PRACTITIONERS, MEDICAL SRVCS-NOT ELSEWHERE",GPC,Not yet available
Wakefield WMDC,E08000036,2022-03-31,CHILDYOU,4,Children's and Education Services,PAYPAL  YOUTHINMIND,General Office Expenses,Revenue,161551,65,2022-03-28,22.97,Nil,"HEALTH PRACTITIONERS, MEDICAL SRVCS-NOT ELSEWHERE",GPC,Not yet available
Wakefield WMDC,E08000036,2022-03-31,CHILDYOU,4,Children's and Education Services,PAYPAL  YOUTHINMIND,General Office Expenses,Revenue,161551,32,2022-03-28,23.02,Nil,"HEALTH PRACTITIONERS, MEDICAL SRVCS-NOT ELSEWHERE",GPC,Not yet available
Wakefield WMDC,E08000036,2022-03-31,CHILDYOU,4,Children's and Education Services,AMZNMKTPLACE AMAZON.CO,General Office Expenses,Revenue,161524,88,2022-01-19,23.70,Nil,MISCELLANEOUS AND SPECIALTY RETAIL STORES,GPC,Not yet available
Wakefield WMDC,E08000036,2022-03-31,CHILDYOU,4,Children's and Education Services,AMZNMKTPLACE AMAZON.CO,General Office Expenses,Revenue,161524,143,2022-01-19,63.96,Nil,MISCELLANEOUS AND SPECIALTY RETAIL STORES,GPC,Not yet available
Wakefield WMDC,E08000036,2022-03-31,CHILDYOU,4,Children's and Education Services,Amazon.co.uk 217BJ9NN4,General Office Expenses,Revenue,161547,280,2022-03-21,0.85,Nil,DIRECT MARKETING-OTHER DIRECT MARKETERS/NOT ELSEW.,GPC,Not yet available
Wakefield WMDC,E08000036,2022-03-31,CHILDYOU,4,Children's and Education Services,Amazon.co.uk 217BJ9NN4,General Office Expenses,Revenue,161547,280,2022-03-21,1.09,Nil,DIRECT MARKETING-OTHER DIRECT MARKETERS/NOT ELSEW.,GPC,Not yet available
Wakefield WMDC,E08000036,2022-03-31,CHILDYOU,4,Children's and Education Services,Amazon.co.uk 217BJ9NN4,General Office Expenses,Revenue,161547,280,2022-03-21,36.72,Nil,DIRECT MARKETING-OTHER DIRECT MARKETERS/NOT ELSEW.,GPC,Not yet available
Wakefield WMDC,E08000036,2022-03-31,CHILDYOU,4,Children's and Education Services,Amazon.co.uk 217BJ9NN4,General Office Expenses,Revenue,161547,280,2022-03-21,82.14,Nil,DIRECT MARKETING-OTHER DIRECT MARKETERS/NOT ELSEW.,GPC,Not yet available
Wakefield WMDC,E08000036,2022-03-31,CHILDYOU,4,Children's and Education Services,Amazon.co.uk 2X82L6B14,General Office Expenses,Revenue,161547,262,2022-03-21,0.69,Nil,DIRECT MARKETING-OTHER DIRECT MARKETERS/NOT ELSEW.,GPC,Not yet available
Wakefield WMDC,E08000036,2022-03-31,CHILDYOU,4,Children's and Education Services,Amazon.co.uk 2X82L6B14,General Office Expenses,Revenue,161547,262,2022-03-21,0.89,Nil,DIRECT MARKETING-OTHER DIRECT MARKETERS/NOT ELSEW.,GPC,Not yet available
Wakefield WMDC,E08000036,2022-03-31,CHILDYOU,4,Children's and Education Services,Amazon.co.uk 2X82L6B14,General Office Expenses,Revenue,161547,262,2022-03-21,30.16,Nil,DIRECT MARKETING-OTHER DIRECT MARKETERS/NOT ELSEW.,GPC,Not yet available
Wakefield WMDC,E08000036,2022-03-31,CHILDYOU,4,Children's and Education Services,Amazon.co.uk 2X82L6B14,General Office Expenses,Revenue,161547,262,2022-03-21,67.46,Nil,DIRECT MARKETING-OTHER DIRECT MARKETERS/NOT ELSEW.,GPC,Not yet available
Wakefield WMDC,E08000036,2022-03-31,CHILDYOU,4,Children's and Education Services,AMZNMKTPLACE AMAZON.CO,General Office Expenses,Revenue,161547,261,2022-03-21,2.27,Nil,MISCELLANEOUS AND SPECIALTY RETAIL STORES,GPC,Not yet available
Wakefield WMDC,E08000036,2022-03-31,CHILDYOU,4,Children's and Education Services,AMZNMKTPLACE AMAZON.CO,General Office Expenses,Revenue,161547,261,2022-03-21,2.92,Nil,MISCELLANEOUS AND SPECIALTY RETAIL STORES,GPC,Not yet available
Wakefield WMDC,E08000036,2022-03-31,CHILDYOU,4,Children's and Education Services,AMZNMKTPLACE AMAZON.CO,General Office Expenses,Revenue,161547,261,2022-03-21,98.77,Nil,MISCELLANEOUS AND SPECIALTY RETAIL STORES,GPC,Not yet available
Wakefield WMDC,E08000036,2022-03-31,CHILDYOU,4,Children's and Education Services,AMZNMKTPLACE AMAZON.CO,General Office Expenses,Revenue,161547,261,2022-03-21,220.93,Nil,MISCELLANEOUS AND SPECIALTY RETAIL STORES,GPC,Not yet available
Wakefield WMDC,E08000036,2022-03-31,CHILDYOU,4,Children's and Education Services,FAST KEY SERVICES LIMI,General Office Expenses,Revenue,161541,833,2022-03-03,0.03,Nil,BUSINESS SERVICES-NOT ELSEWHERE CLASSIFIED,GPC,Not yet available
Wakefield WMDC,E08000036,2022-03-31,CHILDYOU,4,Children's and Education Services,FAST KEY SERVICES LIMI,General Office Expenses,Revenue,161541,833,2022-03-03,0.07,Nil,BUSINESS SERVICES-NOT ELSEWHERE CLASSIFIED,GPC,Not yet available
Wakefield WMDC,E08000036,2022-03-31,CHILDYOU,4,Children's and Education Services,FAST KEY SERVICES LIMI,General Office Expenses,Revenue,161541,833,2022-03-03,2.41,Nil,BUSINESS SERVICES-NOT ELSEWHERE CLASSIFIED,GPC,Not yet available
Wakefield WMDC,E08000036,2022-03-31,CHILDYOU,4,Children's and Education Services,FAST KEY SERVICES LIMI,General Office Expenses,Revenue,161541,833,2022-03-03,3.60,Nil,BUSINESS SERVICES-NOT ELSEWHERE CLASSIFIED,GPC,Not yet available
Wakefield WMDC,E08000036,2022-03-31,CHILDYOU,4,Children's and Education Services,ZOOM.US 888-799-9666,General Office Expenses,Revenue,161532,368,2022-02-03,239.80,Nil,TELECOM INCL PREPAID/RECURRING PHONE SVCS,GPC,Not yet available
Wakefield WMDC,E08000036,2022-03-31,ADULTS,7,Adult Social Care,AMZNMktplace,General Office Expenses,Revenue,161543,491,2022-03-09,121.77,Nil,MISCELLANEOUS AND SPECIALTY RETAIL STORES,GPC,Not yet available
Wakefield WMDC,E08000036,2022-03-31,CHILDYOU,4,Children's and Education Services,AMZNMktplace,General Office Expenses,Revenue,161550,157,2022-03-24,2.00,Nil,MISCELLANEOUS AND SPECIALTY RETAIL STORES,GPC,Not yet available
Wakefield WMDC,E08000036,2022-03-31,CHILDYOU,P,Public Health,Amazon.co.uk EY3D77Z75,General Office Expenses,Revenue,161521,414,2022-01-13,15.45,Nil,DIRECT MARKETING-OTHER DIRECT MARKETERS/NOT ELSEW.,GPC,Not yet available
Wakefield WMDC,E08000036,2022-03-31,CHILDYOU,4,Children's and Education Services,Amazon.co.uk EY3D77Z75,General Office Expenses,Revenue,161521,414,2022-01-13,139.06,Nil,DIRECT MARKETING-OTHER DIRECT MARKETERS/NOT ELSEW.,GPC,Not yet available
Wakefield WMDC,E08000036,2022-03-31,CHILDYOU,P,Public Health,AMZNMktplace,General Office Expenses,Revenue,161536,76,2022-02-15,4.66,Nil,MISCELLANEOUS AND SPECIALTY RETAIL STORES,GPC,Not yet available
Wakefield WMDC,E08000036,2022-03-31,CHILDYOU,4,Children's and Education Services,AMZNMktplace,General Office Expenses,Revenue,161536,76,2022-02-15,41.98,Nil,MISCELLANEOUS AND SPECIALTY RETAIL STORES,GPC,Not yet available
Wakefield WMDC,E08000036,2022-03-31,CHILDYOU,4,Children's and Education Services,AMZNMktplace,General Office Expenses,Revenue,161524,181,2022-01-19,-0.25,Nil,MISCELLANEOUS AND SPECIALTY RETAIL STORES,GPC,Not yet available
Wakefield WMDC,E08000036,2022-03-31,CHILDYOU,P,Public Health,AMZNMktplace,General Office Expenses,Revenue,161524,181,2022-01-19,-0.03,Nil,MISCELLANEOUS AND SPECIALTY RETAIL STORES,GPC,Not yet available
Wakefield WMDC,E08000036,2022-03-31,CHILDYOU,P,Public Health,AMZNMktplace,General Office Expenses,Revenue,161524,180,2022-01-19,1.14,Nil,MISCELLANEOUS AND SPECIALTY RETAIL STORES,GPC,Not yet available
Wakefield WMDC,E08000036,2022-03-31,CHILDYOU,4,Children's and Education Services,AMZNMktplace,General Office Expenses,Revenue,161524,180,2022-01-19,10.28,Nil,MISCELLANEOUS AND SPECIALTY RETAIL STORES,GPC,Not yet available
Wakefield WMDC,E08000036,2022-03-31,CHILDYOU,P,Public Health,AMZNMKTPLACE AMAZON.CO,General Office Expenses,Revenue,161536,1182,2022-02-15,3.83,Nil,MISCELLANEOUS AND SPECIALTY RETAIL STORES,GPC,Not yet available
Wakefield WMDC,E08000036,2022-03-31,CHILDYOU,4,Children's and Education Services,AMZNMKTPLACE AMAZON.CO,General Office Expenses,Revenue,161536,1182,2022-02-15,34.49,Nil,MISCELLANEOUS AND SPECIALTY RETAIL STORES,GPC,Not yet available
Wakefield WMDC,E08000036,2022-03-31,CHILDYOU,P,Public Health,AMZNMKTPLACE AMAZON.CO,General Office Expenses,Revenue,161524,215,2022-01-19,2.08,Nil,MISCELLANEOUS AND SPECIALTY RETAIL STORES,GPC,Not yet available
Wakefield WMDC,E08000036,2022-03-31,CHILDYOU,P,Public Health,AMZNMKTPLACE AMAZON.CO,General Office Expenses,Revenue,161524,254,2022-01-19,2.92,Nil,MISCELLANEOUS AND SPECIALTY RETAIL STORES,GPC,Not yet available
Wakefield WMDC,E08000036,2022-03-31,CHILDYOU,4,Children's and Education Services,AMZNMKTPLACE AMAZON.CO,General Office Expenses,Revenue,161524,215,2022-01-19,18.74,Nil,MISCELLANEOUS AND SPECIALTY RETAIL STORES,GPC,Not yet available
Wakefield WMDC,E08000036,2022-03-31,CHILDYOU,4,Children's and Education Services,AMZNMKTPLACE AMAZON.CO,General Office Expenses,Revenue,161524,254,2022-01-19,26.24,Nil,MISCELLANEOUS AND SPECIALTY RETAIL STORES,GPC,Not yet available
Wakefield WMDC,E08000036,2022-03-31,CHILDYOU,P,Public Health,ASAP STAMPS LTD.,General Office Expenses,Revenue,161521,298,2022-01-13,7.09,Nil,"OFFICE, SCHOOL SUPPLY, AND STATIONERY STORES",GPC,Not yet available
Wakefield WMDC,E08000036,2022-03-31,CHILDYOU,4,Children's and Education Services,ASAP STAMPS LTD.,General Office Expenses,Revenue,161521,298,2022-01-13,63.81,Nil,"OFFICE, SCHOOL SUPPLY, AND STATIONERY STORES",GPC,Not yet available
Wakefield WMDC,E08000036,2022-03-31,CHILDYOU,P,Public Health,WM MORRISONS STORE,General Office Expenses,Revenue,161543,285,2022-03-09,1.20,Nil,"GROCERY STORES, SUPERMARKETS",GPC,Not yet available
Wakefield WMDC,E08000036,2022-03-31,CHILDYOU,4,Children's and Education Services,WM MORRISONS STORE,General Office Expenses,Revenue,161543,285,2022-03-09,10.80,Nil,"GROCERY STORES, SUPERMARKETS",GPC,Not yet available
Wakefield WMDC,E08000036,2022-03-31,CHILDYOU,4,Children's and Education Services,AMZNMktplace,General Office Expenses,Revenue,161547,1659,2022-03-21,8.32,Nil,MISCELLANEOUS AND SPECIALTY RETAIL STORES,GPC,Not yet available
Wakefield WMDC,E08000036,2022-03-31,CHILDYOU,4,Children's and Education Services,AMZNMktplace,General Office Expenses,Revenue,161547,1679,2022-03-21,11.49,Nil,MISCELLANEOUS AND SPECIALTY RETAIL STORES,GPC,Not yet available
Wakefield WMDC,E08000036,2022-03-31,CHILDYOU,4,Children's and Education Services,AMZNMktplace,General Office Expenses,Revenue,161547,1658,2022-03-21,20.82,Nil,MISCELLANEOUS AND SPECIALTY RETAIL STORES,GPC,Not yet available
Wakefield WMDC,E08000036,2022-03-31,ADULTS,P,Public Health,Amazon.co.uk 217RI2M24,General Office Expenses,Revenue,161554,224,2022-03-31,10.99,Nil,DIRECT MARKETING-OTHER DIRECT MARKETERS/NOT ELSEW.,GPC,Not yet available
Wakefield WMDC,E08000036,2022-03-31,ADULTS,P,Public Health,Amazon.co.uk 217TY3MG4,General Office Expenses,Revenue,161554,225,2022-03-31,10.99,Nil,DIRECT MARKETING-OTHER DIRECT MARKETERS/NOT ELSEW.,GPC,Not yet available
Wakefield WMDC,E08000036,2022-03-31,ADULTS,P,Public Health,Amazon.co.uk 2X56E8OH4,General Office Expenses,Revenue,161554,42,2022-03-31,8.99,Nil,DIRECT MARKETING-OTHER DIRECT MARKETERS/NOT ELSEW.,GPC,Not yet available
Wakefield WMDC,E08000036,2022-03-31,CHILDYOU,4,Children's and Education Services,Amazon.co.uk F414K78S5,General Office Expenses,Revenue,161519,202,2022-01-11,9.02,Nil,DIRECT MARKETING-OTHER DIRECT MARKETERS/NOT ELSEW.,GPC,Not yet available
Wakefield WMDC,E08000036,2022-03-31,ADULTS,P,Public Health,Amazon.co.uk Y231T38U5,General Office Expenses,Revenue,161537,22,2022-02-16,8.99,Nil,DIRECT MARKETING-OTHER DIRECT MARKETERS/NOT ELSEW.,GPC,Not yet available
Wakefield WMDC,E08000036,2022-03-31,ADULTS,P,Public Health,Amazon.co.uk Y231T38U5,General Office Expenses,Revenue,161537,23,2022-02-16,30.00,Nil,DIRECT MARKETING-OTHER DIRECT MARKETERS/NOT ELSEW.,GPC,Not yet available
Wakefield WMDC,E08000036,2022-03-31,ADULTS,P,Public Health,AMZNMktplace,General Office Expenses,Revenue,161519,153,2022-01-11,-0.77,Nil,MISCELLANEOUS AND SPECIALTY RETAIL STORES,GPC,Not yet available
Wakefield WMDC,E08000036,2022-03-31,ADULTS,P,Public Health,AMZNMktplace,General Office Expenses,Revenue,161519,158,2022-01-11,2.07,Nil,MISCELLANEOUS AND SPECIALTY RETAIL STORES,GPC,Not yet available
Wakefield WMDC,E08000036,2022-03-31,ADULTS,P,Public Health,AMZNMktplace,General Office Expenses,Revenue,161519,159,2022-01-11,2.07,Nil,MISCELLANEOUS AND SPECIALTY RETAIL STORES,GPC,Not yet available
Wakefield WMDC,E08000036,2022-03-31,ADULTS,P,Public Health,AMZNMktplace,General Office Expenses,Revenue,161519,152,2022-01-11,8.99,Nil,MISCELLANEOUS AND SPECIALTY RETAIL STORES,GPC,Not yet available
Wakefield WMDC,E08000036,2022-03-31,ADULTS,P,Public Health,AMZNMktplace,General Office Expenses,Revenue,161519,144,2022-01-11,12.42,Nil,MISCELLANEOUS AND SPECIALTY RETAIL STORES,GPC,Not yet available
Wakefield WMDC,E08000036,2022-03-31,ADULTS,P,Public Health,AMZNMktplace,General Office Expenses,Revenue,161519,154,2022-01-11,14.17,Nil,MISCELLANEOUS AND SPECIALTY RETAIL STORES,GPC,Not yet available
Wakefield WMDC,E08000036,2022-03-31,CHILDYOU,4,Children's and Education Services,AMZNMktplace,General Office Expenses,Revenue,161519,127,2022-01-11,18.72,Nil,MISCELLANEOUS AND SPECIALTY RETAIL STORES,GPC,Not yet available
Wakefield WMDC,E08000036,2022-03-31,ADULTS,P,Public Health,AMZNMktplace,General Office Expenses,Revenue,161519,143,2022-01-11,30.00,Nil,MISCELLANEOUS AND SPECIALTY RETAIL STORES,GPC,Not yet available
Wakefield WMDC,E08000036,2022-03-31,CHILDYOU,4,Children's and Education Services,AMZNMktplace,General Office Expenses,Revenue,161519,177,2022-01-11,70.82,Nil,MISCELLANEOUS AND SPECIALTY RETAIL STORES,GPC,Not yet available
Wakefield WMDC,E08000036,2022-03-31,CHILDYOU,4,Children's and Education Services,AMZNMktplace,General Office Expenses,Revenue,161545,876,2022-03-14,3.32,Nil,MISCELLANEOUS AND SPECIALTY RETAIL STORES,GPC,Not yet available
Wakefield WMDC,E08000036,2022-03-31,CHILDYOU,4,Children's and Education Services,AMZNMktplace,General Office Expenses,Revenue,161545,892,2022-03-14,7.49,Nil,MISCELLANEOUS AND SPECIALTY RETAIL STORES,GPC,Not yet available
Wakefield WMDC,E08000036,2022-03-31,CHILDYOU,4,Children's and Education Services,AMZNMktplace,General Office Expenses,Revenue,161545,891,2022-03-14,7.50,Nil,MISCELLANEOUS AND SPECIALTY RETAIL STORES,GPC,Not yet available
Wakefield WMDC,E08000036,2022-03-31,CHILDYOU,4,Children's and Education Services,AMZNMktplace,General Office Expenses,Revenue,161545,889,2022-03-14,11.58,Nil,MISCELLANEOUS AND SPECIALTY RETAIL STORES,GPC,Not yet available
Wakefield WMDC,E08000036,2022-03-31,CHILDYOU,4,Children's and Education Services,AMZNMktplace,General Office Expenses,Revenue,161545,890,2022-03-14,12.36,Nil,MISCELLANEOUS AND SPECIALTY RETAIL STORES,GPC,Not yet available
Wakefield WMDC,E08000036,2022-03-31,ADULTS,P,Public Health,AMZNMktplace,General Office Expenses,Revenue,161537,51,2022-02-16,-11.44,Nil,MISCELLANEOUS AND SPECIALTY RETAIL STORES,GPC,Not yet available
Wakefield WMDC,E08000036,2022-03-31,CHILDYOU,4,Children's and Education Services,AMZNMktplace,General Office Expenses,Revenue,161537,61,2022-02-16,4.54,Nil,MISCELLANEOUS AND SPECIALTY RETAIL STORES,GPC,Not yet available
Wakefield WMDC,E08000036,2022-03-31,CHILDYOU,4,Children's and Education Services,AMZNMktplace,General Office Expenses,Revenue,161537,68,2022-02-16,24.95,Nil,MISCELLANEOUS AND SPECIALTY RETAIL STORES,GPC,Not yet available
Wakefield WMDC,E08000036,2022-03-31,ADULTS,P,Public Health,AMZNMktplace,General Office Expenses,Revenue,161537,50,2022-02-16,52.68,Nil,MISCELLANEOUS AND SPECIALTY RETAIL STORES,GPC,Not yet available
Wakefield WMDC,E08000036,2022-03-31,ADULTS,P,Public Health,AMZNMktplace,General Office Expenses,Revenue,161554,44,2022-03-31,4.99,Nil,MISCELLANEOUS AND SPECIALTY RETAIL STORES,GPC,Not yet available
Wakefield WMDC,E08000036,2022-03-31,ADULTS,P,Public Health,AMZNMktplace,General Office Expenses,Revenue,161554,40,2022-03-31,4.99,Nil,MISCELLANEOUS AND SPECIALTY RETAIL STORES,GPC,Not yet available
Wakefield WMDC,E08000036,2022-03-31,ADULTS,P,Public Health,AMZNMktplace,General Office Expenses,Revenue,161554,84,2022-03-31,8.24,Nil,MISCELLANEOUS AND SPECIALTY RETAIL STORES,GPC,Not yet available
Wakefield WMDC,E08000036,2022-03-31,ADULTS,P,Public Health,AMZNMKTPLACE AMAZON.CO,General Office Expenses,Revenue,161519,162,2022-01-11,5.79,Nil,MISCELLANEOUS AND SPECIALTY RETAIL STORES,GPC,Not yet available
Wakefield WMDC,E08000036,2022-03-31,CHILDYOU,4,Children's and Education Services,AMZNMKTPLACE AMAZON.CO,General Office Expenses,Revenue,161519,169,2022-01-11,21.21,Nil,MISCELLANEOUS AND SPECIALTY RETAIL STORES,GPC,Not yet available
