Organisation Name,Organisation Code,Effective Date,Directorate,Service (Sercop),SERCOP URI,Supplier Name,Purpose Of Spend,Type,TransNo,Seq No,Payment Date,Net Amount,Irrecoverable VAT,Merchant Category,P-Card Tran,Contract
Wakefield WMDC,E08000036,2020-12-31,ADULTS,7,Adult Social Care,AMAZON,Materials,Revenue,161374,398,2020-12-17,8.99,Nil,MISCELLANEOUS AND SPECIALTY RETAIL STORES,GPC,Not yet available
Wakefield WMDC,E08000036,2020-12-31,COMMU,N,Planning Services,SUPERDRUG STORES PLC,Materials,Revenue,161366,10,2020-12-02,9.12,Nil,"DRUG STORES, PHARMACIES",GPC,Not yet available
Wakefield WMDC,E08000036,2020-12-31,CHILDYOU,4,Children's and Education Services,PREENS,Materials,Revenue,161348,136,2020-10-26,9.29,Nil,NEWS DEALERS AND NEWSSTANDS,GPC,Not yet available
Wakefield WMDC,E08000036,2020-12-31,REGENCULT,4,Children's and Education Services,AMAZON,Materials,Revenue,161359,182,2020-11-20,9.50,Nil,MISCELLANEOUS AND SPECIALTY RETAIL STORES,GPC,Not yet available
Wakefield WMDC,E08000036,2020-12-31,COMMU,5,Highways & Transport Services,TOOLSTATION LTD,Materials,Revenue,161374,299,2020-12-17,9.98,Nil,"BUILDING MATERIALS, LUMBER STORES",GPC,Not yet available
Wakefield WMDC,E08000036,2020-12-31,COMMU,5,Highways & Transport Services,AMAZON,Materials,Revenue,161374,392,2020-12-17,9.98,Nil,MISCELLANEOUS AND SPECIALTY RETAIL STORES,GPC,Not yet available
Wakefield WMDC,E08000036,2020-12-31,ADULTS,7,Adult Social Care,AMAZON,Materials,Revenue,161362,142,2020-11-25,9.99,Nil,MISCELLANEOUS AND SPECIALTY RETAIL STORES,GPC,Not yet available
Wakefield WMDC,E08000036,2020-12-31,COMMU,N,Planning Services,THE WORKS PLC,Materials,Revenue,161344,32,2020-10-16,10.00,Nil,DISCOUNT STORES,GPC,Not yet available
Wakefield WMDC,E08000036,2020-12-31,CHILDYOU,4,Children's and Education Services,JACKS,Materials,Revenue,161373,324,2020-12-16,10.00,Nil,"GROCERY STORES, SUPERMARKETS",GPC,Not yet available
Wakefield WMDC,E08000036,2020-12-31,COMMU,M,Environmental and Regulatory Services,ASDA STORES LTD,Materials,Revenue,161341,154,2020-10-13,10.17,Nil,"GROCERY STORES, SUPERMARKETS",GPC,Not yet available
Wakefield WMDC,E08000036,2020-12-31,COMMU,5,Highways & Transport Services,AMAZON,Materials,Revenue,161369,185,2020-12-09,10.40,Nil,BOOK STORES,GPC,Not yet available
Wakefield WMDC,E08000036,2020-12-31,ADULTS,7,Adult Social Care,AMAZON,Materials,Revenue,161374,144,2020-12-17,10.82,Nil,MISCELLANEOUS AND SPECIALTY RETAIL STORES,GPC,Not yet available
Wakefield WMDC,E08000036,2020-12-31,COMMU,5,Highways & Transport Services,AMAZON,Materials,Revenue,161369,208,2020-12-09,11.07,Nil,MISCELLANEOUS AND SPECIALTY RETAIL STORES,GPC,Not yet available
Wakefield WMDC,E08000036,2020-12-31,COMMU,5,Highways & Transport Services,AMAZON,Materials,Revenue,161354,350,2020-11-11,11.37,Nil,MISCELLANEOUS AND SPECIALTY RETAIL STORES,GPC,Not yet available
Wakefield WMDC,E08000036,2020-12-31,REGENCULT,4,Children's and Education Services,AMAZON,Materials,Revenue,161358,460,2020-11-18,11.90,Nil,DIRECT MARKETING-OTHER DIRECT MARKETERS/NOT ELSEW.,GPC,Not yet available
Wakefield WMDC,E08000036,2020-12-31,REGENCULT,4,Children's and Education Services,AMAZON,Materials,Revenue,161354,297,2020-11-11,11.99,Nil,MISCELLANEOUS AND SPECIALTY RETAIL STORES,GPC,Not yet available
Wakefield WMDC,E08000036,2020-12-31,REGENCULT,L,Cultural and Related Services,DIX NOONAN WEBB,Materials,Revenue,161371,140,2020-12-14,12.00,Nil,STAMP & COIN STORES-PHILATELIC & NUMISMATIC SUPPLY,GPC,Not yet available
Wakefield WMDC,E08000036,2020-12-31,REGENCULT,4,Children's and Education Services,AMAZON,Materials,Revenue,161354,413,2020-11-11,12.48,Nil,MISCELLANEOUS AND SPECIALTY RETAIL STORES,GPC,Not yet available
Wakefield WMDC,E08000036,2020-12-31,REGENCULT,L,Cultural and Related Services,SCREWFIX LTD,Materials,Revenue,161374,69,2020-12-17,12.49,Nil,"BUILDING MATERIALS, LUMBER STORES",GPC,Not yet available
Wakefield WMDC,E08000036,2020-12-31,REGENCULT,L,Cultural and Related Services,TOOLSTATION LTD,Materials,Revenue,161374,16,2020-12-17,12.52,Nil,"BUILDING MATERIALS, LUMBER STORES",GPC,Not yet available
Wakefield WMDC,E08000036,2020-12-31,COMMU,5,Highways & Transport Services,AMAZON,Materials,Revenue,161365,215,2020-12-01,12.91,Nil,MISCELLANEOUS AND SPECIALTY RETAIL STORES,GPC,Not yet available
Wakefield WMDC,E08000036,2020-12-31,REGENCULT,4,Children's and Education Services,AMAZON,Materials,Revenue,161359,179,2020-11-20,12.99,Nil,MISCELLANEOUS AND SPECIALTY RETAIL STORES,GPC,Not yet available
Wakefield WMDC,E08000036,2020-12-31,COMMU,5,Highways & Transport Services,AMAZON,Materials,Revenue,161365,100,2020-12-01,13.00,Nil,MISCELLANEOUS AND SPECIALTY RETAIL STORES,GPC,Not yet available
Wakefield WMDC,E08000036,2020-12-31,REGENCULT,4,Children's and Education Services,AMAZON,Materials,Revenue,161354,295,2020-11-11,13.20,Nil,MISCELLANEOUS AND SPECIALTY RETAIL STORES,GPC,Not yet available
Wakefield WMDC,E08000036,2020-12-31,REGENCULT,4,Children's and Education Services,AMAZON,Materials,Revenue,161360,90,2020-11-23,13.28,Nil,MISCELLANEOUS AND SPECIALTY RETAIL STORES,GPC,Not yet available
Wakefield WMDC,E08000036,2020-12-31,COMMU,5,Highways & Transport Services,AMAZON,Materials,Revenue,161369,207,2020-12-09,13.33,Nil,MISCELLANEOUS AND SPECIALTY RETAIL STORES,GPC,Not yet available
Wakefield WMDC,E08000036,2020-12-31,COMMU,M,Environmental and Regulatory Services,SCREWFIX LTD,Materials,Revenue,161365,181,2020-12-01,13.48,Nil,"BUILDING MATERIALS, LUMBER STORES",GPC,Not yet available
Wakefield WMDC,E08000036,2020-12-31,REGENCULT,4,Children's and Education Services,AMAZON,Materials,Revenue,161354,411,2020-11-11,13.49,Nil,MISCELLANEOUS AND SPECIALTY RETAIL STORES,GPC,Not yet available
Wakefield WMDC,E08000036,2020-12-31,ADULTS,7,Adult Social Care,AMAZON,Materials,Revenue,161365,113,2020-12-01,13.74,Nil,MISCELLANEOUS AND SPECIALTY RETAIL STORES,GPC,Not yet available
Wakefield WMDC,E08000036,2020-12-31,CHILDYOU,4,Children's and Education Services,AMAZON,Materials,Revenue,161371,48,2020-12-14,13.81,Nil,MISCELLANEOUS AND SPECIALTY RETAIL STORES,GPC,Not yet available
Wakefield WMDC,E08000036,2020-12-31,COMMU,5,Highways & Transport Services,HAMPSONS PLANT WORLD LTD,Materials,Revenue,161340,453,2020-10-09,13.90,Nil,LAWN AND GARDEN SUPPLY STORES,GPC,Not yet available
Wakefield WMDC,E08000036,2020-12-31,COMMU,5,Highways & Transport Services,AMAZON,Materials,Revenue,161374,124,2020-12-17,14.15,Nil,MISCELLANEOUS AND SPECIALTY RETAIL STORES,GPC,Not yet available
Wakefield WMDC,E08000036,2020-12-31,COMMU,5,Highways & Transport Services,NEWSTEAD NURSERIES,Materials,Revenue,161354,148,2020-11-11,14.17,Nil,LAWN AND GARDEN SUPPLY STORES,GPC,Not yet available
Wakefield WMDC,E08000036,2020-12-31,ADULTS,7,Adult Social Care,AMAZON,Materials,Revenue,161374,142,2020-12-17,14.58,Nil,MISCELLANEOUS AND SPECIALTY RETAIL STORES,GPC,Not yet available
Wakefield WMDC,E08000036,2020-12-31,REGENCULT,L,Cultural and Related Services,TOOLSTATION LTD,Materials,Revenue,161374,185,2020-12-17,14.62,Nil,HARDWARE STORES,GPC,Not yet available
Wakefield WMDC,E08000036,2020-12-31,ADULTS,7,Adult Social Care,AMAZON,Materials,Revenue,161356,148,2020-11-13,14.74,Nil,MISCELLANEOUS AND SPECIALTY RETAIL STORES,GPC,Not yet available
Wakefield WMDC,E08000036,2020-12-31,ADULTS,7,Adult Social Care,AMAZON,Materials,Revenue,161365,224,2020-12-01,14.94,Nil,DIRECT MARKETING-OTHER DIRECT MARKETERS/NOT ELSEW.,GPC,Not yet available
Wakefield WMDC,E08000036,2020-12-31,REGENCULT,4,Children's and Education Services,AMAZON,Materials,Revenue,161355,354,2020-11-12,14.98,Nil,MISCELLANEOUS AND SPECIALTY RETAIL STORES,GPC,Not yet available
Wakefield WMDC,E08000036,2020-12-31,COMMU,5,Highways & Transport Services,SCREWFIX LTD,Materials,Revenue,161365,87,2020-12-01,14.98,Nil,"BUILDING MATERIALS, LUMBER STORES",GPC,Not yet available
Wakefield WMDC,E08000036,2020-12-31,REGENCULT,4,Children's and Education Services,AMAZON,Materials,Revenue,161338,649,2020-10-05,14.99,Nil,MISCELLANEOUS AND SPECIALTY RETAIL STORES,GPC,Not yet available
Wakefield WMDC,E08000036,2020-12-31,COMMU,5,Highways & Transport Services,HAMPSONS PLANT WORLD LTD,Materials,Revenue,161365,115,2020-12-01,14.99,Nil,LAWN AND GARDEN SUPPLY STORES,GPC,Not yet available
Wakefield WMDC,E08000036,2020-12-31,CHILDYOU,4,Children's and Education Services,AMAZON,Materials,Revenue,161369,348,2020-12-09,14.99,Nil,MISCELLANEOUS AND SPECIALTY RETAIL STORES,GPC,Not yet available
Wakefield WMDC,E08000036,2020-12-31,CHILDYOU,4,Children's and Education Services,ONEBELOW,Materials,Revenue,161355,318,2020-11-12,15.00,Nil,"GROCERY STORES, SUPERMARKETS",GPC,Not yet available
Wakefield WMDC,E08000036,2020-12-31,REGENCULT,4,Children's and Education Services,AMAZON,Materials,Revenue,161378,93,2020-12-24,15.36,Nil,DIRECT MARKETING-OTHER DIRECT MARKETERS/NOT ELSEW.,GPC,Not yet available
Wakefield WMDC,E08000036,2020-12-31,ADULTS,7,Adult Social Care,AMAZON,Materials,Revenue,161356,259,2020-11-13,15.67,Nil,MISCELLANEOUS AND SPECIALTY RETAIL STORES,GPC,Not yet available
Wakefield WMDC,E08000036,2020-12-31,COMMU,N,Planning Services,W M MORRISONS,Materials,Revenue,161366,8,2020-12-02,15.71,Nil,"GROCERY STORES, SUPERMARKETS",GPC,Not yet available
Wakefield WMDC,E08000036,2020-12-31,ADULTS,7,Adult Social Care,AMAZON,Materials,Revenue,161354,397,2020-11-11,15.82,Nil,MISCELLANEOUS AND SPECIALTY RETAIL STORES,GPC,Not yet available
Wakefield WMDC,E08000036,2020-12-31,REGENCULT,L,Cultural and Related Services,B & M RETAIL LTD,Materials,Revenue,161350,104,2020-10-30,16.67,Nil,MISCELLANEOUS GENERAL MERCHANDISE,GPC,Not yet available
Wakefield WMDC,E08000036,2020-12-31,COMMU,5,Highways & Transport Services,THEGRASSPEOPLE.COM,Materials,Revenue,161354,255,2020-11-11,17.00,Nil,LANDSCAPING AND HORTICULTURAL SERVICES,GPC,Not yet available
Wakefield WMDC,E08000036,2020-12-31,COMMU,5,Highways & Transport Services,THEGRASSPEOPLE.COM,Materials,Revenue,161354,260,2020-11-11,17.00,Nil,LANDSCAPING AND HORTICULTURAL SERVICES,GPC,Not yet available
Wakefield WMDC,E08000036,2020-12-31,ADULTS,7,Adult Social Care,ARGOS LTD,Materials,Revenue,161365,208,2020-12-01,17.00,Nil,DISCOUNT STORES,GPC,Not yet available
Wakefield WMDC,E08000036,2020-12-31,COMMU,5,Highways & Transport Services,AMAZON,Materials,Revenue,161354,175,2020-11-11,17.48,Nil,MISCELLANEOUS AND SPECIALTY RETAIL STORES,GPC,Not yet available
Wakefield WMDC,E08000036,2020-12-31,REGENCULT,L,Cultural and Related Services,DETAILS REDACTED,Materials,Revenue,161371,116,2020-12-14,17.96,Nil,OTHER SERVICES (NOT ELSEWHERE CLASSIFIED),GPC,Not yet available
Wakefield WMDC,E08000036,2020-12-31,ADULTS,7,Adult Social Care,AMAZON,Materials,Revenue,161356,246,2020-11-13,19.68,Nil,DIRECT MARKETING-OTHER DIRECT MARKETERS/NOT ELSEW.,GPC,Not yet available
Wakefield WMDC,E08000036,2020-12-31,REGENCULT,4,Children's and Education Services,AMAZON,Materials,Revenue,161338,550,2020-10-05,19.96,Nil,MISCELLANEOUS AND SPECIALTY RETAIL STORES,GPC,Not yet available
Wakefield WMDC,E08000036,2020-12-31,REGENCULT,L,Cultural and Related Services,MAIL BOXES ETC,Materials,Revenue,161371,136,2020-12-14,20.83,Nil,"COURIER SVC-AIR & GROUND, FREIGHT FORWARDERS",GPC,Not yet available
Wakefield WMDC,E08000036,2020-12-31,CHILDYOU,4,Children's and Education Services,B & M RETAIL LTD,Materials,Revenue,161354,71,2020-11-11,21.55,Nil,MISCELLANEOUS GENERAL MERCHANDISE,GPC,Not yet available
Wakefield WMDC,E08000036,2020-12-31,REGENCULT,4,Children's and Education Services,AMAZON,Materials,Revenue,161355,352,2020-11-12,21.98,Nil,MISCELLANEOUS AND SPECIALTY RETAIL STORES,GPC,Not yet available
Wakefield WMDC,E08000036,2020-12-31,ADULTS,7,Adult Social Care,AMAZON,Materials,Revenue,161356,283,2020-11-13,22.12,Nil,MISCELLANEOUS AND SPECIALTY RETAIL STORES,GPC,Not yet available
Wakefield WMDC,E08000036,2020-12-31,ADULTS,7,Adult Social Care,AMAZON,Materials,Revenue,161356,258,2020-11-13,22.47,Nil,MISCELLANEOUS AND SPECIALTY RETAIL STORES,GPC,Not yet available
Wakefield WMDC,E08000036,2020-12-31,ADULTS,7,Adult Social Care,COMPLETE CARE SHOP,Materials,Revenue,161365,201,2020-12-01,22.67,Nil,DENTAL/LAB/MED/OPHTHALMIC HOSP EQUIP & SUPPLIES,GPC,Not yet available
Wakefield WMDC,E08000036,2020-12-31,REGENCULT,L,Cultural and Related Services,RYEDALE AUCTIONEERS,Materials,Revenue,161358,441,2020-11-18,22.75,Nil,OTHER SERVICES (NOT ELSEWHERE CLASSIFIED),GPC,Not yet available
Wakefield WMDC,E08000036,2020-12-31,COMMU,L,Cultural and Related Services,CALDER SECURITY,Materials,Revenue,161340,155,2020-10-09,22.80,Nil,HARDWARE STORES,GPC,Not yet available
Wakefield WMDC,E08000036,2020-12-31,COMMU,5,Highways & Transport Services,AMAZON,Materials,Revenue,161340,461,2020-10-09,23.32,Nil,DIRECT MARKETING-OTHER DIRECT MARKETERS/NOT ELSEW.,GPC,Not yet available
Wakefield WMDC,E08000036,2020-12-31,CHILDYOU,4,Children's and Education Services,HOME BARGAINS,Materials,Revenue,161358,112,2020-11-18,24.85,Nil,HARDWARE STORES,GPC,Not yet available
Wakefield WMDC,E08000036,2020-12-31,COMMU,N,Planning Services,FINDEL EDUCATION,Materials,Revenue,161366,37,2020-12-02,25.40,Nil,DIRECT MARKETING-OTHER DIRECT MARKETERS/NOT ELSEW.,GPC,Not yet available
Wakefield WMDC,E08000036,2020-12-31,CHILDYOU,4,Children's and Education Services,AMAZON,Materials,Revenue,161369,471,2020-12-09,26.64,Nil,MISCELLANEOUS AND SPECIALTY RETAIL STORES,GPC,Not yet available
Wakefield WMDC,E08000036,2020-12-31,COMMU,5,Highways & Transport Services,CALDER SECURITY,Materials,Revenue,161340,454,2020-10-09,27.00,Nil,HARDWARE STORES,GPC,Not yet available
Wakefield WMDC,E08000036,2020-12-31,REGENCULT,L,Cultural and Related Services,SWORDERS FINE ART AUCTIONS,Materials,Revenue,161376,219,2020-12-21,27.23,Nil,PROFESSIONAL SERVICES-NOT ELSEWHERE CLASSIFIED,GPC,Not yet available
Wakefield WMDC,E08000036,2020-12-31,COMMU,5,Highways & Transport Services,AMAZON,Materials,Revenue,161365,348,2020-12-01,27.97,Nil,DIRECT MARKETING-OTHER DIRECT MARKETERS/NOT ELSEW.,GPC,Not yet available
Wakefield WMDC,E08000036,2020-12-31,REGENCULT,L,Cultural and Related Services,BALMERS GM LTD,Materials,Revenue,161374,262,2020-12-17,28.34,Nil,LAWN AND GARDEN SUPPLY STORES,GPC,Not yet available
Wakefield WMDC,E08000036,2020-12-31,ADULTS,7,Adult Social Care,AMAZON,Materials,Revenue,161356,120,2020-11-13,29.48,Nil,MISCELLANEOUS AND SPECIALTY RETAIL STORES,GPC,Not yet available
Wakefield WMDC,E08000036,2020-12-31,ADULTS,7,Adult Social Care,AMAZON,Materials,Revenue,161356,147,2020-11-13,29.48,Nil,MISCELLANEOUS AND SPECIALTY RETAIL STORES,GPC,Not yet available
Wakefield WMDC,E08000036,2020-12-31,COMMU,5,Highways & Transport Services,AMAZON,Materials,Revenue,161365,76,2020-12-01,29.67,Nil,DIRECT MARKETING-OTHER DIRECT MARKETERS/NOT ELSEW.,GPC,Not yet available
Wakefield WMDC,E08000036,2020-12-31,REGENCULT,4,Children's and Education Services,AMAZON,Materials,Revenue,161354,410,2020-11-11,29.90,Nil,MISCELLANEOUS AND SPECIALTY RETAIL STORES,GPC,Not yet available
Wakefield WMDC,E08000036,2020-12-31,COMMU,5,Highways & Transport Services,AMAZON,Materials,Revenue,161354,221,2020-11-11,29.99,Nil,MISCELLANEOUS AND SPECIALTY RETAIL STORES,GPC,Not yet available
Wakefield WMDC,E08000036,2020-12-31,REGENCULT,L,Cultural and Related Services,EBAY,Materials,Revenue,161376,252,2020-12-21,30.50,Nil,MISCELLANEOUS AND SPECIALTY RETAIL STORES,GPC,Not yet available
Wakefield WMDC,E08000036,2020-12-31,COMMU,5,Highways & Transport Services,AMAZON,Materials,Revenue,161374,370,2020-12-17,31.22,Nil,MISCELLANEOUS AND SPECIALTY RETAIL STORES,GPC,Not yet available
Wakefield WMDC,E08000036,2020-12-31,COMMU,L,Cultural and Related Services,CALDER SECURITY,Materials,Revenue,161374,302,2020-12-17,31.50,Nil,HARDWARE STORES,GPC,Not yet available
Wakefield WMDC,E08000036,2020-12-31,REGENCULT,L,Cultural and Related Services,WICKES,Materials,Revenue,161374,17,2020-12-17,31.67,Nil,"BUILDING MATERIALS, LUMBER STORES",GPC,Not yet available
Wakefield WMDC,E08000036,2020-12-31,REGENCULT,L,Cultural and Related Services,TOOLSTATION LTD,Materials,Revenue,161374,36,2020-12-17,31.75,Nil,HARDWARE STORES,GPC,Not yet available
Wakefield WMDC,E08000036,2020-12-31,COMMU,5,Highways & Transport Services,LOWE & FLETCHER LTD,Materials,Revenue,161374,314,2020-12-17,32.12,Nil,HOUSEHOLD APPLIANCE STORES,GPC,Not yet available
Wakefield WMDC,E08000036,2020-12-31,COMMU,5,Highways & Transport Services,CALDER SECURITY,Materials,Revenue,161340,176,2020-10-09,32.50,Nil,HARDWARE STORES,GPC,Not yet available
Wakefield WMDC,E08000036,2020-12-31,COMMU,5,Highways & Transport Services,CALDER SECURITY,Materials,Revenue,161340,397,2020-10-09,32.50,Nil,HARDWARE STORES,GPC,Not yet available
Wakefield WMDC,E08000036,2020-12-31,COMMU,5,Highways & Transport Services,AMAZON,Materials,Revenue,161374,151,2020-12-17,33.17,Nil,MISCELLANEOUS AND SPECIALTY RETAIL STORES,GPC,Not yet available
Wakefield WMDC,E08000036,2020-12-31,REGENCULT,4,Children's and Education Services,AMAZON,Materials,Revenue,161354,296,2020-11-11,33.19,Nil,MISCELLANEOUS AND SPECIALTY RETAIL STORES,GPC,Not yet available
Wakefield WMDC,E08000036,2020-12-31,REGENCULT,L,Cultural and Related Services,SCREWFIX LTD,Materials,Revenue,161374,35,2020-12-17,34.14,Nil,"BUILDING MATERIALS, LUMBER STORES",GPC,Not yet available
Wakefield WMDC,E08000036,2020-12-31,COMMU,5,Highways & Transport Services,AMAZON,Materials,Revenue,161365,271,2020-12-01,34.97,Nil,MISCELLANEOUS AND SPECIALTY RETAIL STORES,GPC,Not yet available
Wakefield WMDC,E08000036,2020-12-31,COMMU,M,Environmental and Regulatory Services,AMAZON,Materials,Revenue,161365,216,2020-12-01,36.65,Nil,MISCELLANEOUS AND SPECIALTY RETAIL STORES,GPC,Not yet available
Wakefield WMDC,E08000036,2020-12-31,COMMU,5,Highways & Transport Services,ARCO LTD,Materials,Revenue,161340,80,2020-10-09,37.29,Nil,INDUSTRIAL SUPPLIES NOT ELSEWHERE CLASSIFIED,GPC,Not yet available
Wakefield WMDC,E08000036,2020-12-31,COMMU,5,Highways & Transport Services,ARCO LTD,Materials,Revenue,161340,81,2020-10-09,37.29,Nil,INDUSTRIAL SUPPLIES NOT ELSEWHERE CLASSIFIED,GPC,Not yet available
Wakefield WMDC,E08000036,2020-12-31,REGENCULT,L,Cultural and Related Services,DETAILS REDACTED,Materials,Revenue,161358,458,2020-11-18,38.99,Nil,OTHER SERVICES (NOT ELSEWHERE CLASSIFIED),GPC,Not yet available
Wakefield WMDC,E08000036,2020-12-31,CHILDYOU,4,Children's and Education Services,AMAZON,Materials,Revenue,161355,249,2020-11-12,39.48,Nil,MISCELLANEOUS AND SPECIALTY RETAIL STORES,GPC,Not yet available
Wakefield WMDC,E08000036,2020-12-31,COMMU,5,Highways & Transport Services,AMAZON,Materials,Revenue,161365,149,2020-12-01,39.63,Nil,MISCELLANEOUS AND SPECIALTY RETAIL STORES,GPC,Not yet available
Wakefield WMDC,E08000036,2020-12-31,CHILDYOU,4,Children's and Education Services,AMAZON,Materials,Revenue,161354,39,2020-11-11,39.99,Nil,MISCELLANEOUS AND SPECIALTY RETAIL STORES,GPC,Not yet available
Wakefield WMDC,E08000036,2020-12-31,COMMU,5,Highways & Transport Services,AMAZON,Materials,Revenue,161374,123,2020-12-17,41.58,Nil,MISCELLANEOUS AND SPECIALTY RETAIL STORES,GPC,Not yet available
Wakefield WMDC,E08000036,2020-12-31,CHILDYOU,4,Children's and Education Services,HOME BARGAINS,Materials,Revenue,161373,323,2020-12-16,41.75,Nil,HARDWARE STORES,GPC,Not yet available
Wakefield WMDC,E08000036,2020-12-31,COMMU,5,Highways & Transport Services,AMAZON,Materials,Revenue,161369,212,2020-12-09,44.65,Nil,MISCELLANEOUS AND SPECIALTY RETAIL STORES,GPC,Not yet available
Wakefield WMDC,E08000036,2020-12-31,COMMU,5,Highways & Transport Services,AMAZON,Materials,Revenue,161340,82,2020-10-09,48.74,Nil,DIRECT MARKETING-OTHER DIRECT MARKETERS/NOT ELSEW.,GPC,Not yet available
Wakefield WMDC,E08000036,2020-12-31,REGENCULT,L,Cultural and Related Services,WICKES,Materials,Revenue,161374,91,2020-12-17,50.31,Nil,"BUILDING MATERIALS, LUMBER STORES",GPC,Not yet available
Wakefield WMDC,E08000036,2020-12-31,REGENCULT,4,Children's and Education Services,CGP BOOKS,Materials,Revenue,161355,348,2020-11-12,51.95,Nil,MISCELLANEOUS AND SPECIALTY RETAIL STORES,GPC,Not yet available
Wakefield WMDC,E08000036,2020-12-31,REGENCULT,4,Children's and Education Services,AMAZON,Materials,Revenue,161378,92,2020-12-24,52.47,Nil,MISCELLANEOUS AND SPECIALTY RETAIL STORES,GPC,Not yet available
Wakefield WMDC,E08000036,2020-12-31,ADULTS,7,Adult Social Care,AMAZON,Materials,Revenue,161354,251,2020-11-11,54.12,Nil,MISCELLANEOUS AND SPECIALTY RETAIL STORES,GPC,Not yet available
Wakefield WMDC,E08000036,2020-12-31,COMMU,5,Highways & Transport Services,SCREWFIX LTD,Materials,Revenue,161365,344,2020-12-01,54.53,Nil,"BUILDING MATERIALS, LUMBER STORES",GPC,Not yet available
Wakefield WMDC,E08000036,2020-12-31,REGENCULT,L,Cultural and Related Services,PANNIER ENGINE,Materials,Revenue,161358,440,2020-11-18,55.00,Nil,MISCELLANEOUS AND SPECIALTY RETAIL STORES,GPC,Not yet available
Wakefield WMDC,E08000036,2020-12-31,COMMU,5,Highways & Transport Services,AMAZON,Materials,Revenue,161365,228,2020-12-01,55.83,Nil,MISCELLANEOUS AND SPECIALTY RETAIL STORES,GPC,Not yet available
Wakefield WMDC,E08000036,2020-12-31,REGENCULT,L,Cultural and Related Services,DOMINIC WINTER AUCTIONEERS,Materials,Revenue,161362,174,2020-11-25,56.58,Nil,BUSINESS SERVICES-NOT ELSEWHERE CLASSIFIED,GPC,Not yet available
Wakefield WMDC,E08000036,2020-12-31,ADULTS,7,Adult Social Care,GOMPELS HEALTHCARE LTD,Materials,Revenue,161374,161,2020-12-17,58.00,Nil,INDUSTRIAL SUPPLIES NOT ELSEWHERE CLASSIFIED,GPC,Not yet available
Wakefield WMDC,E08000036,2020-12-31,ADULTS,7,Adult Social Care,AMAZON,Materials,Revenue,161356,285,2020-11-13,58.25,Nil,MISCELLANEOUS AND SPECIALTY RETAIL STORES,GPC,Not yet available
Wakefield WMDC,E08000036,2020-12-31,REGENCULT,4,Children's and Education Services,AMAZON,Materials,Revenue,161353,322,2020-11-06,59.34,Nil,MISCELLANEOUS AND SPECIALTY RETAIL STORES,GPC,Not yet available
Wakefield WMDC,E08000036,2020-12-31,ADULTS,7,Adult Social Care,AMAZON,Materials,Revenue,161354,231,2020-11-11,60.25,Nil,MISCELLANEOUS AND SPECIALTY RETAIL STORES,GPC,Not yet available
Wakefield WMDC,E08000036,2020-12-31,REGENCULT,L,Cultural and Related Services,RYEDALE AUCTIONEERS,Materials,Revenue,161358,442,2020-11-18,61.99,Nil,OTHER SERVICES (NOT ELSEWHERE CLASSIFIED),GPC,Not yet available
Wakefield WMDC,E08000036,2020-12-31,COMMU,M,Environmental and Regulatory Services,HARPINS FUNERAL SERVICE,Materials,Revenue,161342,128,2020-10-14,62.50,Nil,FUNERAL SERVICE AND CREMATORIES,GPC,Not yet available
Wakefield WMDC,E08000036,2020-12-31,REGENCULT,4,Children's and Education Services,ELLISONS COLLEGE KITS,Materials,Revenue,161359,176,2020-11-20,65.49,Nil,COSMETIC STORES,GPC,Not yet available
Wakefield WMDC,E08000036,2020-12-31,COMMU,M,Environmental and Regulatory Services,MY POST SHOP,Materials,Revenue,161351,28,2020-11-03,67.35,Nil,STATIONERY/OFFICE SUPPLIES/PRINTING & WRITING PAP.,GPC,Not yet available
