Payment Date,Transaction Number,Amount,Supplier (Beneficiary) Name,Local Supplier Internal Reference,Directorate / Service Where Expenditure Incurred,Service Category Label,Service Category URI,SeRCOP Expenditure Category,SeRCOP Expenditure Code,Purpose of Spend,SeRCOP Detailed Expenditure Code,Capital/Revenue,Procurement Classification
2015-11-16,1145951,882.00,SPRINGFIELD HOMECARE SERVICES LTD T/A POSITIVE LIFE CHOICES,392695,"Health, Education, Care and Safeguarding",Adult Social Care,101,Third Party Payments,505,Private Contractors,5042,Revenue,22.HOMECARE
2015-11-16,1145951,5257.00,SPRINGFIELD HOMECARE SERVICES LTD T/A POSITIVE LIFE CHOICES,392695,"Health, Education, Care and Safeguarding",Adult Social Care,101,Third Party Payments,505,Private Contractors,5042,Revenue,22.HOMECARE
2015-11-16,1145951,5596.50,SPRINGFIELD HOMECARE SERVICES LTD T/A POSITIVE LIFE CHOICES,392695,"Health, Education, Care and Safeguarding",Adult Social Care,101,Third Party Payments,505,Private Contractors,5042,Revenue,22.HOMECARE
2015-11-16,1145957,1950.00,DP GENERAL LTD,392435,Capital,Capital,Capital,Third Party Payments,505,Private Contractors,5042,Capital,02.BUILDING SERVICES
2015-11-16,1145957,24185.00,DP GENERAL LTD,392435,Capital,Capital,Capital,Third Party Payments,505,Private Contractors,5042,Capital,02.BUILDING SERVICES
2015-11-16,1145963,738.71,FACULTATIEVE TECHNOLOGIES LTD,392158,"Environment, Leisure & Housing",Environmental & Regulatory Services,105,Supplies and Services,504,Equipment,5023,Revenue,08.ENVIRONMENTAL SERV
2015-11-16,1145965,294.00,BLUEBIRD CARE (NORTH TYNESIDE),392081,"Health, Education, Care and Safeguarding",Adult Social Care,101,Third Party Payments,505,Private Contractors,5042,Revenue,22.RESIDENTIAL
2015-11-16,1145965,2349.43,BLUEBIRD CARE (NORTH TYNESIDE),392081,"Health, Education, Care and Safeguarding",Adult Social Care,101,Third Party Payments,505,Private Contractors,5042,Revenue,22.RESIDENTIAL
2015-11-16,1145969,416.67,BALFOUR BEATTY WORKPLACE LIMITED,389026,Finance,Central Services,102,Supplies and Services,504,Miscellaneous Expenses,5034,Revenue,HR PROFESS
2015-11-16,1145969,833.33,BALFOUR BEATTY WORKPLACE LIMITED,389026,Finance,Central Services,102,Supplies and Services,504,Miscellaneous Expenses,5034,Revenue,HR PROFESS
2015-11-16,1145969,891.96,BALFOUR BEATTY WORKPLACE LIMITED,389026,Chief Executive Office,Central Services,102,Support Services,507,Finance,5049,Revenue,HR PROFESS
2015-11-16,1145969,1583.33,BALFOUR BEATTY WORKPLACE LIMITED,389026,Finance,Central Services,102,Supplies and Services,504,Miscellaneous Expenses,5034,Revenue,HR PROFESS
2015-11-16,1145969,1666.67,BALFOUR BEATTY WORKPLACE LIMITED,389026,Finance,Central Services,102,Supplies and Services,504,Miscellaneous Expenses,5034,Revenue,HR PROFESS
2015-11-16,1145969,2083.33,BALFOUR BEATTY WORKPLACE LIMITED,389026,Finance,Central Services,102,Supplies and Services,504,Miscellaneous Expenses,5034,Revenue,HR PROFESS
2015-11-16,1145969,3516.37,BALFOUR BEATTY WORKPLACE LIMITED,389026,Chief Executive Office,Central Services,102,Third Party Payments,505,Private Contractors,5042,Revenue,HR PROFESS
2015-11-16,1145969,14679.05,BALFOUR BEATTY WORKPLACE LIMITED,389026,Chief Executive Office,Central Services,102,Third Party Payments,505,Private Contractors,5042,Revenue,HR PROFESS
2015-11-16,1145969,19516.35,BALFOUR BEATTY WORKPLACE LIMITED,389026,Chief Executive Office,Central Services,102,Third Party Payments,505,Private Contractors,5042,Revenue,HR PROFESS
2015-11-16,1145969,23547.64,BALFOUR BEATTY WORKPLACE LIMITED,389026,Chief Executive Office,Central Services,102,Third Party Payments,505,Private Contractors,5042,Revenue,HR PROFESS
2015-11-16,1145969,30602.42,BALFOUR BEATTY WORKPLACE LIMITED,389026,Chief Executive Office,Central Services,102,Third Party Payments,505,Private Contractors,5042,Revenue,HR PROFESS
2015-11-16,1145977,704.62,MYI LIMITED T/A MCLARENS,391157,Central Items,Holding A/C,N/A,Third Party Payments,505,Private Contractors,5042,Revenue,09.FINANCIAL SERVICES
2015-11-16,1145979,1595.00,VISION SECURITY SPECIALISTS,390100,Capital,Capital,Capital,Third Party Payments,505,Private Contractors,5042,Capital,21.SECURITY SERVICES EXTE
2015-11-16,1145983,500.00,KING EDWARD PRIMARY SCHOOL,259086,"Children, Young People & Learning",Children's & Education Services,103,Third Party Payments,505,Independent Units within the Council,5035,Revenue,00.NT SCHOOLS
2015-11-16,1145984,2999.89,FOREST HALL PRIMARY SCHOOL,104638,Commissioning & Investment,Children's & Education Services,103,Supplies and Services,504,Miscellaneous Expenses,5034,Revenue,00.NT SCHOOLS
2015-11-16,1145985,345.00,GENERAL BACS PAYMENTS - BSS ONLY,381148,Central Items,Holding A/C,N/A,Control Accounts,N/A,Control Accounts,N/A,Revenue,00.NON INFLUENCIBLE
2015-11-16,1145986,269.59,GENERAL BACS PAYMENTS - BSS ONLY,381148,Central Items,Holding A/C,N/A,Control Accounts,N/A,Control Accounts,N/A,Revenue,00.NON INFLUENCIBLE
2015-11-16,1145987,735.00,GENERAL BACS PAYMENTS - BSS ONLY,381148,Central Items,Holding A/C,N/A,Control Accounts,N/A,Control Accounts,N/A,Revenue,00.NON INFLUENCIBLE
2015-11-16,1145988,294.00,GENERAL BACS PAYMENTS - BSS ONLY,381148,Central Items,Holding A/C,N/A,Control Accounts,N/A,Control Accounts,N/A,Revenue,00.NON INFLUENCIBLE
2015-11-16,1145989,415.00,GENERAL BACS PAYMENTS - BSS ONLY,381148,Central Items,Holding A/C,N/A,Control Accounts,N/A,Control Accounts,N/A,Revenue,00.NON INFLUENCIBLE
2015-11-16,1145990,1037.00,GENERAL BACS PAYMENTS - BSS ONLY,381148,Central Items,Holding A/C,N/A,Control Accounts,N/A,Control Accounts,N/A,Revenue,00.NON INFLUENCIBLE
2015-11-16,1145991,2386.87,GENERAL BACS PAYMENTS - BSS ONLY,381148,Central Items,Holding A/C,N/A,Control Accounts,N/A,Control Accounts,N/A,Revenue,00.NON INFLUENCIBLE
2015-11-16,1145993,1450.00,GENERAL BACS PAYMENTS - BSS ONLY,381148,Central Items,Holding A/C,N/A,Control Accounts,N/A,Control Accounts,N/A,Revenue,00.NON INFLUENCIBLE
2015-11-16,1145995,433.00,GENERAL BACS PAYMENTS - BSS ONLY,381148,Central Items,Holding A/C,N/A,Control Accounts,N/A,Control Accounts,N/A,Revenue,00.NON INFLUENCIBLE
2015-11-16,1145998,900.52,AEGON - SCOTTISH EQUITABLE,389091,Capital,General Fund,N/A,Balance Sheet,Balance Sheet,Balance Sheet,Balance Sheet,Capital,09.FINANCIAL SERVICES
2015-11-16,1145999,3359.05,NHS PENSION SCHEME,389730,Capital,General Fund,N/A,Balance Sheet,Balance Sheet,Balance Sheet,Balance Sheet,Capital,00.NON INFLUENCIBLE
2015-11-16,1146002,1641.35,NEWCASTLE CITY COUNCIL,014331,Central Items,Central Services,102,Supplies and Services,504,Miscellaneous Expenses,5034,Revenue,00.PUBLIC SECTOR
2015-11-16,1146003,375.00,PRIORY TAXIS,388929,"Children, Young People & Learning",Children's & Education Services,103,Transport,503,Contract Hire and Operating Leases,5018,Revenue,26.TAXIS
2015-11-16,1146004,326.34,BRITISH GAS BUSINESS,361360,Commissioning & Investment,Planning Services,110,Premises-Related Expenditure,502,Energy Costs,5006,Revenue,27.GAS
2015-11-16,1146005,480.00,NORTH EAST AUTISM SOCIETY,329004,"Children, Young People & Learning",Children's & Education Services,103,Supplies and Services,504,Miscellaneous Expenses,5034,Revenue,22.SUPPORT SERVICES
2015-11-16,1146005,880.00,NORTH EAST AUTISM SOCIETY,329004,"Children, Young People & Learning",Children's & Education Services,103,Supplies and Services,504,Miscellaneous Expenses,5034,Revenue,22.SUPPORT SERVICES
2015-11-16,1146005,1000.00,NORTH EAST AUTISM SOCIETY,329004,"Children, Young People & Learning",Children's & Education Services,103,Supplies and Services,504,Miscellaneous Expenses,5034,Revenue,22.SUPPORT SERVICES
2015-11-16,1146005,1080.00,NORTH EAST AUTISM SOCIETY,329004,"Children, Young People & Learning",Children's & Education Services,103,Supplies and Services,504,Miscellaneous Expenses,5034,Revenue,22.SUPPORT SERVICES
2015-11-16,1146005,1200.00,NORTH EAST AUTISM SOCIETY,329004,"Children, Young People & Learning",Children's & Education Services,103,Supplies and Services,504,Miscellaneous Expenses,5034,Revenue,22.SUPPORT SERVICES
2015-11-16,1146005,1600.00,NORTH EAST AUTISM SOCIETY,329004,"Children, Young People & Learning",Children's & Education Services,103,Supplies and Services,504,Miscellaneous Expenses,5034,Revenue,22.SUPPORT SERVICES
2015-11-16,1146005,1850.00,NORTH EAST AUTISM SOCIETY,329004,"Children, Young People & Learning",Children's & Education Services,103,Supplies and Services,504,Miscellaneous Expenses,5034,Revenue,22.SUPPORT SERVICES
2015-11-16,1146005,1880.00,NORTH EAST AUTISM SOCIETY,329004,"Children, Young People & Learning",Children's & Education Services,103,Supplies and Services,504,Miscellaneous Expenses,5034,Revenue,22.SUPPORT SERVICES
2015-11-16,1146005,2160.00,NORTH EAST AUTISM SOCIETY,329004,"Children, Young People & Learning",Children's & Education Services,103,Supplies and Services,504,Miscellaneous Expenses,5034,Revenue,22.SUPPORT SERVICES
2015-11-16,1146006,9299.00,ADVANCED INDUSTRIAL SOLUTIONS,387727,"Children, Young People & Learning",Children's & Education Services,103,Third Party Payments,505,Private Contractors,5042,Revenue,00.GRANT
2015-11-16,1146006,684.25,ADVANCED INDUSTRIAL SOLUTIONS,387727,"Children, Young People & Learning",Children's & Education Services,103,Third Party Payments,505,Private Contractors,5042,Revenue,00.GRANT
2015-11-16,1146006,9299.00,ADVANCED INDUSTRIAL SOLUTIONS,387727,"Children, Young People & Learning",Children's & Education Services,103,Third Party Payments,505,Private Contractors,5042,Revenue,00.GRANT
2015-11-16,1146007,1520.00,ST THOMAS MORE ROMAN CATHOLIC ACADAMY,387663,Commissioning & Investment,Children's & Education Services,103,Supplies and Services,504,Miscellaneous Expenses,5034,Revenue,00.EXT SCHOOLS
2015-11-16,1146011,694.95,LIFEWAYS COMMUNITY CARE LTD,385849,"Health, Education, Care and Safeguarding",Adult Social Care,101,Third Party Payments,505,Private Contractors,5042,Revenue,22.SUPPORT SERVICES
2015-11-16,1146011,711.56,LIFEWAYS COMMUNITY CARE LTD,385849,"Health, Education, Care and Safeguarding",Adult Social Care,101,Third Party Payments,505,Private Contractors,5042,Revenue,22.SUPPORT SERVICES
2015-11-16,1146011,809.60,LIFEWAYS COMMUNITY CARE LTD,385849,"Health, Education, Care and Safeguarding",Adult Social Care,101,Third Party Payments,505,Private Contractors,5042,Revenue,22.SUPPORT SERVICES
2015-11-16,1146011,861.00,LIFEWAYS COMMUNITY CARE LTD,385849,"Health, Education, Care and Safeguarding",Adult Social Care,101,Third Party Payments,505,Private Contractors,5042,Revenue,22.SUPPORT SERVICES
2015-11-16,1146011,861.00,LIFEWAYS COMMUNITY CARE LTD,385849,"Health, Education, Care and Safeguarding",Adult Social Care,101,Third Party Payments,505,Private Contractors,5042,Revenue,22.SUPPORT SERVICES
2015-11-16,1146011,861.00,LIFEWAYS COMMUNITY CARE LTD,385849,"Health, Education, Care and Safeguarding",Adult Social Care,101,Third Party Payments,505,Private Contractors,5042,Revenue,22.SUPPORT SERVICES
2015-11-16,1146011,861.00,LIFEWAYS COMMUNITY CARE LTD,385849,"Health, Education, Care and Safeguarding",Adult Social Care,101,Third Party Payments,505,Private Contractors,5042,Revenue,22.SUPPORT SERVICES
2015-11-16,1146011,861.00,LIFEWAYS COMMUNITY CARE LTD,385849,"Health, Education, Care and Safeguarding",Adult Social Care,101,Third Party Payments,505,Private Contractors,5042,Revenue,22.SUPPORT SERVICES
2015-11-16,1146011,885.50,LIFEWAYS COMMUNITY CARE LTD,385849,"Health, Education, Care and Safeguarding",Adult Social Care,101,Third Party Payments,505,Private Contractors,5042,Revenue,22.SUPPORT SERVICES
2015-11-16,1146011,885.50,LIFEWAYS COMMUNITY CARE LTD,385849,"Health, Education, Care and Safeguarding",Adult Social Care,101,Third Party Payments,505,Private Contractors,5042,Revenue,22.SUPPORT SERVICES
2015-11-16,1146011,885.50,LIFEWAYS COMMUNITY CARE LTD,385849,"Health, Education, Care and Safeguarding",Adult Social Care,101,Third Party Payments,505,Private Contractors,5042,Revenue,22.SUPPORT SERVICES
2015-11-16,1146011,891.83,LIFEWAYS COMMUNITY CARE LTD,385849,"Health, Education, Care and Safeguarding",Adult Social Care,101,Third Party Payments,505,Private Contractors,5042,Revenue,22.SUPPORT SERVICES
2015-11-16,1146022,275.00,G HARRISONS T/A GMA MOTORS,343303,"Environment, Leisure & Housing",Unallocated,N/A,Transport,503,Direct Transport Costs,5016,Revenue,28.VEHICLE PARTS
2015-11-16,1146023,450.00,MELROSE GUEST HOUSE,305613,"Environment, Leisure & Housing",Housing Services,108,Third Party Payments,505,Private Contractors,5042,Revenue,22.SUPPORT SERVICES
2015-11-16,1146025,1986.60,AGE UK NORTH TYNESIDE,334565,"Health, Education, Care and Safeguarding",Adult Social Care,101,Third Party Payments,505,Private Contractors,5042,Revenue,22.DAY CARE SERVICES
2015-11-16,1146025,1986.60,AGE UK NORTH TYNESIDE,334565,"Health, Education, Care and Safeguarding",Adult Social Care,101,Third Party Payments,505,Private Contractors,5042,Revenue,22.DAY CARE SERVICES
2015-11-16,1146025,1986.60,AGE UK NORTH TYNESIDE,334565,"Health, Education, Care and Safeguarding",Adult Social Care,101,Third Party Payments,505,Private Contractors,5042,Revenue,22.DAY CARE SERVICES
2015-11-16,1146026,216.81,NORTHUMBRIAN WATER LIMITED,014360,Commissioning & Investment,Children's & Education Services,103,Premises-Related Expenditure,502,Rates,5008,Revenue,27.WATER
2015-11-16,1146026,504.88,NORTHUMBRIAN WATER LIMITED,014360,Housing Revenue Account,Adult Social Care,101,Premises-Related Expenditure,502,Rates,5008,Revenue,27.WATER
2015-11-16,1146026,2781.98,NORTHUMBRIAN WATER LIMITED,014360,Housing Revenue Account,Holding A/C,N/A,Premises-Related Expenditure,502,Rates,5008,Revenue,27.WATER
2015-11-16,1146028,745.00,BALLIOL YOUTH & COMMUNITY CENTRE,261003,"Environment, Leisure & Housing",Cultural & Related Services,104,Supplies and Services,504,Miscellaneous Expenses,5034,Revenue,00.GRANT
2015-11-16,1146029,937.50,SKILLS FOR PEOPLE,102702,"Health, Education, Care and Safeguarding",Adult Social Care,101,Supplies and Services,504,Miscellaneous Expenses,5034,Revenue,22.SUPPORT SERVICES
2015-11-16,1146029,937.50,SKILLS FOR PEOPLE,102702,"Health, Education, Care and Safeguarding",Adult Social Care,101,Supplies and Services,504,Miscellaneous Expenses,5034,Revenue,22.SUPPORT SERVICES
2015-11-16,1146029,937.50,SKILLS FOR PEOPLE,102702,"Health, Education, Care and Safeguarding",Adult Social Care,101,Supplies and Services,504,Miscellaneous Expenses,5034,Revenue,22.SUPPORT SERVICES
2015-11-16,1146029,2488.00,SKILLS FOR PEOPLE,102702,"Health, Education, Care and Safeguarding",Adult Social Care,101,Supplies and Services,504,Miscellaneous Expenses,5034,Revenue,22.SUPPORT SERVICES
2015-11-16,1146036,14449.07,KIER NORTH TYNESIDE LIMITED,383278,Capital,Capital,Capital,Third Party Payments,505,Private Contractors,5042,Capital,02.BUILDING SERVICES
2015-11-16,1146037,4596.50,DWF LLP,373717,Central Items,Holding A/C,N/A,Supplies and Services,504,Miscellaneous Expenses,5034,Revenue,16.LEGAL SERVICES
2015-11-16,1146037,4596.50,DWF LLP,373717,Central Items,Holding A/C,N/A,Supplies and Services,504,Miscellaneous Expenses,5034,Revenue,16.LEGAL SERVICES
2015-11-16,1146042,103091.29,MEARS GROUP PLC,378729,"Health, Education, Care and Safeguarding",Adult Social Care,101,Third Party Payments,505,Private Contractors,5042,Revenue,22.HOMECARE
2015-11-16,1146043,13400.00,CAPITA BUSINESS SERVICES LTD,316395,Commissioning & Investment,Children's & Education Services,103,Supplies and Services,504,"Printing, Stationery and General Office Expenses",5026,Revenue,15.SOFTWARE
2015-11-16,1146045,310.00,SITE AND FIELD SERVICES LTD,283213,"Environment, Leisure & Housing",Unallocated,N/A,Transport,503,Direct Transport Costs,5016,Revenue,28.VEHICLE PARTS
2015-11-16,1146047,500.00,TYNE METROPOLITAN COLLEGE,359590,Business & Economic Development,Planning Services,110,Supplies and Services,504,Grants and Subscriptions,5031,Revenue,00.EXT SCHOOLS
2015-11-16,1146048,9999.99,WIRELESS CCTV LTD,377916,"Environment, Leisure & Housing",Cultural & Related Services,104,Supplies and Services,504,Equipment,5023,Revenue,FIRE CCTV
2015-11-16,1146050,2250.00,MOORBRIDGE,379217,Commissioning & Investment,Children's & Education Services,103,Third Party Payments,505,Private Contractors,5042,Revenue,00.NT SCHOOLS
2015-11-16,1146055,41160.41,EVERLASTING CARE LTD,363743,"Health, Education, Care and Safeguarding",Adult Social Care,101,Third Party Payments,505,Private Contractors,5042,Revenue,22.SUPPORT SERVICES
2015-11-16,1146057,249.78,HOWELL CUMMINGS CATERING EQUIPMENT LIMITED,386407,Commissioning & Investment,Children's & Education Services,103,Supplies and Services,504,Equipment,5023,Revenue,03.EQUIPMENT
2015-11-17,1146063,412.56,HOUSING BENEFIT,299992,Chief Executive Office,Housing Services,108,Transfer Payments,506,Housing Benefits,5048,Revenue,00.NON INFLUENCIBLE
2015-11-17,1146064,280.00,HOUSING BENEFIT,299992,Chief Executive Office,Housing Services,108,Transfer Payments,506,Housing Benefits,5048,Revenue,00.NON INFLUENCIBLE
2015-11-17,1146065,412.56,HOUSING BENEFIT,299992,Chief Executive Office,Housing Services,108,Transfer Payments,506,Housing Benefits,5048,Revenue,00.NON INFLUENCIBLE
2015-11-17,1146066,412.56,HOUSING BENEFIT,299992,Chief Executive Office,Housing Services,108,Transfer Payments,506,Housing Benefits,5048,Revenue,00.NON INFLUENCIBLE
2015-11-17,1146067,1278.20,HOUSING BENEFIT,299992,Chief Executive Office,Housing Services,108,Transfer Payments,506,Housing Benefits,5048,Revenue,00.NON INFLUENCIBLE
2015-11-17,1146069,363.60,HOUSING BENEFIT,299992,Chief Executive Office,Housing Services,108,Transfer Payments,506,Housing Benefits,5048,Revenue,00.NON INFLUENCIBLE
2015-11-17,1146070,283.60,HOUSING BENEFIT,299992,Chief Executive Office,Housing Services,108,Transfer Payments,506,Housing Benefits,5048,Revenue,00.NON INFLUENCIBLE
2015-11-17,1146071,283.60,HOUSING BENEFIT,299992,Chief Executive Office,Housing Services,108,Transfer Payments,506,Housing Benefits,5048,Revenue,00.NON INFLUENCIBLE
2015-11-17,1146072,980.20,HOUSING BENEFIT,299992,Chief Executive Office,Housing Services,108,Transfer Payments,506,Housing Benefits,5048,Revenue,00.NON INFLUENCIBLE
2015-11-17,1146073,460.00,HOUSING BENEFIT,299992,Chief Executive Office,Housing Services,108,Transfer Payments,506,Housing Benefits,5048,Revenue,00.NON INFLUENCIBLE
2015-11-17,1146074,402.48,HOUSING BENEFIT,299992,Chief Executive Office,Housing Services,108,Transfer Payments,506,Housing Benefits,5048,Revenue,00.NON INFLUENCIBLE
2015-11-17,1146075,426.52,HOUSING BENEFIT,299992,Chief Executive Office,Housing Services,108,Transfer Payments,506,Housing Benefits,5048,Revenue,00.NON INFLUENCIBLE
2015-11-17,1146076,411.36,HOUSING BENEFIT,299992,Chief Executive Office,Housing Services,108,Transfer Payments,506,Housing Benefits,5048,Revenue,00.NON INFLUENCIBLE
