Payment Date,Transaction Number,Amount,Supplier (Beneficiary) Name,Local Supplier Internal Reference,Directorate / Service Where Expenditure Incurred,Service Category Label,Service Category URI,SeRCOP Expenditure Category,SeRCOP Expenditure Code,Purpose of Spend,SeRCOP Detailed Expenditure Code,Capital/Revenue,Classification
2015-05-14,1050581,163.33,THE FURNISHING SERVICE LTD,391240,Housing Revenue Account,Housing Revenue Account,N/A,Supplies and Services,504,Equipment,5023,Revenue,10.HOUSEHOLD
2015-05-14,1050581,163.33,THE FURNISHING SERVICE LTD,391240,Housing Revenue Account,Housing Revenue Account,N/A,Supplies and Services,504,Equipment,5023,Revenue,10.HOUSEHOLD
2015-05-14,1050581,163.33,THE FURNISHING SERVICE LTD,391240,Housing Revenue Account,Housing Revenue Account,N/A,Supplies and Services,504,Equipment,5023,Revenue,10.HOUSEHOLD
2015-05-14,1050581,163.33,THE FURNISHING SERVICE LTD,391240,Housing Revenue Account,Housing Revenue Account,N/A,Supplies and Services,504,Equipment,5023,Revenue,10.HOUSEHOLD
2015-05-14,1050581,164.00,THE FURNISHING SERVICE LTD,391240,Housing Revenue Account,Housing Revenue Account,N/A,Supplies and Services,504,Equipment,5023,Revenue,10.HOUSEHOLD
2015-05-14,1050581,164.00,THE FURNISHING SERVICE LTD,391240,Housing Revenue Account,Housing Revenue Account,N/A,Supplies and Services,504,Equipment,5023,Revenue,10.HOUSEHOLD
2015-05-14,1050581,164.00,THE FURNISHING SERVICE LTD,391240,Housing Revenue Account,Housing Revenue Account,N/A,Supplies and Services,504,Equipment,5023,Revenue,10.HOUSEHOLD
2015-05-14,1050581,164.00,THE FURNISHING SERVICE LTD,391240,Housing Revenue Account,Housing Revenue Account,N/A,Supplies and Services,504,Equipment,5023,Revenue,10.HOUSEHOLD
2015-05-14,1050581,164.00,THE FURNISHING SERVICE LTD,391240,Housing Revenue Account,Housing Revenue Account,N/A,Supplies and Services,504,Equipment,5023,Revenue,10.HOUSEHOLD
2015-05-14,1050581,164.00,THE FURNISHING SERVICE LTD,391240,Housing Revenue Account,Housing Revenue Account,N/A,Supplies and Services,504,Equipment,5023,Revenue,10.HOUSEHOLD
2015-05-14,1050581,164.00,THE FURNISHING SERVICE LTD,391240,Housing Revenue Account,Housing Revenue Account,N/A,Supplies and Services,504,Equipment,5023,Revenue,10.HOUSEHOLD
2015-05-14,1050581,164.00,THE FURNISHING SERVICE LTD,391240,Housing Revenue Account,Housing Revenue Account,N/A,Supplies and Services,504,Equipment,5023,Revenue,10.HOUSEHOLD
2015-05-14,1050581,164.00,THE FURNISHING SERVICE LTD,391240,Housing Revenue Account,Housing Revenue Account,N/A,Supplies and Services,504,Equipment,5023,Revenue,10.HOUSEHOLD
2015-05-14,1050581,164.00,THE FURNISHING SERVICE LTD,391240,Housing Revenue Account,Housing Revenue Account,N/A,Supplies and Services,504,Equipment,5023,Revenue,10.HOUSEHOLD
2015-05-14,1050581,164.00,THE FURNISHING SERVICE LTD,391240,Housing Revenue Account,Housing Revenue Account,N/A,Supplies and Services,504,Equipment,5023,Revenue,10.HOUSEHOLD
2015-05-14,1050581,173.29,THE FURNISHING SERVICE LTD,391240,Housing Revenue Account,Housing Revenue Account,N/A,Supplies and Services,504,Equipment,5023,Revenue,10.HOUSEHOLD
2015-05-14,1050581,173.29,THE FURNISHING SERVICE LTD,391240,Housing Revenue Account,Housing Revenue Account,N/A,Supplies and Services,504,Equipment,5023,Revenue,10.HOUSEHOLD
2015-05-14,1050581,180.00,THE FURNISHING SERVICE LTD,391240,Housing Revenue Account,Housing Revenue Account,N/A,Supplies and Services,504,Equipment,5023,Revenue,10.HOUSEHOLD
2015-05-14,1050581,180.00,THE FURNISHING SERVICE LTD,391240,Housing Revenue Account,Housing Revenue Account,N/A,Supplies and Services,504,Equipment,5023,Revenue,10.HOUSEHOLD
2015-05-14,1050581,180.00,THE FURNISHING SERVICE LTD,391240,Housing Revenue Account,Housing Revenue Account,N/A,Supplies and Services,504,Equipment,5023,Revenue,10.HOUSEHOLD
2015-05-14,1050581,180.00,THE FURNISHING SERVICE LTD,391240,Housing Revenue Account,Housing Revenue Account,N/A,Supplies and Services,504,Equipment,5023,Revenue,10.HOUSEHOLD
2015-05-14,1050581,192.00,THE FURNISHING SERVICE LTD,391240,Housing Revenue Account,Housing Revenue Account,N/A,Supplies and Services,504,Equipment,5023,Revenue,10.HOUSEHOLD
2015-05-14,1050581,192.00,THE FURNISHING SERVICE LTD,391240,Housing Revenue Account,Housing Revenue Account,N/A,Supplies and Services,504,Equipment,5023,Revenue,10.HOUSEHOLD
2015-05-14,1050581,200.00,THE FURNISHING SERVICE LTD,391240,Housing Revenue Account,Housing Revenue Account,N/A,Supplies and Services,504,Equipment,5023,Revenue,10.HOUSEHOLD
2015-05-14,1050581,253.32,THE FURNISHING SERVICE LTD,391240,Housing Revenue Account,Housing Revenue Account,N/A,Supplies and Services,504,Equipment,5023,Revenue,10.HOUSEHOLD
2015-05-14,1050581,253.32,THE FURNISHING SERVICE LTD,391240,Housing Revenue Account,Housing Revenue Account,N/A,Supplies and Services,504,Equipment,5023,Revenue,10.HOUSEHOLD
2015-05-14,1050581,288.00,THE FURNISHING SERVICE LTD,391240,Housing Revenue Account,Housing Revenue Account,N/A,Supplies and Services,504,Equipment,5023,Revenue,10.HOUSEHOLD
2015-05-14,1050581,288.00,THE FURNISHING SERVICE LTD,391240,Housing Revenue Account,Housing Revenue Account,N/A,Supplies and Services,504,Equipment,5023,Revenue,10.HOUSEHOLD
2015-05-14,1050581,288.00,THE FURNISHING SERVICE LTD,391240,Housing Revenue Account,Housing Revenue Account,N/A,Supplies and Services,504,Equipment,5023,Revenue,10.HOUSEHOLD
2015-05-14,1050582,2.30,SUPPLIES TEAM,372378,"Children, Young People & Learning",Children's & Education Services,103,Supplies and Services,504,"Printing, Stationery and General Office Expenses",5026,Revenue,23.STATIONERY
2015-05-14,1050582,4.10,SUPPLIES TEAM,372378,"Children, Young People & Learning",Children's & Education Services,103,Supplies and Services,504,"Printing, Stationery and General Office Expenses",5026,Revenue,23.STATIONERY
2015-05-14,1050582,4.72,SUPPLIES TEAM,372378,"Children, Young People & Learning",Children's & Education Services,103,Supplies and Services,504,"Printing, Stationery and General Office Expenses",5026,Revenue,23.STATIONERY
2015-05-14,1050582,9.30,SUPPLIES TEAM,372378,"Children, Young People & Learning",Children's & Education Services,103,Supplies and Services,504,"Printing, Stationery and General Office Expenses",5026,Revenue,23.STATIONERY
2015-05-14,1050582,10.65,SUPPLIES TEAM,372378,"Children, Young People & Learning",Children's & Education Services,103,Supplies and Services,504,"Printing, Stationery and General Office Expenses",5026,Revenue,23.STATIONERY
2015-05-14,1050582,16.68,SUPPLIES TEAM,372378,Environment & Leisure,Cultural & Related Services,104,Supplies and Services,504,"Printing, Stationery and General Office Expenses",5026,Revenue,23.STATIONERY
2015-05-14,1050582,16.68,SUPPLIES TEAM,372378,Environment & Leisure,Cultural & Related Services,104,Supplies and Services,504,"Printing, Stationery and General Office Expenses",5026,Revenue,23.STATIONERY
2015-05-14,1050582,25.02,SUPPLIES TEAM,372378,Environment & Leisure,Cultural & Related Services,104,Supplies and Services,504,"Printing, Stationery and General Office Expenses",5026,Revenue,23.STATIONERY
2015-05-14,1050582,74.94,SUPPLIES TEAM,372378,Environment & Leisure,Cultural & Related Services,104,Supplies and Services,504,Equipment,5023,Revenue,23.STATIONERY
2015-05-14,1050582,119.40,SUPPLIES TEAM,372378,"Children, Young People & Learning",Children's & Education Services,103,Supplies and Services,504,"Printing, Stationery and General Office Expenses",5026,Revenue,23.STATIONERY
2015-05-14,1050582,137.60,SUPPLIES TEAM,372378,"Children, Young People & Learning",Children's & Education Services,103,Supplies and Services,504,Communications & Computing,5028,Revenue,23.STATIONERY
2015-05-14,1050582,137.60,SUPPLIES TEAM,372378,"Children, Young People & Learning",Children's & Education Services,103,Supplies and Services,504,Communications & Computing,5028,Revenue,23.STATIONERY
2015-05-14,1050582,137.60,SUPPLIES TEAM,372378,"Children, Young People & Learning",Children's & Education Services,103,Supplies and Services,504,Communications & Computing,5028,Revenue,23.STATIONERY
2015-05-14,1050582,154.88,SUPPLIES TEAM,372378,Environment & Leisure,Cultural & Related Services,104,Supplies and Services,504,"Printing, Stationery and General Office Expenses",5026,Revenue,23.STATIONERY
2015-05-14,1050582,176.92,SUPPLIES TEAM,372378,"Children, Young People & Learning",Children's & Education Services,103,Supplies and Services,504,Communications & Computing,5028,Revenue,23.STATIONERY
2015-05-14,1050582,263.44,SUPPLIES TEAM,372378,Environment & Leisure,Cultural & Related Services,104,Supplies and Services,504,Equipment,5023,Revenue,23.STATIONERY
2015-05-14,1050583,10.35,FLYING PENGUIN ENTERPRISES LTD,387872,Environment & Leisure,Unallocated,N/A,Transport,503,Direct Transport Costs,5016,Revenue,28.VEHICLE PARTS
2015-05-14,1050583,10.68,FLYING PENGUIN ENTERPRISES LTD,387872,Environment & Leisure,Unallocated,N/A,Transport,503,Direct Transport Costs,5016,Revenue,28.VEHICLE PARTS
2015-05-14,1050583,10.89,FLYING PENGUIN ENTERPRISES LTD,387872,Environment & Leisure,Unallocated,N/A,Transport,503,Direct Transport Costs,5016,Revenue,28.VEHICLE PARTS
2015-05-14,1050583,12.38,FLYING PENGUIN ENTERPRISES LTD,387872,Environment & Leisure,Unallocated,N/A,Transport,503,Direct Transport Costs,5016,Revenue,28.VEHICLE PARTS
2015-05-14,1050583,15.65,FLYING PENGUIN ENTERPRISES LTD,387872,Environment & Leisure,Unallocated,N/A,Transport,503,Direct Transport Costs,5016,Revenue,28.VEHICLE PARTS
2015-05-14,1050583,25.50,FLYING PENGUIN ENTERPRISES LTD,387872,Environment & Leisure,Unallocated,N/A,Transport,503,Direct Transport Costs,5016,Revenue,28.VEHICLE PARTS
2015-05-14,1050583,80.00,FLYING PENGUIN ENTERPRISES LTD,387872,Environment & Leisure,Unallocated,N/A,Transport,503,Direct Transport Costs,5016,Revenue,28.VEHICLE PARTS
2015-05-14,1050583,118.19,FLYING PENGUIN ENTERPRISES LTD,387872,Environment & Leisure,Unallocated,N/A,Transport,503,Direct Transport Costs,5016,Revenue,28.VEHICLE PARTS
2015-05-14,1050583,265.55,FLYING PENGUIN ENTERPRISES LTD,387872,Environment & Leisure,Unallocated,N/A,Transport,503,Direct Transport Costs,5016,Revenue,28.VEHICLE PARTS
2015-05-14,1050586,6.44,HEATON CATERING EQUIPMENT LIMITED,328474,Commissioning & Fair Access,Children's & Education Services,103,Supplies and Services,504,Equipment,5023,Revenue,03.EQUIPMENT
2015-05-14,1050586,7.68,HEATON CATERING EQUIPMENT LIMITED,328474,Commissioning & Fair Access,Children's & Education Services,103,Supplies and Services,504,Equipment,5023,Revenue,03.EQUIPMENT
2015-05-14,1050586,9.18,HEATON CATERING EQUIPMENT LIMITED,328474,Commissioning & Fair Access,Children's & Education Services,103,Supplies and Services,504,Equipment,5023,Revenue,03.EQUIPMENT
2015-05-14,1050586,9.90,HEATON CATERING EQUIPMENT LIMITED,328474,Environment & Leisure,Adult Social Care,101,Supplies and Services,504,Equipment,5023,Revenue,03.EQUIPMENT
2015-05-14,1050586,13.80,HEATON CATERING EQUIPMENT LIMITED,328474,Commissioning & Fair Access,Children's & Education Services,103,Supplies and Services,504,Equipment,5023,Revenue,03.EQUIPMENT
2015-05-14,1050586,13.80,HEATON CATERING EQUIPMENT LIMITED,328474,Commissioning & Fair Access,Children's & Education Services,103,Supplies and Services,504,Equipment,5023,Revenue,03.EQUIPMENT
2015-05-14,1050586,24.84,HEATON CATERING EQUIPMENT LIMITED,328474,Commissioning & Fair Access,Children's & Education Services,103,Supplies and Services,504,Equipment,5023,Revenue,03.EQUIPMENT
2015-05-14,1050586,35.80,HEATON CATERING EQUIPMENT LIMITED,328474,Environment & Leisure,Adult Social Care,101,Supplies and Services,504,Equipment,5023,Revenue,03.EQUIPMENT
2015-05-14,1050586,49.32,HEATON CATERING EQUIPMENT LIMITED,328474,Environment & Leisure,Adult Social Care,101,Supplies and Services,504,Equipment,5023,Revenue,03.EQUIPMENT
2015-05-14,1050586,125.40,HEATON CATERING EQUIPMENT LIMITED,328474,Commissioning & Fair Access,Children's & Education Services,103,Supplies and Services,504,Equipment,5023,Revenue,03.EQUIPMENT
2015-05-14,1050586,195.44,HEATON CATERING EQUIPMENT LIMITED,328474,Commissioning & Fair Access,Children's & Education Services,103,Supplies and Services,504,Equipment,5023,Revenue,03.EQUIPMENT
2015-05-14,1050586,291.60,HEATON CATERING EQUIPMENT LIMITED,328474,Environment & Leisure,Adult Social Care,101,Supplies and Services,504,Equipment,5023,Revenue,03.EQUIPMENT
2015-05-14,1050586,428.00,HEATON CATERING EQUIPMENT LIMITED,328474,Environment & Leisure,Cultural & Related Services,104,Supplies and Services,504,Equipment,5023,Revenue,03.EQUIPMENT
2015-05-14,1050587,98.70,GREENLAY (GRASS MACHINERY) LTD,337595,Environment & Leisure,Environmental & Regulatory Services,105,Supplies and Services,504,Equipment,5023,Revenue,13.EQUIPMENT
2015-05-14,1050587,128.83,GREENLAY (GRASS MACHINERY) LTD,337595,Environment & Leisure,Cultural & Related Services,104,Transport,503,Direct Transport Costs,5016,Revenue,13.EQUIPMENT
2015-05-14,1050587,156.24,GREENLAY (GRASS MACHINERY) LTD,337595,Environment & Leisure,Environmental & Regulatory Services,105,Supplies and Services,504,Equipment,5023,Revenue,13.EQUIPMENT
2015-05-14,1050587,387.72,GREENLAY (GRASS MACHINERY) LTD,337595,Environment & Leisure,Cultural & Related Services,104,Transport,503,Direct Transport Costs,5016,Revenue,13.EQUIPMENT
2015-05-14,1050587,1111.79,GREENLAY (GRASS MACHINERY) LTD,337595,Environment & Leisure,Cultural & Related Services,104,Supplies and Services,504,Equipment,5023,Revenue,13.EQUIPMENT
2015-05-14,1050587,4350.00,GREENLAY (GRASS MACHINERY) LTD,337595,Environment & Leisure,Cultural & Related Services,104,Supplies and Services,504,Equipment,5023,Revenue,13.EQUIPMENT
2015-05-15,2606,776.47,HOUSING BENEFIT,299992,Finance & Commercial Services,Housing Services,108,Transfer Payments,506,Housing Benefits,5048,Revenue,00.NON INFLUENCIBLE
2015-05-15,2609,635.39,HOUSING REFUND PAYMENTS - BSS ONLY,379825,Housing Revenue Account,Housing Revenue Account,N/A,Supplies and Services,504,Miscellaneous Expenses,5034,Revenue,00.HOUSING REFUNDS
2015-05-15,2610,1298.22,HOUSING REFUND PAYMENTS - BSS ONLY,379825,Housing Revenue Account,Housing Revenue Account,N/A,Supplies and Services,504,Miscellaneous Expenses,5034,Revenue,00.HOUSING REFUNDS
2015-05-15,1050607,429.90,HOMECARE REFUNDS - BSS ONLY,384082,Housing Revenue Account,Housing Revenue Account,N/A,Supplies and Services,504,Miscellaneous Expenses,5034,Revenue,00.HOUSING REFUNDS
2015-05-15,1050609,459.98,HOMECARE REFUNDS - BSS ONLY,384082,Housing Revenue Account,Housing Revenue Account,N/A,Supplies and Services,504,Miscellaneous Expenses,5034,Revenue,00.HOUSING REFUNDS
2015-05-15,1050619,550.20,MONKSEATON COMMUNITY HIGH SCHOOL,107561,Capital,Capital,Capital,Supplies and Services,504,Equipment,5023,Capital,00.NT SCHOOLS
2015-05-15,1050619,5512.86,MONKSEATON COMMUNITY HIGH SCHOOL,107561,Capital,Capital,Capital,Capital Expenditure,Capital,Capital Expenditure,Capital,Capital,00.NT SCHOOLS
2015-05-15,1050622,834.00,WOODLAWN SCHOOL,276842,Capital,Capital,Capital,Capital Expenditure,Capital,Capital Expenditure,Capital,Capital,00.NT SCHOOLS
2015-05-15,1050626,350.00,GENERAL BACS PAYMENTS - BSS ONLY,381148,Corporate Accounting,Holding A/C,N/A,Control Accounts,N/A,Control Accounts,N/A,Revenue,00.NON INFLUENCIBLE
2015-05-15,1050629,577.00,GENERAL BACS PAYMENTS - BSS ONLY,381148,Corporate Accounting,Holding A/C,N/A,Control Accounts,N/A,Control Accounts,N/A,Revenue,00.NON INFLUENCIBLE
2015-05-15,1050644,330.00,PC WORLD BUSINESS,335616,Business & Economy,Planning Services,110,Supplies and Services,504,Communications & Computing,5028,Revenue,15.HARDWARE
2015-05-15,1050645,2500.00,HADRIAN PARK UNDER 5'S,356999,"Children, Young People & Learning",Children's & Education Services,103,Third Party Payments,505,Private Contractors,5042,Revenue,CHILDCARE
2015-05-15,1050646,966.08,AEGON - SCOTTISH EQUITABLE,389091,General Fund Financing,General Fund,N/A,Balance Sheet,Balance Sheet,Balance Sheet,Balance Sheet,Revenue,09.FINANCIAL SERVICES
2015-05-15,1050647,375.00,Redacted Personal Data,389801,Adult Social Care,Adult Social Care,101,Supplies and Services,504,Expenses,5030,Revenue,16.REAL ESTATE
2015-05-15,1050648,4272.00,SKY BUSINESS LTD,320823,Environment & Leisure,Cultural & Related Services,104,Supplies and Services,504,"Printing, Stationery and General Office Expenses",5026,Revenue,18.TV/RADIO LICENSES
2015-05-15,1050649,4000.00,LITTLE TWISTERS LTD,389759,"Children, Young People & Learning",Children's & Education Services,103,Third Party Payments,505,Private Contractors,5042,Revenue,00.GRANT
2015-05-15,1050652,1600.00,STEPHEN LLOYD TRAINING,392274,"Children, Young People & Learning",Children's & Education Services,103,Employees,501,Indirect Employee Expenses,5002,Revenue,18.CONFERENCING
2015-05-15,1050653,262.50,ROBERTSON FACILITIES MANAGEMENT,378762,Environment & Leisure,Cultural & Related Services,104,Supplies and Services,504,Equipment,5023,Revenue,02.BUILDING SERVICES
2015-05-15,1050655,912.00,PULSE FITNESS LTD,372427,Environment & Leisure,Cultural & Related Services,104,Supplies and Services,504,Equipment,5023,Revenue,06.SPORTS EQUIPMENT
2015-05-15,1050656,400.00,NEWCASTLE LAW CENTRE,392243,"Children, Young People & Learning",Children's & Education Services,103,Third Party Payments,505,Other Establishments,5041,Revenue,16.LEGAL SERVICES
2015-05-15,1050658,3839.54,AB HERITAGE LTD,392229,Housing Revenue Account,Housing Revenue Account,N/A,Supplies and Services,504,Miscellaneous Expenses,5034,Revenue,18.CONSULTANTS FEES
2015-05-15,1050658,3839.54,AB HERITAGE LTD,392229,Housing Revenue Account,Housing Revenue Account,N/A,Supplies and Services,504,Miscellaneous Expenses,5034,Revenue,18.CONSULTANTS FEES
2015-05-15,1050658,3839.54,AB HERITAGE LTD,392229,Housing Revenue Account,Housing Revenue Account,N/A,Supplies and Services,504,Miscellaneous Expenses,5034,Revenue,18.CONSULTANTS FEES
2015-05-15,1050660,480.00,Redacted Personal Data,392159,Environment & Leisure,Cultural & Related Services,104,Supplies and Services,504,Expenses,5030,Revenue,00.NON INFLUENCIBLE
2015-05-15,1050663,1421.63,IXION HOLDINGS LTD,388159,Business & Economy,Planning Services,110,Third Party Payments,505,Private Contractors,5042,Revenue,18.TRAINING
2015-05-15,1050664,1000.00,LEIGH'S NURSERIES,391513,"Children, Young People & Learning",Children's & Education Services,103,Third Party Payments,505,Private Contractors,5042,Revenue,00.NON INFLUENCIBLE
2015-05-15,1050666,1500.00,ZONE 4 KIDS AT WHITLEY LODGE,391817,"Children, Young People & Learning",Children's & Education Services,103,Third Party Payments,505,Private Contractors,5042,Revenue,00.GRANT
2015-05-15,1050668,467.28,BALFOUR BEATTY WORKPLACE LIMITED,389026,Finance & Commercial Services,Central Services,102,Supplies and Services,504,Expenses,5030,Revenue,02.BUILDING SERVICES
2015-05-15,1050668,5411.00,BALFOUR BEATTY WORKPLACE LIMITED,389026,Finance & Commercial Services,Central Services,102,Third Party Payments,505,Private Contractors,5042,Revenue,02.BUILDING SERVICES
2015-05-15,1050668,6772.50,BALFOUR BEATTY WORKPLACE LIMITED,389026,Finance & Commercial Services,Central Services,102,Third Party Payments,505,Private Contractors,5042,Revenue,02.BUILDING SERVICES
2015-05-15,1050668,13013.00,BALFOUR BEATTY WORKPLACE LIMITED,389026,Capital,Capital,Capital,Supplies and Services,504,Communications & Computing,5028,Capital,02.BUILDING SERVICES
2015-05-15,1050668,30740.83,BALFOUR BEATTY WORKPLACE LIMITED,389026,Finance & Commercial Services,Central Services,102,Third Party Payments,505,Private Contractors,5042,Revenue,02.BUILDING SERVICES
2015-05-15,1050669,2250.00,STACY HALL ASSOCIATES,391695,Chief Executive Office,Central Services,102,Supplies and Services,504,"Printing, Stationery and General Office Expenses",5026,Revenue,18.CONSULTANTS FEES
2015-05-15,1050670,500.00,DUDLEY PRE SCHOOL,391686,"Children, Young People & Learning",Children's & Education Services,103,Third Party Payments,505,Private Contractors,5042,Revenue,00.GRANT
