Strgrpcc(T),Cipfsubj(T),Cipfsubs(T),TransNo,Seq no,Period,Supplier ID(T),Amount,Updated,
Corporate Resources,Supplies and Services,"Licenses, Housing, Fees",44023709,0,201810,QUALTEX UK (NORTH EAST) LTD,687.67,2019-01-17,
Corporate Resources,Supplies and Services,"Furn, Equip & Mats",41241434,1,201810,ALLIANCE DISPOSABLES LTD,572.89,2019-01-11,
Corporate Resources,Supplies and Services,"Furn, Equip & Mats",41241441,1,201810,JBL SERVICES LTD,862,2019-01-11,
Corporate Resources,Supplies and Services,"Furn, Equip & Mats",44020557,0,201810,DANDY EVENTS LTD,1053.30,2019-01-28,
Corporate Resources,Supplies and Services,"Furn, Equip & Mats",44020557,2,201810,DANDY EVENTS LTD,40,2019-01-28,
Corporate Resources,Supplies and Services,Catering & Provisions,41241196,1,201810,ORIGINAL BAKEHOUSE,1576.75,2019-01-08,
Corporate Resources,Supplies and Services,Catering & Provisions,41241544,1,201810,ADELIE FOODS LIMITED,549.2,2019-01-11,
Corporate Resources,Supplies and Services,Catering & Provisions,41241715,1,201810,BUNZL CATERING SUPPLIES,1135.27,2019-01-16,
Corporate Resources,Supplies and Services,Catering & Provisions,41241852,1,201810,ADELIE FOODS LIMITED,525.08,2019-01-16,
Corporate Resources,Supplies and Services,Catering & Provisions,60176117,0,201810,BATLEYS LTD,583.46,2019-01-03,
Corporate Resources,Supplies and Services,Catering & Provisions,60176117,1,201810,BATLEYS LTD,320.63,2019-01-03,
Corporate Resources,Supplies and Services,Catering & Provisions,60176201,1,201810,BATLEYS LTD,107.4,2019-01-08,
Corporate Resources,Supplies and Services,Catering & Provisions,60176201,2,201810,BATLEYS LTD,507.79,2019-01-08,
Corporate Resources,Supplies and Services,Catering & Provisions,60176208,0,201810,HOPWELLS LTD,390.79,2019-01-08,
Corporate Resources,Supplies and Services,Catering & Provisions,60176208,1,201810,HOPWELLS LTD,53.22,2019-01-08,
Corporate Resources,Supplies and Services,Catering & Provisions,60176208,3,201810,HOPWELLS LTD,2.59,2019-01-08,
Corporate Resources,Supplies and Services,Catering & Provisions,60176451,1,201810,BATLEYS LTD,530.85,2019-01-17,
Corporate Resources,Supplies and Services,Catering & Provisions,60176451,2,201810,BATLEYS LTD,278.57,2019-01-17,
Corporate Resources,Supplies and Services,Catering & Provisions,60177404,0,201810,HOPWELLS LTD,122.49,2019-01-29,
Corporate Resources,Supplies and Services,Catering & Provisions,60177404,3,201810,HOPWELLS LTD,78.69,2019-01-29,
Corporate Resources,Supplies and Services,Catering & Provisions,60177445,1,201810,BATLEYS LTD,388.61,2019-01-29,
Corporate Resources,Supplies and Services,Catering & Provisions,60177445,2,201810,BATLEYS LTD,359.17,2019-01-29,
Corporate Resources,Supplies and Services,Catering & Provisions,60177453,1,201810,BATLEYS LTD,765.93,2019-01-29,
Corporate Resources,Supplies and Services,Catering & Provisions,60177453,2,201810,BATLEYS LTD,364.53,2019-01-29,
Corporate Resources,Supplies and Services,Catering & Provisions,60177457,0,201810,HOPWELLS LTD,385.49,2019-01-29,
Corporate Resources,Premises,Energy,41241204,1,201810,GATESHEAD ENERGY COMPANY LTD,4663.31,2019-01-07,
Corporate Resources,Premises,Energy,41241206,1,201810,GATESHEAD ENERGY COMPANY LTD,30753.75,2019-01-07,
Corporate Resources,Premises,Energy,41242537,1,201810,GATESHEAD ENERGY COMPANY LTD,28524.61,2019-01-29,
Corporate Resources,Premises,Energy,41242563,1,201810,GATESHEAD ENERGY COMPANY LTD,4885.01,2019-01-29,
Corporate Resources,Premises,Energy,41242549,1,201810,GATESHEAD ENERGY COMPANY LTD,4114.76,2019-01-29,
Corporate Resources,Premises,Energy,41242553,1,201810,GATESHEAD ENERGY COMPANY LTD,7075.38,2019-01-29,
Corporate Resources,Premises,Energy,41242556,1,201810,GATESHEAD ENERGY COMPANY LTD,6167.40,2019-01-29,
Corporate Resources,Transport,Public Transport and Taxi Fares,41241584,1,201810,MSSL (GB) LTD,837.5,2019-01-14,
Corporate Resources,Supplies and Services,"Furn, Equip & Mats",44023375,0,201810,BUNZL CLEANING & HYGIENE SUPPLIES,2733.32,2019-01-14,
Corporate Resources,Supplies and Services,Catering & Provisions,41240961,1,201810,JASPERS CORPORATE CATERING SERVICES LTD,483,2019-01-03,
Corporate Resources,Supplies and Services,Catering & Provisions,60177404,2,201810,HOPWELLS LTD,15.85,2019-01-29,
Corporate Resources,Supplies and Services,Catering & Provisions,60177457,2,201810,HOPWELLS LTD,58.87,2019-01-29,
Corporate Resources,Supplies and Services,Comms & Computing,41241044,1,201810,VIRGIN MEDIA BUSINESS,552.91,2019-01-07,
Corporate Resources,Third Party Payments,Third Party Payments,44022168,0,201810,REAY SECURITY LTD,508.5,2019-01-07,
Corporate Resources,Third Party Payments,Third Party Payments,44022169,0,201810,REAY SECURITY LTD,1367.30,2019-01-07,
Corporate Resources,Third Party Payments,Third Party Payments,44022171,0,201810,REAY SECURITY LTD,1401.20,2019-01-07,
Corporate Resources,Third Party Payments,Third Party Payments,44022910,0,201810,REAY SECURITY LTD,508.5,2019-01-09,
Corporate Resources,Third Party Payments,Third Party Payments,44022911,0,201810,REAY SECURITY LTD,1367.30,2019-01-09,
Corporate Resources,Third Party Payments,Third Party Payments,44022912,0,201810,REAY SECURITY LTD,1401.20,2019-01-09,
Corporate Resources,Third Party Payments,Third Party Payments,44024179,0,201810,REAY SECURITY LTD,1401.20,2019-01-21,
Corporate Resources,Third Party Payments,Third Party Payments,44024180,0,201810,REAY SECURITY LTD,1367.30,2019-01-21,
Corporate Resources,Third Party Payments,Third Party Payments,44024181,0,201810,REAY SECURITY LTD,508.5,2019-01-21,
Corporate Resources,Third Party Payments,Third Party Payments,44024294,0,201810,REAY SECURITY LTD,508.5,2019-01-24,
Corporate Resources,Third Party Payments,Third Party Payments,44024296,0,201810,REAY SECURITY LTD,1367.30,2019-01-24,
Corporate Resources,Third Party Payments,Third Party Payments,44024297,0,201810,REAY SECURITY LTD,1401.20,2019-01-24,
Communities & Environment,Premises,Energy,41240632,3,201810,NORTHERN POWERGRID(NORTH-EAST)LTD,513.38,2019-01-11,
Communities & Environment,Premises,Energy,41242040,1,201810,NORTHERN POWERGRID(NORTH-EAST)LTD,513.38,2019-01-23,
Communities & Environment,Premises,Energy,41242534,2,201810,NORTHERN POWERGRID(NORTH-EAST)LTD,1540.14,2019-01-25,
Communities & Environment,Premises,Energy,41241248,1,201810,NPOWER,1446.84,2019-01-18,
Communities & Environment,Premises,Energy,41241266,1,201810,NPOWER,7379.50,2019-01-10,
Communities & Environment,Premises,Energy,41241901,1,201810,NPOWER,775.74,2019-01-15,
Communities & Environment,Premises,Energy,41242250,1,201810,NPOWER,1019.46,2019-01-23,
Communities & Environment,Premises,Energy,41242254,1,201810,NPOWER,534.73,2019-01-23,
Communities & Environment,Premises,Energy,41242268,1,201810,NPOWER,531.81,2019-01-23,
Corporate Resources,Premises,Rep & Maint,41240256,1,201810,CHUBB FIRE & SECURITY LIMITED,1744.90,2019-01-09,
Corporate Resources,Premises,Rep & Maint,41240257,1,201810,CHUBB FIRE & SECURITY LIMITED,488.8,2019-01-09,
Corporate Resources,Supplies and Services,Other Running Costs,41241071,1,201810,FACULTATIEVE TECHNOLOGIES LTD,421.95,2019-01-09,
Corporate Resources,Supplies and Services,Other Running Costs,41241484,1,201810,OTIS LTD,2123.54,2019-01-14,
Corporate Resources,Supplies and Services,Other Running Costs,41241587,1,201810,FACULTATIEVE TECHNOLOGIES LTD,4343.44,2019-01-24,
Corporate Resources,Supplies and Services,Other Running Costs,44021010,0,201810,COOL BREEZE LTD,6408.00,2019-01-25,
Corporate Resources,Supplies and Services,Other Running Costs,44024111,0,201810,DURHAM COUNTY COUNCIL,426,2019-01-21,
Communities & Environment,Premises,Energy,41241207,1,201810,GATESHEAD ENERGY COMPANY LTD,4058.97,2019-01-07,
Communities & Environment,Supplies and Services,"Furn, Equip & Mats",44022433,0,201810,F S G  ENGINEERING LTD,2400.00,2019-01-03,
Communities & Environment,Supplies and Services,"Furn, Equip & Mats",44025115,2,201810,BLUEBELL AUTOMOTIVE,61.2,2019-01-28,
Communities & Environment,Supplies and Services,"Licenses, Housing, Fees",41239177,1,201810,PPL PRS LTD,446.27,2019-01-08,
Communities & Environment,Employees,Indirect Employee Expenses,44022855,0,201810,THE EMBALMING ACADEMY,600,2019-01-14,
Communities & Environment,Employees,Indirect Employee Expenses,44025234,0,201810,FENWICK TRAINING SERVICES,440,2019-01-28,
Communities & Environment,Employees,Indirect Employee Expenses,44025237,0,201810,FENWICK TRAINING SERVICES,440,2019-01-28,
Communities & Environment,Supplies and Services,"Licenses, Housing, Fees",44024977,0,201810,NEW ROW FARM NURSERIES,480,2019-01-28,
Communities & Environment,Supplies and Services,"Licenses, Housing, Fees",44024977,1,201810,NEW ROW FARM NURSERIES,24,2019-01-28,
Communities & Environment,Premises,Energy,41241072,1,201810,FACULTATIEVE TECHNOLOGIES LTD,611.67,2019-01-14,
Communities & Environment,Supplies and Services,"Licenses, Housing, Fees",44022617,0,201810,FED. OF BURIAL & CREMATION AUTHORITIES,1050.00,2019-01-07,
Communities & Environment,Supplies and Services,"Licenses, Housing, Fees",44022868,0,201810,REDACTED - Personal Information,2603.90,2019-01-09,
Communities & Environment,Supplies and Services,"Licenses, Housing, Fees",44024032,0,201810,HILTON CABINET CO LTD,1227.34,2019-01-18,
Communities & Environment,Supplies and Services,"Licenses, Housing, Fees",44024033,0,201810,HILTON CABINET CO LTD,991.62,2019-01-18,
Communities & Environment,Supplies and Services,Miscellaneous Supplies,44023718,0,201810,SUEZ RECYCLING AND RECOVERY UK LTD,2002.65,2019-01-16,
Communities & Environment,Third Party Payments,Third Party Payments,44023888,0,201810,GREENTECH RECYCLING,2437.63,2019-01-17,
Communities & Environment,Third Party Payments,Third Party Payments,44023085,0,201810,SUEZ RECYCLING AND RECOVERY UK LTD,26096.70,2019-01-17,
Communities & Environment,Third Party Payments,Third Party Payments,44023084,0,201810,SUEZ RECYCLING AND RECOVERY UK LTD,1000.00,2019-01-10,
Communities & Environment,Third Party Payments,Third Party Payments,44023083,0,201810,SUEZ RECYCLING AND RECOVERY UK LTD,28510.40,2019-01-10,
Communities & Environment,Premises,Water,41241271,1,201810,NWG BUSINESS T/A WAVE,33.13,2019-01-08,
Communities & Environment,Premises,Water,41241271,2,201810,NWG BUSINESS T/A WAVE,1572.37,2019-01-08,
Communities & Environment,Transport,Vehicles and Plant,41242159,1,201810,GEORGE VARDY LTD,6751.68,2019-01-28,
Communities & Environment,Supplies and Services,"Furn, Equip & Mats",44022864,0,201810,ICL UK (SALES) LTD,10190.40,2019-01-28,
Communities & Environment,Supplies and Services,"Furn, Equip & Mats",44022865,0,201810,ICL UK (SALES) LTD,4248.00,2019-01-28,
Communities & Environment,Supplies and Services,"Furn, Equip & Mats",44022866,0,201810,ICL UK (SALES) LTD,5982.60,2019-01-28,
Communities & Environment,Supplies and Services,"Furn, Equip & Mats",44022867,0,201810,ICL UK (SALES) LTD,11809.80,2019-01-28,
Communities & Environment,Supplies and Services,"Furn, Equip & Mats",44022957,0,201810,ICL UK (SALES) LTD,12794.40,2019-01-16,
Communities & Environment,Supplies and Services,"Furn, Equip & Mats",44022962,0,201810,ICL UK (SALES) LTD,10204.20,2019-01-28,
Communities & Environment,Supplies and Services,"Furn, Equip & Mats",44022978,1,201810,ICL UK (SALES) LTD,10197.60,2019-01-28,
Communities & Environment,Supplies and Services,"Furn, Equip & Mats",44022981,0,201810,ICL UK (SALES) LTD,13597.20,2019-01-28,
Communities & Environment,Supplies and Services,"Furn, Equip & Mats",44022985,0,201810,ICL UK (SALES) LTD,10929.00,2019-01-28,
Communities & Environment,Supplies and Services,"Furn, Equip & Mats",44022990,0,201810,ICL UK (SALES) LTD,7716.00,2019-01-28,
Communities & Environment,Supplies and Services,"Furn, Equip & Mats",44022991,0,201810,ICL UK (SALES) LTD,6837.60,2019-01-28,
Communities & Environment,Supplies and Services,"Licenses, Housing, Fees",44022601,0,201810,GEORGE VARDY LTD,15552.65,2019-01-07,
Communities & Environment,Supplies and Services,"Furn, Equip & Mats",44024587,0,201810,TRAFALGAR CLEANING EQUIPMENT LTD,424.49,2019-01-24,
Communities & Environment,Premises,Ground Maint,44024998,0,201810,WOOD GROUP INDUSTRIAL SERVICES LTD,826.75,2019-01-31,
Communities & Environment,Supplies and Services,"Furn, Equip & Mats",41242075,1,201810,DAWSON RENTALS SWEEPERS,2042.27,2019-01-28,
Communities & Environment,Supplies and Services,"Furn, Equip & Mats",41242076,1,201810,DAWSON RENTALS SWEEPERS,2042.27,2019-01-28,
Communities & Environment,Supplies and Services,"Furn, Equip & Mats",41242078,1,201810,DAWSON RENTALS SWEEPERS,2042.27,2019-01-28,
Communities & Environment,Supplies and Services,"Furn, Equip & Mats",41242080,1,201810,DAWSON RENTALS SWEEPERS,2585.42,2019-01-28,
Communities & Environment,Supplies and Services,"Furn, Equip & Mats",41242083,1,201810,DAWSON RENTALS SWEEPERS,1716.37,2019-01-28,
Communities & Environment,Supplies and Services,"Furn, Equip & Mats",41242085,1,201810,DAWSON RENTALS SWEEPERS,2042.27,2019-01-28,
Communities & Environment,Premises,Water,41241201,2,201810,NORTHUMBRIAN WATER,21.64,2019-01-16,
Communities & Environment,Premises,Ground Maint,44023408,0,201810,UNSTUMPABLE TREE SERVICES,1900.00,2019-01-18,
Communities & Environment,Supplies and Services,"Furn, Equip & Mats",44022941,1,201810,GUSTHARTS LTD,1889.60,2019-01-09,
Communities & Environment,Premises,Rep & Maint,44020965,0,201810,ATKINS LTD,2493.00,2019-01-07,
Communities & Environment,Premises,Energy,41241248,4,201810,NPOWER,324.99,2019-01-18,
Communities & Environment,Premises,Cleaning,41242764,1,201810,WOOD GROUP INDUSTRIAL SERVICES LTD,4500.00,2019-01-31,
Communities & Environment,Supplies and Services,"Furn, Equip & Mats",44024279,0,201810,KEEP BRITAIN TIDY,485,2019-01-22,
Communities & Environment,Supplies and Services,"Furn, Equip & Mats",44024278,0,201810,KEEP BRITAIN TIDY,522,2019-01-22,
Communities & Environment,Supplies and Services,"Furn, Equip & Mats",44024501,0,201810,NORTH EAST CHEMICALS LTD,2568.00,2019-01-23,
Communities & Environment,Premises,Rep & Maint,44022175,0,201810,AQUATIC SOLUTIONS UK,4044.00,2019-01-02,
Communities & Environment,Supplies and Services,Other Running Costs,44024994,0,201810,A J GUTHRIE & SON,1365.00,2019-01-29,
Corporate Resources,Employees,Indirect Employee Expenses,148029943,1,201810,HIGHFIELD AWARDING BODY FOR COMPLIANCE LTD,480,2019-01-21,
Corporate Resources,Employees,Indirect Employee Expenses,148029914,1,201810,DDH PSYCHOLOGICAL SOLUTIONS LTD,735,2019-01-17,
Corporate Resources,Supplies and Services,"Furn, Equip & Mats",41240918,1,201810,JBL SERVICES LTD,1917.00,2019-01-07,
Corporate Resources,Supplies and Services,"Furn, Equip & Mats",41242273,1,201810,JBL SERVICES LTD,910,2019-01-24,
Corporate Resources,Supplies and Services,Other Running Costs,41241508,1,201810,SUNDERLAND CITY COUNCIL,3502.50,2019-01-11,
Corporate Resources,Supplies and Services,"Furn, Equip & Mats",44019860,1,201810,NISBETS,598.99,2019-01-08,
Corporate Resources,Supplies and Services,"Furn, Equip & Mats",44022384,0,201810,AIREDALE  CATERING EQUIPMENT LTD,1465.00,2019-01-07,
Corporate Resources,Supplies and Services,"Furn, Equip & Mats",44023379,0,201810,AIREDALE  CATERING EQUIPMENT LTD,2444.00,2019-01-21,
Corporate Resources,Supplies and Services,"Furn, Equip & Mats",44024324,0,201810,AIREDALE  CATERING EQUIPMENT LTD,6122.00,2019-01-22,
Corporate Resources,Supplies and Services,"Furn, Equip & Mats",60176249,1,201810,BUNZL CLEANING & HYGIENE SUPPLIES,548.96,2019-01-11,
Corporate Resources,Supplies and Services,Catering & Provisions,60176026,0,201810,HOPWELLS LTD,192.92,2019-01-02,
Corporate Resources,Supplies and Services,Catering & Provisions,60176026,1,201810,HOPWELLS LTD,51.48,2019-01-02,
Corporate Resources,Supplies and Services,Catering & Provisions,60176026,2,201810,HOPWELLS LTD,241.42,2019-01-02,
Corporate Resources,Supplies and Services,Catering & Provisions,60176026,3,201810,HOPWELLS LTD,194.29,2019-01-02,
Corporate Resources,Supplies and Services,Catering & Provisions,60176026,4,201810,HOPWELLS LTD,4.3,2019-01-02,
Corporate Resources,Supplies and Services,Catering & Provisions,60176026,5,201810,HOPWELLS LTD,209.44,2019-01-02,
Corporate Resources,Supplies and Services,Catering & Provisions,60176026,7,201810,HOPWELLS LTD,128.14,2019-01-02,
Corporate Resources,Supplies and Services,Catering & Provisions,60176026,8,201810,HOPWELLS LTD,48.52,2019-01-02,
Corporate Resources,Supplies and Services,Catering & Provisions,60176026,9,201810,HOPWELLS LTD,250.52,2019-01-02,
Corporate Resources,Supplies and Services,Catering & Provisions,60176026,10,201810,HOPWELLS LTD,606.19,2019-01-02,
Corporate Resources,Supplies and Services,Catering & Provisions,60176026,11,201810,HOPWELLS LTD,175.33,2019-01-02,
Corporate Resources,Supplies and Services,Catering & Provisions,60176026,12,201810,HOPWELLS LTD,128.66,2019-01-02,
Corporate Resources,Supplies and Services,Catering & Provisions,60176026,13,201810,HOPWELLS LTD,210.04,2019-01-02,
Corporate Resources,Supplies and Services,Catering & Provisions,60176026,14,201810,HOPWELLS LTD,247.36,2019-01-02,
Corporate Resources,Supplies and Services,Catering & Provisions,60176026,15,201810,HOPWELLS LTD,133.28,2019-01-02,
Corporate Resources,Supplies and Services,Catering & Provisions,60176026,16,201810,HOPWELLS LTD,301.57,2019-01-02,
Corporate Resources,Supplies and Services,Catering & Provisions,60176026,17,201810,HOPWELLS LTD,155.82,2019-01-02,
Corporate Resources,Supplies and Services,Catering & Provisions,60176026,18,201810,HOPWELLS LTD,107.29,2019-01-02,
Corporate Resources,Supplies and Services,Catering & Provisions,60176026,19,201810,HOPWELLS LTD,389.94,2019-01-02,
Corporate Resources,Supplies and Services,Catering & Provisions,60176026,20,201810,HOPWELLS LTD,245.07,2019-01-02,
Corporate Resources,Supplies and Services,Catering & Provisions,60176026,21,201810,HOPWELLS LTD,217.57,2019-01-02,
Corporate Resources,Supplies and Services,Catering & Provisions,60176026,22,201810,HOPWELLS LTD,178.62,2019-01-02,
Corporate Resources,Supplies and Services,Catering & Provisions,60176026,23,201810,HOPWELLS LTD,228.28,2019-01-02,
Corporate Resources,Supplies and Services,Catering & Provisions,60176026,24,201810,HOPWELLS LTD,79.36,2019-01-02,
