Strategic Group,Spend Level,Spend Level2,TransNo,Seq No,Period,Supplier id(T),Amount,Updated
Community Based Services,Third Party Payments,Third Party Payments,60020137,280,201012,ANCHOR TRUST,6880.00,2011-03-30
Community Based Services,Third Party Payments,Third Party Payments,60020137,281,201012,ANCHOR TRUST,1720.00,2011-03-30
Community Based Services,Third Party Payments,Third Party Payments,60020137,282,201012,ANCHOR TRUST,6880.00,2011-03-30
Community Based Services,Third Party Payments,Third Party Payments,60020137,287,201012,KENSINGTON HOUSE,1834.40,2011-03-30
Community Based Services,Third Party Payments,Third Party Payments,60020137,290,201012,SOUTHERN CROSS HEALTHCARE,1696.00,2011-03-30
Community Based Services,Third Party Payments,Third Party Payments,60020137,291,201012,SOUTHERN CROSS HEALTHCARE,1696.00,2011-03-30
Community Based Services,Third Party Payments,Third Party Payments,60020137,306,201012,ASPIRE DESIGN AND BUILD LIMITED,1660.00,2011-03-30
Community Based Services,Third Party Payments,Third Party Payments,60020137,308,201012,FOUR SEASONS HEALTHCARE LTD,3296.00,2011-03-30
Community Based Services,Third Party Payments,Third Party Payments,60020137,309,201012,FOUR SEASONS HEALTHCARE LTD,4944.00,2011-03-30
Community Based Services,Third Party Payments,Third Party Payments,60020137,311,201012,FOUR SEASONS HEALTHCARE LTD,8240.00,2011-03-30
Community Based Services,Third Party Payments,Third Party Payments,60020137,321,201012,FOUR SEASONS HEALTHCARE LTD,3531.43,2011-03-30
Community Based Services,Third Party Payments,Third Party Payments,60020137,324,201012,ANCHOR TRUST,6880.00,2011-03-30
Community Based Services,Third Party Payments,Third Party Payments,60020137,336,201012,ANCHOR TRUST,3440.00,2011-03-30
Community Based Services,Third Party Payments,Third Party Payments,60020137,337,201012,ANCHOR TRUST,5958.58,2011-03-30
Community Based Services,Third Party Payments,Third Party Payments,60020137,338,201012,ANCHOR TRUST,1720.00,2011-03-30
Community Based Services,Third Party Payments,Third Party Payments,60020137,343,201012,BARCHESTER HEALTHCARE,6882.86,2011-03-30
Community Based Services,Third Party Payments,Third Party Payments,60020137,350,201012,ANCHOR TRUST,6880.00,2011-03-30
Community Based Services,Third Party Payments,Third Party Payments,60020137,353,201012,BARCHESTER HEALTHCARE,7008.00,2011-03-30
Community Based Services,Third Party Payments,Third Party Payments,60020137,354,201012,BARCHESTER HEALTHCARE,5318.57,2011-03-30
Community Based Services,Third Party Payments,Third Party Payments,60020137,355,201012,BARCHESTER HEALTHCARE,625.71,2011-03-30
Community Based Services,Third Party Payments,Third Party Payments,60020137,358,201012,ANCHOR TRUST,6880.00,2011-03-30
Community Based Services,Third Party Payments,Third Party Payments,60020137,362,201012,ANCHOR TRUST,6880.00,2011-03-30
Community Based Services,Third Party Payments,Third Party Payments,60020137,363,201012,ANCHOR TRUST,6880.00,2011-03-30
Community Based Services,Third Party Payments,Third Party Payments,60020137,364,201012,ANCHOR TRUST,1720.00,2011-03-30
Community Based Services,Third Party Payments,Third Party Payments,60020137,365,201012,WESTMINSTER HEALTH CARE LTD,1648.00,2011-03-30
Community Based Services,Third Party Payments,Third Party Payments,60020137,376,201012,ANCHOR TRUST,2334.28,2011-03-30
Community Based Services,Third Party Payments,Third Party Payments,60020137,392,201012,SOUTHERNCROSS HEALTHCARE,1720.00,2011-03-30
Community Based Services,Third Party Payments,Third Party Payments,60020137,393,201012,SOUTHERNCROSS HEALTHCARE,1720.00,2011-03-30
Community Based Services,Third Party Payments,Third Party Payments,60020137,394,201012,SOUTHERNCROSS HEALTHCARE,1720.00,2011-03-30
Community Based Services,Third Party Payments,Third Party Payments,60020137,403,201012,SOUTHERNCROSS HEALTHCARE,10320.00,2011-03-30
Community Based Services,Third Party Payments,Third Party Payments,60020137,414,201012,SOUTHERNCROSS HEALTHCARE,1720.00,2011-03-30
Community Based Services,Third Party Payments,Third Party Payments,60020137,420,201012,SOUTHERNCROSS HEALTHCARE,312.86,2011-03-30
Community Based Services,Third Party Payments,Third Party Payments,60020137,433,201012,VALLEY VIEW RESIDENTIAL HOME,2334.29,2011-03-30
Community Based Services,Third Party Payments,Third Party Payments,60020137,435,201012,SOUTHERNCROSS HEALTHCARE,7633.71,2011-03-30
Community Based Services,Third Party Payments,Third Party Payments,60020137,444,201012,SOUTHERNCROSS HEALTHCARE,1752.00,2011-03-30
Community Based Services,Third Party Payments,Third Party Payments,60020137,451,201012,SOUTHERNCROSS HEALTHCARE,1720.00,2011-03-30
Community Based Services,Third Party Payments,Third Party Payments,60020137,473,201012,GLCC LTD - HILLSIDE GRANGE,4944.00,2011-03-30
Community Based Services,Third Party Payments,Third Party Payments,60020137,474,201012,GLCC LTD - HILLSIDE GRANGE,11536.00,2011-03-30
Community Based Services,Third Party Payments,Third Party Payments,60020137,477,201012,GLCC LTD - HILLSIDE GRANGE,8240.00,2011-03-30
Community Based Services,Third Party Payments,Third Party Payments,60020137,481,201012,TYNEVIEW NURSING HOME,1720.00,2011-03-30
Community Based Services,Third Party Payments,Third Party Payments,60020137,483,201012,TYNEVIEW NURSING HOME,1720.00,2011-03-30
Community Based Services,Third Party Payments,Third Party Payments,60020137,502,201012,R.M.B.I.,1778.40,2011-03-30
Community Based Services,Third Party Payments,Third Party Payments,60020137,513,201012,NEWLIFE CARE SERVICES,4829.68,2011-03-30
Community Based Services,Third Party Payments,Third Party Payments,60020137,521,201012,BRIDGE CARE RESIDENTIAL LTD,1660.00,2011-03-30
Community Based Services,Third Party Payments,Third Party Payments,60020137,522,201012,EPWORTH RESIDENTIAL HOME,1660.00,2011-03-30
Community Based Services,Third Party Payments,Third Party Payments,60020137,525,201012,BRIDGE CARE RESIDENTIAL LTD,1660.00,2011-03-30
Community Based Services,Third Party Payments,Third Party Payments,60020137,527,201012,BRIDGE CARE RESIDENTIAL LTD,1660.00,2011-03-30
Community Based Services,Third Party Payments,Third Party Payments,60020137,533,201012,FELL HOUSE,1660.00,2011-03-30
Community Based Services,Third Party Payments,Third Party Payments,60020137,536,201012,FELL HOUSE,5395.00,2011-03-30
Community Based Services,Third Party Payments,Third Party Payments,60020137,537,201012,FELL HOUSE,1660.00,2011-03-30
Community Based Services,Third Party Payments,Third Party Payments,60020137,547,201012,KIDSLEY GRANGE,1660.00,2011-03-30
Community Based Services,Third Party Payments,Third Party Payments,60020137,553,201012,DERWENT CARE HOME,5396.52,2011-03-30
Community Based Services,Third Party Payments,Third Party Payments,60020137,556,201012,DERWENT CARE HOME,1798.84,2011-03-30
Community Based Services,Third Party Payments,Third Party Payments,60020137,570,201012,PERCY HEDLEY CENTRE,5016.92,2011-03-30
Community Based Services,Third Party Payments,Third Party Payments,60020137,574,201012,REDACTED - Personal Information,1612.00,2011-03-30
Community Based Services,Third Party Payments,Third Party Payments,60020137,578,201012,FOXTON COURT,1824.08,2011-03-30
Community Based Services,Third Party Payments,Third Party Payments,60020137,587,201012,SERVICE TO THE AGED LIMITED,3600.00,2011-03-30
Community Based Services,Third Party Payments,Third Party Payments,60020137,588,201012,SOUTHERN CROSS HEALTHCARE,1660.00,2011-03-30
Community Based Services,Third Party Payments,Third Party Payments,60020137,591,201012,AVENUE HOUSE,1680.00,2011-03-30
Community Based Services,Third Party Payments,Third Party Payments,60020137,595,201012,KENT COMMUNITY HOUSING TRUST,1979.48,2011-03-30
Community Based Services,Third Party Payments,Third Party Payments,60020137,602,201012,LAMBTON HOUSE,1744.00,2011-03-30
Community Based Services,Third Party Payments,Third Party Payments,60020137,603,201012,ANCHOR TRUST - CRANLEA,1660.00,2011-03-30
Community Based Services,Third Party Payments,Third Party Payments,60020137,606,201012,"ST JOSEPH'S, SISTERS OF THE POOR",1660.00,2011-03-30
Community Based Services,Third Party Payments,Third Party Payments,60020137,621,201012,MANOR CARE HOME GROUP,1556.00,2011-03-30
Community Based Services,Third Party Payments,Third Party Payments,60020137,624,201012,BEENSTOCK HOME MENANGEMENT LTD,1792.00,2011-03-30
Community Based Services,Third Party Payments,Third Party Payments,60020137,626,201012,DERWENT CARE HOME,321.22,2011-03-30
Community Based Services,Third Party Payments,Third Party Payments,60020137,637,201012,ST MARY'S CONVENT,1656.68,2011-03-30
Community Based Services,Third Party Payments,Third Party Payments,60020137,640,201012,WINDSOR NURSING HOME,1756.00,2011-03-30
Community Based Services,Third Party Payments,Third Party Payments,60020137,651,201012,SHOTLEY PARK HE LTD,1660.00,2011-03-30
Community Based Services,Third Party Payments,Third Party Payments,60020137,658,201012,LEAZES HALL,3320.00,2011-03-30
Community Based Services,Third Party Payments,Third Party Payments,60020137,662,201012,LEAZES HALL,1660.00,2011-03-30
Community Based Services,Third Party Payments,Third Party Payments,60020137,664,201012,LEAZES HALL,1660.00,2011-03-30
Community Based Services,Third Party Payments,Third Party Payments,60020137,677,201012,HARTFORD COURT,1799.60,2011-03-30
Community Based Services,Third Party Payments,Third Party Payments,60020137,679,201012,EUROPEAN CARE ENGLAND LTD T/A PICKERING LODGE,1660.00,2011-03-30
Community Based Services,Third Party Payments,Third Party Payments,60020137,682,201012,ALBANY HOUSE,3216.86,2011-03-30
Community Based Services,Third Party Payments,Third Party Payments,60020137,691,201012,EUROPEAN CARE ENGLAND LTD T/A PICKERING LODGE,1660.00,2011-03-30
Community Based Services,Third Party Payments,Third Party Payments,60020137,695,201012,ROSEWOOD VILLA,1572.00,2011-03-30
Community Based Services,Third Party Payments,Third Party Payments,60020137,700,201012,CRYSTAL COURT,14142.86,2011-03-30
Community Based Services,Third Party Payments,Third Party Payments,60020137,704,201012,TAMARIS (ENGLAND) LTD,1726.40,2011-03-30
Community Based Services,Third Party Payments,Third Party Payments,60020137,708,201012,TAMARIS (ENGLAND) LTD,1726.40,2011-03-30
Community Based Services,Income: Customer and Client Receipts,Customer & Client Receipts,60020137,713,201012,FOUR SEASONS HEALTHCARE LTD,1144.00,2011-03-30
Community Based Services,Income: Customer and Client Receipts,Customer & Client Receipts,60020137,716,201012,FOUR SEASONS HEALTHCARE LTD,1050.40,2011-03-30
Community Based Services,Income: Customer and Client Receipts,Customer & Client Receipts,60020137,720,201012,FOUR SEASONS HEALTHCARE LTD,2218.60,2011-03-30
Community Based Services,Income: Customer and Client Receipts,Customer & Client Receipts,60020137,722,201012,FOUR SEASONS HEALTHCARE LTD,441.20,2011-03-30
Community Based Services,Income: Customer and Client Receipts,Customer & Client Receipts,60020137,747,201012,R.M.B.I.,600.08,2011-03-30
Community Based Services,Income: Customer and Client Receipts,Customer & Client Receipts,60020137,751,201012,BEENSTOCK HOME MENANGEMENT LTD,566.80,2011-03-30
Community Based Services,Income: Customer and Client Receipts,Customer & Client Receipts,60020137,766,201012,LEAZES HALL,511.88,2011-03-30
Community Based Services,Income: Customer and Client Receipts,Customer & Client Receipts,60020137,769,201012,PERCY HEDLEY CENTRE,441.20,2011-03-30
Community Based Services,Income: Customer and Client Receipts,Customer & Client Receipts,60020137,776,201012,LEAZES HALL,745.76,2011-03-30
Community Based Services,Income: Customer and Client Receipts,Customer & Client Receipts,60020137,779,201012,WINDSOR NURSING HOME,489.88,2011-03-30
Community Based Services,Income: Customer and Client Receipts,Customer & Client Receipts,60020137,780,201012,LEAZES HALL,1209.32,2011-03-30
Community Based Services,Income: Customer and Client Receipts,Customer & Client Receipts,60020137,792,201012,WHICKHAM VILLA,882.40,2011-03-30
Community Based Services,Income: Customer and Client Receipts,Customer & Client Receipts,60020137,798,201012,WHICKHAM VILLA,598.77,2011-03-30
Community Based Services,Income: Customer and Client Receipts,Customer & Client Receipts,60020137,799,201012,WHICKHAM VILLA,602.56,2011-03-30
Community Based Services,Income: Customer and Client Receipts,Customer & Client Receipts,60020137,809,201012,TYNEVIEW NURSING HOME,697.56,2011-03-30
Community Based Services,Income: Customer and Client Receipts,Customer & Client Receipts,60020137,810,201012,TYNEVIEW NURSING HOME,441.20,2011-03-30
Community Based Services,Income: Customer and Client Receipts,Customer & Client Receipts,60020137,816,201012,SOUTHERN CROSS HEALTHCARE,1983.12,2011-03-30
Community Based Services,Income: Customer and Client Receipts,Customer & Client Receipts,60020137,821,201012,AVENUE HOUSE,497.80,2011-03-30
Community Based Services,Income: Customer and Client Receipts,Customer & Client Receipts,60020137,833,201012,ST MARY'S CONVENT,1156.24,2011-03-30
Community Based Services,Income: Customer and Client Receipts,Customer & Client Receipts,60020137,853,201012,VALLEY VIEW RESIDENTIAL HOME,721.12,2011-03-30
Community Based Services,Income: Customer and Client Receipts,Customer & Client Receipts,60020137,854,201012,VALLEY VIEW RESIDENTIAL HOME,4168.78,2011-03-30
Community Based Services,Income: Customer and Client Receipts,Customer & Client Receipts,60020137,857,201012,PARKSIDE NORTHERN LTD (T/A THE CHESTERS),535.48,2011-03-30
Community Based Services,Income: Customer and Client Receipts,Customer & Client Receipts,60020137,871,201012,ASPIRE HEALTHCARE LIMITED,882.40,2011-03-30
Community Based Services,Income: Customer and Client Receipts,Customer & Client Receipts,60020137,892,201012,SOUTHERNCROSS HEALTHCARE,441.20,2011-03-30
Community Based Services,Income: Customer and Client Receipts,Customer & Client Receipts,60020137,893,201012,SOUTHERNCROSS HEALTHCARE,163.60,2011-03-30
Community Based Services,Income: Customer and Client Receipts,Customer & Client Receipts,60020137,894,201012,SOUTHERNCROSS HEALTHCARE,441.20,2011-03-30
Community Based Services,Income: Customer and Client Receipts,Customer & Client Receipts,60020137,895,201012,SOUTHERNCROSS HEALTHCARE,413.20,2011-03-30
Community Based Services,Income: Customer and Client Receipts,Customer & Client Receipts,60020137,896,201012,SOUTHERNCROSS HEALTHCARE,3460.68,2011-03-30
Community Based Services,Income: Customer and Client Receipts,Customer & Client Receipts,60020137,899,201012,SOUTHERNCROSS HEALTHCARE,2194.94,2011-03-30
Community Based Services,Income: Customer and Client Receipts,Customer & Client Receipts,60020137,900,201012,SOUTHERNCROSS HEALTHCARE,441.20,2011-03-30
Community Based Services,Income: Customer and Client Receipts,Customer & Client Receipts,60020137,911,201012,SOUTHERNCROSS HEALTHCARE,744.56,2011-03-30
Community Based Services,Income: Customer and Client Receipts,Customer & Client Receipts,60020137,920,201012,DERWENT CARE HOME,449.20,2011-03-30
Community Based Services,Income: Customer and Client Receipts,Customer & Client Receipts,60020137,923,201012,ROSEWOOD CARE LLP,1438.64,2011-03-30
Community Based Services,Income: Customer and Client Receipts,Customer & Client Receipts,60020137,925,201012,ROSEWOOD CARE LLP,2795.65,2011-03-30
Community Based Services,Income: Customer and Client Receipts,Customer & Client Receipts,60020137,926,201012,ROSEWOOD CARE LLP,95.90,2011-03-30
Community Based Services,Income: Customer and Client Receipts,Customer & Client Receipts,60020137,927,201012,ROSEWOOD CARE LLP,510.96,2011-03-30
Community Based Services,Income: Customer and Client Receipts,Customer & Client Receipts,60020137,935,201012,ROSEWOOD CARE LLP,959.28,2011-03-30
Community Based Services,Income: Customer and Client Receipts,Customer & Client Receipts,60020137,939,201012,ROSEWOOD CARE LLP,1114.36,2011-03-30
