Strategic Group,Spend Level,Spend Level2,TransNo,Seq No,Period,Supplier id(T),Amount,Updated
Community Based Services,Employees,Agency Staff,60091078,19,201011,COMENSURA LTD,32.24,2011-02-02
Community Based Services,Employees,Agency Staff,60091079,11,201011,COMENSURA LTD,46.05,2011-02-09
Community Based Services,Employees,Agency Staff,60091079,37,201011,COMENSURA LTD,349.97,2011-02-09
Community Based Services,Employees,Agency Staff,60091079,41,201011,COMENSURA LTD,1824.45,2011-02-09
Community Based Services,Employees,Agency Staff,60091080,13,201011,COMENSURA LTD,165.77,2011-02-17
Community Based Services,Employees,Agency Staff,60091080,26,201011,COMENSURA LTD,46.05,2011-02-17
Community Based Services,Employees,Agency Staff,60091081,20,201011,COMENSURA LTD,124.33,2011-02-23
Development & Enterprise,Supplies and Services,"Printing, Stationery etc",42206268,2,201011,CANON (UK) LTD,504.65,2011-02-01
Development & Enterprise,Support Services,Support Services,42206269,2,201011,BDO STOY HAYWARD LLP,875.00,2011-02-01
Development & Enterprise,Works,,42207562,2,201011,TERRACE HILL GROUP PLC,1500.00,2011-02-04
Development & Enterprise,Works,,42207565,2,201011,TERRACE HILL GROUP PLC,230147.60,2011-02-04
Development & Enterprise,Premises,Rent,42207569,3,201011,WHITTLE JONES GROUP LTD,963.64,2011-02-04
Development & Enterprise,Premises,Rent,42207569,4,201011,WHITTLE JONES GROUP LTD,161.33,2011-02-04
Development & Enterprise,Premises,Rent,42207573,3,201011,WHITTLE JONES GROUP LTD,963.64,2011-02-04
Development & Enterprise,Premises,Rent,42207573,4,201011,WHITTLE JONES GROUP LTD,161.33,2011-02-04
Development & Enterprise,Premises,Energy,42207870,2,201011,BRITISH GAS PLC,1190.38,2011-02-04
Development & Enterprise,Third Party Payments,Third Party Payments,42207959,4,201011,TWEDCO,26838.23,2011-02-04
Development & Enterprise,Third Party Payments,Third Party Payments,42207959,5,201011,TWEDCO,17164.80,2011-02-04
Development & Enterprise,Third Party Payments,Third Party Payments,42207959,6,201011,TWEDCO,12723.43,2011-02-04
Development & Enterprise,Third Party Payments,Third Party Payments,42207963,2,201011,NORTHUMBRIA POLICE AUTHORITY,200284.00,2011-02-04
Development & Enterprise,Other Costs,,42208339,2,201011,MILLER PATTISON LTD,2430.62,2011-02-07
Development & Enterprise,Other Costs,,42208340,2,201011,HEATPAC MIDDLESBROUGH,37860.67,2011-02-07
Development & Enterprise,Third Party Payments,Third Party Payments,42208341,2,201011,WARM ZONE LTD,44539.88,2011-02-07
Development & Enterprise,Other Costs,,42208343,2,201011,DYSON INSULATION LTD,402.42,2011-02-07
Development & Enterprise,Other Costs,,42208346,2,201011,DYSON INSULATION LTD,56538.29,2011-02-07
Development & Enterprise,Other Costs,,42208348,2,201011,DYSON INSULATION LTD,549.78,2011-02-07
Development & Enterprise,Other Costs,,42208350,2,201011,DYSON INSULATION LTD,1302.09,2011-02-07
Development & Enterprise,Works,,42208633,2,201011,ENVIRONMENT AGENCY,1118.40,2011-02-08
Development & Enterprise,Premises,Energy,42208635,2,201011,BRITISH GAS PLC,434.47,2011-02-08
Development & Enterprise,Supplies and Services,"Licenses, Housing, Fees",42208637,2,201011,DICKINSON DEES,2092.00,2011-02-08
Development & Enterprise,Employees,Indirect Employee Expenses,42209586,41,201011,TRAVEL BUREAU,413.03,2011-02-11
Development & Enterprise,Transport,Public Transport and Taxi Fares,42209586,20,201011,TRAVEL BUREAU,55.48,2011-02-11
Development & Enterprise,Transport,Public Transport and Taxi Fares,42209586,21,201011,TRAVEL BUREAU,10.00,2011-02-11
Development & Enterprise,Transport,Public Transport and Taxi Fares,42209586,25,201011,TRAVEL BUREAU,295.20,2011-02-11
Development & Enterprise,Transport,Public Transport and Taxi Fares,42209595,3,201011,TRAVEL BUREAU,1934.34,2011-02-10
Development & Enterprise,Transport,Public Transport and Taxi Fares,42209595,4,201011,TRAVEL BUREAU,75.33,2011-02-10
Development & Enterprise,Supplies and Services,Comms & Computing,42209647,4,201011,VODAFONE CORPORATE LTD,2101.25,2011-02-10
Development & Enterprise,Supplies and Services,Comms & Computing,42209647,5,201011,VODAFONE CORPORATE LTD,7728.20,2011-02-10
Development & Enterprise,Supplies and Services,Comms & Computing,42209647,6,201011,VODAFONE CORPORATE LTD,589.66,2011-02-10
Development & Enterprise,Supplies and Services,Comms & Computing,42209647,7,201011,VODAFONE CORPORATE LTD,36.67,2011-02-10
Development & Enterprise,Supplies and Services,"Printing, Stationery etc",42210199,2,201011,CANON (UK) LTD,771.66,2011-02-11
Development & Enterprise,Works,,42210632,2,201011,TERRACE HILL GROUP PLC,672280.00,2011-02-14
Development & Enterprise,Works,,42210643,2,201011,COMTECH TELECOMMUNICATIONS LTD,699.08,2011-02-15
Development & Enterprise,Premises,Rep & Maint,42210654,2,201011,KONE PLC,43992.00,2011-02-15
Development & Enterprise,Premises,Security & Insurance,42210658,2,201011,SITEX ORBIS,999.67,2011-02-15
Development & Enterprise,Premises,Miscellaneous Premises,42210666,2,201011,ROONEYS SCRAP METAL MERCHANTS LTD,2517.85,2011-02-15
Development & Enterprise,Works,,42210966,2,201011,CITY OF NEWCASTLE UPON TYNE,950.00,2011-02-16
Development & Enterprise,Supplies and Services,"Grants, Contribs & Subs",42212013,2,201011,UNITED KINGDOM ACCREDIT.SOC.,2619.49,2011-02-18
Development & Enterprise,Supplies and Services,"Grants, Contribs & Subs",42212080,2,201011,UNITED KINGDOM ACCREDIT.SOC.,1938.75,2011-02-18
Development & Enterprise,Premises,Energy,42212108,2,201011,E ON,397.09,2011-02-18
Development & Enterprise,Supplies and Services,Comms & Computing,42213064,16,201011,BRITISH TELECOM,7.47,2011-02-21
Development & Enterprise,Supplies and Services,Comms & Computing,42213064,17,201011,BRITISH TELECOM,29.31,2011-02-21
Development & Enterprise,Supplies and Services,Comms & Computing,42213111,52,201011,BRITISH TELECOM,275.00,2011-02-23
Development & Enterprise,Supplies and Services,Comms & Computing,42213111,53,201011,BRITISH TELECOM,275.00,2011-02-23
Development & Enterprise,Supplies and Services,Comms & Computing,42213111,54,201011,BRITISH TELECOM,275.00,2011-02-23
Development & Enterprise,Supplies and Services,Comms & Computing,42213111,55,201011,BRITISH TELECOM,39.52,2011-02-23
Development & Enterprise,Supplies and Services,"Licenses, Housing, Fees",42213683,2,201011,REDACTED - Personal Information,1500.00,2011-02-24
Development & Enterprise,Third Party Payments,Third Party Payments,42214332,17,201011,COUPELINE,15.36,2011-02-24
Development & Enterprise,Works,,42214332,19,201011,COUPELINE,360.83,2011-02-24
Development & Enterprise,Works,,42214332,20,201011,COUPELINE,654.90,2011-02-24
Development & Enterprise,Works,,42214332,21,201011,COUPELINE,553.37,2011-02-24
Development & Enterprise,Works,,42214332,22,201011,COUPELINE,227.89,2011-02-24
Development & Enterprise,Works,,42214332,23,201011,COUPELINE,68.68,2011-02-24
Development & Enterprise,Works,,42214332,24,201011,COUPELINE,2783.42,2011-02-24
Development & Enterprise,Works,,42214332,25,201011,COUPELINE,3105.74,2011-02-24
Development & Enterprise,Works,,42214332,26,201011,COUPELINE,245.33,2011-02-24
Development & Enterprise,Works,,42214332,27,201011,COUPELINE,629.47,2011-02-24
Development & Enterprise,Works,,42214332,28,201011,COUPELINE,10.35,2011-02-24
Development & Enterprise,Premises,Energy,42214829,3,201011,NPOWER,84.80,2011-02-25
Development & Enterprise,Premises,Energy,42214829,4,201011,NPOWER,77.03,2011-02-25
Development & Enterprise,Premises,Energy,42214829,5,201011,NPOWER,778.94,2011-02-25
Development & Enterprise,Premises,Energy,42214863,3,201011,NPOWER,457.80,2011-02-25
Development & Enterprise,Premises,Energy,42214863,4,201011,NPOWER,4633.97,2011-02-25
Development & Enterprise,Premises,Energy,42214866,3,201011,NPOWER,162.20,2011-02-25
Development & Enterprise,Premises,Energy,42214866,4,201011,NPOWER,1763.10,2011-02-25
Development & Enterprise,Premises,Energy,42214872,3,201011,NPOWER,48.40,2011-02-25
Development & Enterprise,Premises,Energy,42214872,4,201011,NPOWER,485.05,2011-02-25
Development & Enterprise,Third Party Payments,Third Party Payments,42215202,2,201011,DICKINSON DEES,691.80,2011-02-28
Development & Enterprise,Premises,Water,42215274,3,201011,NORTHUMBRIAN WATER,220.94,2011-02-28
Development & Enterprise,Premises,Water,42215274,4,201011,NORTHUMBRIAN WATER,370.49,2011-02-28
Development & Enterprise,Supplies and Services,Miscellaneous Supplies,43606936,2,201011,SUPPLIES TEAM LTD,462.00,2011-02-01
Development & Enterprise,Supplies and Services,Miscellaneous Supplies,43607035,2,201011,SUPPLIES TEAM LTD,1262.42,2011-02-01
Development & Enterprise,Supplies and Services,Miscellaneous Supplies,43607084,2,201011,SUPPLIES TEAM LTD,587.48,2011-02-01
Development & Enterprise,Supplies and Services,"Printing, Stationery etc",43607085,18,201011,HOGG NEWS,15.50,2011-02-02
Development & Enterprise,Supplies and Services,"Printing, Stationery etc",43607085,23,201011,HOGG NEWS,220.09,2011-02-02
Development & Enterprise,Supplies and Services,"Printing, Stationery etc",43607085,20,201011,HOGG NEWS,202.16,2011-02-02
Development & Enterprise,Supplies and Services,Miscellaneous Supplies,43607092,2,201011,SUPPLIES TEAM LTD,403.50,2011-02-01
Development & Enterprise,Supplies and Services,Comms & Computing,43607100,2,201011,SURECLOUD LIMITED,1200.00,2011-02-01
Development & Enterprise,Premises,Rep & Maint,43607168,2,201011,NISBETS,610.29,2011-02-01
Development & Enterprise,Supplies and Services,"Grants, Contribs & Subs",43607473,2,201011,NIS TRAINING,740.00,2011-02-01
Development & Enterprise,Supplies and Services,Comms & Computing,43607563,2,201011,RESOLUTION LTD,2798.00,2011-02-02
Development & Enterprise,Supplies and Services,Comms & Computing,43607563,3,201011,RESOLUTION LTD,0.00,2011-02-02
Development & Enterprise,Supplies and Services,Miscellaneous Supplies,43607584,2,201011,PEOPLE INTO ENTERPRISE,2499.00,2011-02-02
Development & Enterprise,Supplies and Services,Advertising,43607608,2,201011,NCJ MEDIA LTD,990.00,2011-02-02
Development & Enterprise,Supplies and Services,"Grants, Contribs & Subs",43607871,2,201011,CITIZENS ADVICE BUREAU,1216.26,2011-02-02
Development & Enterprise,Supplies and Services,"Grants, Contribs & Subs",43607874,2,201011,CITIZENS ADVICE BUREAU,1216.26,2011-02-02
Development & Enterprise,Supplies and Services,"Grants, Contribs & Subs",43607877,2,201011,CITIZENS ADVICE BUREAU,1216.26,2011-02-02
Development & Enterprise,Supplies and Services,"Grants, Contribs & Subs",43607880,2,201011,CITIZENS ADVICE BUREAU,1216.26,2011-02-02
Development & Enterprise,Supplies and Services,"Grants, Contribs & Subs",43607883,2,201011,CITIZENS ADVICE BUREAU,1216.26,2011-02-02
Development & Enterprise,Supplies and Services,"Grants, Contribs & Subs",43607885,2,201011,CITIZENS ADVICE BUREAU,1216.26,2011-02-02
Development & Enterprise,Supplies and Services,"Grants, Contribs & Subs",43607888,2,201011,TEAMS & BENSHAM COMMUNITY CARE,682.00,2011-02-02
Development & Enterprise,Supplies and Services,"Grants, Contribs & Subs",43607889,2,201011,TEAMS & BENSHAM COMMUNITY CARE,682.00,2011-02-02
Development & Enterprise,Supplies and Services,"Grants, Contribs & Subs",43607890,2,201011,TEAMS & BENSHAM COMMUNITY CARE,682.00,2011-02-02
Development & Enterprise,Supplies and Services,"Grants, Contribs & Subs",43607891,2,201011,TEAMS & BENSHAM COMMUNITY CARE,682.00,2011-02-02
Development & Enterprise,Supplies and Services,"Grants, Contribs & Subs",43607892,2,201011,TEAMS & BENSHAM COMMUNITY CARE,682.00,2011-02-02
Development & Enterprise,Supplies and Services,"Grants, Contribs & Subs",43607893,2,201011,TEAMS & BENSHAM COMMUNITY CARE,682.00,2011-02-02
Development & Enterprise,Supplies and Services,"Grants, Contribs & Subs",43607895,2,201011,TEAMS & BENSHAM COMMUNITY CARE,682.00,2011-02-02
Development & Enterprise,Supplies and Services,"Licenses, Housing, Fees",43607957,2,201011,NORTHUMBERLAND COUNTY COUNCIL,1888.52,2011-02-03
Development & Enterprise,Third Party Payments,Third Party Payments,43607961,2,201011,LEGION SECURITY PLC,2502.46,2011-02-03
Development & Enterprise,Supplies and Services,Comms & Computing,43607964,2,201011,CAUSEWAY TECHNOLOGIES LTD,1491.98,2011-02-03
Development & Enterprise,Supplies and Services,Miscellaneous Supplies,43608066,2,201011,M A STEPHENSON T/A SG ASSOCIATES,600.00,2011-02-03
Development & Enterprise,Supplies and Services,"Grants, Contribs & Subs",43608100,2,201011,GVOC,1234.00,2011-02-03
Development & Enterprise,Premises,Security & Insurance,43608102,2,201011,ADT FIRE & SECURITY PLC,448.16,2011-02-03
Development & Enterprise,Works,,43608106,2,201011,PHIL ANDERSON SIGNS,550.00,2011-02-03
Development & Enterprise,Employees,Indirect Employee Expenses,43608309,2,201011,DISTRICT SURVEYORS ASSOC LTD T/A LABC,1600.00,2011-02-04
Development & Enterprise,Consultants,,43608312,2,201011,AECOM,3109.54,2011-02-04
Development & Enterprise,Consultants,,43608313,2,201011,AECOM,1544.03,2011-02-04
Development & Enterprise,Supplies and Services,"Furn, Equip & Mats",43608321,2,201011,TRESCAL LIMITED,388.00,2011-02-04
Development & Enterprise,Supplies and Services,"Grants, Contribs & Subs",43608386,2,201011,RENEW NE LTD,518.00,2011-02-07
Development & Enterprise,Supplies and Services,"Grants, Contribs & Subs",43608389,2,201011,CO-OPERATIVE BANK,5000.00,2011-02-07
Development & Enterprise,Premises,Rent,43608556,2,201011,THE SAGE GATESHEAD,2400.00,2011-02-07
Development & Enterprise,Supplies and Services,"Grants, Contribs & Subs",43608558,2,201011,T D R TRAINING LTD,612.60,2011-02-07
Development & Enterprise,Supplies and Services,"Grants, Contribs & Subs",43608559,2,201011,T D R TRAINING LTD,612.60,2011-02-07
Development & Enterprise,Supplies and Services,"Grants, Contribs & Subs",43608561,2,201011,T D R TRAINING LTD,612.60,2011-02-07
Development & Enterprise,Supplies and Services,"Grants, Contribs & Subs",43608563,2,201011,T D R TRAINING LTD,612.60,2011-02-07
Development & Enterprise,Supplies and Services,"Grants, Contribs & Subs",43608564,2,201011,T D R TRAINING LTD,612.60,2011-02-07
Development & Enterprise,Supplies and Services,"Grants, Contribs & Subs",43608565,2,201011,T D R TRAINING LTD,612.60,2011-02-07
Development & Enterprise,Supplies and Services,"Grants, Contribs & Subs",43608568,2,201011,T D R TRAINING LTD,612.60,2011-02-07
Development & Enterprise,Supplies and Services,"Grants, Contribs & Subs",43608570,2,201011,T D R TRAINING LTD,612.60,2011-02-07
Development & Enterprise,Supplies and Services,"Grants, Contribs & Subs",43608573,2,201011,T D R TRAINING LTD,612.60,2011-02-07
Development & Enterprise,Supplies and Services,"Grants, Contribs & Subs",43608574,2,201011,T D R TRAINING LTD,612.60,2011-02-07
Development & Enterprise,Supplies and Services,"Grants, Contribs & Subs",43608575,2,201011,T D R TRAINING LTD,612.60,2011-02-07
Development & Enterprise,Supplies and Services,"Grants, Contribs & Subs",43608576,2,201011,T D R TRAINING LTD,612.60,2011-02-07
Development & Enterprise,Supplies and Services,"Grants, Contribs & Subs",43608578,2,201011,T D R TRAINING LTD,612.60,2011-02-07
Development & Enterprise,Supplies and Services,"Grants, Contribs & Subs",43608580,2,201011,T D R TRAINING LTD,612.60,2011-02-07
Development & Enterprise,Supplies and Services,"Grants, Contribs & Subs",43608581,2,201011,T D R TRAINING LTD,612.60,2011-02-07
Development & Enterprise,Supplies and Services,"Grants, Contribs & Subs",43608582,2,201011,T D R TRAINING LTD,612.60,2011-02-07
