,,Directotate,Service,Supplier,Transaction Number,Transaction Date,Invoice Line Value (net of VAT),Account,Bal Sheet Level 1,Bal Sheet Level 2,
INSERTED DETAIL,,Economic Growth & Neighbourhood Services,Building Services,BARCLAY ROOFING LTD,55464919,2020-12-17,4450.00,Direct Charges - Contractors,THIRD PARTY PAYMENTS,PRIVATE CONTRACTORS,
INSERTED DETAIL,,Economic Growth & Neighbourhood Services,Building Services,BRICKWORK DIRECT LIMITED,55467059,2021-01-29,18899.78,Direct Charges - Contractors,THIRD PARTY PAYMENTS,PRIVATE CONTRACTORS,
INSERTED DETAIL,,Economic Growth & Neighbourhood Services,Building Services,BRICKWORK DIRECT LIMITED,55465743,2021-01-15,10515.48,Direct Charges - Contractors,THIRD PARTY PAYMENTS,PRIVATE CONTRACTORS,
INSERTED DETAIL,,Economic Growth & Neighbourhood Services,Building Services,BUILDROUTE LIMITED,55466173,2021-01-20,3380.00,Direct Charges - Contractors,THIRD PARTY PAYMENTS,PRIVATE CONTRACTORS,
INSERTED DETAIL,,Economic Growth & Neighbourhood Services,Building Services,CENTRICA BUSINESS SOLUTIONS (GENERATION) LTD,55467126,2021-02-01,2837.54,Electricity,PREMISES,ENERGY COSTS,
INSERTED DETAIL,,Economic Growth & Neighbourhood Services,Building Services,CROSSLING LTD,55466706,2021-01-25,1762.45,Materials,SUPPLIES & SERVICES,"EQUIPMENT, FURNITURE & MATERIALS",
INSERTED DETAIL,,Economic Growth & Neighbourhood Services,Building Services,CROSSLING LTD,55465585,2021-01-12,1045.33,Materials,SUPPLIES & SERVICES,"EQUIPMENT, FURNITURE & MATERIALS",
INSERTED DETAIL,,Economic Growth & Neighbourhood Services,Building Services,CROSSLING LTD,55465587,2021-01-12,755.41,Materials,SUPPLIES & SERVICES,"EQUIPMENT, FURNITURE & MATERIALS",
INSERTED DETAIL,,Economic Growth & Neighbourhood Services,Building Services,CROSSLING LTD,55465589,2021-01-12,1045.33,Materials,SUPPLIES & SERVICES,"EQUIPMENT, FURNITURE & MATERIALS",
INSERTED DETAIL,,Economic Growth & Neighbourhood Services,Building Services,CROSSLING LTD,55465588,2021-01-12,1630.58,Materials,SUPPLIES & SERVICES,"EQUIPMENT, FURNITURE & MATERIALS",
INSERTED DETAIL,,Economic Growth & Neighbourhood Services,Building Services,CROSSLING LTD,55466116,2020-10-13,1318.71,Materials,SUPPLIES & SERVICES,"EQUIPMENT, FURNITURE & MATERIALS",
INSERTED DETAIL,,Economic Growth & Neighbourhood Services,Building Services,CROSSLING LTD,55466709,2021-01-26,1106.18,Materials,SUPPLIES & SERVICES,"EQUIPMENT, FURNITURE & MATERIALS",
INSERTED DETAIL,,Economic Growth & Neighbourhood Services,Building Services,CROSSLING LTD,55466710,2021-01-26,877.91,Materials,SUPPLIES & SERVICES,"EQUIPMENT, FURNITURE & MATERIALS",
INSERTED DETAIL,,Economic Growth & Neighbourhood Services,Building Services,CROSSLING LTD,55466705,2021-01-25,1465.68,Materials,SUPPLIES & SERVICES,"EQUIPMENT, FURNITURE & MATERIALS",
INSERTED DETAIL,,Economic Growth & Neighbourhood Services,Building Services,CROSSLING LTD,55466708,2021-01-25,1401.55,Materials,SUPPLIES & SERVICES,"EQUIPMENT, FURNITURE & MATERIALS",
INSERTED DETAIL,,Economic Growth & Neighbourhood Services,Building Services,CROSSLING LTD,55466727,2021-01-26,900.74,Materials,SUPPLIES & SERVICES,"EQUIPMENT, FURNITURE & MATERIALS",
INSERTED DETAIL,,Economic Growth & Neighbourhood Services,Building Services,CROSSLING LTD,55466711,2021-01-26,780.26,Materials,SUPPLIES & SERVICES,"EQUIPMENT, FURNITURE & MATERIALS",
INSERTED DETAIL,,Economic Growth & Neighbourhood Services,Building Services,CROSSLING LTD,55466712,2021-01-26,780.26,Materials,SUPPLIES & SERVICES,"EQUIPMENT, FURNITURE & MATERIALS",
INSERTED DETAIL,,Economic Growth & Neighbourhood Services,Building Services,CROSSLING LTD,55466713,2021-01-26,1045.33,Materials,SUPPLIES & SERVICES,"EQUIPMENT, FURNITURE & MATERIALS",
INSERTED DETAIL,,Economic Growth & Neighbourhood Services,Building Services,CROSSLING LTD,55466744,2021-01-26,780.26,Materials,SUPPLIES & SERVICES,"EQUIPMENT, FURNITURE & MATERIALS",
INSERTED DETAIL,,Economic Growth & Neighbourhood Services,Building Services,CROSSLING LTD,55466747,2021-01-26,1045.33,Materials,SUPPLIES & SERVICES,"EQUIPMENT, FURNITURE & MATERIALS",
INSERTED DETAIL,,Economic Growth & Neighbourhood Services,Building Services,CROSSLING LTD,55466746,2021-01-26,1004.03,Materials,SUPPLIES & SERVICES,"EQUIPMENT, FURNITURE & MATERIALS",
INSERTED DETAIL,,Economic Growth & Neighbourhood Services,Building Services,CROSSLING LTD,55466976,2021-01-31,556.39,Materials,SUPPLIES & SERVICES,"EQUIPMENT, FURNITURE & MATERIALS",
INSERTED DETAIL,,Economic Growth & Neighbourhood Services,Building Services,CROSSLING LTD,55466977,2021-01-31,1045.33,Materials,SUPPLIES & SERVICES,"EQUIPMENT, FURNITURE & MATERIALS",
INSERTED DETAIL,,Economic Growth & Neighbourhood Services,Building Services,CROSSLING LTD,55466979,2021-01-31,785.18,Materials,SUPPLIES & SERVICES,"EQUIPMENT, FURNITURE & MATERIALS",
INSERTED DETAIL,,Economic Growth & Neighbourhood Services,Building Services,CROSSLING LTD,55466972,2021-01-31,1045.33,Materials,SUPPLIES & SERVICES,"EQUIPMENT, FURNITURE & MATERIALS",
INSERTED DETAIL,,Economic Growth & Neighbourhood Services,Building Services,CROSSLING LTD,55466974,2021-01-31,759.45,Materials,SUPPLIES & SERVICES,"EQUIPMENT, FURNITURE & MATERIALS",
INSERTED DETAIL,,Economic Growth & Neighbourhood Services,Building Services,CROSSLING LTD,55465542,2021-01-12,1045.33,Materials,SUPPLIES & SERVICES,"EQUIPMENT, FURNITURE & MATERIALS",
INSERTED DETAIL,,Economic Growth & Neighbourhood Services,Building Services,CROSSLING LTD,55465547,2021-01-12,500.70,Materials,SUPPLIES & SERVICES,"EQUIPMENT, FURNITURE & MATERIALS",
INSERTED DETAIL,,Economic Growth & Neighbourhood Services,Building Services,DE-POEL,11137955,2021-02-22,1296.82,Agency Staff Costs - Non Teaching,EMPLOYEES,Direct Emloyee Costs,
INSERTED DETAIL,,Economic Growth & Neighbourhood Services,Building Services,DE-POEL,11137955,2021-02-22,1296.82,Agency Staff Costs - Non Teaching,EMPLOYEES,Direct Emloyee Costs,
INSERTED DETAIL,,Economic Growth & Neighbourhood Services,Building Services,DE-POEL,11137955,2021-02-22,1647.32,Agency Staff Costs - Non Teaching,EMPLOYEES,Direct Emloyee Costs,
INSERTED DETAIL,,Economic Growth & Neighbourhood Services,Building Services,DE-POEL,11137955,2021-02-22,1071.49,Agency Staff Costs - Non Teaching,EMPLOYEES,Direct Emloyee Costs,
INSERTED DETAIL,,Economic Growth & Neighbourhood Services,Building Services,DE-POEL,11137955,2021-02-22,690.30,Agency Staff Costs - Non Teaching,EMPLOYEES,Direct Emloyee Costs,
INSERTED DETAIL,,Economic Growth & Neighbourhood Services,Building Services,DE-POEL,11137955,2021-02-22,526.23,Agency Staff Costs - Non Teaching,EMPLOYEES,Direct Emloyee Costs,
INSERTED DETAIL,,Economic Growth & Neighbourhood Services,Building Services,DE-POEL,11137955,2021-02-22,647.11,Agency Staff Costs - Non Teaching,EMPLOYEES,Direct Emloyee Costs,
INSERTED DETAIL,,Economic Growth & Neighbourhood Services,Building Services,DE-POEL,11137955,2021-02-22,669.50,Agency Staff Costs - Non Teaching,EMPLOYEES,Direct Emloyee Costs,
INSERTED DETAIL,,Economic Growth & Neighbourhood Services,Building Services,DE-POEL,11137955,2021-02-22,669.50,Agency Staff Costs - Non Teaching,EMPLOYEES,Direct Emloyee Costs,
INSERTED DETAIL,,Economic Growth & Neighbourhood Services,Building Services,DE-POEL,11137955,2021-02-22,699.13,Agency Staff Costs - Non Teaching,EMPLOYEES,Direct Emloyee Costs,
INSERTED DETAIL,,Economic Growth & Neighbourhood Services,Building Services,DE-POEL,11137955,2021-02-22,698.82,Agency Staff Costs - Non Teaching,EMPLOYEES,Direct Emloyee Costs,
INSERTED DETAIL,,Economic Growth & Neighbourhood Services,Building Services,DE-POEL,11137955,2021-02-22,769.02,Agency Staff Costs - Non Teaching,EMPLOYEES,Direct Emloyee Costs,
INSERTED DETAIL,,Economic Growth & Neighbourhood Services,Building Services,DE-POEL,11137954,2021-02-14,699.13,Agency Staff Costs - Non Teaching,EMPLOYEES,Direct Emloyee Costs,
INSERTED DETAIL,,Economic Growth & Neighbourhood Services,Building Services,DE-POEL,11137954,2021-02-14,661.05,Agency Staff Costs - Non Teaching,EMPLOYEES,Direct Emloyee Costs,
INSERTED DETAIL,,Economic Growth & Neighbourhood Services,Building Services,DE-POEL,11137954,2021-02-14,702.21,Agency Staff Costs - Non Teaching,EMPLOYEES,Direct Emloyee Costs,
INSERTED DETAIL,,Economic Growth & Neighbourhood Services,Building Services,DE-POEL,11137954,2021-02-14,1401.97,Agency Staff Costs - Non Teaching,EMPLOYEES,Direct Emloyee Costs,
INSERTED DETAIL,,Economic Growth & Neighbourhood Services,Building Services,DE-POEL,11137954,2021-02-14,1272.39,Agency Staff Costs - Non Teaching,EMPLOYEES,Direct Emloyee Costs,
INSERTED DETAIL,,Economic Growth & Neighbourhood Services,Building Services,DE-POEL,11137954,2021-02-14,690.30,Agency Staff Costs - Non Teaching,EMPLOYEES,Direct Emloyee Costs,
INSERTED DETAIL,,Economic Growth & Neighbourhood Services,Building Services,DE-POEL,11137954,2021-02-14,669.50,Agency Staff Costs - Non Teaching,EMPLOYEES,Direct Emloyee Costs,
INSERTED DETAIL,,Economic Growth & Neighbourhood Services,Building Services,DE-POEL,11137452,2021-02-07,1296.82,Agency Staff Costs - Non Teaching,EMPLOYEES,Direct Emloyee Costs,
INSERTED DETAIL,,Economic Growth & Neighbourhood Services,Building Services,DE-POEL,11137452,2021-02-07,1296.82,Agency Staff Costs - Non Teaching,EMPLOYEES,Direct Emloyee Costs,
INSERTED DETAIL,,Economic Growth & Neighbourhood Services,Building Services,DE-POEL,11137954,2021-02-14,526.23,Agency Staff Costs - Non Teaching,EMPLOYEES,Direct Emloyee Costs,
INSERTED DETAIL,,Economic Growth & Neighbourhood Services,Building Services,DE-POEL,11137954,2021-02-14,540.45,Agency Staff Costs - Non Teaching,EMPLOYEES,Direct Emloyee Costs,
INSERTED DETAIL,,Economic Growth & Neighbourhood Services,Building Services,DE-POEL,11137954,2021-02-14,705.10,Agency Staff Costs - Non Teaching,EMPLOYEES,Direct Emloyee Costs,
INSERTED DETAIL,,Economic Growth & Neighbourhood Services,Building Services,DE-POEL,11137954,2021-02-14,669.50,Agency Staff Costs - Non Teaching,EMPLOYEES,Direct Emloyee Costs,
INSERTED DETAIL,,Economic Growth & Neighbourhood Services,Building Services,DE-POEL,11137954,2021-02-14,679.94,Agency Staff Costs - Non Teaching,EMPLOYEES,Direct Emloyee Costs,
INSERTED DETAIL,,Economic Growth & Neighbourhood Services,Building Services,DE-POEL,11137954,2021-02-14,732.83,Agency Staff Costs - Non Teaching,EMPLOYEES,Direct Emloyee Costs,
INSERTED DETAIL,,Economic Growth & Neighbourhood Services,Building Services,DE-POEL,11137452,2021-02-07,669.50,Agency Staff Costs - Non Teaching,EMPLOYEES,Direct Emloyee Costs,
INSERTED DETAIL,,Economic Growth & Neighbourhood Services,Building Services,DE-POEL,11137452,2021-02-07,690.30,Agency Staff Costs - Non Teaching,EMPLOYEES,Direct Emloyee Costs,
INSERTED DETAIL,,Economic Growth & Neighbourhood Services,Building Services,DE-POEL,11137452,2021-02-07,698.82,Agency Staff Costs - Non Teaching,EMPLOYEES,Direct Emloyee Costs,
INSERTED DETAIL,,Economic Growth & Neighbourhood Services,Building Services,DE-POEL,11137452,2021-02-07,817.18,Agency Staff Costs - Non Teaching,EMPLOYEES,Direct Emloyee Costs,
INSERTED DETAIL,,Economic Growth & Neighbourhood Services,Building Services,DE-POEL,11137452,2021-02-07,781.33,Agency Staff Costs - Non Teaching,EMPLOYEES,Direct Emloyee Costs,
INSERTED DETAIL,,Economic Growth & Neighbourhood Services,Building Services,DE-POEL,11137452,2021-02-07,699.13,Agency Staff Costs - Non Teaching,EMPLOYEES,Direct Emloyee Costs,
INSERTED DETAIL,,Economic Growth & Neighbourhood Services,Building Services,DE-POEL,11137452,2021-02-07,698.82,Agency Staff Costs - Non Teaching,EMPLOYEES,Direct Emloyee Costs,
INSERTED DETAIL,,Economic Growth & Neighbourhood Services,Building Services,DE-POEL,11137452,2021-02-07,1331.87,Agency Staff Costs - Non Teaching,EMPLOYEES,Direct Emloyee Costs,
INSERTED DETAIL,,Economic Growth & Neighbourhood Services,Building Services,DE-POEL,11137452,2021-02-07,1058.09,Agency Staff Costs - Non Teaching,EMPLOYEES,Direct Emloyee Costs,
INSERTED DETAIL,,Economic Growth & Neighbourhood Services,Building Services,DE-POEL,11137452,2021-02-07,669.50,Agency Staff Costs - Non Teaching,EMPLOYEES,Direct Emloyee Costs,
INSERTED DETAIL,,Economic Growth & Neighbourhood Services,Building Services,DE-POEL,11137452,2021-02-07,526.23,Agency Staff Costs - Non Teaching,EMPLOYEES,Direct Emloyee Costs,
INSERTED DETAIL,,Economic Growth & Neighbourhood Services,Building Services,DE-POEL,11137255,2021-01-31,705.10,Agency Staff Costs - Non Teaching,EMPLOYEES,Direct Emloyee Costs,
INSERTED DETAIL,,Economic Growth & Neighbourhood Services,Building Services,DE-POEL,11137255,2021-01-31,698.82,Agency Staff Costs - Non Teaching,EMPLOYEES,Direct Emloyee Costs,
INSERTED DETAIL,,Economic Growth & Neighbourhood Services,Building Services,DE-POEL,11137255,2021-01-31,679.94,Agency Staff Costs - Non Teaching,EMPLOYEES,Direct Emloyee Costs,
INSERTED DETAIL,,Economic Growth & Neighbourhood Services,Building Services,DE-POEL,11137255,2021-01-31,699.13,Agency Staff Costs - Non Teaching,EMPLOYEES,Direct Emloyee Costs,
INSERTED DETAIL,,Economic Growth & Neighbourhood Services,Building Services,DE-POEL,11137255,2021-01-31,817.18,Agency Staff Costs - Non Teaching,EMPLOYEES,Direct Emloyee Costs,
INSERTED DETAIL,,Economic Growth & Neighbourhood Services,Building Services,DE-POEL,11137255,2021-01-31,690.30,Agency Staff Costs - Non Teaching,EMPLOYEES,Direct Emloyee Costs,
INSERTED DETAIL,,Economic Growth & Neighbourhood Services,Building Services,DE-POEL,11137255,2021-01-31,814.25,Agency Staff Costs - Non Teaching,EMPLOYEES,Direct Emloyee Costs,
INSERTED DETAIL,,Economic Growth & Neighbourhood Services,Building Services,DE-POEL,11137255,2021-01-31,698.82,Agency Staff Costs - Non Teaching,EMPLOYEES,Direct Emloyee Costs,
INSERTED DETAIL,,Economic Growth & Neighbourhood Services,Building Services,DE-POEL,11137255,2021-01-31,702.21,Agency Staff Costs - Non Teaching,EMPLOYEES,Direct Emloyee Costs,
INSERTED DETAIL,,Economic Growth & Neighbourhood Services,Building Services,DE-POEL,11137255,2021-01-31,1058.09,Agency Staff Costs - Non Teaching,EMPLOYEES,Direct Emloyee Costs,
INSERTED DETAIL,,Economic Growth & Neighbourhood Services,Building Services,DE-POEL,11137255,2021-01-31,1875.14,Agency Staff Costs - Non Teaching,EMPLOYEES,Direct Emloyee Costs,
INSERTED DETAIL,,Economic Growth & Neighbourhood Services,Building Services,DE-POEL,11137255,2021-01-31,805.21,Agency Staff Costs - Non Teaching,EMPLOYEES,Direct Emloyee Costs,
INSERTED DETAIL,,Economic Growth & Neighbourhood Services,Building Services,DE-POEL,11137255,2021-01-31,805.21,Agency Staff Costs - Non Teaching,EMPLOYEES,Direct Emloyee Costs,
INSERTED DETAIL,,Economic Growth & Neighbourhood Services,Building Services,DE-POEL,11137255,2021-01-31,1296.82,Agency Staff Costs - Non Teaching,EMPLOYEES,Direct Emloyee Costs,
INSERTED DETAIL,,Economic Growth & Neighbourhood Services,Building Services,DE-POEL,11137255,2021-01-31,625.78,Agency Staff Costs - Non Teaching,EMPLOYEES,Direct Emloyee Costs,
INSERTED DETAIL,,Economic Growth & Neighbourhood Services,Building Services,EASBY FLOORING LTD,55465972,2021-01-18,659.42,Direct Charges - Contractors,THIRD PARTY PAYMENTS,PRIVATE CONTRACTORS,
INSERTED DETAIL,,Economic Growth & Neighbourhood Services,Building Services,EASBY FLOORING LTD,55466929,2021-01-29,605.00,Direct Charges - Contractors,THIRD PARTY PAYMENTS,PRIVATE CONTRACTORS,
INSERTED DETAIL,,Economic Growth & Neighbourhood Services,Building Services,EASBY FLOORING LTD,55465152,2020-11-17,772.85,Direct Charges - Contractors,THIRD PARTY PAYMENTS,PRIVATE CONTRACTORS,
INSERTED DETAIL,,Economic Growth & Neighbourhood Services,Building Services,EASBY FLOORING LTD,55465531,2020-09-30,5026.20,Direct Charges - Contractors,THIRD PARTY PAYMENTS,PRIVATE CONTRACTORS,
INSERTED DETAIL,,Economic Growth & Neighbourhood Services,Building Services,EASBY FLOORING LTD,55465948,2021-01-15,878.09,Direct Charges - Contractors,THIRD PARTY PAYMENTS,PRIVATE CONTRACTORS,
INSERTED DETAIL,,Economic Growth & Neighbourhood Services,Building Services,EASBY FLOORING LTD,55467529,2021-02-05,814.91,Direct Charges - Contractors,THIRD PARTY PAYMENTS,PRIVATE CONTRACTORS,
INSERTED DETAIL,,Economic Growth & Neighbourhood Services,Building Services,EDF ENERGY CUSTOMERS LTD,57533336,2021-01-05,890.75,Electricity,PREMISES,ENERGY COSTS,
INSERTED DETAIL,,Economic Growth & Neighbourhood Services,Building Services,EDF ENERGY CUSTOMERS LTD,57533260,2021-01-05,855.17,Electricity,PREMISES,ENERGY COSTS,
INSERTED DETAIL,,Economic Growth & Neighbourhood Services,Building Services,EDF ENERGY CUSTOMERS LTD,57533357,2021-01-04,502.87,Electricity,PREMISES,ENERGY COSTS,
INSERTED DETAIL,,Economic Growth & Neighbourhood Services,Building Services,EDF ENERGY CUSTOMERS LTD,57533340,2021-01-05,4240.23,Electricity,PREMISES,ENERGY COSTS,
INSERTED DETAIL,,Economic Growth & Neighbourhood Services,Building Services,EDF ENERGY CUSTOMERS LTD,57533345,2021-01-05,1041.81,Electricity,PREMISES,ENERGY COSTS,
INSERTED DETAIL,,Economic Growth & Neighbourhood Services,Building Services,EDF ENERGY CUSTOMERS LTD,57533355,2021-01-05,984.91,Electricity,PREMISES,ENERGY COSTS,
INSERTED DETAIL,,Economic Growth & Neighbourhood Services,Building Services,EDF ENERGY CUSTOMERS LTD,57533346,2021-01-05,936.58,Electricity,PREMISES,ENERGY COSTS,
INSERTED DETAIL,,Economic Growth & Neighbourhood Services,Building Services,EDF ENERGY CUSTOMERS LTD,57533356,2021-01-05,2329.71,Electricity,PREMISES,ENERGY COSTS,
INSERTED DETAIL,,Economic Growth & Neighbourhood Services,Building Services,EDF ENERGY CUSTOMERS LTD,57533341,2021-01-05,1290.62,Electricity,PREMISES,ENERGY COSTS,
INSERTED DETAIL,,Economic Growth & Neighbourhood Services,Building Services,EDF ENERGY CUSTOMERS LTD,57533342,2021-01-05,27375.24,Electricity,PREMISES,ENERGY COSTS,
INSERTED DETAIL,,Economic Growth & Neighbourhood Services,Building Services,EDF ENERGY CUSTOMERS LTD,57533352,2021-01-05,1164.20,Electricity,PREMISES,ENERGY COSTS,
INSERTED DETAIL,,Economic Growth & Neighbourhood Services,Building Services,EDF ENERGY CUSTOMERS LTD,57533353,2021-01-05,11857.53,Electricity,PREMISES,ENERGY COSTS,
INSERTED DETAIL,,Economic Growth & Neighbourhood Services,Building Services,EDF ENERGY CUSTOMERS LTD,57533337,2021-01-05,1218.67,Electricity,PREMISES,ENERGY COSTS,
INSERTED DETAIL,,Economic Growth & Neighbourhood Services,Building Services,EDF ENERGY CUSTOMERS LTD,57533339,2021-01-05,3604.09,Electricity,PREMISES,ENERGY COSTS,
INSERTED DETAIL,,Economic Growth & Neighbourhood Services,Building Services,ELECTRONIC SECURITY SOLUTIONS LTD,55465655,2021-01-13,13751.07,Direct Charges - Contractors,THIRD PARTY PAYMENTS,PRIVATE CONTRACTORS,
INSERTED DETAIL,,Economic Growth & Neighbourhood Services,Building Services,FLOWING ROOFLINES,55467309,2020-10-31,2765.57,Direct Charges - Contractors,THIRD PARTY PAYMENTS,PRIVATE CONTRACTORS,
INSERTED DETAIL,,Economic Growth & Neighbourhood Services,Building Services,GEOFFREY ROBINSON,55466549,2021-01-25,772.55,Direct Charges - Contractors,THIRD PARTY PAYMENTS,PRIVATE CONTRACTORS,
INSERTED DETAIL,,Economic Growth & Neighbourhood Services,Building Services,GEOFFREY ROBINSON,55466551,2021-01-25,5121.55,Direct Charges - Contractors,THIRD PARTY PAYMENTS,PRIVATE CONTRACTORS,
INSERTED DETAIL,,Economic Growth & Neighbourhood Services,Building Services,H S S HIRE SERVICE GROUP PLC,55466768,2020-10-25,792.00,Plant Hire,TRANSPORT,CONTRACT HIRE & OPERATING LEASES,
INSERTED DETAIL,,Economic Growth & Neighbourhood Services,Building Services,HADRIAN AIR CONDITIONING & REFRIGE,55466938,2021-01-30,895.00,Direct Charges - Contractors,THIRD PARTY PAYMENTS,PRIVATE CONTRACTORS,
INSERTED DETAIL,,Economic Growth & Neighbourhood Services,Building Services,HADRIAN AIR CONDITIONING & REFRIGE,55466937,2021-01-30,895.00,Direct Charges - Contractors,THIRD PARTY PAYMENTS,PRIVATE CONTRACTORS,
INSERTED DETAIL,,Economic Growth & Neighbourhood Services,Building Services,HALL CONSTRUCTION SERVICES,55465210,2021-01-04,41842.37,Direct Charges - Contractors,THIRD PARTY PAYMENTS,PRIVATE CONTRACTORS,
INSERTED DETAIL,,Economic Growth & Neighbourhood Services,Building Services,HAYLES & HOWE LTD,55466322,2021-01-21,1755.00,Direct Charges - Contractors,THIRD PARTY PAYMENTS,PRIVATE CONTRACTORS,
INSERTED DETAIL,,Economic Growth & Neighbourhood Services,Building Services,HAYLES & HOWE LTD,55466323,2021-01-21,3945.00,Direct Charges - Contractors,THIRD PARTY PAYMENTS,PRIVATE CONTRACTORS,
INSERTED DETAIL,,Economic Growth & Neighbourhood Services,Building Services,HEWITSON PLANT HIRE LTD,55467480,2020-11-30,605.00,Direct Charges - Contractors,THIRD PARTY PAYMENTS,PRIVATE CONTRACTORS,
INSERTED DETAIL,,Economic Growth & Neighbourhood Services,Building Services,INGLEFORD SCAFFOLDING LTD,55467044,2021-01-31,840.00,Direct Charges - Contractors,THIRD PARTY PAYMENTS,PRIVATE CONTRACTORS,
INSERTED DETAIL,,Economic Growth & Neighbourhood Services,Building Services,INGLEFORD SCAFFOLDING LTD,55465600,2020-09-30,7001.40,Direct Charges - Contractors,THIRD PARTY PAYMENTS,PRIVATE CONTRACTORS,
INSERTED DETAIL,,Economic Growth & Neighbourhood Services,Building Services,INGLEFORD SCAFFOLDING LTD,55467097,2021-01-31,9307.72,Direct Charges - Contractors,THIRD PARTY PAYMENTS,PRIVATE CONTRACTORS,
