Body Name,Organisational Unit,Business Unit No.,Business Unit Description,Expense Code,Expense Code Description,GL Date,Document No.,Invoice No.,Invoiced Value,Supplier Name,Address Book No.,Proclass Details Level 1,Thomson Classification Description
SHEFFIELD CITY COUNCIL,COMMUNITIES,42034,PURCHASING LEARNING DISABILITI,9190,DIRECT PAYMENTS,2016-08-26,4069681,J1624800,14297.14,REDACTED PERSONAL DATA,637696,Social Community Care,CAREFIRST DIRECT PAYMENTS
SHEFFIELD CITY COUNCIL,COMMUNITIES,42034,PURCHASING LEARNING DISABILITI,9190,DIRECT PAYMENTS,2016-08-26,4069682,J1624800,630.00,REDACTED PERSONAL DATA,637697,Social Community Care,CAREFIRST DIRECT PAYMENTS
SHEFFIELD CITY COUNCIL,COMMUNITIES,46039,ADULT SOCIAL CARE PURCHASING,9190,DIRECT PAYMENTS,2016-08-26,4069683,J1624800,626.51,REDACTED PERSONAL DATA,637699,Social Community Care,CAREFIRST DIRECT PAYMENTS
SHEFFIELD CITY COUNCIL,COMMUNITIES,46039,ADULT SOCIAL CARE PURCHASING,9190,DIRECT PAYMENTS,2016-08-26,4069684,J1624800,1555.29,REDACTED PERSONAL DATA,637701,Social Community Care,CAREFIRST DIRECT PAYMENTS
SHEFFIELD CITY COUNCIL,COMMUNITIES,42034,PURCHASING LEARNING DISABILITI,9250,INDEPENDENT DAY CARE,2016-08-26,4069685,2619,600.00,BURTON STREET PROJECT,342774,,CHARITIES & VOLUNTARY ORGANISA
SHEFFIELD CITY COUNCIL,COMMUNITIES,42034,PURCHASING LEARNING DISABILITI,9250,INDEPENDENT DAY CARE,2016-08-26,4069687,2796,1290.00,BURTON STREET PROJECT,342774,,CHARITIES & VOLUNTARY ORGANISA
SHEFFIELD CITY COUNCIL,COMMUNITIES,42034,PURCHASING LEARNING DISABILITI,9250,INDEPENDENT DAY CARE,2016-08-26,4069688,37984,300.00,SHEFFIELD COMMUNITY TRANSPORT,296356,,CHARITIES & VOLUNTARY ORGANISA
SHEFFIELD CITY COUNCIL,COMMUNITIES,46039,ADULT SOCIAL CARE PURCHASING,9250,INDEPENDENT DAY CARE,2016-08-26,4069689,DCO0000090,400.00,SPRINGWOOD HOUSE (SHEFFCARE LTD),299566,,RESIDENTIAL CARE HOMES
SHEFFIELD CITY COUNCIL,COMMUNITIES,42034,PURCHASING LEARNING DISABILITI,9190,CITYWIDE SPOT,2016-08-26,4069690,J1585012 240716,136132.41,CITIZENSHIP FIRST,329379,,CHARITIES & VOLUNTARY ORGANISA
SHEFFIELD CITY COUNCIL,COMMUNITIES,42034,PURCHASING LEARNING DISABILITI,9240,SUPPORTED LIVING CARE,2016-08-26,4069715,619727LEC,16032.04,COMMUNITY INTEGRATED CARE,620703,,SOCIAL SERVICES
SHEFFIELD CITY COUNCIL,COMMUNITIES,42034,PURCHASING LEARNING DISABILITI,9240,SUPPORTED LIVING CARE,2016-08-26,4069716,619727LJC,68303.22,COMMUNITY INTEGRATED CARE,620703,,SOCIAL SERVICES
SHEFFIELD CITY COUNCIL,COMMUNITIES,42034,PURCHASING LEARNING DISABILITI,9240,SUPPORTED LIVING CARE,2016-08-26,4069717,619727LSEB,309.75,COMMUNITY INTEGRATED CARE,620703,,SOCIAL SERVICES
SHEFFIELD CITY COUNCIL,COMMUNITIES,42034,PURCHASING LEARNING DISABILITI,9240,SUPPORTED LIVING CARE,2016-08-26,4069718,619727LVH,67804.15,COMMUNITY INTEGRATED CARE,620703,,SOCIAL SERVICES
SHEFFIELD CITY COUNCIL,COMMUNITIES,46039,ADULT SOCIAL CARE PURCHASING,9190,CITYWIDE SPOT,2016-08-26,4069720,DCA0000083,360.00,SPRINGWOOD HOUSE (SHEFFCARE LTD),299566,,RESIDENTIAL CARE HOMES
SHEFFIELD CITY COUNCIL,COMMUNITIES,46039,ADULT SOCIAL CARE PURCHASING,9190,CITYWIDE SPOT,2016-08-26,4069723,DCA0000087,360.00,SPRINGWOOD HOUSE (SHEFFCARE LTD),299566,,RESIDENTIAL CARE HOMES
SHEFFIELD CITY COUNCIL,COMMUNITIES,46039,ADULT SOCIAL CARE PURCHASING,9190,CITYWIDE SPOT,2016-08-26,4069725,DCO0000086,400.00,SPRINGWOOD HOUSE (SHEFFCARE LTD),299566,,RESIDENTIAL CARE HOMES
SHEFFIELD CITY COUNCIL,COMMUNITIES,46039,ADULT SOCIAL CARE PURCHASING,9190,CITYWIDE SPOT,2016-08-26,4069729,DKN0000182,360.00,SPRINGWOOD HOUSE (SHEFFCARE LTD),299566,,RESIDENTIAL CARE HOMES
SHEFFIELD CITY COUNCIL,COMMUNITIES,46039,ADULT SOCIAL CARE PURCHASING,9190,CITYWIDE SPOT,2016-08-26,4069730,DKN0000183,650.00,SPRINGWOOD HOUSE (SHEFFCARE LTD),299566,,RESIDENTIAL CARE HOMES
SHEFFIELD CITY COUNCIL,CYPF,39284,INDEPENDENT FOSTERING PLACEMEN,9270,INDEPENDENT FOSTERING,2016-08-26,4069638,630202552,901.00,REDACTED PERSONAL DATA,328618,,ADOPTION & FOSTERING
SHEFFIELD CITY COUNCIL,CYPF,39428,INDEPENDENT RES BLOCK PLACEMEN,9270,INDEPENDENT RESIDENTIAL PMENT,2016-08-26,4069639,22949,8852.22,CARE TODAY,382727,,CHILDREN'S HOMES
SHEFFIELD CITY COUNCIL,CYPF,39405,LEAVING CARE,9270,CARELEAVERS ACCOMMODATION,2016-08-26,4069640,12750,2200.00,PROGRESSIVE CARE LTD,343548,,CHILDREN'S HOMES
SHEFFIELD CITY COUNCIL,CYPF,39405,LEAVING CARE,9270,CARELEAVERS ACCOMMODATION,2016-08-26,4069641,2453,1391.00,THREE CIRCLES FOSTERING LIMITED,637601,,ADOPTION & FOSTERING
SHEFFIELD CITY COUNCIL,CYPF,39405,LEAVING CARE,9270,CARELEAVERS ACCOMMODATION,2016-08-26,4069643,2547,3990.63,THREE CIRCLES FOSTERING LIMITED,637601,,ADOPTION & FOSTERING
SHEFFIELD CITY COUNCIL,CYPF,39428,INDEPENDENT RES BLOCK PLACEMEN,9270,INDEPENDENT RESIDENTIAL PMENT,2016-08-26,4069644,28504,720.00,THE KEYS GROUP (BETTERCARE KEYS LTD),325353,,CHILDREN'S HOMES
SHEFFIELD CITY COUNCIL,CYPF,39405,LEAVING CARE,9270,CARELEAVERS ACCOMMODATION,2016-08-26,4069645,12898,896.00,PROGRESSIVE CARE LTD,343548,,CHILDREN'S HOMES
SHEFFIELD CITY COUNCIL,COMMUNITIES,46039,ADULT SOCIAL CARE PURCHASING,9200,CONTINUING RESIDENTIAL CARE,2016-08-26,4069635,J1622368 110916,4742.39,COUNTRY COURT CARE HOMES LTD,361907,,RESIDENTIAL CARE HOMES
SHEFFIELD CITY COUNCIL,COMMUNITIES,44001,PURCHASING,9200,CONTINUING RESIDENTIAL CARE,2016-08-26,4069637,J1624790 110916,13150.00,ABBEYFIELD GRANGE,336444,,RESIDENTIAL CARE HOMES
SHEFFIELD CITY COUNCIL,COMMUNITIES,49705,NORTH,8180,GRANTS,2016-08-30,4070202,ERS INVOICE142641,800.00,STANNINGTON BOWLING CLUB,637592,,SPORTS CLUBS & ASSOCIATIONS
SHEFFIELD CITY COUNCIL,COMMUNITIES,49702,SOUTH,8180,GRANTS,2016-08-30,4070203,ERS INVOICE142642,450.00,I-ASPIRE FOUNDATION,637617,,CHARITIES & VOLUNTARY ORGANISA
SHEFFIELD CITY COUNCIL,COMMUNITIES,49702,SOUTH,8180,GRANTS,2016-08-30,4070204,ERS INVOICE142643,250.00,181ST SHEFFIELD (ST CHAD'S) SCOUT GRP,637581,,YOUTH ORGANISATIONS & CENTRES
SHEFFIELD CITY COUNCIL,CYPF,39282,CARE PROCEEDINGS (LEGAL FEES),8470,LEGAL FEES,2016-08-30,4070205,ERS INVOICE142644,974.93,REDACTED PERSONAL DATA,331254,,DOCTORS
SHEFFIELD CITY COUNCIL,COMMUNITIES,49704,CENTRAL,8180,GRANTS,2016-08-30,4070206,ERS INVOICE142645,393.99,FRIDAY FOLK LUNCH CLUB,637628,,"CLUBS & ASSOCIATIONS - SOCIAL,"
SHEFFIELD CITY COUNCIL,RESOURCES,19347,CLAIMS,8740,HIGHWAYS,2016-08-30,4070210,ERS INVOICE142650,5071.86,GRAYSONS SOLICITORS,297241,,SOLICITORS
SHEFFIELD CITY COUNCIL,PLACE,23036,CORONIAL SERVICES,8440,PATHOLOGIST INVOICE,2016-08-30,4070247,ERS INVOICE142651,595.90,HIGH PEAK FORENSICS,575858,,DOCTORS
SHEFFIELD CITY COUNCIL,COMMUNITIES,42074,LD REPROVISION,8460,CONSULTANTS FEES,2016-08-30,4039003,722,15317.00,INCLUSION NORTH CIC,509430,,EDUCATIONAL SERVICES
SHEFFIELD CITY COUNCIL,PLACE,25222,23) SWYP ST SMOKING PROJECT,9030,HEALTH,2016-08-30,4047451,722865,54167.00,SOUTH WEST YORKSHIRE PARTNERSHIP NHS FOU,581752,,PUBLIC HEALTH SUPPLIERS
SHEFFIELD CITY COUNCIL,PLACE,25222,23) SWYP ST SMOKING PROJECT,9030,HEALTH,2016-08-30,4056576,723114,54167.00,SOUTH WEST YORKSHIRE PARTNERSHIP NHS FOU,581752,,PUBLIC HEALTH SUPPLIERS
SHEFFIELD CITY COUNCIL,PLACE,22119,URBAN DESIGN & CONSERVATION,8460,CONSULTANTS FEES,2016-08-30,4056716,1413,1200.00,URBED,505900,,PLANNING SUPERVISORS
SHEFFIELD CITY COUNCIL,PLACE,25206,SMOKEFREE HOMES,9030,HEALTH,2016-08-30,4057696,SOARCO/2447,1666.00,SOUTHEY & OWLERTON AREA REGENERATION,431475,,CHARITIES & VOLUNTARY ORGANISA
SHEFFIELD CITY COUNCIL,CYPF,33107,POST 16 HIGH NEEDS SEND,9120,OTHER AGENCIES,2016-08-30,4058810,30028405,91806.00,THE SHEFFIELD COLLEGE,297611,,SCHOOLS & COLLEGES - FURTHER E
SHEFFIELD CITY COUNCIL,CYPF,33141,CITY DEAL,8440,FEE EXPENSES,2016-08-30,4063254,1252,5225.00,POLYPLAS ENGINEERING LTD,588117,,PLASTIC PRODUCTS - MNFRS
SHEFFIELD CITY COUNCIL,COMMUNITIES,49362,INCOME MANAGEMENT,9140,DEBT COLLECTION AGENCY,2016-08-30,4063275,C452988,296.47,ROSSENDALES COLLECT LTD,477656,,BAILIFFS
SHEFFIELD CITY COUNCIL,CYPF,38081,EXTENDED LEARNING & SUPPORT,8440,FEE EXPENSES,2016-08-30,4064387,1021,800.00,IMAGINATION GAMING,518155,,GAMES SHOPS
SHEFFIELD CITY COUNCIL,COMMUNITIES,49364,SUPPORTED HOUSING,8050,FURNITURE PURCHASES,2016-08-30,4065103,TK115201,4205.50,THOMAS KNEALE & CO LTD,441585,,"BEDS, BEDDING & BLANKETS"
SHEFFIELD CITY COUNCIL,COMMUNITIES,49364,SUPPORTED HOUSING,8050,ELECTRICAL GOODS,2016-08-30,4065104,CMD2652488,10071.00,DOMESTIC APPLIANCE DISTRIBUTORS,527171,,ELECTRICAL GOODS - SALES
SHEFFIELD CITY COUNCIL,COMMUNITIES,49364,SUPPORTED HOUSING,8050,SOFT FURNISHINGS,2016-08-30,4065105,17219,6175.00,ALLEN UPHOLSTERY,295763,,FURNITURE MNFRS - HOME & OFFIC
SHEFFIELD CITY COUNCIL,COMMUNITIES,49364,SUPPORTED HOUSING,8050,SOFT FURNISHINGS,2016-08-30,4065118,17218,1040.00,ALLEN UPHOLSTERY,295763,,FURNITURE MNFRS - HOME & OFFIC
SHEFFIELD CITY COUNCIL,PLACE,22187,TRAFFIC REGULATIONS,8620,COMPUTER SOFTWARE PURCHASES,2016-08-30,4065127,M8638,3420.00,BUCHANAN COMPUTING LTD,400247,,COMPUTER SYSTEMS & SOFTWARE (D
SHEFFIELD CITY COUNCIL,CYPF,32080,GATEWAY 5,8490,TRANSLATN/SIGN/INTERPRET FEES,2016-08-30,4065149,3838,1777.50,LANGUAGELINE SOLUTIONS,206348,,TRANSLATORS & INTERPRETERS
SHEFFIELD CITY COUNCIL,CYPF,33141,CITY DEAL,9120,OTHER AGENCIES,2016-08-30,4065161,T236,4941.00,THE EMPLOYERS FORUM,353566,,CHARITIES & VOLUNTARY ORGANISA
SHEFFIELD CITY COUNCIL,CYPF,33057,CROOKESMOOR CENTRAL COSTS,6030,REPAIRS AND MTCE - RESPONSIVE,2016-08-30,4065328,INV077617,365.00,CONSTANT SECURITY SERVICES LIMITED,571090,,SECURITY SERVICES
SCR COMBINED AUTHORITY,CA LEP,30104,CORE OPERATIONAL,8440,FEE EXPENSES,2016-08-30,4065361,329287,2000.00,BROWNE JACOBSON LLP,477351,,SOLICITORS
SHEFFIELD CITY COUNCIL,CYPF,33068,ROMA PROJECT,8440,FEE EXPENSES,2016-08-30,4065665,1309,400.00,SHEFFIELD ASSOCIATION FOR THE VOLUNTARY,350936,,CHARITIES & VOLUNTARY ORGANISA
SHEFFIELD CITY COUNCIL,PLACE,22255,SHEAF CATCHMENT FLOOD SCHEME,8440,FEE EXPENSES,2016-08-30,4065969,413502,21474.31,OVE ARUP & PARTNERS LTD,321129,,ENGINEERS - CONSULTING
SHEFFIELD CITY COUNCIL,PLACE,22256,SHEFFIELD UDV FLOOD SCHEME,8440,FEE EXPENSES,2016-08-30,4065969,413502,21474.30,OVE ARUP & PARTNERS LTD,321129,,ENGINEERS - CONSULTING
SHEFFIELD CITY COUNCIL,RESOURCES,12007,INSURANCE AND RISK,8010,EQUIPMENT PURCHASE AND REPAIR,2016-08-30,4065988,16747,555.00,DIAMOND BUSINESS INTERIORS LTD,580977,,OFFICE FURNITURE & EQUIPMENT
SHEFFIELD CITY COUNCIL,COMMUNITIES,49364,SUPPORTED HOUSING,8050,FURNITURE PURCHASES,2016-08-30,4065998,3333,1020.00,HOMEFLAIR (MEXBOROUGH) LTD,620126,,FURNITURE - RETAIL
SHEFFIELD CITY COUNCIL,CYPF,33057,CROOKESMOOR CENTRAL COSTS,8440,FEE EXPENSES,2016-08-30,4067341,PI001584,920.00,EMERGENCY RESPONSE TRAINING LTD,381024,,FIRST AID TRAINING
SCR COMBINED AUTHORITY,CA LEP,30104,CORE OPERATIONAL,8490,OTHER PROFESSIONAL FEES,2016-08-30,4067379,229957433,564.80,REED EMPLOYMENT,317819,,EMPLOYMENT & RECRUITMENT AGENC
SHEFFIELD CITY COUNCIL,PLACE,25076,SHEFFIELD HOMES TREES,6370,GROUNDS MTCE AND ARBORICULTURE,2016-08-30,4067393,1919,599.00,DRONFIELD TREE SERVICES LTD,405525,,TREE WORK & FORESTRY SERVICES
SHEFFIELD CITY COUNCIL,CYPF,33114,POST 16 LDD DELIVERY 15 16,9120,OTHER AGENCIES,2016-08-30,4067405,21,468.00,FLYCHEESE PRODUCTIONS,580606,,ARTS CENTRES
SHEFFIELD CITY COUNCIL,CYPF,33114,POST 16 LDD DELIVERY 15 16,9120,OTHER AGENCIES,2016-08-30,4067460,10,458.00,FLYCHEESE PRODUCTIONS,580606,,ARTS CENTRES
SHEFFIELD CITY COUNCIL,CYPF,33114,POST 16 LDD DELIVERY 15 16,9120,OTHER AGENCIES,2016-08-30,4067461,21,472.00,FLYCHEESE PRODUCTIONS,580606,,ARTS CENTRES
SHEFFIELD CITY COUNCIL,CYPF,33128,ESA PATHWAY PILOT,9120,OTHER AGENCIES,2016-08-30,4067531,3410,2129.62,ZEST,492467,,CHARITIES & VOLUNTARY ORGANISA
SHEFFIELD CITY COUNCIL,COMMUNITIES,49364,SUPPORTED HOUSING,8050,FURNITURE PURCHASES,2016-08-30,4067536,SIN066027,3550.00,WHITELEAF FURNITURE LTD,441448,,FURNITURE MNFRS - HOME & OFFIC
SHEFFIELD CITY COUNCIL,PLACE,25217,C&F WM T1&2 5-17YRS,9030,HEALTH,2016-08-30,4067549,16156,8333.00,WEIGHT MANAGEMENT CENTRE LTD,621476,,DIETICIANS & NUTRITIONISTS
SHEFFIELD CITY COUNCIL,PLACE,25204,T1&2 WMAN (ADULTS),9030,HEALTH,2016-08-30,4067550,16155,21632.66,WEIGHT MANAGEMENT CENTRE LTD,621476,,DIETICIANS & NUTRITIONISTS
SHEFFIELD CITY COUNCIL,PLACE,25202,R 3 WEIGHT MAN (ADULTS) WAH,9030,HEALTH,2016-08-30,4067551,16154,22083.33,WEIGHT MANAGEMENT CENTRE LTD,621476,,DIETICIANS & NUTRITIONISTS
SCR COMBINED AUTHORITY,CA LEP,95106,RGF,1193,CONSULTANTS FEES,2016-08-30,4067554,227900,21151.87,SHEFFIELD CITY COUNCIL,516704,,LOCAL GOVERNMENT
SHEFFIELD CITY COUNCIL,PLACE,97147,ADAPTATIONS,1157,DWELLINGS MAIN CONTRACT,2016-08-30,4067577,76496,3778.00,ROMPA,208031,,DISABILITY EQUIPMENT - MNFRS &
SHEFFIELD CITY COUNCIL,CYPF,39083,SUCCESSFUL FAMILIES PROGRAMME,8440,FEE EXPENSES,2016-08-30,4067799,1.80E+12,250.00,NEWCASTLE CITY COUNCIL,339732,,LOCAL GOVERNMENT
SHEFFIELD CITY COUNCIL,RESOURCES,15190,HARD FM,6030,REPAIRS AND MTCE - RESPONSIVE,2016-08-30,4067808,10142,2900.00,AMK FENCE-IN  LTD,202934,,FENCING CONTRACTORS
SHEFFIELD CITY COUNCIL,RESOURCES,15190,HARD FM,6030,REPAIRS AND MTCE - RESPONSIVE,2016-08-30,4067811,10141,2400.00,AMK FENCE-IN  LTD,202934,,FENCING CONTRACTORS
SHEFFIELD CITY COUNCIL,PLACE,97147,ADAPTATIONS,1157,DWELLINGS MAIN CONTRACT,2016-08-30,4067812,SIP-164053,1937.45,THYSSENKRUPP ENCASA,627802,,LIFT MNFRS
SHEFFIELD CITY COUNCIL,PLACE,97147,ADAPTATIONS,1157,DWELLINGS MAIN CONTRACT,2016-08-30,4067813,SIP-164040,3692.36,THYSSENKRUPP ENCASA,627802,,LIFT MNFRS
SHEFFIELD CITY COUNCIL,CYPF,33128,ESA PATHWAY PILOT,9120,OTHER AGENCIES,2016-08-30,4067818,SOARCO/2445,2129.62,SOAR,413073,,EDUCATIONAL TRAINING PROVIDERS
SHEFFIELD CITY COUNCIL,CYPF,33130,WORK EXPERIENCE,8440,FEE EXPENSES,2016-08-30,4067826,406645,1862.50,STAFFORCE PERSONNEL LTD TA NICHOLAS ASS,329315,,EMPLOYMENT & RECRUITMENT AGENC
SHEFFIELD CITY COUNCIL,CYPF,38081,EXTENDED LEARNING & SUPPORT,8440,FEE EXPENSES,2016-08-30,4067938,2016/SCU/FOF,300.00,ACADEMY OF SELF DEFENCE,543229,,MARTIAL ARTS INSTRUCTION
SHEFFIELD CITY COUNCIL,CYPF,33141,CITY DEAL,8440,FEE EXPENSES,2016-08-30,4068489,7264,600.00,THE SAFETY MAINTENANCE COMPANY LTD,637340,,HEALTH & SAFETY TRAINING
SHEFFIELD CITY COUNCIL,CYPF,33141,CITY DEAL,8440,FEE EXPENSES,2016-08-30,4068491,7266,260.00,THE SAFETY MAINTENANCE COMPANY LTD,637340,,HEALTH & SAFETY TRAINING
SHEFFIELD CITY COUNCIL,CYPF,33141,CITY DEAL,8440,FEE EXPENSES,2016-08-30,4068492,7265,260.00,THE SAFETY MAINTENANCE COMPANY LTD,637340,,HEALTH & SAFETY TRAINING
SHEFFIELD CITY COUNCIL,COMMUNITIES,49028,SUPPORTED & TEMP ACCOM TEAM,6210,BED & BREAKFAST PAYMENTS,2016-08-30,4068510,HOM019,416.62,EARL MARSHALL GUEST HOUSE LTD,391589,,GUEST HOUSES
SHEFFIELD CITY COUNCIL,PLACE,22147,PUBLIC RIGHTS OF WAY,6390,OTHER HIGHWAY MAINTENANCE,2016-08-31,4063202,2945,2400.00,STEEL VALLEY PROJECT,386046,,CHARITIES & VOLUNTARY ORGANISA
SHEFFIELD CITY COUNCIL,PLACE,25054,RANGER SERVICE,8010,EQUIPMENT PURCHASE AND REPAIR,2016-08-30,4068565,103972,251.78,FOSTERS GARDEN MACHINERY,204933,,GARDEN CENTRES & NURSERIES
SHEFFIELD CITY COUNCIL,CYPF,33128,ESA PATHWAY PILOT,9120,OTHER AGENCIES,2016-08-30,4068588,3237,4404.62,MANOR & CASTLE DEVELOPMENT TRUST,314473,,CHARITIES & VOLUNTARY ORGANISA
SCR COMBINED AUTHORITY,CA LEP,30104,CORE OPERATIONAL,5610,AGENCY STAFF,2016-08-30,4068854,229893068,492.14,REED EMPLOYMENT,317819,,EMPLOYMENT & RECRUITMENT AGENC
SHEFFIELD CITY COUNCIL,COMMUNITIES,42034,PURCHASING LEARNING DISABILITI,9190,EX POOL CLIENTS,2016-08-30,4068885,SI05/00013792,85268.30,DIMENSIONS (UK) LTD,386516,,DISABILITY & SPECIAL NEEDS - S
SHEFFIELD CITY COUNCIL,CYPF,33112,LDD PLACEMENTS AUG16-JUL17,8010,EQUIPMENT PURCHASE AND REPAIR,2016-08-30,4068895,SIN017248,1670.94,CBC COMPUTER SYSTEMS LTD,304631,,COMPUTER SYSTEMS & SOFTWARE (S
SCR COMBINED AUTHORITY,CA LEP,30100,LEP CORE,8250,MARKETING EXPENSES,2016-08-30,4068910,1556,32000.00,DRD PARTNERSHIP LIMITED,633461,,BUSINESS & MANAGEMENT CONSULTA
SHEFFIELD CITY COUNCIL,RESOURCES,18042,STATUTORY ADVERTISING,8420,ADVERTISING AND PUBL-INVOICED,2016-08-30,4068918,3824460,337.04,SHEFFIELD NEWSPAPERS LTD,208391,,NEWSPAPER & MAGAZINE PUBLISHER
SHEFFIELD CITY COUNCIL,RESOURCES,18042,STATUTORY ADVERTISING,8420,ADVERTISING AND PUBL-INVOICED,2016-08-30,4068920,3824940,337.04,SHEFFIELD NEWSPAPERS LTD,208391,,NEWSPAPER & MAGAZINE PUBLISHER
SHEFFIELD CITY COUNCIL,RESOURCES,18042,STATUTORY ADVERTISING,8420,ADVERTISING AND PUBL-INVOICED,2016-08-30,4068922,3825064,337.04,SHEFFIELD NEWSPAPERS LTD,208391,,NEWSPAPER & MAGAZINE PUBLISHER
SHEFFIELD CITY COUNCIL,RESOURCES,18042,STATUTORY ADVERTISING,8420,ADVERTISING AND PUBL-INVOICED,2016-08-30,4068923,3823745,337.04,SHEFFIELD NEWSPAPERS LTD,208391,,NEWSPAPER & MAGAZINE PUBLISHER
SHEFFIELD CITY COUNCIL,RESOURCES,18042,STATUTORY ADVERTISING,8420,ADVERTISING AND PUBL-INVOICED,2016-08-30,4068924,3824650,490.23,SHEFFIELD NEWSPAPERS LTD,208391,,NEWSPAPER & MAGAZINE PUBLISHER
SHEFFIELD CITY COUNCIL,RESOURCES,18042,STATUTORY ADVERTISING,8420,ADVERTISING AND PUBL-INVOICED,2016-08-30,4068925,3824477,337.04,SHEFFIELD NEWSPAPERS LTD,208391,,NEWSPAPER & MAGAZINE PUBLISHER
SHEFFIELD CITY COUNCIL,RESOURCES,18042,STATUTORY ADVERTISING,8420,ADVERTISING AND PUBL-INVOICED,2016-08-30,4068926,3824527,306.40,SHEFFIELD NEWSPAPERS LTD,208391,,NEWSPAPER & MAGAZINE PUBLISHER
SHEFFIELD CITY COUNCIL,RESOURCES,18042,STATUTORY ADVERTISING,8420,ADVERTISING AND PUBL-INVOICED,2016-08-30,4068927,3824467,428.95,SHEFFIELD NEWSPAPERS LTD,208391,,NEWSPAPER & MAGAZINE PUBLISHER
SHEFFIELD CITY COUNCIL,RESOURCES,18042,STATUTORY ADVERTISING,8420,ADVERTISING AND PUBL-INVOICED,2016-08-30,4068928,3823924,612.79,SHEFFIELD NEWSPAPERS LTD,208391,,NEWSPAPER & MAGAZINE PUBLISHER
SHEFFIELD CITY COUNCIL,RESOURCES,18042,STATUTORY ADVERTISING,8420,ADVERTISING AND PUBL-INVOICED,2016-08-30,4068943,3824138,337.04,SHEFFIELD NEWSPAPERS LTD,208391,,NEWSPAPER & MAGAZINE PUBLISHER
SHEFFIELD CITY COUNCIL,RESOURCES,18042,STATUTORY ADVERTISING,8420,ADVERTISING AND PUBL-INVOICED,2016-08-30,4068944,3823740,367.68,SHEFFIELD NEWSPAPERS LTD,208391,,NEWSPAPER & MAGAZINE PUBLISHER
SHEFFIELD CITY COUNCIL,RESOURCES,18042,STATUTORY ADVERTISING,8420,ADVERTISING AND PUBL-INVOICED,2016-08-30,4068945,3823866,612.79,SHEFFIELD NEWSPAPERS LTD,208391,,NEWSPAPER & MAGAZINE PUBLISHER
SHEFFIELD CITY COUNCIL,RESOURCES,18042,STATUTORY ADVERTISING,8420,ADVERTISING AND PUBL-INVOICED,2016-08-30,4068946,3823636,306.40,SHEFFIELD NEWSPAPERS LTD,208391,,NEWSPAPER & MAGAZINE PUBLISHER
SHEFFIELD CITY COUNCIL,RESOURCES,18042,STATUTORY ADVERTISING,8420,ADVERTISING AND PUBL-INVOICED,2016-08-30,4068949,3827462,1135.13,SHEFFIELD NEWSPAPERS LTD,208391,,NEWSPAPER & MAGAZINE PUBLISHER
SHEFFIELD CITY COUNCIL,CYPF,33141,CITY DEAL,9120,OTHER AGENCIES,2016-08-30,4068977,1574,16063.00,MEADOWHALL EDUCATION CENTRE,596145,,EDUCATIONAL SERVICES
SHEFFIELD CITY COUNCIL,RESOURCES,19318,PREMIUMS,8740,PREMIUMS,2016-08-30,4069162,407000692,7875.00,ZURICH RISK ENGINEERING,575255,,SOLICITORS
SCR COMBINED AUTHORITY,CA LEP,30100,LEP CORE,5610,AGENCY STAFF,2016-08-30,4069181,229981220,695.31,REED EMPLOYMENT,317819,,EMPLOYMENT & RECRUITMENT AGENC
SHEFFIELD CITY COUNCIL,CYPF,36033,SOCIAL CARE TAXIS,7060,EXTERNAL VEHICLE HIRE,2016-08-30,4069184,20,1530.00,M M KHALIQ T/AS ACE MINIBUS TRAVEL,598946,,TAXIS & PRIVATE HIRE
SHEFFIELD CITY COUNCIL,CYPF,36033,SOCIAL CARE TAXIS,7060,EXTERNAL VEHICLE HIRE,2016-08-30,4069186,22,1890.00,M M KHALIQ T/AS ACE MINIBUS TRAVEL,598946,,TAXIS & PRIVATE HIRE
SHEFFIELD CITY COUNCIL,CYPF,36033,SOCIAL CARE TAXIS,7060,EXTERNAL VEHICLE HIRE,2016-08-30,4069188,23,1890.00,M M KHALIQ T/AS ACE MINIBUS TRAVEL,598946,,TAXIS & PRIVATE HIRE
SHEFFIELD CITY COUNCIL,COMMUNITIES,49364,SUPPORTED HOUSING,8050,FURNITURE PURCHASES,2016-08-30,4069189,SI0263131,4113.05,ANNAGHMORE AGENCIES,571556,,FURNITURE - WHOLESALE
SHEFFIELD CITY COUNCIL,CYPF,39569,COMMUNITY YOUTH TEAMS,8350,MISCELLANEOUS EXPENSES,2016-08-30,4069402,850,460.00,MARSLAND TRAVEL,620930,,BUS & COACH OPERATORS & STATIO
SHEFFIELD CITY COUNCIL,CYPF,36033,SOCIAL CARE TAXIS,7060,EXTERNAL VEHICLE HIRE,2016-08-30,4069412,Jul-16,2282.17,EUROCAB 2000 LTD,596360,,TAXIS & PRIVATE HIRE
SHEFFIELD CITY COUNCIL,COMMUNITIES,49028,SUPPORTED & TEMP ACCOM TEAM,6210,BED & BREAKFAST PAYMENTS,2016-08-30,4069420,478,709.50,BURNGREAVE B & B,466986,,GUEST HOUSES
SHEFFIELD CITY COUNCIL,COMMUNITIES,42034,PURCHASING LEARNING DISABILITI,4080,FEES & CHARGES,2016-08-30,4069429,HC553,863.53,EXCELL HOME CARE LTD,637203,,HOME CARE SERVICES
SHEFFIELD CITY COUNCIL,COMMUNITIES,42048,WRAP AROUND ADVISORY TEAM,8550,OTHER SERVICES,2016-08-30,4069431,37945,3260.40,SHEFFIELD COMMUNITY TRANSPORT (WORKSHOP),297061,,CHARITIES & VOLUNTARY ORGANISA
