Authority Name,Date of Payment,DocumentNo,Gross,VAT,Net,Vendor Name,Service Area,GL Description
Salford City Council,2022-05-20,6003491656,2996.00,0.00,2996.00,Divrse 1 Ltd,People (Adults) - CHSC,Rents,
Salford City Council,2022-05-20,6003491579,1204.00,0.00,1204.00,Divrse Ltd,People (Adults) - CHSC,Rents,
Salford City Council,2022-05-20,6003491836,1484.00,0.00,1484.00,Divrse Ltd,People (Adults) - CHSC,Rents,
Salford City Council,2022-05-20,6003491608,2352.00,0.00,2352.00,Divrse Ltd,People (Adults) - CHSC,Rents,
Salford City Council,2022-05-20,6003491669,3640.00,0.00,3640.00,Divrse Ltd,People (Adults) - CHSC,Rents,
Salford City Council,2022-05-20,6003491607,4793.60,0.00,4793.60,Divrse Ltd,People (Adults) - CHSC,Rents,
Salford City Council,2022-05-20,6003491727,2396.80,0.00,2396.80,Divrse P1 Ltd,People (Adults) - CHSC,Rents,
Salford City Council,2022-05-20,6003491586,2996.00,0.00,2996.00,Divrse P1 Ltd,People (Adults) - CHSC,Rents,
Salford City Council,2022-05-20,601413080,3129.28,0.00,3129.28,Dukesgate Academy,People (Childrens) Service Group,Contingency,
Salford City Council,2022-05-20,6003491781,13234.35,0.00,13234.35,Ee Ltd,Service Reform (Corp Bus & Transform),Telephones & Fax Machines,
Salford City Council,2022-05-20,6003491833,13273.48,0.00,13273.48,Ee Ltd,Service Reform (Corp Bus & Transform),Telephones & Fax Machines,
Salford City Council,2022-05-20,1600688929,3900.00,650.00,3250.00,Energy Controls Group Ltd,Place Directorate,Electricity,
Salford City Council,2022-05-20,1600688885,7668.00,1278.00,6390.00,Energy Controls Group Ltd,Place Directorate,Energy Conservation,
Salford City Council,2022-05-20,1600688922,80649.65,13441.61,67208.04,Eurovia Infrastructure Ltd,Service Reform (Corp Bus & Transform),Ext Fees-Other,
Salford City Council,2022-05-20,601413110,2522.89,0.00,2522.89,Evergreen Childrens Day Nursery,People (Childrens) Service Group,Contingency,
Salford City Council,2022-05-20,1600688930,3786.26,631.04,3155.22,Facultatieve Technologies Ltd,Place Directorate,Prog Maint & Works,
Salford City Council,2022-05-20,601413111,2451.84,0.00,2451.84,Fairhills Playgroup Pre-School,People (Childrens) Service Group,Contingency,
Salford City Council,2022-05-20,601413113,5113.43,0.00,5113.43,Fledglings (Irlam) Limited,People (Childrens) Service Group,Contingency,
Salford City Council,2022-05-20,601413112,3766.32,0.00,3766.32,Fledglings Day Nursery Worsley,People (Childrens) Service Group,Contingency,
Salford City Council,2022-05-20,601413148,5037.92,0.00,5037.92,Folly Brook Nursery Ltd,People (Childrens) Service Group,Contingency,
Salford City Council,2022-05-20,601412962,827.11,0.00,827.11,Friends Of Salford Museum Assoc.,Service Reform (Corp Bus & Transform),European social fund,
Salford City Council,2022-05-20,1600688334,26506.62,4417.77,22088.85,Galliford Try Construction Nth Ltd,Service Reform (Corp Bus & Transform),Ext Fees-Other,
Salford City Council,2022-05-20,601411664,161905.00,0.00,161905.00,Gmw Mental Health Nhs Ft,Public Health,Payts to Agencies,
Salford City Council,2022-05-20,601413116,2967.06,0.00,2967.06,Habonim Nursery,People (Childrens) Service Group,Contingency,
Salford City Council,2022-05-20,601413117,2601.00,0.00,2601.00,Happy Feet Day Nursery,People (Childrens) Service Group,Contingency,
Salford City Council,2022-05-20,1600688880,1740.00,0.00,1740.00,Redacted Data,People (Adults) - CHSC,Grants,
Salford City Council,2022-05-20,1600688090,22317.43,3719.57,18597.86,Ihs Global Ltd,Place Directorate,Licencing,
Salford City Council,2022-05-20,601413210,1691.74,0.00,1691.74,Inspiring Communities Together,People (Childrens) Service Group,Contingency,
Salford City Council,2022-05-20,1600688883,2743.13,0.00,2743.13,Jan Robinson Early Years Ltd,People (Childrens) Service Group,Training of Staff,
Salford City Council,2022-05-20,1600688870,4800.00,0.00,4800.00,Jep Youth Engagement,People (Childrens) Service Group,Pupil Assistance,
Salford City Council,2022-05-20,1600688871,4800.00,0.00,4800.00,Jep Youth Engagement,People (Childrens) Service Group,Pupil Assistance,
Salford City Council,2022-05-20,601413125,812.93,0.00,812.93,Jitterbugz Day Nursery,People (Childrens) Service Group,Contingency,
Salford City Council,2022-05-20,1600688924,1500.00,0.00,1500.00,Jp Marsh Education,People (Childrens) Service Group,Class Supplies Capit,
Salford City Council,2022-05-20,6003491637,800.00,0.00,800.00,Kevin Booth Painting,People (Adults) - CHSC,Other Professional Fees,
Salford City Council,2022-05-20,601413134,1690.49,0.00,1690.49,Kiddiewinkles Pre School,People (Childrens) Service Group,Contingency,
Salford City Council,2022-05-20,601413137,4700.03,0.00,4700.03,Kids Planet Day Nurseries Ltd,People (Childrens) Service Group,Contingency,
Salford City Council,2022-05-20,601413140,5057.18,0.00,5057.18,Kids Planet Day Nurseries Ltd,People (Childrens) Service Group,Contingency,
Salford City Council,2022-05-20,601413138,8442.47,0.00,8442.47,Kids Planet Day Nurseries Ltd,People (Childrens) Service Group,Contingency,
Salford City Council,2022-05-20,601413139,11538.23,0.00,11538.23,Kids Planet Day Nurseries Ltd,People (Childrens) Service Group,Contingency,
Salford City Council,2022-05-20,601413142,1376.63,0.00,1376.63,Kidz Corner Childcare Ltd,People (Childrens) Service Group,Contingency,
Salford City Council,2022-05-20,601413264,3750.00,0.00,3750.00,Kidz Corner Childcare Ltd,People (Childrens) Service Group,Pmnts Privt Provider,
Salford City Council,2022-05-20,601413146,3377.88,0.00,3377.88,Kidz R Us Nursery Ltd - Pendlebury,People (Childrens) Service Group,Contingency,
Salford City Council,2022-05-20,601413147,2539.88,0.00,2539.88,Kidz R Us Nursery Ltd - Swinton,People (Childrens) Service Group,Contingency,
Salford City Council,2022-05-20,601413143,1607.63,0.00,1607.63,Kidzrus  Nursery Ltd - Monton,People (Childrens) Service Group,Contingency,
Salford City Council,2022-05-20,601413144,1934.95,0.00,1934.95,Kidzrus Nursery Ltd - Irlam,People (Childrens) Service Group,Contingency,
Salford City Council,2022-05-20,601413145,4721.36,0.00,4721.36,Kidzrus Nursery Ltd-Langworth Rd,People (Childrens) Service Group,Contingency,
Salford City Council,2022-05-20,601413149,8325.05,0.00,8325.05,Ladybird Private Day Nursery,People (Childrens) Service Group,Contingency,
Salford City Council,2022-05-20,1600688884,12794.00,0.00,12794.00,Langdon College,People (Childrens) Service Group,Pupil Assistance,
Salford City Council,2022-05-20,601412950,5700.41,950.07,4750.34,Language Empire Ltd,Service Reform (Corp Bus & Transform),Interpreter/translat,
Salford City Council,2022-05-20,601413187,3279.43,0.00,3279.43,Little Acorns Day Nursery,People (Childrens) Service Group,Contingency,
Salford City Council,2022-05-20,601413153,1223.11,0.00,1223.11,Little Explorers,People (Childrens) Service Group,Contingency,
Salford City Council,2022-05-20,601413152,1814.79,0.00,1814.79,Little Explorers Day Nursery,People (Childrens) Service Group,Contingency,
Salford City Council,2022-05-20,601413151,2811.69,0.00,2811.69,Little Explorers Eccles,People (Childrens) Service Group,Contingency,
Salford City Council,2022-05-20,601413154,4866.38,0.00,4866.38,Little Gems Private Day Nursery,People (Childrens) Service Group,Contingency,
Salford City Council,2022-05-20,601413155,636.42,0.00,636.42,Little Learners,People (Childrens) Service Group,Contingency,
Salford City Council,2022-05-20,601413156,3383.06,0.00,3383.06,Little People Day Nursery,People (Childrens) Service Group,Contingency,
Salford City Council,2022-05-20,601413157,1712.25,0.00,1712.25,Little Sprouts Day Nursery Ltd,People (Childrens) Service Group,Contingency,
Salford City Council,2022-05-20,601412985,525.00,0.00,525.00,Manchester City Council,People (Childrens) Service Group,Other Prof Fees,
Salford City Council,2022-05-20,601413159,10320.08,0.00,10320.08,Manchester Jnr Girls School,People (Childrens) Service Group,Contingency,
Salford City Council,2022-05-20,601413162,2879.43,0.00,2879.43,Mice To Meet You Playgroup Ltd,People (Childrens) Service Group,Contingency,
Salford City Council,2022-05-20,6003491821,550.00,0.00,550.00,Milton Manchester Hotel,People (Adults) - CHSC,Staff Travel,
Salford City Council,2022-05-20,601413165,937.85,0.00,937.85,Mojo-Out Of School Club,People (Childrens) Service Group,Contingency,
Salford City Council,2022-05-20,601413164,1521.44,0.00,1521.44,Mojo-Out Of School Club,People (Childrens) Service Group,Contingency,
Salford City Council,2022-05-20,601413166,7143.99,0.00,7143.99,Monton Village School Ltd,People (Childrens) Service Group,Contingency,
Salford City Council,2022-05-20,601413141,1640.77,0.00,1640.77,Nutkins Nursery Ltd,People (Childrens) Service Group,Contingency,
Salford City Council,2022-05-20,1600688920,780.00,130.00,650.00,Occucom Ltd,People (Childrens) Service Group,Payts to Agencies,
Salford City Council,2022-05-20,601413171,1523.77,0.00,1523.77,Oyy Lubavitch Girls School,People (Childrens) Service Group,Contingency,
Salford City Council,2022-05-20,6003491675,700.00,0.00,700.00,Park View Residence,People (Adults) - CHSC,Staff Travel,
Salford City Council,2022-05-20,601413259,829.71,0.00,829.71,Pomegranate Nursery Ltd,People (Childrens) Service Group,Contingency,
Salford City Council,2022-05-20,6003491822,1536.46,0.00,1536.46,Quayside Bakery,Place Directorate,Food and refreshments,
Salford City Council,2022-05-20,601413178,2799.88,0.00,2799.88,Rainbows Nursery,People (Childrens) Service Group,Contingency,
Salford City Council,2022-05-20,601413106,536.62,0.00,536.62,Redacted Data,People (Childrens) Service Group,Contingency,
Salford City Council,2022-05-20,601413249,540.71,0.00,540.71,Redacted Data,People (Childrens) Service Group,Contingency,
Salford City Council,2022-05-20,601413201,8784.14,0.00,8784.14,Redacted Data,People (Childrens) Service Group,Contingency,
Salford City Council,2022-05-20,601412989,5300.00,0.00,5300.00,Redacted Data,People (Adults) - CHSC,Contractors,
Salford City Council,2022-05-20,6003491960,750.64,0.00,750.64,Redacted Data,People (Adults) - CHSC,Home Helps,
Salford City Council,2022-05-20,6003491953,3772.35,0.00,3772.35,Redacted Data,People (Adults) - CHSC,Home Helps,
Salford City Council,2022-05-20,6003491954,3956.82,0.00,3956.82,Redacted Data,People (Adults) - CHSC,Home Helps,
Salford City Council,2022-05-20,6003491961,8905.77,0.00,8905.77,Redacted Data,People (Adults) - CHSC,Home Helps,
Salford City Council,2022-05-20,6003491955,14887.91,0.00,14887.91,Redacted Data,People (Adults) - CHSC,Home Helps,
Salford City Council,2022-05-20,6003491956,15019.84,0.00,15019.84,Redacted Data,People (Adults) - CHSC,Home Helps,
Salford City Council,2022-05-20,6003491958,21387.16,0.00,21387.16,Redacted Data,People (Adults) - CHSC,Home Helps,
Salford City Council,2022-05-20,6003491957,29813.72,0.00,29813.72,Redacted Data,People (Adults) - CHSC,Home Helps,
Salford City Council,2022-05-20,1600687092,126009.77,21001.63,105008.14,Rm Education Plc,People (Childrens) Service Group,Other Prof Fees,
Salford City Council,2022-05-20,1600688238,122211.08,20368.51,101842.57,Rosgal Ltd,Service Reform (Corp Bus & Transform),Ext Fees-Other,
Salford City Council,2022-05-20,1600688239,85179.26,14196.54,70982.72,Rosgal Ltd,Service Reform (Corp Bus & Transform),Other Works,
Salford City Council,2022-05-20,1600688248,10000.00,0.00,10000.00,Salford Disability Forum Ltd,Public Health,Grants,
Salford City Council,2022-05-20,6003491842,1354.97,0.00,1354.97,Shreddingmachines.Couk,People (Childrens) Service Group,Computer Software (no annual fee),
Salford City Council,2022-05-20,601413135,1286.51,0.00,1286.51,Social Adventures - Kids Adventures,People (Childrens) Service Group,Contingency,
Salford City Council,2022-05-20,601413136,4284.03,0.00,4284.03,Social Adventures - Kids Adventures,People (Childrens) Service Group,Contingency,
Salford City Council,2022-05-20,1600686755,4081.13,680.19,3400.94,Softcat Limited,Service Reform (Corp Bus & Transform),IT  Licence Fee,
Salford City Council,2022-05-20,1600688275,16922.88,2820.48,14102.40,Ssi Schaefer Limited,Service Reform (Corp Bus & Transform),Purch of Furn/Equip,
Salford City Council,2022-05-20,601413082,3377.88,0.00,3377.88,St Augustine's C Of E Primary School,People (Childrens) Service Group,Contingency,
Salford City Council,2022-05-20,601413185,2945.72,0.00,2945.72,St Lukes Pre-School Playgroup,People (Childrens) Service Group,Contingency,
Salford City Council,2022-05-20,601413186,587.32,0.00,587.32,St Pauls Peel Playgroup Fund,People (Childrens) Service Group,Contingency,
Salford City Council,2022-05-20,1600688904,2400.00,400.00,2000.00,Streetmellor,People (Adults) - CHSC,Other Prof Fees,
Salford City Council,2022-05-20,6003491690,580.00,0.00,580.00,Suresolutionsgroupltd,People (Adults) - CHSC,General Repairs,
Salford City Council,2022-05-20,6003491809,874.00,0.00,874.00,Suresolutionsgroupltd,People (Adults) - CHSC,General Repairs,
Salford City Council,2022-05-20,6003491642,1504.00,0.00,1504.00,Suresolutionsgroupltd,People (Adults) - CHSC,General Repairs,
Salford City Council,2022-05-20,6003491615,1745.00,0.00,1745.00,Suresolutionsgroupltd,People (Adults) - CHSC,General Repairs,
Salford City Council,2022-05-20,601413188,3241.15,0.00,3241.15,Sylvan House Day Nursery Ltd,People (Childrens) Service Group,Contingency,
Salford City Council,2022-05-20,601413119,4350.52,0.00,4350.52,T/A Holly House Day Nursery,People (Childrens) Service Group,Contingency,
Salford City Council,2022-05-20,601413121,5925.63,0.00,5925.63,T/A Holyrood Day Nursery - Hope,People (Childrens) Service Group,Contingency,
Salford City Council,2022-05-20,601413120,5554.39,0.00,5554.39,T/A Holyrood Day Nursery - Media Ci,People (Childrens) Service Group,Contingency,
Salford City Council,2022-05-20,601413122,5645.96,0.00,5645.96,T/A Holyrood Day Nursery - Salford,People (Childrens) Service Group,Contingency,
Salford City Council,2022-05-20,601413123,5332.51,0.00,5332.51,T/A Holyrood Day Nursery (Swinton),People (Childrens) Service Group,Contingency,
Salford City Council,2022-05-20,601413081,3067.13,0.00,3067.13,T/A Marlborough Road Academy,People (Childrens) Service Group,Contingency,
Salford City Council,2022-05-20,6003491414,4166.40,0.00,4166.40,T/A Sage Care Ltd,People (Adults) - CHSC,Supported Tenancies,
Salford City Council,2022-05-20,601413189,15726.14,0.00,15726.14,Talmud Torah Chinuch N'Orim,People (Childrens) Service Group,Contingency,
Salford City Council,2022-05-20,601413263,14247.99,0.00,14247.99,Talmud Torah Yetev Lev Ltd-Nursery,People (Childrens) Service Group,Contingency,
Salford City Council,2022-05-20,601413191,16196.41,0.00,16196.41,Tashbar Academy Ltd,People (Childrens) Service Group,Contingency,
Salford City Council,2022-05-20,601412971,620.93,103.49,517.44,Teaching Personnel Ltd,People (Childrens) Service Group,Agency Fees,
Salford City Council,2022-05-20,601412968,640.08,106.68,533.40,Teaching Personnel Ltd,People (Childrens) Service Group,Agency Fees,
Salford City Council,2022-05-20,601412967,665.28,110.88,554.40,Teaching Personnel Ltd,People (Childrens) Service Group,Agency Fees,
Salford City Council,2022-05-20,601412972,884.70,147.45,737.25,Teaching Personnel Ltd,People (Childrens) Service Group,Agency Fees,
Salford City Council,2022-05-20,1600688079,23648.75,0.00,23648.75,The Hershel Weiss,People (Childrens) Service Group,Payts to Agencies,
Salford City Council,2022-05-20,601413193,2072.72,0.00,2072.72,The Manse Nursery Ltd,People (Childrens) Service Group,Contingency,
Salford City Council,2022-05-20,601413197,6253.89,0.00,6253.89,The New Girls School,People (Childrens) Service Group,Contingency,
Salford City Council,2022-05-20,601413194,2821.63,0.00,2821.63,The Stables Day Nursery Limited,People (Childrens) Service Group,Contingency,
Salford City Council,2022-05-20,601413195,4643.68,0.00,4643.68,The Stables Day Nursery Monton,People (Childrens) Service Group,Contingency,
Salford City Council,2022-05-20,601411826,36666.67,0.00,36666.67,Thompsons Academy Ltd,People (Childrens) Service Group,Payts to Agencies,
Salford City Council,2022-05-20,601413198,3947.80,0.00,3947.80,Tinytots Vision Ltd,People (Childrens) Service Group,Contingency,
Salford City Council,2022-05-20,601413199,2202.20,0.00,2202.20,Tinytots Vision Nursery Ltd,People (Childrens) Service Group,Contingency,
Salford City Council,2022-05-20,1600688155,15952.97,0.00,15952.97,Together Trust,People (Childrens) Service Group,Non-Maint Spec Schls,
Salford City Council,2022-05-20,1600688156,17855.39,0.00,17855.39,Together Trust,People (Childrens) Service Group,Non-Maint Spec Schls,
