Authority Name,Date of Payment,DocumentNo,Gross,VAT,Net,Vendor Name,Service Area,GL Description
Salford City Council,2021-02-16,601305587,542.3,0,542.3,Sylvan House Day Nursery Ltd,People (Childrens) Service Group,Pmnts Privt Provider,
Salford City Council,2021-02-16,601305733,5615.6,0,5615.6,Sylvan House Day Nursery Ltd,People (Childrens) Service Group,Pmnts Privt Provider,
Salford City Council,2021-02-16,601305517,5940.65,0,5940.65,T/A Holly House Day Nursery,People (Childrens) Service Group,Pmnts Privt Provider,
Salford City Council,2021-02-16,601305657,11693.7,0,11693.7,T/A Holly House Day Nursery,People (Childrens) Service Group,Pmnts Privt Provider,
Salford City Council,2021-02-16,601305519,813.45,0,813.45,T/A Holyrood Day Nursery - Hope,People (Childrens) Service Group,Pmnts Privt Provider,
Salford City Council,2021-02-16,601305659,6275.14,0,6275.14,T/A Holyrood Day Nursery - Hope,People (Childrens) Service Group,Pmnts Privt Provider,
Salford City Council,2021-02-16,601305752,661.65,0,661.65,T/A Holyrood Day Nursery - Media Ci,People (Childrens) Service Group,Pmnts Privt Provider,
Salford City Council,2021-02-16,601305751,781.95,0,781.95,T/A Holyrood Day Nursery - Media Ci,People (Childrens) Service Group,Pmnts Privt Provider,
Salford City Council,2021-02-16,601305518,4880.7,0,4880.7,T/A Holyrood Day Nursery - Media Ci,People (Childrens) Service Group,Pmnts Privt Provider,
Salford City Council,2021-02-16,601305658,17644,0,17644,T/A Holyrood Day Nursery - Media Ci,People (Childrens) Service Group,Pmnts Privt Provider,
Salford City Council,2021-02-16,601305520,2440.35,0,2440.35,T/A Holyrood Day Nursery - Salford,People (Childrens) Service Group,Pmnts Privt Provider,
Salford City Council,2021-02-16,601305660,7278.15,0,7278.15,T/A Holyrood Day Nursery - Salford,People (Childrens) Service Group,Pmnts Privt Provider,
Salford City Council,2021-02-16,601305521,3475.65,0,3475.65,T/A Holyrood Day Nursery (Swinton),People (Childrens) Service Group,Pmnts Privt Provider,
Salford City Council,2021-02-16,601305661,10125.25,0,10125.25,T/A Holyrood Day Nursery (Swinton),People (Childrens) Service Group,Pmnts Privt Provider,
Salford City Council,2021-02-16,601305577,2440.35,0,2440.35,T/A Lollytots Ltd,People (Childrens) Service Group,Pmnts Privt Provider,
Salford City Council,2021-02-16,601305610,7966.2,0,7966.2,T/A Marlborough Road Academy,People (Childrens) Service Group,Pmnts Privt Provider,
Salford City Council,2021-02-16,601305603,2612.9,0,2612.9,T/A Paddington Bear Childcare,People (Childrens) Service Group,Pmnts Privt Provider,
Salford City Council,2021-02-16,601305588,517.65,0,517.65,Talmud Torah Yetev Lev Ltd-Nursery,People (Childrens) Service Group,Pmnts Privt Provider,
Salford City Council,2021-02-16,601305734,1738,0,1738,Tashbar Academy Ltd,People (Childrens) Service Group,Pmnts Privt Provider,
Salford City Council,2021-02-16,601305589,2415.7,0,2415.7,Tashbar Academy Ltd,People (Childrens) Service Group,Pmnts Privt Provider,
Salford City Council,2021-02-16,601305382,642,107,535,Teaching Personnel Ltd,People (Childrens) Service Group,Agency Fees,
Salford City Council,2021-02-16,601305555,1626.9,0,1626.9,The Dollhouse,People (Childrens) Service Group,Pmnts Privt Provider,
Salford City Council,2021-02-16,601305771,5000,0,5000,The Lowry Centre Trust,People (Childrens) Service Group,Consultants,
Salford City Council,2021-02-16,601305591,764.15,0,764.15,The Manse Nursery Ltd,People (Childrens) Service Group,Pmnts Privt Provider,
Salford City Council,2021-02-16,601305736,7493.02,0,7493.02,The Manse Nursery Ltd,People (Childrens) Service Group,Pmnts Privt Provider,
Salford City Council,2021-02-16,601305739,11612.7,0,11612.7,The New Girls School,People (Childrens) Service Group,Pmnts Privt Provider,
Salford City Council,2021-02-16,601305757,1237.5,0,1237.5,The Stables Day Nursery Limited,People (Childrens) Service Group,Payts to Agencies,
Salford City Council,2021-02-16,601305592,1084.6,0,1084.6,The Stables Day Nursery Limited,People (Childrens) Service Group,Pmnts Privt Provider,
Salford City Council,2021-02-16,601305737,7833,0,7833,The Stables Day Nursery Limited,People (Childrens) Service Group,Pmnts Privt Provider,
Salford City Council,2021-02-16,601305593,1035.3,0,1035.3,The Stables Day Nursery Monton,People (Childrens) Service Group,Pmnts Privt Provider,
Salford City Council,2021-02-16,601305738,1720.4,0,1720.4,The Stables Day Nursery Monton,People (Childrens) Service Group,Pmnts Privt Provider,
Salford City Council,2021-02-16,601305594,4782.1,0,4782.1,Tinytots Vision Ltd,People (Childrens) Service Group,Pmnts Privt Provider,
Salford City Council,2021-02-16,601305740,7609.78,0,7609.78,Tinytots Vision Ltd,People (Childrens) Service Group,Pmnts Privt Provider,
Salford City Council,2021-02-16,601305755,660,0,660,Tinytots Vision Nursery Ltd,People (Childrens) Service Group,Payts to Agencies,
Salford City Council,2021-02-16,601305741,4221.8,0,4221.8,Tinytots Vision Nursery Ltd,People (Childrens) Service Group,Pmnts Privt Provider,
Salford City Council,2021-02-16,601305595,4609.55,0,4609.55,Tinytots Vision Nursery Ltd,People (Childrens) Service Group,Pmnts Privt Provider,
Salford City Council,2021-02-16,601305633,869,0,869,Treasures Child Care Ltd,People (Childrens) Service Group,Pmnts Privt Provider,
Salford City Council,2021-02-16,601305493,2711.5,0,2711.5,Treasures Child Care Ltd,People (Childrens) Service Group,Pmnts Privt Provider,
Salford City Council,2021-02-16,601305712,983.68,0,983.68,Tulip Day Care Ltd,People (Childrens) Service Group,Pmnts Privt Provider,
Salford City Council,2021-02-16,601305596,3796.1,0,3796.1,Unicorn Nursery,People (Childrens) Service Group,Pmnts Privt Provider,
Salford City Council,2021-02-16,601305742,6616.5,0,6616.5,Unicorn Nursery,People (Childrens) Service Group,Pmnts Privt Provider,
Salford City Council,2021-02-16,601305489,1626.9,0,1626.9,University Of Salford Busy Bees,People (Childrens) Service Group,Pmnts Privt Provider,
Salford City Council,2021-02-16,601305630,3207.98,0,3207.98,University Of Salford Busy Bees,People (Childrens) Service Group,Pmnts Privt Provider,
Salford City Council,2021-02-16,601305599,542.3,0,542.3,Wasp Pre-School,People (Childrens) Service Group,Pmnts Privt Provider,
Salford City Council,2021-02-16,601305598,1898.05,0,1898.05,Wasp Pre-School,People (Childrens) Service Group,Pmnts Privt Provider,
Salford City Council,2021-02-16,601305744,1970.1,0,1970.1,Wasp Pre-School,People (Childrens) Service Group,Pmnts Privt Provider,
Salford City Council,2021-02-16,601305745,2209.57,0,2209.57,Wasp Pre-School,People (Childrens) Service Group,Pmnts Privt Provider,
Salford City Council,2021-02-16,601305404,712.8,118.8,594,Welcare Secure Escorts Ltd,People (Childrens) Service Group,Staffd Security Serv,
Salford City Council,2021-02-16,1600661684,1008,168,840,Wesley Music,Place Directorate,Gen Resaleable Items,
Salford City Council,2021-02-16,1600661683,2448,408,2040,Wesley Music,Place Directorate,Gen Resaleable Items,
Salford City Council,2021-02-16,601305600,2164.27,0,2164.27,Westwood Smarties Pre-School Nurser,People (Childrens) Service Group,Pmnts Privt Provider,
Salford City Council,2021-02-16,601305746,4220.53,0,4220.53,Westwood Smarties Pre-School Nurser,People (Childrens) Service Group,Pmnts Privt Provider,
Salford City Council,2021-02-16,601305601,1898.05,0,1898.05,Woodlands Day Nursery & Preschool,People (Childrens) Service Group,Pmnts Privt Provider,
Salford City Council,2021-02-16,601305747,3280.2,0,3280.2,Woodlands Day Nursery & Preschool,People (Childrens) Service Group,Pmnts Privt Provider,
Salford City Council,2021-02-16,601305748,2205.5,0,2205.5,Wow Kids Ltd T/A Bright Futures,People (Childrens) Service Group,Pmnts Privt Provider,
Salford City Council,2021-02-16,601305602,3253.8,0,3253.8,Wow Kids Ltd T/A Bright Futures,People (Childrens) Service Group,Pmnts Privt Provider,
Salford City Council,2021-02-16,601305597,1084.6,0,1084.6,Zisse Kinder Ltd,People (Childrens) Service Group,Pmnts Privt Provider,
Salford City Council,2021-02-17,1600661917,1800,0,1800,Africans Unite Against Child Abuse,People (Childrens) Service Group,Payts to Agencies,
Salford City Council,2021-02-17,1600661899,2007.18,334.53,1672.65,Alliance Disposables Ltd,Place Directorate,Cleaning Materials,
Salford City Council,2021-02-17,1600661942,1056,176,880,Autogate Systems Ltd,People (Childrens) Service Group,nonuv Build Rp&Maint,
Salford City Council,2021-02-17,1600661816,2778,0,2778,Barnardos North West,People (Childrens) Service Group,Payts to Agencies,
Salford City Council,2021-02-17,1600661829,3833.34,0,3833.34,Benchill Primary School,People (Childrens) Service Group,Payts to Other LA's,
Salford City Council,2021-02-17,1600661881,1398,0,1398,Birtenshaw Hall,People (Childrens) Service Group,Payts to Agencies,
Salford City Council,2021-02-17,1600661814,8092.27,1348.71,6743.56,Bloom Procurement Services Ltd,Service Reform (Corp Bus & Transform),Ext Fees-Other,
Salford City Council,2021-02-17,601305849,1661,0,1661,Bolton Cares (B) Ltd,People (Adults) - CHSC,Supported Tenancies,
Salford City Council,2021-02-17,601305847,5398,0,5398,Bolton Cares (B) Ltd,People (Adults) - CHSC,Supported Tenancies,
Salford City Council,2021-02-17,1600661916,1948.8,324.8,1624,Civica Uk Ltd,Place Directorate,IT  Licence Fee,
Salford City Council,2021-02-17,1600661851,7050,0,7050,Cromwood Housing Ltd,People (Childrens) Service Group,Fuel Oil,
Salford City Council,2021-02-17,1600661852,6554,0,6554,Cromwood Housing Ltd,People (Childrens) Service Group,Rents,
Salford City Council,2021-02-17,1600661883,4617,0,4617,Crossroads Care Cheshire,People (Childrens) Service Group,Payts to Agencies,
Salford City Council,2021-02-17,1600661885,5096.5,0,5096.5,Crossroads Care Cheshire,People (Childrens) Service Group,Payts to Agencies,
Salford City Council,2021-02-17,601305828,725,0,725,Department Of Work & Pensions,Service Reform (Corp Bus & Transform),Liability Insurance,
Salford City Council,2021-02-17,601305801,803.1,133.85,669.25,Ee Ltd,Service Reform (Corp Bus & Transform),Telephones & Fax,
Salford City Council,2021-02-17,601305798,1041.67,172.36,869.31,Ee Ltd,Service Reform (Corp Bus & Transform),Telephones & Fax,
Salford City Council,2021-02-17,601305803,1425.83,237.64,1188.19,Ee Ltd,Service Reform (Corp Bus & Transform),Telephones & Fax,
Salford City Council,2021-02-17,601305805,2141.13,356.85,1784.28,Ee Ltd,Service Reform (Corp Bus & Transform),Telephones & Fax,
Salford City Council,2021-02-17,601305802,2554.25,424.71,2129.54,Ee Ltd,Service Reform (Corp Bus & Transform),Telephones & Fax,
Salford City Council,2021-02-17,601305804,6169.85,1028.3,5141.55,Ee Ltd,Service Reform (Corp Bus & Transform),Telephones & Fax,
Salford City Council,2021-02-17,601305806,6363.9,1059.4,5304.5,Ee Ltd,Service Reform (Corp Bus & Transform),Telephones & Fax,
Salford City Council,2021-02-17,1600661402,5202.78,867.11,4335.67,Enterprise Flex E-Rent,Place Directorate,Annual Vehicle Hire,
Salford City Council,2021-02-17,1600661633,5905.19,984.2,4920.99,Enterprise Flex E-Rent,Place Directorate,Annual Vehicle Hire,
Salford City Council,2021-02-17,601305867,4086.63,681.11,3405.52,Furniture Resource Centre Ltd,People (Adults) - CHSC,Furniture,
Salford City Council,2021-02-17,601305826,2025.83,96.46,1929.37,G & A Taylors Hotels Ltd,People (Adults) - CHSC,Rents,
Salford City Council,2021-02-17,1600661871,6667,0,6667,Gmw Mental Health NHS FT,Public Health,Payts to Agencies,
Salford City Council,2021-02-17,1600661875,8772,0,8772,Gmw Mental Health NHS FT,Public Health,Payts to Agencies,
Salford City Council,2021-02-17,1600661866,5802,967,4835,Greater Manchester Combined,Service Reform (Corp Bus & Transform),Payts to Other LA's,
Salford City Council,2021-02-17,601305795,149958.82,20139.81,129819.01,Haven Power Ltd,Service Reform (Corp Bus & Transform),Electricity,
Salford City Council,2021-02-17,1600661888,792,132,660,Hbinfo - Housing Benefit,Service Reform (Corp Bus & Transform),Training of Staff,
Salford City Council,2021-02-17,1600661892,3838.8,639.8,3199,Ingenitech Ltd,Place Directorate,Contractors,
Salford City Council,2021-02-17,1600659105,1938,0,1938,Inspiring Communities Together,Service Reform (Corp Bus & Transform),Miscellaneous Exes,
Salford City Council,2021-02-17,1600661912,3184.98,0,3184.98,Inspiring Communities Together,People (Childrens) Service Group,Payts to Agencies,
Salford City Council,2021-02-17,1600661847,613.6,18.6,595,Institute Of Cemetery & Crematorium,Place Directorate,Training expenses,
Salford City Council,2021-02-17,1600661946,673.2,112.2,561,J Fletcher Engineers Ltd,Place Directorate,UV Oil/Gas,
Salford City Council,2021-02-17,601305829,40683,0,40683,Kids Planet Day Nurseries Ltd,People (Childrens) Service Group,Pmnts Privt Provider,
Salford City Council,2021-02-17,1600661943,4304.36,0,4304.36,Manchester City Council,Public Health,Payts to Agencies,
Salford City Council,2021-02-17,601305824,550,0,550,Mayfair Management (Uk) Ltd,People (Adults) - CHSC,Rental Bonds,
Salford City Council,2021-02-17,1600661818,10785.21,0,10785.21,Melland High School,People (Childrens) Service Group,Non-Maint Spec Schls,
Salford City Council,2021-02-17,601305776,2392.01,0,2392.01,New Bridge Multi Academy Trust,People (Childrens) Service Group,Payts to Other LA's,
Salford City Council,2021-02-17,601305862,3085.58,514.26,2571.32,Nhs Salford CCG,Public Health,Payts to Agencies,
Salford City Council,2021-02-17,1600661853,6372,1062,5310,Pcc For Greater Manchester,Service Reform (Corp Bus & Transform),Works & Building,
Salford City Council,2021-02-17,1600661815,704.16,117.36,586.8,Pennine Medical Supplies Ltd,Public Health,Cleaning Materials,
Salford City Council,2021-02-17,601305810,2431.3,405.22,2026.08,Reach Publishing Services Ltd,Place Directorate,Legal Fees,
Salford City Council,2021-02-17,601305809,1305.7,217.62,1088.08,Reach Publishing Services Ltd,Place Directorate,Marketing/Publicity,
Salford City Council,2021-02-17,601305863,515.59,0,515.59,Redacted Data,People (Childrens) Service Group,Consultants,
Salford City Council,2021-02-17,601292984,1650,0,1650,Redacted Data,People (Childrens) Service Group,Consultants,
Salford City Council,2021-02-17,601292982,2200,0,2200,Redacted Data,People (Childrens) Service Group,Consultants,
Salford City Council,2021-02-17,601292983,5500,0,5500,Redacted Data,People (Childrens) Service Group,Consultants,
Salford City Council,2021-02-17,601305789,1140,190,950,Redacted Data,Place Directorate,del'd kitchen formul,
Salford City Council,2021-02-17,601305852,904,0,904,Redacted Data,People (Adults) - CHSC,Payt to care clients,
Salford City Council,2021-02-17,601305848,2326,0,2326,Redacted Data,People (Adults) - CHSC,Payt to care clients,
Salford City Council,2021-02-17,601305833,43624.53,0,43624.53,Redacted Data,People (Childrens) Service Group,Pmnts Privt Provider,
Salford City Council,2021-02-17,601305834,739.2,0,739.2,Redacted Data,Place Directorate,Refunds,
Salford City Council,2021-02-17,6003197882,509.2,0,509.2,Redacted Data,Service Reform (Corp Bus & Transform),Res Pers Allow-Priv,
Salford City Council,2021-02-17,6003197976,518.4,0,518.4,Redacted Data,Service Reform (Corp Bus & Transform),Res Pers Allow-Priv,
Salford City Council,2021-02-17,6003197989,542.6,0,542.6,Redacted Data,Service Reform (Corp Bus & Transform),Res Pers Allow-Priv,
Salford City Council,2021-02-17,6003197886,680,0,680,Redacted Data,Service Reform (Corp Bus & Transform),Res Pers Allow-Priv,
Salford City Council,2021-02-17,6003197926,693.4,0,693.4,Redacted Data,Service Reform (Corp Bus & Transform),Res Pers Allow-Priv,
Salford City Council,2021-02-17,6003197938,738.02,0,738.02,Redacted Data,Service Reform (Corp Bus & Transform),Res Pers Allow-Priv,
Salford City Council,2021-02-17,6003197829,932,0,932,Redacted Data,Service Reform (Corp Bus & Transform),Res Pers Allow-Priv,
Salford City Council,2021-02-17,6003197944,1196,0,1196,Redacted Data,Service Reform (Corp Bus & Transform),Res Pers Allow-Priv,
Salford City Council,2021-02-17,6003198020,1311.6,0,1311.6,Redacted Data,Service Reform (Corp Bus & Transform),Res Pers Allow-Priv,
Salford City Council,2021-02-17,6003197948,1731,0,1731,Redacted Data,Service Reform (Corp Bus & Transform),Res Pers Allow-Priv,
Salford City Council,2021-02-17,6003197922,3060.92,0,3060.92,Redacted Data,Service Reform (Corp Bus & Transform),Res Pers Allow-Priv,
Salford City Council,2021-02-17,601305797,70326.04,11721.11,58604.93,Reed Specialist Recruitment Ltd,Service Reform (Corp Bus & Transform),Agency Fees,
