Authority Name,Date of Payment,DocumentNo,Gross,VAT,Net,Vendor Name,Service Area,GL Description
Salford City Council,2022-03-16,601345622,2667.00,0.00,2667.00,Salford Sea Cadets,Service Reform (Corp Bus & Transform),Grants,
Salford City Council,2022-03-16,601345636,3000.00,0.00,3000.00,Salford Sea Cadets,Service Reform (Corp Bus & Transform),Grants,
Salford City Council,2022-03-16,601345637,2667.00,0.00,2667.00,Salford Sea Cadets,Service Reform (Corp Bus & Transform),Grants,
Salford City Council,2022-03-16,601345403,1790.80,0.00,1790.80,Schools Out North West Ltd,People (Childrens) Service Group,Pmnts Privt Provider,
Salford City Council,2022-03-16,601345540,2755.50,0.00,2755.50,Schools Out North West Ltd,People (Childrens) Service Group,Pmnts Privt Provider,
Salford City Council,2022-03-16,601345490,1928.85,0.00,1928.85,Smiles Daycare Ltd,People (Childrens) Service Group,Pmnts Privt Provider,
Salford City Council,2022-03-16,601345346,2570.40,0.00,2570.40,Social Adventures - Kids Adventures,People (Childrens) Service Group,Pmnts Privt Provider,
Salford City Council,2022-03-16,601345347,11949.30,0.00,11949.30,Social Adventures - Kids Adventures,People (Childrens) Service Group,Pmnts Privt Provider,
Salford City Council,2022-03-16,601345493,1327.65,0.00,1327.65,Social Adventures - Kids Adventures,People (Childrens) Service Group,Pmnts Privt Provider,
Salford City Council,2022-03-16,601345628,1000.00,0.00,1000.00,Sovereign Pedagody Ltd,Service Reform (Corp Bus & Transform),Grants,
Salford City Council,2022-03-16,601345284,4752.00,0.00,4752.00,St Augustine'S C Of E Primary Schoo,People (Childrens) Service Group,Pmnts Privt Provider,
Salford City Council,2022-03-16,601345405,5320.68,0.00,5320.68,St Lukes Pre-School Playgroup,People (Childrens) Service Group,Pmnts Privt Provider,
Salford City Council,2022-03-16,601345541,1928.85,0.00,1928.85,St Lukes Pre-School Playgroup,People (Childrens) Service Group,Pmnts Privt Provider,
Salford City Council,2022-03-16,601345285,7840.80,0.00,7840.80,St Pauls Ce Primary School (Cross L,People (Childrens) Service Group,Pmnts Privt Provider,
Salford City Council,2022-03-16,601345407,651.20,0.00,651.20,St Pauls Peel Playgroup Fund,People (Childrens) Service Group,Pmnts Privt Provider,
Salford City Council,2022-03-16,601345542,2069.13,0.00,2069.13,St Pauls Peel Playgroup Fund,People (Childrens) Service Group,Pmnts Privt Provider,
Salford City Council,2022-03-16,601345615,2667.00,0.00,2667.00,Start In Salford,Service Reform (Corp Bus & Transform),Grants,
Salford City Council,2022-03-16,601345597,1000.00,0.00,1000.00,Storm Tools Ltd,Service Reform (Corp Bus & Transform),Grants,
Salford City Council,2022-03-16,601345409,8999.50,0.00,8999.50,Sylvan House Day Nursery Ltd,People (Childrens) Service Group,Pmnts Privt Provider,
Salford City Council,2022-03-16,601345544,1553.10,0.00,1553.10,Sylvan House Day Nursery Ltd,People (Childrens) Service Group,Pmnts Privt Provider,
Salford City Council,2022-03-16,601345328,13305.60,0.00,13305.60,T/A Holly House Day Nursery,People (Childrens) Service Group,Pmnts Privt Provider,
Salford City Council,2022-03-16,601345481,5836.65,0.00,5836.65,T/A Holly House Day Nursery,People (Childrens) Service Group,Pmnts Privt Provider,
Salford City Council,2022-03-16,601345330,9429.36,0.00,9429.36,T/A Holyrood Day Nursery - Hope,People (Childrens) Service Group,Pmnts Privt Provider,
Salford City Council,2022-03-16,601345329,5555.00,0.00,5555.00,T/A Holyrood Day Nursery - Media Ci,People (Childrens) Service Group,Pmnts Privt Provider,
Salford City Council,2022-03-16,601345482,4884.75,0.00,4884.75,T/A Holyrood Day Nursery - Media Ci,People (Childrens) Service Group,Pmnts Privt Provider,
Salford City Council,2022-03-16,601345331,15615.36,0.00,15615.36,T/A Holyrood Day Nursery - Salford,People (Childrens) Service Group,Pmnts Privt Provider,
Salford City Council,2022-03-16,601345484,3486.96,0.00,3486.96,T/A Holyrood Day Nursery - Salford,People (Childrens) Service Group,Pmnts Privt Provider,
Salford City Council,2022-03-16,601345332,12285.35,0.00,12285.35,T/A Holyrood Day Nursery (Swinton),People (Childrens) Service Group,Pmnts Privt Provider,
Salford City Council,2022-03-16,601345485,6888.75,0.00,6888.75,T/A Holyrood Day Nursery (Swinton),People (Childrens) Service Group,Pmnts Privt Provider,
Salford City Council,2022-03-16,601345537,551.10,0.00,551.10,T/A Lollytots Ltd,People (Childrens) Service Group,Pmnts Privt Provider,
Salford City Council,2022-03-16,601345283,5702.40,0.00,5702.40,T/A Marlborough Road Academy,People (Childrens) Service Group,Pmnts Privt Provider,
Salford City Council,2022-03-16,601345561,2089.17,0.00,2089.17,T/A Paddington Bear Childcare,People (Childrens) Service Group,Pmnts Privt Provider,
Salford City Council,2022-03-16,601345410,20220.20,0.00,20220.20,Talmud Torah Chinuch N'Orim,People (Childrens) Service Group,Pmnts Privt Provider,
Salford City Council,2022-03-16,601345270,52082.25,0.00,52082.25,Talmud Torah Yetev Lev Ltd-Nursery,People (Childrens) Service Group,Pmnts Privt Provider,
Salford City Council,2022-03-16,601345545,826.65,0.00,826.65,Talmud Torah Yetev Lev Ltd-Nursery,People (Childrens) Service Group,Pmnts Privt Provider,
Salford City Council,2022-03-16,601345271,33844.25,0.00,33844.25,Tashbar Academy Ltd,People (Childrens) Service Group,Pmnts Privt Provider,
Salford City Council,2022-03-16,601345411,661.65,0.00,661.65,Tashbar Academy Ltd,People (Childrens) Service Group,Pmnts Privt Provider,
Salford City Council,2022-03-16,601345546,1738.47,0.00,1738.47,Tashbar Academy Ltd,People (Childrens) Service Group,Pmnts Privt Provider,
Salford City Council,2022-03-16,601345237,700.18,116.70,583.48,Teaching Personnel Ltd,People (Childrens) Service Group,Agency Fees,
Salford City Council,2022-03-16,601345238,1169.98,195.00,974.98,Teaching Personnel Ltd,People (Childrens) Service Group,Agency Fees,
Salford City Council,2022-03-16,601345254,591.36,98.56,492.80,Teaching Personnel Ltd,People (Childrens) Service Group,Agency Fees,
Salford City Council,2022-03-16,601345256,762.00,127.00,635.00,Teaching Personnel Ltd,People (Childrens) Service Group,Agency Fees,
Salford City Council,2022-03-16,601345258,763.50,127.25,636.25,Teaching Personnel Ltd,People (Childrens) Service Group,Agency Fees,
Salford City Council,2022-03-16,601345276,5355.00,0.00,5355.00,The Court Service,Place Directorate,Debt Collection,
Salford City Council,2022-03-16,601345623,2667.00,0.00,2667.00,The First Cadishead Scouts Group,Service Reform (Corp Bus & Transform),Grants,
Salford City Council,2022-03-16,601345413,3113.55,0.00,3113.55,The Manse Nursery Ltd,People (Childrens) Service Group,Pmnts Privt Provider,
Salford City Council,2022-03-16,601345548,2404.80,0.00,2404.80,The Manse Nursery Ltd,People (Childrens) Service Group,Pmnts Privt Provider,
Salford City Council,2022-03-16,601345417,13101.00,0.00,13101.00,The New Girls School,People (Childrens) Service Group,Pmnts Privt Provider,
Salford City Council,2022-03-16,601345414,6890.40,0.00,6890.40,The Stables Day Nursery Limited,People (Childrens) Service Group,Pmnts Privt Provider,
Salford City Council,2022-03-16,601345550,5485.95,0.00,5485.95,The Stables Day Nursery Limited,People (Childrens) Service Group,Pmnts Privt Provider,
Salford City Council,2022-03-16,601345415,6300.25,0.00,6300.25,The Stables Day Nursery Monton,People (Childrens) Service Group,Pmnts Privt Provider,
Salford City Council,2022-03-16,601345549,1102.20,0.00,1102.20,The Stables Day Nursery Monton,People (Childrens) Service Group,Pmnts Privt Provider,
Salford City Council,2022-03-16,1600684737,510.00,85.00,425.00,The Training Company,People (Childrens) Service Group,Training of Others,
Salford City Council,2022-03-16,601345418,10681.20,0.00,10681.20,Tinytots Vision Ltd,People (Childrens) Service Group,Pmnts Privt Provider,
Salford City Council,2022-03-16,601345553,8912.79,0.00,8912.79,Tinytots Vision Ltd,People (Childrens) Service Group,Pmnts Privt Provider,
Salford City Council,2022-03-16,601345419,4084.93,0.00,4084.93,Tinytots Vision Nursery Ltd,People (Childrens) Service Group,Pmnts Privt Provider,
Salford City Council,2022-03-16,601345552,5382.41,0.00,5382.41,Tinytots Vision Nursery Ltd,People (Childrens) Service Group,Pmnts Privt Provider,
Salford City Council,2022-03-16,1600684738,604.80,100.80,504.00,Transport For Greater Manchester,Service Reform (Corp Bus & Transform),Ext Fees-Other,
Salford City Council,2022-03-16,601345306,888.80,0.00,888.80,Treasures Child Care Ltd,People (Childrens) Service Group,Pmnts Privt Provider,
Salford City Council,2022-03-16,601345463,3031.05,0.00,3031.05,Treasures Child Care Ltd,People (Childrens) Service Group,Pmnts Privt Provider,
Salford City Council,2022-03-16,601345660,750.00,0.00,750.00,Uk Emergency Medical Transport,People (Childrens) Service Group,Staffd Security Serv,
Salford City Council,2022-03-16,601345416,7387.05,0.00,7387.05,Unicorn Nursery,People (Childrens) Service Group,Pmnts Privt Provider,
Salford City Council,2022-03-16,601345551,8101.17,0.00,8101.17,Unicorn Nursery,People (Childrens) Service Group,Pmnts Privt Provider,
Salford City Council,2022-03-16,601345302,4671.82,0.00,4671.82,University Of Salford Busy Bees,People (Childrens) Service Group,Pmnts Privt Provider,
Salford City Council,2022-03-16,601345459,1903.80,0.00,1903.80,University Of Salford Busy Bees,People (Childrens) Service Group,Pmnts Privt Provider,
Salford City Council,2022-03-16,1600684676,1560.84,260.14,1300.70,Vip Systems Ltd,Place Directorate,Materials,
Salford City Council,2022-03-16,601345264,6881.16,1146.86,5734.30,Virgin Media Business,Service Reform (Corp Bus & Transform),Telephones & Fax,
Salford City Council,2022-03-16,601345265,3532.35,582.06,2950.29,Virgin Media Business,Service Reform (Corp Bus & Transform),Telephones & Fax,
Salford City Council,2022-03-16,601345269,832.10,138.68,693.42,Virgin Media Business,Service Reform (Corp Bus & Transform),Telephones & Fax,
Salford City Council,2022-03-16,601345422,2328.04,0.00,2328.04,Wasp Pre-School,People (Childrens) Service Group,Pmnts Privt Provider,
Salford City Council,2022-03-16,601345423,3114.01,0.00,3114.01,Wasp Pre-School,People (Childrens) Service Group,Pmnts Privt Provider,
Salford City Council,2022-03-16,601345555,2755.50,0.00,2755.50,Wasp Pre-School,People (Childrens) Service Group,Pmnts Privt Provider,
Salford City Council,2022-03-16,601345556,551.10,0.00,551.10,Wasp Pre-School,People (Childrens) Service Group,Pmnts Privt Provider,
Salford City Council,2022-03-16,601345400,655.05,0.00,655.05,Water Liliy Childminders,People (Childrens) Service Group,Pmnts Privt Provider,
Salford City Council,2022-03-16,601345424,3088.80,0.00,3088.80,Welcome Nurseries @ Little Hulton,People (Childrens) Service Group,Pmnts Privt Provider,
Salford City Council,2022-03-16,601345557,3256.50,0.00,3256.50,Welcome Nurseries @ Little Hulton,People (Childrens) Service Group,Pmnts Privt Provider,
Salford City Council,2022-03-16,601345425,5551.50,0.00,5551.50,Westwood Smarties Pre-School Nurser,People (Childrens) Service Group,Pmnts Privt Provider,
Salford City Council,2022-03-16,601345558,3677.34,0.00,3677.34,Westwood Smarties Pre-School Nurser,People (Childrens) Service Group,Pmnts Privt Provider,
Salford City Council,2022-03-16,601345641,1000.00,0.00,1000.00,Wm Propertie Manchester Ltd,Service Reform (Corp Bus & Transform),Grants,
Salford City Council,2022-03-16,601345426,5417.28,0.00,5417.28,Woodlands Day Nursery & Preschool,People (Childrens) Service Group,Pmnts Privt Provider,
Salford City Council,2022-03-16,601345559,2359.71,0.00,2359.71,Woodlands Day Nursery & Preschool,People (Childrens) Service Group,Pmnts Privt Provider,
Salford City Council,2022-03-16,601345427,2238.50,0.00,2238.50,Wow Kids Ltd T/A Bright Futures,People (Childrens) Service Group,Pmnts Privt Provider,
Salford City Council,2022-03-16,601345560,2479.95,0.00,2479.95,Wow Kids Ltd T/A Bright Futures,People (Childrens) Service Group,Pmnts Privt Provider,
Salford City Council,2022-03-16,601345633,1000.00,0.00,1000.00,Yoels Services Ltd,Service Reform (Corp Bus & Transform),Grants,
Salford City Council,2022-03-16,601345554,826.65,0.00,826.65,Zisse Kinder Ltd,People (Childrens) Service Group,Pmnts Privt Provider,
Salford City Council,2022-03-16,601345645,2667.00,0.00,2667.00,Zous Ltd,Service Reform (Corp Bus & Transform),Grants,
Salford City Council,2022-03-17,1600684765,4368.00,728.00,3640.00,A  Venning Ltd,Place Directorate,del'd kitchen formul,
Salford City Council,2022-03-17,1600684830,8918.40,1486.40,7432.00,A  Venning Ltd,Place Directorate,del'd kitchen formul,
Salford City Council,2022-03-17,1600684777,22684.32,3780.72,18903.60,Aecom Ltd,Service Reform (Corp Bus & Transform),Ext Fees-Other,
Salford City Council,2022-03-17,1600684773,1200.00,200.00,1000.00,Angel Solutions Ltd,People (Childrens) Service Group,Subscriptions,
Salford City Council,2022-03-17,1600684845,868.29,144.72,723.57,Beesley & Fildes Ltd,Place Directorate,Equipment Purchase,
Salford City Council,2022-03-17,1600684817,2400.00,400.00,2000.00,Bolton Council,People (Childrens) Service Group,Payts to Agencies,
Salford City Council,2022-03-17,1600684775,10613.38,1768.90,8844.48,Exclusec Group Ltd,Place Directorate,Contractors,
Salford City Council,2022-03-17,1600684776,26400.63,4400.10,22000.53,Exclusec Group Ltd,Place Directorate,Contractors,
Salford City Council,2022-03-17,1600684835,6576.00,1096.00,5480.00,Greater Manchester Treestation Ltd,Service Reform (Corp Bus & Transform),Ext Fees-Other,
Salford City Council,2022-03-17,1600684640,516.84,86.14,430.70,J Fletcher Engineers Ltd,Place Directorate,UV Heat Rep,
Salford City Council,2022-03-17,1600684646,1212.28,202.05,1010.23,J Fletcher Engineers Ltd,Place Directorate,UV Heat Rep,
Salford City Council,2022-03-17,1600684647,622.20,103.70,518.50,J Fletcher Engineers Ltd,Place Directorate,UV Heat Rep,
Salford City Council,2022-03-17,1600684696,768.00,128.00,640.00,J Fletcher Engineers Ltd,Place Directorate,UV Heat Rep,
Salford City Council,2022-03-17,1600684725,682.97,113.83,569.14,J Fletcher Engineers Ltd,Place Directorate,UV Heat Rep,
Salford City Council,2022-03-17,601345688,1291.21,215.20,1076.01,Keyways Security Systems Ltd,People (Childrens) Service Group,nonuv Build Rp&Maint,
Salford City Council,2022-03-17,1600684840,703.05,117.18,585.87,North West Timber Treatments,Place Directorate,Horticultural/GMaint,
Salford City Council,2022-03-17,1600684843,3840.00,0.00,3840.00,Oldham Mbc,Service Reform (Corp Bus & Transform),Training of Others,
Salford City Council,2022-03-17,1600684769,1200.00,200.00,1000.00,One Agency Media Limited,People (Adults) - CHSC,Marketing/Publicity,
Salford City Council,2022-03-17,1600684766,5934.60,989.10,4945.50,Pot Gang Ltd,People (Adults) - CHSC,Equipment Purchase,
Salford City Council,2022-03-17,6003452711,1284.04,0.00,1284.04,Redaction,People (Childrens) Service Group,ClientTravel Expense,
Salford City Council,2022-03-17,6003452774,1262.49,0.00,1262.49,Redaction,People (Childrens) Service Group,ClientTravel Expense,
Salford City Council,2022-03-17,6003452791,801.00,0.00,801.00,Redaction,People (Childrens) Service Group,ClientTravel Expense,
Salford City Council,2022-03-17,6003452884,1116.36,0.00,1116.36,Redaction,People (Childrens) Service Group,ClientTravel Expense,
Salford City Council,2022-03-17,6003452993,741.76,0.00,741.76,Redaction,People (Childrens) Service Group,ClientTravel Expense,
Salford City Council,2022-03-17,1600684781,1500.00,0.00,1500.00,Redaction,People (Childrens) Service Group,Other Prof Fees,
Salford City Council,2022-03-17,1600684797,27075.59,0.00,27075.59,Reed Specialist Recruitment Ltd,People (Childrens) Service Group,Payts to Agencies,
Salford City Council,2022-03-17,601345687,894.60,0.00,894.60,Safehands Property Services,People (Childrens) Service Group,nonuv Build Rp&Maint,
Salford City Council,2022-03-17,601345665,3421.44,0.00,3421.44,St Helens & Knowsley Hospitals Nhs,Public Health,Payts to Agencies,
Salford City Council,2022-03-17,1600684771,726.90,0.00,726.90,T/A Greater Manchester Travelcards,People (Childrens) Service Group,ClientTravel Expense,
Salford City Council,2022-03-17,1600684833,3200.00,0.00,3200.00,The Citywall Project Community Inte,People (Childrens) Service Group,Food and refreshment,
Salford City Council,2022-03-17,1600684802,3300.00,0.00,3300.00,The Citywall Project Community Inte,People (Childrens) Service Group,Pupil Assistance,
Salford City Council,2022-03-17,1600684805,5225.00,0.00,5225.00,The Citywall Project Community Inte,People (Childrens) Service Group,Pupil Assistance,
Salford City Council,2022-03-17,1600684807,5400.00,0.00,5400.00,The Citywall Project Community Inte,People (Childrens) Service Group,Pupil Assistance,
Salford City Council,2022-03-17,1600684808,1500.00,0.00,1500.00,The Citywall Project Community Inte,People (Childrens) Service Group,Pupil Assistance,
Salford City Council,2022-03-17,1600684811,5400.00,0.00,5400.00,The Citywall Project Community Inte,People (Childrens) Service Group,Pupil Assistance,
