Authority Name,Date of Payment,DocumentNo,Gross,VAT,Net,Vendor Name,Service Area,GL Description
Salford City Council,2021-12-17,1600678525,36127.02,6021.17,30105.85,S & W Tlp (Project Co Two) Ltd,People (Childrens) Service Group,Unitary Charge,
Salford City Council,2021-12-17,1600679345,5000.00,0.00,5000.00,Safe Families For Children Uk Ltd,People (Childrens) Service Group,Payts to Agencies,
Salford City Council,2021-12-17,601337427,8119.88,1353.31,6766.57,Salford Community Leisure Ltd,Service Reform (Corp Bus & Transform),Other Works,
Salford City Council,2021-12-17,601337589,924.00,0.00,924.00,Scotts Private Hire Taxis Ltd,People (Childrens) Service Group,Pupil Assistance,
Salford City Council,2021-12-17,1600679302,6272.39,1045.40,5226.99,Seddon Construction Limited,Service Reform (Corp Bus & Transform),Other Works,
Salford City Council,2021-12-17,1600678520,12800.81,0.00,12800.81,Seddon Construction Limited,Service Reform (Corp Bus & Transform),Other Works,
Salford City Council,2021-12-17,1600678518,33882.32,0.00,33882.32,Seddon Construction Limited,Service Reform (Corp Bus & Transform),Other Works,
Salford City Council,2021-12-17,1600679300,126502.95,0.00,126502.95,Seddon Construction Limited,Service Reform (Corp Bus & Transform),Other Works,
Salford City Council,2021-12-17,1600679301,398964.79,0.00,398964.79,Seddon Construction Limited,Service Reform (Corp Bus & Transform),Other Works,
Salford City Council,2021-12-17,1600678681,57959.00,9659.83,48299.17,Seddon Construction Limited,Service Reform (Corp Bus & Transform),Works & Building,
Salford City Council,2021-12-17,601337430,550.00,0.00,550.00,Seddon Construction Ltd,People (Childrens) Service Group,Payts to Agencies,
Salford City Council,2021-12-17,601337491,667.81,111.30,556.51,Southern Electric,People (Childrens) Service Group,Electricity,
Salford City Council,2021-12-17,1600679347,547.20,91.20,456.00,Spunhill Ltd,Place Directorate,Horticultural/GMaint,
Salford City Council,2021-12-17,601337431,622.00,0.00,622.00,Start In  Salford,People (Childrens) Service Group,Payts to Agencies,
Salford City Council,2021-12-17,1600679357,2100.00,350.00,1750.00,Streetmellor,People (Adults) - CHSC,Consultants,
Salford City Council,2021-12-17,601337580,808.02,134.67,673.35,Taxistransfers,People (Childrens) Service Group,Pupil Assistance,
Salford City Council,2021-12-17,601337581,1292.81,215.47,1077.34,Taxistransfers,People (Childrens) Service Group,Pupil Assistance,
Salford City Council,2021-12-17,601337582,1323.00,220.50,1102.50,Taxistransfers,People (Childrens) Service Group,Pupil Assistance,
Salford City Council,2021-12-17,601337574,1421.28,236.88,1184.40,Taxistransfers,People (Childrens) Service Group,Pupil Assistance,
Salford City Council,2021-12-17,601337578,1525.92,254.32,1271.60,Taxistransfers,People (Childrens) Service Group,Pupil Assistance,
Salford City Council,2021-12-17,601337579,1549.68,258.28,1291.40,Taxistransfers,People (Childrens) Service Group,Pupil Assistance,
Salford City Council,2021-12-17,601337576,1665.84,277.64,1388.20,Taxistransfers,People (Childrens) Service Group,Pupil Assistance,
Salford City Council,2021-12-17,601337501,1686.96,281.16,1405.80,Taxistransfers,People (Childrens) Service Group,Pupil Assistance,
Salford City Council,2021-12-17,601337571,1848.00,308.00,1540.00,Taxistransfers,People (Childrens) Service Group,Pupil Assistance,
Salford City Council,2021-12-17,601337500,1904.76,317.46,1587.30,Taxistransfers,People (Childrens) Service Group,Pupil Assistance,
Salford City Council,2021-12-17,601337577,1938.55,323.09,1615.46,Taxistransfers,People (Childrens) Service Group,Pupil Assistance,
Salford City Council,2021-12-17,601337575,1974.72,329.12,1645.60,Taxistransfers,People (Childrens) Service Group,Pupil Assistance,
Salford City Council,2021-12-17,601337408,1689.28,0.00,1689.28,The Gill Medical Centre,Public Health,Payts to Agencies,
Salford City Council,2021-12-17,601337405,2179.20,0.00,2179.20,The Walkden Medical Centre,Public Health,Payts to Agencies,
Salford City Council,2021-12-17,1600679352,6386.04,0.00,6386.04,The Womens Organisation,Place Directorate,Grants - External,
Salford City Council,2021-12-17,1600679361,2033.33,0.00,2033.33,Trinity High School,People (Childrens) Service Group,Payts to Other LA's,
Salford City Council,2021-12-17,601337572,5001.24,0.00,5001.24,Ts Solicitors,Service Reform (Corp Bus & Transform),Other Prof Fees,
Salford City Council,2021-12-17,601337573,5695.00,0.00,5695.00,Ts Solicitors,Service Reform (Corp Bus & Transform),Other Prof Fees,
Salford City Council,2021-12-17,601337429,941.16,0.00,941.16,Ward Security Ltd,People (Childrens) Service Group,Payts to Agencies,
Salford City Council,2021-12-17,601337428,1010.75,0.00,1010.75,Ward Security Ltd,People (Childrens) Service Group,Payts to Agencies,
Salford City Council,2021-12-17,6003403106,3793.88,0.00,3793.88,Wilds Of Oldham,Place Directorate,Food and refreshments,
Salford City Council,2021-12-17,601337585,1100.00,0.00,1100.00,Wp Taxis,People (Childrens) Service Group,Pupil Assistance,
Salford City Council,2021-12-17,6003402916,686.67,114.28,572.39,Www.Paper.Co.Uk,Service Reform (Corp Bus & Transform),Stationery,
Salford City Council,2021-12-17,1600679358,2940.00,490.00,2450.00,Zebra Training Services Ltd,Service Reform (Corp Bus & Transform),Computer Software,
Salford City Council,2021-12-20,6003404434,739.20,123.20,616.00,A Venning Ltd,Place Directorate,non -UV Building Repairs & Maintenance,
Salford City Council,2021-12-20,6003404510,28729.15,0.00,28729.15,Abbeydale Nursing Home,People (Adults) - CHSC,Resid Care Home,
Salford City Council,2021-12-20,1600679423,1345.20,224.20,1121.00,Alliance Disposables Ltd,Place Directorate,Cleaning Materials,
Salford City Council,2021-12-20,1600679419,23310.00,3885.00,19425.00,Behavioural Insights Ltd,Service Reform (Corp Bus & Transform),Payts to Agencies,
Salford City Council,2021-12-20,601337644,14234.64,0.00,14234.64,Care 4 Every Child Limited,People (Childrens) Service Group,Payts to Agencies,
Salford City Council,2021-12-20,601337642,20335.50,0.00,20335.50,Care 4 Every Child Limited,People (Childrens) Service Group,Payts to Agencies,
Salford City Council,2021-12-20,601337643,21013.52,0.00,21013.52,Care 4 Every Child Limited,People (Childrens) Service Group,Payts to Agencies,
Salford City Council,2021-12-20,601337634,4995.00,0.00,4995.00,Cromwood Housing Ltd,People (Adults) - CHSC,Rents,
Salford City Council,2021-12-20,601337635,113689.00,0.00,113689.00,Cromwood Housing Ltd,People (Adults) - CHSC,Rents,
Salford City Council,2021-12-20,601337667,688.00,0.00,688.00,Department Of Work & Pensions,Service Reform (Corp Bus & Transform),Other Prof Fees,
Salford City Council,2021-12-20,1600679427,35428.13,5904.69,29523.44,Eurovia Infrastructure Ltd,Service Reform (Corp Bus & Transform),Other Works,
Salford City Council,2021-12-20,1600679409,880.00,0.00,880.00,Faster Than A Cat,People (Childrens) Service Group,Payts to Agencies,
Salford City Council,2021-12-20,1600679404,1328.00,0.00,1328.00,Faster Than A Cat,People (Childrens) Service Group,Payts to Agencies,
Salford City Council,2021-12-20,1600679407,2000.00,0.00,2000.00,Faster Than A Cat,People (Childrens) Service Group,Payts to Agencies,
Salford City Council,2021-12-20,1600679408,2048.00,0.00,2048.00,Faster Than A Cat,People (Childrens) Service Group,Payts to Agencies,
Salford City Council,2021-12-20,1600679406,2240.00,0.00,2240.00,Faster Than A Cat,People (Childrens) Service Group,Payts to Agencies,
Salford City Council,2021-12-20,1600679405,8454.00,0.00,8454.00,Faster Than A Cat,People (Childrens) Service Group,Payts to Agencies,
Salford City Council,2021-12-20,601337610,4213.80,702.30,3511.50,Forbes Solicitors,Service Reform (Corp Bus & Transform),Liability Insurance,
Salford City Council,2021-12-20,6003404512,24714.87,0.00,24714.87,Ggs Care Home Limited,People (Adults) - CHSC,Resid Care Home,
Salford City Council,2021-12-20,601337664,737.84,0.00,737.84,Great Places Housing Association,People (Adults) - CHSC,Grants,
Salford City Council,2021-12-20,601336762,14400.00,0.00,14400.00,Howarth Housing Group,People (Adults) - CHSC,Rents,
Salford City Council,2021-12-20,1600679415,146556.91,24426.15,122130.76,Islington Mill Arts Club,Service Reform (Corp Bus & Transform),Works & Building,
Salford City Council,2021-12-20,1600679416,342296.50,0.00,342296.50,Islington Mill Arts Club,Service Reform (Corp Bus & Transform),Works & Building,
Salford City Council,2021-12-20,1600678921,15668.67,0.00,15668.67,Kedleston (Mill School) Ltd,People (Childrens) Service Group,Non-Maint Spec Schls,
Salford City Council,2021-12-20,1600678919,17333.33,0.00,17333.33,Kedleston (Mill School) Ltd,People (Childrens) Service Group,Non-Maint Spec Schls,
Salford City Council,2021-12-20,1600678920,17333.33,0.00,17333.33,Kedleston (Mill School) Ltd,People (Childrens) Service Group,Non-Maint Spec Schls,
Salford City Council,2021-12-20,601337609,1470.00,0.00,1470.00,Liddle Private Hire,People (Childrens) Service Group,Pupil Assistance,
Salford City Council,2021-12-20,601337608,1513.00,0.00,1513.00,Liddle Private Hire,People (Childrens) Service Group,Pupil Assistance,
Salford City Council,2021-12-20,601337661,11637.00,1939.50,9697.50,Penna Plc,Service Reform (Corp Bus & Transform),Other Prof Fees,
Salford City Council,2021-12-20,1600679421,2280.00,0.00,2280.00,Penrhyn Audit Services Limited,Service Reform (Corp Bus & Transform),Contractors,
Salford City Council,2021-12-20,601337640,15000.00,0.00,15000.00,Phoenix Family Care Ltd,People (Childrens) Service Group,Payts to Agencies,
Salford City Council,2021-12-20,601337641,15500.00,0.00,15500.00,Phoenix Family Care Ltd,People (Childrens) Service Group,Payts to Agencies,
Salford City Council,2021-12-20,6003404353,32066.00,0.00,32066.00,Pro-Support Ltd,People (Adults) - CHSC,Supported Tenancies,
Salford City Council,2021-12-20,1600679428,515.14,85.86,429.28,Redacted Data,Place Directorate,Equipment Purchase,
Salford City Council,2021-12-20,601337662,2000.00,0.00,2000.00,Redacted Data,People (Adults) - CHSC,Grants,
Salford City Council,2021-12-20,6003404517,545.00,0.00,545.00,Redacted Data,People (Childrens) Service Group,Payt to care clients,
Salford City Council,2021-12-20,6003404542,607.75,0.00,607.75,Redacted Data,People (Childrens) Service Group,Payt to care clients,
Salford City Council,2021-12-20,6003404540,610.50,0.00,610.50,Redacted Data,People (Childrens) Service Group,Payt to care clients,
Salford City Council,2021-12-20,6003404544,616.00,0.00,616.00,Redacted Data,People (Childrens) Service Group,Payt to care clients,
Salford City Council,2021-12-20,6003404531,704.00,0.00,704.00,Redacted Data,People (Childrens) Service Group,Payt to care clients,
Salford City Council,2021-12-20,6003404548,713.60,0.00,713.60,Redacted Data,People (Childrens) Service Group,Payt to care clients,
Salford City Council,2021-12-20,6003404535,732.60,0.00,732.60,Redacted Data,People (Childrens) Service Group,Payt to care clients,
Salford City Council,2021-12-20,6003404537,756.00,0.00,756.00,Redacted Data,People (Childrens) Service Group,Payt to care clients,
Salford City Council,2021-12-20,6003404534,792.00,0.00,792.00,Redacted Data,People (Childrens) Service Group,Payt to care clients,
Salford City Council,2021-12-20,6003403892,884.08,0.00,884.08,Redacted Data,People (Adults) - CHSC,Payt to care clients,
Salford City Council,2021-12-20,6003404518,888.00,0.00,888.00,Redacted Data,People (Childrens) Service Group,Payt to care clients,
Salford City Council,2021-12-20,6003404536,888.00,0.00,888.00,Redacted Data,People (Childrens) Service Group,Payt to care clients,
Salford City Council,2021-12-20,6003403839,1066.88,0.00,1066.88,Redacted Data,People (Adults) - CHSC,Payt to care clients,
Salford City Council,2021-12-20,6003404543,1423.12,0.00,1423.12,Redacted Data,People (Childrens) Service Group,Payt to care clients,
Salford City Council,2021-12-20,6003404533,1498.00,0.00,1498.00,Redacted Data,People (Childrens) Service Group,Payt to care clients,
Salford City Council,2021-12-20,6003404532,1517.60,0.00,1517.60,Redacted Data,People (Childrens) Service Group,Payt to care clients,
Salford City Council,2021-12-20,6003404557,2137.60,0.00,2137.60,Redacted Data,People (Childrens) Service Group,Payt to care clients,
Salford City Council,2021-12-20,6003404546,2313.00,0.00,2313.00,Redacted Data,People (Childrens) Service Group,Payt to care clients,
Salford City Council,2021-12-20,6003404547,11591.17,0.00,11591.17,Redacted Data,People (Childrens) Service Group,Payt to care clients,
Salford City Council,2021-12-20,601337621,539.76,0.00,539.76,Redacted Data,People (Childrens) Service Group,Pupil Assistance,
Salford City Council,2021-12-20,601337625,1760.00,0.00,1760.00,Redacted Data,People (Childrens) Service Group,Pupil Assistance,
Salford City Council,2021-12-20,601337626,1760.00,0.00,1760.00,Redacted Data,People (Childrens) Service Group,Pupil Assistance,
Salford City Council,2021-12-20,6003403728,513.90,0.00,513.90,Redacted Data,Service Reform (Corp Bus & Transform),Res Pers Allow-Priv,
Salford City Council,2021-12-20,6003403677,542.60,0.00,542.60,Redacted Data,Service Reform (Corp Bus & Transform),Res Pers Allow-Priv,
Salford City Council,2021-12-20,6003403669,548.40,0.00,548.40,Redacted Data,Service Reform (Corp Bus & Transform),Res Pers Allow-Priv,
Salford City Council,2021-12-20,6003403730,840.00,0.00,840.00,Redacted Data,Service Reform (Corp Bus & Transform),Res Pers Allow-Priv,
Salford City Council,2021-12-20,6003403704,932.00,0.00,932.00,Redacted Data,Service Reform (Corp Bus & Transform),Res Pers Allow-Priv,
Salford City Council,2021-12-20,6003403647,1096.40,0.00,1096.40,Redacted Data,Service Reform (Corp Bus & Transform),Res Pers Allow-Priv,
Salford City Council,2021-12-20,6003403697,1466.20,0.00,1466.20,Redacted Data,Service Reform (Corp Bus & Transform),Res Pers Allow-Priv,
Salford City Council,2021-12-20,6003403651,2121.20,0.00,2121.20,Redacted Data,Service Reform (Corp Bus & Transform),Res Pers Allow-Priv,
Salford City Council,2021-12-20,6003403637,3060.92,0.00,3060.92,Redacted Data,Service Reform (Corp Bus & Transform),Res Pers Allow-Priv,
Salford City Council,2021-12-20,1600678671,38759.60,6459.93,32299.67,Salford Royal Nhs Foundation Trust,Service Reform (Corp Bus & Transform),Miscellaneous Exes,
Salford City Council,2021-12-20,1600678672,221439.32,36906.55,184532.77,Salford Royal Nhs Foundation Trust,People (Adults) - CHSC,Payments to H A,
Salford City Council,2021-12-20,1600679379,9600.00,1600.00,8000.00,Schofield & Sons Ltd,Service Reform (Corp Bus & Transform),Works & Building,
Salford City Council,2021-12-20,1600679410,853.32,142.22,711.10,Security Dynamics (Europe) Ltd,Service Reform (Corp Bus & Transform),Other Works,
Salford City Council,2021-12-20,1600679417,1800.00,300.00,1500.00,Small Steps Consultation Ltd,Service Reform (Corp Bus & Transform),Training of Others,
Salford City Council,2021-12-20,6003404496,1005.00,0.00,1005.00,Sumup *Jf Services,People (Adults) - CHSC,General Repairs,
Salford City Council,2021-12-20,6003404430,750.00,0.00,750.00,Suresolutionsgroupltd,People (Adults) - CHSC,General Repairs,
Salford City Council,2021-12-20,6003404492,900.00,0.00,900.00,Suresolutionsgroupltd,People (Adults) - CHSC,General Repairs,
Salford City Council,2021-12-20,6003404445,1045.00,0.00,1045.00,Suresolutionsgroupltd,People (Adults) - CHSC,General Repairs,
Salford City Council,2021-12-20,6003404483,1150.00,0.00,1150.00,Suresolutionsgroupltd,People (Adults) - CHSC,General Repairs,
Salford City Council,2021-12-20,6003404503,1220.00,0.00,1220.00,Suresolutionsgroupltd,People (Adults) - CHSC,General Repairs,
Salford City Council,2021-12-20,6003403667,18547.52,0.00,18547.52,T/A Sage Care Ltd,People (Adults) - CHSC,Supported Tenancies,
Salford City Council,2021-12-20,1600679412,1017.60,169.60,848.00,T/A Tudor Environmental,Place Directorate,Equipment Purchase,
Salford City Council,2021-12-20,6003404511,73325.14,0.00,73325.14,The Broughtons Residential Home,People (Adults) - CHSC,Resid Care Home,
Salford City Council,2021-12-20,1600679414,510.00,85.00,425.00,The Training Company,People (Childrens) Service Group,Training of Others,
Salford City Council,2021-12-20,1600679418,5000.00,0.00,5000.00,Thompsons Academy Ltd,People (Childrens) Service Group,Pupil Assistance,
Salford City Council,2021-12-20,1600679430,-6100.00,0.00,-6100.00,Wellacre Technology Academy Trust,People (Childrens) Service Group,Payts to Other LA's,
Salford City Council,2021-12-20,1600679431,2033.33,0.00,2033.33,Wellacre Technology Academy Trust,People (Childrens) Service Group,Payts to Other LA's,
Salford City Council,2021-12-20,1600679429,29300.00,0.00,29300.00,Wellacre Technology Academy Trust,People (Childrens) Service Group,Payts to Other LA's,
