Wakefield Council Supplier Spend Greater Than œ500 for Quarter 1st April 2014 to 30th June 2014.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Organisation Name,Organisation Code,Effective Date,Directorate,Service (Sercop),Sercop URI,Supplier Name,Supplier ID,Company Registration,Charity Registration,VCSE Grant,Payment Date,Transaction Number,Net Amount,Irrecoverable VAT,Purpose of Spend,Type,Procurement Classification,Class Code,Procurement Classification,Class Code,Thomson Classification,Thomson Description,Contract,,,,,,,,,,,,,,,,,,,,,,,
Wakefield MDC,E08000036,30/06/2014,REGENCULT,Not yet available,Not yet available,BRITISH GAS BUSINESS,N/A,Not yet available,Not yet available,Not yet available,16/05/2014,22501855,610.99,Nil,Gas,Revenue,Property & Asset Management,CAT01,Utilities - Gas,SUBCAT0142,39564,Gas Companies,Not yet available,,,,,,,,,,,,,,,,,,,,,,,
Wakefield MDC,E08000036,30/06/2014,REGENCULT,Not yet available,Not yet available,BRITISH GAS BUSINESS,N/A,Not yet available,Not yet available,Not yet available,01/05/2014,22485988,807.17,Nil,Gas,Revenue,Property & Asset Management,CAT01,Utilities - Gas,SUBCAT0142,39564,Gas Companies,Not yet available,,,,,,,,,,,,,,,,,,,,,,,
Wakefield MDC,E08000036,30/06/2014,REGENCULT,Not yet available,Not yet available,BRITISH GAS BUSINESS,N/A,Not yet available,Not yet available,Not yet available,23/06/2014,22524611,"3,124.98",Nil,Gas,Revenue,Property & Asset Management,CAT01,Utilities - Gas,SUBCAT0142,39564,Gas Companies,Not yet available,,,,,,,,,,,,,,,,,,,,,,,
Wakefield MDC,E08000036,30/06/2014,REGENCULT,Not yet available,Not yet available,BRITISH GAS BUSINESS,N/A,Not yet available,Not yet available,Not yet available,30/04/2014,22485995,"3,980.63",Nil,Gas,Revenue,Property & Asset Management,CAT01,Utilities - Gas,SUBCAT0142,39564,Gas Companies,Not yet available,,,,,,,,,,,,,,,,,,,,,,,
Wakefield MDC,E08000036,30/06/2014,REGENCULT,Not yet available,Not yet available,BRITISH GAS BUSINESS,N/A,Not yet available,Not yet available,Not yet available,21/05/2014,22501825,"3,659.69",Nil,Gas,Revenue,Property & Asset Management,CAT01,Utilities - Gas,SUBCAT0142,39564,Gas Companies,Not yet available,,,,,,,,,,,,,,,,,,,,,,,
Wakefield MDC,E08000036,30/06/2014,REGENCULT,Not yet available,Not yet available,BRITISH GAS BUSINESS,N/A,Not yet available,Not yet available,Not yet available,08/05/2014,22486008,"1,483.13",Nil,Gas,Revenue,Property & Asset Management,CAT01,Utilities - Gas,SUBCAT0142,39564,Gas Companies,Not yet available,,,,,,,,,,,,,,,,,,,,,,,
Wakefield MDC,E08000036,30/06/2014,REGENCULT,Not yet available,Not yet available,BRITISH GAS BUSINESS,N/A,Not yet available,Not yet available,Not yet available,08/05/2014,22493609,"1,879.48",Nil,Gas,Revenue,Property & Asset Management,CAT01,Utilities - Gas,SUBCAT0142,39564,Gas Companies,Not yet available,,,,,,,,,,,,,,,,,,,,,,,
Wakefield MDC,E08000036,30/06/2014,REGENCULT,Not yet available,Not yet available,BRITISH GAS BUSINESS,N/A,Not yet available,Not yet available,Not yet available,20/05/2014,22501814,"1,496.65",Nil,Gas,Revenue,Property & Asset Management,CAT01,Utilities - Gas,SUBCAT0142,39564,Gas Companies,Not yet available,,,,,,,,,,,,,,,,,,,,,,,
Wakefield MDC,E08000036,30/06/2014,REGENCULT,Not yet available,Not yet available,BRITISH GAS BUSINESS,N/A,Not yet available,Not yet available,Not yet available,23/06/2014,22524672,996.63,Nil,Gas,Revenue,Property & Asset Management,CAT01,Utilities - Gas,SUBCAT0142,39564,Gas Companies,Not yet available,,,,,,,,,,,,,,,,,,,,,,,
Wakefield MDC,E08000036,30/06/2014,REGENCULT,Not yet available,Not yet available,BRITISH GAS BUSINESS,N/A,Not yet available,Not yet available,Not yet available,23/06/2014,22524690,727.39,Nil,Gas,Revenue,Property & Asset Management,CAT01,Utilities - Gas,SUBCAT0142,39564,Gas Companies,Not yet available,,,,,,,,,,,,,,,,,,,,,,,
Wakefield MDC,E08000036,30/06/2014,REGENCULT,Not yet available,Not yet available,BRITISH GAS BUSINESS,N/A,Not yet available,Not yet available,Not yet available,23/06/2014,22524623,606.09,Nil,Gas,Revenue,Property & Asset Management,CAT01,Utilities - Gas,SUBCAT0142,39564,Gas Companies,Not yet available,,,,,,,,,,,,,,,,,,,,,,,
Wakefield MDC,E08000036,30/06/2014,REGENCULT,Not yet available,Not yet available,BRITISH GAS BUSINESS,N/A,Not yet available,Not yet available,Not yet available,07/05/2014,22486395,"1,449.46",Nil,Gas,Revenue,Property & Asset Management,CAT01,Utilities - Gas,SUBCAT0142,39564,Gas Companies,Not yet available,,,,,,,,,,,,,,,,,,,,,,,
Wakefield MDC,E08000036,30/06/2014,REGENCULT,Not yet available,Not yet available,BRITISH GAS BUSINESS,N/A,Not yet available,Not yet available,Not yet available,02/05/2014,22486471,-827.33,Nil,Gas,Revenue,Property & Asset Management,CAT01,Utilities - Gas,SUBCAT0142,39564,Gas Companies,Not yet available,,,,,,,,,,,,,,,,,,,,,,,
Wakefield MDC,E08000036,30/06/2014,REGENCULT,Not yet available,Not yet available,BRITISH GAS BUSINESS,N/A,Not yet available,Not yet available,Not yet available,07/05/2014,22486016,"1,000.71",Nil,Gas,Revenue,Property & Asset Management,CAT01,Utilities - Gas,SUBCAT0142,39564,Gas Companies,Not yet available,,,,,,,,,,,,,,,,,,,,,,,
Wakefield MDC,E08000036,30/06/2014,REGENCULT,Not yet available,Not yet available,BRITISH GAS BUSINESS,N/A,Not yet available,Not yet available,Not yet available,20/05/2014,22501872,"1,279.92",Nil,Gas,Revenue,Property & Asset Management,CAT01,Utilities - Gas,SUBCAT0142,39564,Gas Companies,Not yet available,,,,,,,,,,,,,,,,,,,,,,,
Wakefield MDC,E08000036,30/06/2014,REGENCULT,Not yet available,Not yet available,BRITISH GAS BUSINESS,N/A,Not yet available,Not yet available,Not yet available,30/04/2014,22486399,616.96,Nil,Gas,Revenue,Property & Asset Management,CAT01,Utilities - Gas,SUBCAT0142,39564,Gas Companies,Not yet available,,,,,,,,,,,,,,,,,,,,,,,
Wakefield MDC,E08000036,30/06/2014,REGENCULT,Not yet available,Not yet available,BRITISH GAS BUSINESS,N/A,Not yet available,Not yet available,Not yet available,23/06/2014,22524621,"2,708.37",Nil,Gas,Revenue,Property & Asset Management,CAT01,Utilities - Gas,SUBCAT0142,39564,Gas Companies,Not yet available,,,,,,,,,,,,,,,,,,,,,,,
Wakefield MDC,E08000036,30/06/2014,REGENCULT,Not yet available,Not yet available,BRITISH GAS BUSINESS,N/A,Not yet available,Not yet available,Not yet available,21/05/2014,22501873,"4,223.41",Nil,Gas,Revenue,Property & Asset Management,CAT01,Utilities - Gas,SUBCAT0142,39564,Gas Companies,Not yet available,,,,,,,,,,,,,,,,,,,,,,,
Wakefield MDC,E08000036,30/06/2014,REGENCULT,Not yet available,Not yet available,BRITISH GAS BUSINESS,N/A,Not yet available,Not yet available,Not yet available,23/06/2014,22524592,"5,848.03",Nil,Gas,Revenue,Property & Asset Management,CAT01,Utilities - Gas,SUBCAT0142,39564,Gas Companies,Not yet available,,,,,,,,,,,,,,,,,,,,,,,
Wakefield MDC,E08000036,30/06/2014,REGENCULT,Not yet available,Not yet available,BRITISH GAS BUSINESS,N/A,Not yet available,Not yet available,Not yet available,20/05/2014,22501896,"6,616.49",Nil,Gas,Revenue,Property & Asset Management,CAT01,Utilities - Gas,SUBCAT0142,39564,Gas Companies,Not yet available,,,,,,,,,,,,,,,,,,,,,,,
Wakefield MDC,E08000036,30/06/2014,REGENCULT,Not yet available,Not yet available,BRITISH GAS BUSINESS,N/A,Not yet available,Not yet available,Not yet available,21/05/2014,22504283,"7,515.25",Nil,Gas,Revenue,Property & Asset Management,CAT01,Utilities - Gas,SUBCAT0142,39564,Gas Companies,Not yet available,,,,,,,,,,,,,,,,,,,,,,,
Wakefield MDC,E08000036,30/06/2014,REGENCULT,Not yet available,Not yet available,BRITISH GAS BUSINESS,N/A,Not yet available,Not yet available,Not yet available,01/05/2014,22486403,"3,325.08",Nil,Gas,Revenue,Property & Asset Management,CAT01,Utilities - Gas,SUBCAT0142,39564,Gas Companies,Not yet available,,,,,,,,,,,,,,,,,,,,,,,
Wakefield MDC,E08000036,30/06/2014,REGENCULT,Not yet available,Not yet available,BRITISH GAS BUSINESS,N/A,Not yet available,Not yet available,Not yet available,19/05/2014,22501874,"5,349.37",Nil,Gas,Revenue,Property & Asset Management,CAT01,Utilities - Gas,SUBCAT0142,39564,Gas Companies,Not yet available,,,,,,,,,,,,,,,,,,,,,,,
Wakefield MDC,E08000036,30/06/2014,REGENCULT,Not yet available,Not yet available,BRITISH GAS BUSINESS,N/A,Not yet available,Not yet available,Not yet available,19/06/2014,22524618,"3,973.85",Nil,Gas,Revenue,Property & Asset Management,CAT01,Utilities - Gas,SUBCAT0142,39564,Gas Companies,Not yet available,,,,,,,,,,,,,,,,,,,,,,,
Wakefield MDC,E08000036,30/06/2014,REGENCULT,Not yet available,Not yet available,BRITISH GAS BUSINESS,N/A,Not yet available,Not yet available,Not yet available,23/06/2014,22524731,530.09,Nil,Gas,Revenue,Property & Asset Management,CAT01,Utilities - Gas,SUBCAT0142,39564,Gas Companies,Not yet available,,,,,,,,,,,,,,,,,,,,,,,
Wakefield MDC,E08000036,30/06/2014,REGENCULT,Not yet available,Not yet available,BRITISH GAS BUSINESS,N/A,Not yet available,Not yet available,Not yet available,07/05/2014,22486541,714.52,Nil,Gas,Revenue,Property & Asset Management,CAT01,Utilities - Gas,SUBCAT0142,39564,Gas Companies,Not yet available,,,,,,,,,,,,,,,,,,,,,,,
Wakefield MDC,E08000036,30/06/2014,REGENCULT,Not yet available,Not yet available,BRITISH GAS BUSINESS,N/A,Not yet available,Not yet available,Not yet available,20/05/2014,22501812,592.38,Nil,Gas,Revenue,Property & Asset Management,CAT01,Utilities - Gas,SUBCAT0142,39564,Gas Companies,Not yet available,,,,,,,,,,,,,,,,,,,,,,,
Wakefield MDC,E08000036,30/06/2014,REGENCULT,Not yet available,Not yet available,BRITISH GAS BUSINESS,N/A,Not yet available,Not yet available,Not yet available,21/05/2014,22501811,747.00,Nil,Gas,Revenue,Property & Asset Management,CAT01,Utilities - Gas,SUBCAT0142,39564,Gas Companies,Not yet available,,,,,,,,,,,,,,,,,,,,,,,
Wakefield MDC,E08000036,30/06/2014,REGENCULT,Not yet available,Not yet available,BRITISH GAS BUSINESS,N/A,Not yet available,Not yet available,Not yet available,20/05/2014,22486542,"1,014.03",Nil,Gas,Revenue,Property & Asset Management,CAT01,Utilities - Gas,SUBCAT0142,39564,Gas Companies,Not yet available,,,,,,,,,,,,,,,,,,,,,,,
Wakefield MDC,E08000036,30/06/2014,REGENCULT,Not yet available,Not yet available,BRITISH GAS BUSINESS,N/A,Not yet available,Not yet available,Not yet available,19/05/2014,22501828,"2,151.24",Nil,Gas,Revenue,Property & Asset Management,CAT01,Utilities - Gas,SUBCAT0142,39564,Gas Companies,Not yet available,,,,,,,,,,,,,,,,,,,,,,,
Wakefield MDC,E08000036,30/06/2014,REGENCULT,Not yet available,Not yet available,BRITISH GAS BUSINESS,N/A,Not yet available,Not yet available,Not yet available,19/05/2014,22501871,"1,536.29",Nil,Gas,Revenue,Property & Asset Management,CAT01,Utilities - Gas,SUBCAT0142,39564,Gas Companies,Not yet available,,,,,,,,,,,,,,,,,,,,,,,
Wakefield MDC,E08000036,30/06/2014,REGENCULT,Not yet available,Not yet available,BRITISH GAS BUSINESS,N/A,Not yet available,Not yet available,Not yet available,19/06/2014,22524627,"2,535.62",Nil,Gas,Revenue,Property & Asset Management,CAT01,Utilities - Gas,SUBCAT0142,39564,Gas Companies,Not yet available,,,,,,,,,,,,,,,,,,,,,,,
Wakefield MDC,E08000036,30/06/2014,ADULTS,Not yet available,Not yet available,BRITISH GAS BUSINESS,N/A,Not yet available,Not yet available,Not yet available,06/05/2014,22486516,"1,685.86",Nil,Gas,Revenue,Property & Asset Management,CAT01,Utilities - Gas,SUBCAT0142,39564,Gas Companies,Not yet available,,,,,,,,,,,,,,,,,,,,,,,
Wakefield MDC,E08000036,30/06/2014,ADULTS,Not yet available,Not yet available,BRITISH GAS BUSINESS,N/A,Not yet available,Not yet available,Not yet available,22/05/2014,22501831,"1,265.96",Nil,Gas,Revenue,Property & Asset Management,CAT01,Utilities - Gas,SUBCAT0142,39564,Gas Companies,Not yet available,,,,,,,,,,,,,,,,,,,,,,,
Wakefield MDC,E08000036,30/06/2014,ADULTS,Not yet available,Not yet available,BRITISH GAS BUSINESS,N/A,Not yet available,Not yet available,Not yet available,18/06/2014,22524671,"1,076.00",Nil,Gas,Revenue,Property & Asset Management,CAT01,Utilities - Gas,SUBCAT0142,39564,Gas Companies,Not yet available,,,,,,,,,,,,,,,,,,,,,,,
Wakefield MDC,E08000036,30/06/2014,ADULTS,Not yet available,Not yet available,BRITISH GAS BUSINESS,N/A,Not yet available,Not yet available,Not yet available,01/05/2014,22486000,"1,820.42",Nil,Gas,Revenue,Property & Asset Management,CAT01,Utilities - Gas,SUBCAT0142,39564,Gas Companies,Not yet available,,,,,,,,,,,,,,,,,,,,,,,
Wakefield MDC,E08000036,30/06/2014,ADULTS,Not yet available,Not yet available,BRITISH GAS BUSINESS,N/A,Not yet available,Not yet available,Not yet available,19/06/2014,22524734,810.33,Nil,Gas,Revenue,Property & Asset Management,CAT01,Utilities - Gas,SUBCAT0142,39564,Gas Companies,Not yet available,,,,,,,,,,,,,,,,,,,,,,,
Wakefield MDC,E08000036,30/06/2014,ADULTS,Not yet available,Not yet available,BRITISH GAS BUSINESS,N/A,Not yet available,Not yet available,Not yet available,20/05/2014,22501832,"1,528.82",Nil,Gas,Revenue,Property & Asset Management,CAT01,Utilities - Gas,SUBCAT0142,39564,Gas Companies,Not yet available,,,,,,,,,,,,,,,,,,,,,,,
Wakefield MDC,E08000036,30/06/2014,ADULTS,Not yet available,Not yet available,BRITISH GAS BUSINESS,N/A,Not yet available,Not yet available,Not yet available,20/05/2014,22501870,"1,289.92",Nil,Gas,Revenue,Property & Asset Management,CAT01,Utilities - Gas,SUBCAT0142,39564,Gas Companies,Not yet available,,,,,,,,,,,,,,,,,,,,,,,
Wakefield MDC,E08000036,30/06/2014,ADULTS,Not yet available,Not yet available,BRITISH GAS BUSINESS,N/A,Not yet available,Not yet available,Not yet available,02/05/2014,22486392,"1,443.65",Nil,Gas,Revenue,Property & Asset Management,CAT01,Utilities - Gas,SUBCAT0142,39564,Gas Companies,Not yet available,,,,,,,,,,,,,,,,,,,,,,,
Wakefield MDC,E08000036,30/06/2014,ADULTS,Not yet available,Not yet available,BRITISH GAS BUSINESS,N/A,Not yet available,Not yet available,Not yet available,24/06/2014,22524651,"1,041.03",Nil,Gas,Revenue,Property & Asset Management,CAT01,Utilities - Gas,SUBCAT0142,39564,Gas Companies,Not yet available,,,,,,,,,,,,,,,,,,,,,,,
Wakefield MDC,E08000036,30/06/2014,ADULTS,Not yet available,Not yet available,BRITISH GAS BUSINESS,N/A,Not yet available,Not yet available,Not yet available,07/05/2014,22486608,"1,483.06",Nil,Gas,Revenue,Property & Asset Management,CAT01,Utilities - Gas,SUBCAT0142,39564,Gas Companies,Not yet available,,,,,,,,,,,,,,,,,,,,,,,
Wakefield MDC,E08000036,30/06/2014,ADULTS,Not yet available,Not yet available,BRITISH GAS BUSINESS,N/A,Not yet available,Not yet available,Not yet available,29/05/2014,22501813,"1,246.13",Nil,Gas,Revenue,Property & Asset Management,CAT01,Utilities - Gas,SUBCAT0142,39564,Gas Companies,Not yet available,,,,,,,,,,,,,,,,,,,,,,,
Wakefield MDC,E08000036,30/06/2014,ADULTS,Not yet available,Not yet available,BRITISH GAS BUSINESS,N/A,Not yet available,Not yet available,Not yet available,23/05/2014,22501910,653.70,Nil,Gas,Revenue,Property & Asset Management,CAT01,Utilities - Gas,SUBCAT0142,39564,Gas Companies,Not yet available,,,,,,,,,,,,,,,,,,,,,,,
Wakefield MDC,E08000036,30/06/2014,ADULTS,Not yet available,Not yet available,BRITISH GAS BUSINESS,N/A,Not yet available,Not yet available,Not yet available,02/05/2014,22486549,743.31,Nil,Gas,Revenue,Property & Asset Management,CAT01,Utilities - Gas,SUBCAT0142,39564,Gas Companies,Not yet available,,,,,,,,,,,,,,,,,,,,,,,
Wakefield MDC,E08000036,30/06/2014,ADULTS,Not yet available,Not yet available,BRITISH GAS BUSINESS,N/A,Not yet available,Not yet available,Not yet available,14/04/2014,22473541,-503.32,Nil,Gas,Revenue,Property & Asset Management,CAT01,Utilities - Gas,SUBCAT0142,39564,Gas Companies,Not yet available,,,,,,,,,,,,,,,,,,,,,,,
Wakefield MDC,E08000036,30/06/2014,ADULTS,Not yet available,Not yet available,BRITISH GAS BUSINESS,N/A,Not yet available,Not yet available,Not yet available,19/06/2014,22524715,605.51,Nil,Gas,Revenue,Property & Asset Management,CAT01,Utilities - Gas,SUBCAT0142,39564,Gas Companies,Not yet available,,,,,,,,,,,,,,,,,,,,,,,
Wakefield MDC,E08000036,30/06/2014,ADULTS,Not yet available,Not yet available,BRITISH GAS BUSINESS,N/A,Not yet available,Not yet available,Not yet available,23/05/2014,22501833,768.27,Nil,Gas,Revenue,Property & Asset Management,CAT01,Utilities - Gas,SUBCAT0142,39564,Gas Companies,Not yet available,,,,,,,,,,,,,,,,,,,,,,,
Wakefield MDC,E08000036,30/06/2014,ADULTS,Not yet available,Not yet available,BRITISH GAS BUSINESS,N/A,Not yet available,Not yet available,Not yet available,08/05/2014,22486524,"1,039.75",Nil,Gas,Revenue,Property & Asset Management,CAT01,Utilities - Gas,SUBCAT0142,39564,Gas Companies,Not yet available,,,,,,,,,,,,,,,,,,,,,,,
Wakefield MDC,E08000036,30/06/2014,ADULTS,Not yet available,Not yet available,BRITISH GAS BUSINESS,N/A,Not yet available,Not yet available,Not yet available,08/05/2014,22486618,"2,575.62",Nil,Gas,Revenue,Property & Asset Management,CAT01,Utilities - Gas,SUBCAT0142,39564,Gas Companies,Not yet available,,,,,,,,,,,,,,,,,,,,,,,
Wakefield MDC,E08000036,30/06/2014,ADULTS,Not yet available,Not yet available,BRITISH GAS BUSINESS,N/A,Not yet available,Not yet available,Not yet available,08/05/2014,22486521,"1,238.53",Nil,Gas,Revenue,Property & Asset Management,CAT01,Utilities - Gas,SUBCAT0142,39564,Gas Companies,Not yet available,,,,,,,,,,,,,,,,,,,,,,,
Wakefield MDC,E08000036,30/06/2014,ADULTS,Not yet available,Not yet available,BRITISH GAS BUSINESS,N/A,Not yet available,Not yet available,Not yet available,23/05/2014,22501913,"1,041.76",Nil,Gas,Revenue,Property & Asset Management,CAT01,Utilities - Gas,SUBCAT0142,39564,Gas Companies,Not yet available,,,,,,,,,,,,,,,,,,,,,,,
Wakefield MDC,E08000036,30/06/2014,ADULTS,Not yet available,Not yet available,BRITISH GAS BUSINESS,N/A,Not yet available,Not yet available,Not yet available,08/05/2014,22486619,"-1,965.74",Nil,Gas,Revenue,Property & Asset Management,CAT01,Utilities - Gas,SUBCAT0142,39564,Gas Companies,Not yet available,,,,,,,,,,,,,,,,,,,,,,,
Wakefield MDC,E08000036,30/06/2014,CHILDYOU,Not yet available,Not yet available,BRITISH GAS BUSINESS,N/A,Not yet available,Not yet available,Not yet available,27/05/2014,22505937,"1,046.64",Nil,Gas,Revenue,Property & Asset Management,CAT01,Utilities - Gas,SUBCAT0142,39564,Gas Companies,Not yet available,,,,,,,,,,,,,,,,,,,,,,,
Wakefield MDC,E08000036,30/06/2014,CHILDYOU,Not yet available,Not yet available,BRITISH GAS BUSINESS,N/A,Not yet available,Not yet available,Not yet available,27/06/2014,22526392,593.46,Nil,Gas,Revenue,Property & Asset Management,CAT01,Utilities - Gas,SUBCAT0142,39564,Gas Companies,Not yet available,,,,,,,,,,,,,,,,,,,,,,,
Wakefield MDC,E08000036,30/06/2014,CHILDYOU,Not yet available,Not yet available,BRITISH GAS BUSINESS,N/A,Not yet available,Not yet available,Not yet available,06/05/2014,22494114,677.90,Nil,Gas,Revenue,Property & Asset Management,CAT01,Utilities - Gas,SUBCAT0142,39564,Gas Companies,Not yet available,,,,,,,,,,,,,,,,,,,,,,,
Wakefield MDC,E08000036,30/06/2014,REGENCULT,Not yet available,Not yet available,BRITISH GAS BUSINESS,N/A,Not yet available,Not yet available,Not yet available,19/05/2014,22502739,"1,073.13",Nil,Gas,Revenue,Property & Asset Management,CAT01,Utilities - Gas,SUBCAT0142,39564,Gas Companies,Not yet available,,,,,,,,,,,,,,,,,,,,,,,
Wakefield MDC,E08000036,30/06/2014,REGENCULT,Not yet available,Not yet available,BRITISH GAS BUSINESS,N/A,Not yet available,Not yet available,Not yet available,10/06/2014,22518857,"1,354.38",Nil,Gas,Revenue,Property & Asset Management,CAT01,Utilities - Gas,SUBCAT0142,39564,Gas Companies,Not yet available,,,,,,,,,,,,,,,,,,,,,,,
Wakefield MDC,E08000036,30/06/2014,REGENCULT,Not yet available,Not yet available,BRITISH GAS BUSINESS,N/A,Not yet available,Not yet available,Not yet available,30/04/2014,22485967,501.57,Nil,Gas,Revenue,Property & Asset Management,CAT01,Utilities - Gas,SUBCAT0142,39564,Gas Companies,Not yet available,,,,,,,,,,,,,,,,,,,,,,,
Wakefield MDC,E08000036,30/06/2014,REGENCULT,Not yet available,Not yet available,BRITISH GAS BUSINESS,N/A,Not yet available,Not yet available,Not yet available,06/05/2014,22486536,653.60,Nil,Gas,Revenue,Property & Asset Management,CAT01,Utilities - Gas,SUBCAT0142,39564,Gas Companies,Not yet available,,,,,,,,,,,,,,,,,,,,,,,
Wakefield MDC,E08000036,30/06/2014,REGENCULT,Not yet available,Not yet available,BRITISH GAS BUSINESS,N/A,Not yet available,Not yet available,Not yet available,19/05/2014,22501810,518.83,Nil,Gas,Revenue,Property & Asset Management,CAT01,Utilities - Gas,SUBCAT0142,39564,Gas Companies,Not yet available,,,,,,,,,,,,,,,,,,,,,,,
