Organisation Name,Organisation Code,Effective Date,Directorate,Service (Sercop),SERCOP URI,Supplier Name,Supplier ID,Company Registraation Number,Charity Registration Number,VCSE Grant,Payment Date,Transaction No,Seq No,Amount,Irrecoverable VAT,Purpose of Spend,Type,Procurement Classification,Class Code,Procurement Classification,Class Code,Thomson Classification,Thomson Desc.,Contract
Wakefield MDC,E08000036,2018-12-31,ADULTS,Z,BVACOP Not Applicable,SEVACARE (UK) LTD T/A SYNERGY,Redacted,03615347,N/A,Not yet available,2018-10-17,23674750,1,13252.40,Nil,Independant Sector Domiciliary Care (Private Contractor),Revenue,Adult Services,CAT04,Sub Category To Be Classified,SUBCATTBC,Home Care Services,43419,Not yet available
Wakefield MDC,E08000036,2018-12-31,ADULTS,Z,BVACOP Not Applicable,SEVACARE (UK) LTD T/A SYNERGY,Redacted,03615347,N/A,Not yet available,2018-10-01,23654451,1,13387.53,Nil,Independant Sector Domiciliary Care (Private Contractor),Revenue,Adult Services,CAT04,Sub Category To Be Classified,SUBCATTBC,Home Care Services,43419,Not yet available
Wakefield MDC,E08000036,2018-12-31,ADULTS,Z,BVACOP Not Applicable,SEVACARE (UK) LTD T/A SYNERGY,Redacted,03615347,N/A,Not yet available,2018-10-17,23674764,1,13439.62,Nil,Independant Sector Domiciliary Care (Private Contractor),Revenue,Adult Services,CAT04,Sub Category To Be Classified,SUBCATTBC,Home Care Services,43419,Not yet available
Wakefield MDC,E08000036,2018-12-31,ADULTS,Z,BVACOP Not Applicable,SEVACARE (UK) LTD T/A SYNERGY,Redacted,03615347,N/A,Not yet available,2018-10-15,23672946,1,13549.81,Nil,Independant Sector Domiciliary Care (Private Contractor),Revenue,Adult Services,CAT04,Sub Category To Be Classified,SUBCATTBC,Home Care Services,43419,Not yet available
Wakefield MDC,E08000036,2018-12-31,ADULTS,Z,BVACOP Not Applicable,SEVACARE (UK) LTD T/A SYNERGY,Redacted,03615347,N/A,Not yet available,2018-12-17,23718372,1,13685.28,Nil,Independant Sector Domiciliary Care (Private Contractor),Revenue,Adult Services,CAT04,Sub Category To Be Classified,SUBCATTBC,Home Care Services,43419,Not yet available
Wakefield MDC,E08000036,2018-12-31,ADULTS,Z,BVACOP Not Applicable,SEVACARE (UK) LTD T/A SYNERGY,Redacted,03615347,N/A,Not yet available,2018-11-29,23701540,1,13866.79,Nil,Independant Sector Domiciliary Care (Private Contractor),Revenue,Adult Services,CAT04,Sub Category To Be Classified,SUBCATTBC,Home Care Services,43419,Not yet available
Wakefield MDC,E08000036,2018-12-31,ADULTS,Z,BVACOP Not Applicable,SEVACARE (UK) LTD T/A SYNERGY,Redacted,03615347,N/A,Not yet available,2018-12-13,23715259,1,13937.13,Nil,Independant Sector Domiciliary Care (Private Contractor),Revenue,Adult Services,CAT04,Sub Category To Be Classified,SUBCATTBC,Home Care Services,43419,Not yet available
Wakefield MDC,E08000036,2018-12-31,ADULTS,Z,BVACOP Not Applicable,SEVACARE (UK) LTD T/A SYNERGY,Redacted,03615347,N/A,Not yet available,2018-11-29,23701538,1,13960.32,Nil,Independant Sector Domiciliary Care (Private Contractor),Revenue,Adult Services,CAT04,Sub Category To Be Classified,SUBCATTBC,Home Care Services,43419,Not yet available
Wakefield MDC,E08000036,2018-12-31,ADULTS,Z,BVACOP Not Applicable,SEVACARE (UK) LTD T/A SYNERGY,Redacted,03615347,N/A,Not yet available,2018-12-12,23712879,1,14071.42,Nil,Independant Sector Domiciliary Care (Private Contractor),Revenue,Adult Services,CAT04,Sub Category To Be Classified,SUBCATTBC,Home Care Services,43419,Not yet available
Wakefield MDC,E08000036,2018-12-31,ADULTS,Z,BVACOP Not Applicable,SPRINGFIELD HOME CARE SERVICES LTD,Redacted,03742352,N/A,Not yet available,2018-12-21,23722066,1,12472.90,Nil,Independant Sector Domiciliary Care (Private Contractor),Revenue,Adult Services,CAT04,Sub Category To Be Classified,SUBCATTBC,Home Care Services,43419,Not yet available
Wakefield MDC,E08000036,2018-12-31,ADULTS,Z,BVACOP Not Applicable,SPRINGFIELD HOME CARE SERVICES LTD,Redacted,03742352,N/A,Not yet available,2018-11-29,23701569,1,12555.27,Nil,Independant Sector Domiciliary Care (Private Contractor),Revenue,Adult Services,CAT04,Sub Category To Be Classified,SUBCATTBC,Home Care Services,43419,Not yet available
Wakefield MDC,E08000036,2018-12-31,ADULTS,Z,BVACOP Not Applicable,SPRINGFIELD HOME CARE SERVICES LTD,Redacted,03742352,N/A,Not yet available,2018-12-21,23722069,1,12706.14,Nil,Independant Sector Domiciliary Care (Private Contractor),Revenue,Adult Services,CAT04,Sub Category To Be Classified,SUBCATTBC,Home Care Services,43419,Not yet available
Wakefield MDC,E08000036,2018-12-31,ADULTS,Z,BVACOP Not Applicable,SPRINGFIELD HOME CARE SERVICES LTD,Redacted,03742352,N/A,Not yet available,2018-10-15,23673413,1,12884.15,Nil,Independant Sector Domiciliary Care (Private Contractor),Revenue,Adult Services,CAT04,Sub Category To Be Classified,SUBCATTBC,Home Care Services,43419,Not yet available
Wakefield MDC,E08000036,2018-12-31,ADULTS,Z,BVACOP Not Applicable,SPRINGFIELD HOME CARE SERVICES LTD,Redacted,03742352,N/A,Not yet available,2018-12-21,23722070,1,13053.26,Nil,Independant Sector Domiciliary Care (Private Contractor),Revenue,Adult Services,CAT04,Sub Category To Be Classified,SUBCATTBC,Home Care Services,43419,Not yet available
Wakefield MDC,E08000036,2018-12-31,ADULTS,Z,BVACOP Not Applicable,SPRINGFIELD HOME CARE SERVICES LTD,Redacted,03742352,N/A,Not yet available,2018-11-29,23701570,1,13085.77,Nil,Independant Sector Domiciliary Care (Private Contractor),Revenue,Adult Services,CAT04,Sub Category To Be Classified,SUBCATTBC,Home Care Services,43419,Not yet available
Wakefield MDC,E08000036,2018-12-31,ADULTS,Z,BVACOP Not Applicable,SPRINGFIELD HOME CARE SERVICES LTD,Redacted,03742352,N/A,Not yet available,2018-10-15,23673410,1,13126.19,Nil,Independant Sector Domiciliary Care (Private Contractor),Revenue,Adult Services,CAT04,Sub Category To Be Classified,SUBCATTBC,Home Care Services,43419,Not yet available
Wakefield MDC,E08000036,2018-12-31,ADULTS,Z,BVACOP Not Applicable,SPRINGFIELD HOME CARE SERVICES LTD,Redacted,03742352,N/A,Not yet available,2018-10-15,23673416,1,13259.89,Nil,Independant Sector Domiciliary Care (Private Contractor),Revenue,Adult Services,CAT04,Sub Category To Be Classified,SUBCATTBC,Home Care Services,43419,Not yet available
Wakefield MDC,E08000036,2018-12-31,ADULTS,Z,BVACOP Not Applicable,SPRINGFIELD HOME CARE SERVICES LTD,Redacted,03742352,N/A,Not yet available,2018-11-29,23701571,1,13299.22,Nil,Independant Sector Domiciliary Care (Private Contractor),Revenue,Adult Services,CAT04,Sub Category To Be Classified,SUBCATTBC,Home Care Services,43419,Not yet available
Wakefield MDC,E08000036,2018-12-31,ADULTS,Z,BVACOP Not Applicable,SPRINGFIELD HOME CARE SERVICES LTD,Redacted,03742352,N/A,Not yet available,2018-11-29,23701572,1,13567.47,Nil,Independant Sector Domiciliary Care (Private Contractor),Revenue,Adult Services,CAT04,Sub Category To Be Classified,SUBCATTBC,Home Care Services,43419,Not yet available
Wakefield MDC,E08000036,2018-12-31,ADULTS,Z,BVACOP Not Applicable,SPRINGFIELD HOME CARE SERVICES LTD,Redacted,03742352,N/A,Not yet available,2018-10-31,23682697,1,13865.73,Nil,Independant Sector Domiciliary Care (Private Contractor),Revenue,Adult Services,CAT04,Sub Category To Be Classified,SUBCATTBC,Home Care Services,43419,Not yet available
Wakefield MDC,E08000036,2018-12-31,ADULTS,Z,BVACOP Not Applicable,SPRINGFIELD HOME CARE SERVICES LTD,Redacted,03742352,N/A,Not yet available,2018-10-31,23682698,1,14220.73,Nil,Independant Sector Domiciliary Care (Private Contractor),Revenue,Adult Services,CAT04,Sub Category To Be Classified,SUBCATTBC,Home Care Services,43419,Not yet available
Wakefield MDC,E08000036,2018-12-31,ADULTS,Z,BVACOP Not Applicable,SPRINGFIELD HOME CARE SERVICES LTD,Redacted,03742352,N/A,Not yet available,2018-10-15,23672028,1,14224.70,Nil,Independant Sector Domiciliary Care (Private Contractor),Revenue,Adult Services,CAT04,Sub Category To Be Classified,SUBCATTBC,Home Care Services,43419,Not yet available
Wakefield MDC,E08000036,2018-12-31,ADULTS,Z,BVACOP Not Applicable,SPRINGFIELD HOME CARE SERVICES LTD,Redacted,03742352,N/A,Not yet available,2018-10-31,23682695,1,14295.47,Nil,Independant Sector Domiciliary Care (Private Contractor),Revenue,Adult Services,CAT04,Sub Category To Be Classified,SUBCATTBC,Home Care Services,43419,Not yet available
Wakefield MDC,E08000036,2018-12-31,ADULTS,Z,BVACOP Not Applicable,SPRINGFIELD HOME CARE SERVICES LTD,Redacted,03742352,N/A,Not yet available,2018-10-15,23672029,1,14726.94,Nil,Independant Sector Domiciliary Care (Private Contractor),Revenue,Adult Services,CAT04,Sub Category To Be Classified,SUBCATTBC,Home Care Services,43419,Not yet available
Wakefield MDC,E08000036,2018-12-31,ADULTS,Z,BVACOP Not Applicable,SPRINGFIELD HOME CARE SERVICES LTD,Redacted,03742352,N/A,Not yet available,2018-10-31,23682696,1,14743.35,Nil,Independant Sector Domiciliary Care (Private Contractor),Revenue,Adult Services,CAT04,Sub Category To Be Classified,SUBCATTBC,Home Care Services,43419,Not yet available
Wakefield MDC,E08000036,2018-12-31,ADULTS,Z,BVACOP Not Applicable,SUN HEALTHCARE LTD SUPPORTED LIVING,Redacted,04220821,N/A,Not yet available,2018-12-17,23717484,1,8670.83,Nil,Independant Sector Domiciliary Care (Private Contractor),Revenue,Adult Services,CAT04,Sub Category To Be Classified,SUBCATTBC,Residential Care Homes,64710,Not yet available
Wakefield MDC,E08000036,2018-12-31,ADULTS,Z,BVACOP Not Applicable,SUN HEALTHCARE LTD SUPPORTED LIVING,Redacted,04220821,N/A,Not yet available,2018-10-31,23682684,1,8670.83,Nil,Independant Sector Domiciliary Care (Private Contractor),Revenue,Adult Services,CAT04,Sub Category To Be Classified,SUBCATTBC,Residential Care Homes,64710,Not yet available
Wakefield MDC,E08000036,2018-12-31,ADULTS,Z,BVACOP Not Applicable,SUN HEALTHCARE LTD SUPPORTED LIVING,Redacted,04220821,N/A,Not yet available,2018-10-15,23672957,1,8670.83,Nil,Independant Sector Domiciliary Care (Private Contractor),Revenue,Adult Services,CAT04,Sub Category To Be Classified,SUBCATTBC,Residential Care Homes,64710,Not yet available
Wakefield MDC,E08000036,2018-12-31,ADULTS,Z,BVACOP Not Applicable,SUN HEALTHCARE LTD SUPPORTED LIVING,Redacted,04220821,N/A,Not yet available,2018-11-22,23697725,1,8991.03,Nil,Independant Sector Domiciliary Care (Private Contractor),Revenue,Adult Services,CAT04,Sub Category To Be Classified,SUBCATTBC,Residential Care Homes,64710,Not yet available
Wakefield MDC,E08000036,2018-12-31,ADULTS,Z,BVACOP Not Applicable,TLC HOMECARE LTD,Redacted,05635359,N/A,Not yet available,2018-12-17,23716621,1,4689.80,Nil,Independant Sector Domiciliary Care (Private Contractor),Revenue,Adult Services,CAT04,Sub Category To Be Classified,SUBCATTBC,Home Care Services,43419,Not yet available
Wakefield MDC,E08000036,2018-12-31,ADULTS,Z,BVACOP Not Applicable,TLC HOMECARE LTD,Redacted,05635359,N/A,Not yet available,2018-12-21,23721911,1,4822.20,Nil,Independant Sector Domiciliary Care (Private Contractor),Revenue,Adult Services,CAT04,Sub Category To Be Classified,SUBCATTBC,Home Care Services,43419,Not yet available
Wakefield MDC,E08000036,2018-12-31,ADULTS,Z,BVACOP Not Applicable,TLC HOMECARE LTD,Redacted,05635359,N/A,Not yet available,2018-12-17,23717485,1,5027.33,Nil,Independant Sector Domiciliary Care (Private Contractor),Revenue,Adult Services,CAT04,Sub Category To Be Classified,SUBCATTBC,Home Care Services,43419,Not yet available
Wakefield MDC,E08000036,2018-12-31,ADULTS,Z,BVACOP Not Applicable,TLC HOMECARE LTD,Redacted,05635359,N/A,Not yet available,2018-10-01,23654181,1,5341.80,Nil,Independant Sector Domiciliary Care (Private Contractor),Revenue,Adult Services,CAT04,Sub Category To Be Classified,SUBCATTBC,Home Care Services,43419,Not yet available
Wakefield MDC,E08000036,2018-12-31,ADULTS,Z,BVACOP Not Applicable,TLC HOMECARE LTD,Redacted,05635359,N/A,Not yet available,2018-12-12,23714269,1,5527.79,Nil,Independant Sector Domiciliary Care (Private Contractor),Revenue,Adult Services,CAT04,Sub Category To Be Classified,SUBCATTBC,Home Care Services,43419,Not yet available
Wakefield MDC,E08000036,2018-12-31,ADULTS,Z,BVACOP Not Applicable,TLC HOMECARE LTD,Redacted,05635359,N/A,Not yet available,2018-10-15,23672365,1,5571.50,Nil,Independant Sector Domiciliary Care (Private Contractor),Revenue,Adult Services,CAT04,Sub Category To Be Classified,SUBCATTBC,Home Care Services,43419,Not yet available
Wakefield MDC,E08000036,2018-12-31,ADULTS,Z,BVACOP Not Applicable,TLC HOMECARE LTD,Redacted,05635359,N/A,Not yet available,2018-10-04,23657147,1,5689.00,Nil,Independant Sector Domiciliary Care (Private Contractor),Revenue,Adult Services,CAT04,Sub Category To Be Classified,SUBCATTBC,Home Care Services,43419,Not yet available
Wakefield MDC,E08000036,2018-12-31,ADULTS,Z,BVACOP Not Applicable,TLC HOMECARE LTD,Redacted,05635359,N/A,Not yet available,2018-10-30,23682037,1,5702.64,Nil,Independant Sector Domiciliary Care (Private Contractor),Revenue,Adult Services,CAT04,Sub Category To Be Classified,SUBCATTBC,Home Care Services,43419,Not yet available
Wakefield MDC,E08000036,2018-12-31,ADULTS,Z,BVACOP Not Applicable,TLC HOMECARE LTD,Redacted,05635359,N/A,Not yet available,2018-11-16,23695750,1,5719.02,Nil,Independant Sector Domiciliary Care (Private Contractor),Revenue,Adult Services,CAT04,Sub Category To Be Classified,SUBCATTBC,Home Care Services,43419,Not yet available
Wakefield MDC,E08000036,2018-12-31,ADULTS,Z,BVACOP Not Applicable,TLC HOMECARE LTD,Redacted,05635359,N/A,Not yet available,2018-11-23,23699118,1,5763.80,Nil,Independant Sector Domiciliary Care (Private Contractor),Revenue,Adult Services,CAT04,Sub Category To Be Classified,SUBCATTBC,Home Care Services,43419,Not yet available
Wakefield MDC,E08000036,2018-12-31,ADULTS,Z,BVACOP Not Applicable,TLC HOMECARE LTD,Redacted,05635359,N/A,Not yet available,2018-10-15,23672361,1,5776.54,Nil,Independant Sector Domiciliary Care (Private Contractor),Revenue,Adult Services,CAT04,Sub Category To Be Classified,SUBCATTBC,Home Care Services,43419,Not yet available
Wakefield MDC,E08000036,2018-12-31,ADULTS,Z,BVACOP Not Applicable,TLC HOMECARE LTD,Redacted,05635359,N/A,Not yet available,2018-11-06,23685022,1,5829.93,Nil,Independant Sector Domiciliary Care (Private Contractor),Revenue,Adult Services,CAT04,Sub Category To Be Classified,SUBCATTBC,Home Care Services,43419,Not yet available
Wakefield MDC,E08000036,2018-12-31,ADULTS,Z,BVACOP Not Applicable,TLC HOMECARE LTD,Redacted,05635359,N/A,Not yet available,2018-11-02,23683689,1,5843.58,Nil,Independant Sector Domiciliary Care (Private Contractor),Revenue,Adult Services,CAT04,Sub Category To Be Classified,SUBCATTBC,Home Care Services,43419,Not yet available
Wakefield MDC,E08000036,2018-12-31,ADULTS,Z,BVACOP Not Applicable,TLC HOMECARE LTD,Redacted,05635359,N/A,Not yet available,2018-12-04,23704121,1,5969.90,Nil,Independant Sector Domiciliary Care (Private Contractor),Revenue,Adult Services,CAT04,Sub Category To Be Classified,SUBCATTBC,Home Care Services,43419,Not yet available
Wakefield MDC,E08000036,2018-12-31,ADULTS,Z,BVACOP Not Applicable,VOYAGE LIMITED,Redacted,03157168,N/A,Not yet available,2018-10-17,23675172,1,4570.55,Nil,Independant Sector Domiciliary Care (Private Contractor),Revenue,Adult Services,CAT04,Sub Category To Be Classified,SUBCATTBC,Residential Care Homes,64710,Not yet available
Wakefield MDC,E08000036,2018-12-31,ADULTS,Z,BVACOP Not Applicable,VOYAGE LIMITED,Redacted,03157168,N/A,Not yet available,2018-10-17,23675174,1,4788.19,Nil,Independant Sector Domiciliary Care (Private Contractor),Revenue,Adult Services,CAT04,Sub Category To Be Classified,SUBCATTBC,Residential Care Homes,64710,Not yet available
Wakefield MDC,E08000036,2018-12-31,ADULTS,Z,BVACOP Not Applicable,VOYAGE LIMITED,Redacted,03157168,N/A,Not yet available,2018-10-17,23675168,1,5583.72,Nil,Independant Sector Domiciliary Care (Private Contractor),Revenue,Adult Services,CAT04,Sub Category To Be Classified,SUBCATTBC,Residential Care Homes,64710,Not yet available
Wakefield MDC,E08000036,2018-12-31,ADULTS,Z,BVACOP Not Applicable,VOYAGE LIMITED,Redacted,03157168,N/A,Not yet available,2018-10-17,23675170,1,5658.77,Nil,Independant Sector Domiciliary Care (Private Contractor),Revenue,Adult Services,CAT04,Sub Category To Be Classified,SUBCATTBC,Residential Care Homes,64710,Not yet available
Wakefield MDC,E08000036,2018-12-31,ADULTS,Z,BVACOP Not Applicable,VOYAGE LIMITED,Redacted,03157168,N/A,Not yet available,2018-10-17,23675166,1,5696.30,Nil,Independant Sector Domiciliary Care (Private Contractor),Revenue,Adult Services,CAT04,Sub Category To Be Classified,SUBCATTBC,Residential Care Homes,64710,Not yet available
Wakefield MDC,E08000036,2018-12-31,ADULTS,Z,BVACOP Not Applicable,VOYAGE LIMITED,Redacted,03157168,N/A,Not yet available,2018-11-16,23695312,1,5756.34,Nil,Independant Sector Domiciliary Care (Private Contractor),Revenue,Adult Services,CAT04,Sub Category To Be Classified,SUBCATTBC,Residential Care Homes,64710,Not yet available
Wakefield MDC,E08000036,2018-12-31,ADULTS,Z,BVACOP Not Applicable,WILLOWBROOK (HYNDBURN) LTD,Redacted,04881149,N/A,Not yet available,2018-10-15,23672031,1,8607.19,Nil,Independant Sector Domiciliary Care (Private Contractor),Revenue,Adult Services,CAT04,Sub Category To Be Classified,SUBCATTBC,Home Care Services,43419,Not yet available
Wakefield MDC,E08000036,2018-12-31,ADULTS,Z,BVACOP Not Applicable,WILLOWBROOK (HYNDBURN) LTD,Redacted,04881149,N/A,Not yet available,2018-10-15,23672062,1,9007.25,Nil,Independant Sector Domiciliary Care (Private Contractor),Revenue,Adult Services,CAT04,Sub Category To Be Classified,SUBCATTBC,Home Care Services,43419,Not yet available
Wakefield MDC,E08000036,2018-12-31,ADULTS,Z,BVACOP Not Applicable,WILLOWBROOK (HYNDBURN) LTD,Redacted,04881149,N/A,Not yet available,2018-11-08,23691717,1,9555.60,Nil,Independant Sector Domiciliary Care (Private Contractor),Revenue,Adult Services,CAT04,Sub Category To Be Classified,SUBCATTBC,Home Care Services,43419,Not yet available
Wakefield MDC,E08000036,2018-12-31,ADULTS,Z,BVACOP Not Applicable,WILLOWBROOK (HYNDBURN) LTD,Redacted,04881149,N/A,Not yet available,2018-12-20,23720553,1,9603.09,Nil,Independant Sector Domiciliary Care (Private Contractor),Revenue,Adult Services,CAT04,Sub Category To Be Classified,SUBCATTBC,Home Care Services,43419,Not yet available
Wakefield MDC,E08000036,2018-12-31,ADULTS,Z,BVACOP Not Applicable,WILLOWBROOK (HYNDBURN) LTD,Redacted,04881149,N/A,Not yet available,2018-11-19,23695966,1,9858.22,Nil,Independant Sector Domiciliary Care (Private Contractor),Revenue,Adult Services,CAT04,Sub Category To Be Classified,SUBCATTBC,Home Care Services,43419,Not yet available
Wakefield MDC,E08000036,2018-12-31,ADULTS,Z,BVACOP Not Applicable,WILLOWBROOK (HYNDBURN) LTD,Redacted,04881149,N/A,Not yet available,2018-12-12,23712847,1,9894.60,Nil,Independant Sector Domiciliary Care (Private Contractor),Revenue,Adult Services,CAT04,Sub Category To Be Classified,SUBCATTBC,Home Care Services,43419,Not yet available
Wakefield MDC,E08000036,2018-12-31,ADULTS,Z,BVACOP Not Applicable,WILLOWBROOK (HYNDBURN) LTD,Redacted,04881149,N/A,Not yet available,2018-11-02,23683714,1,10009.12,Nil,Independant Sector Domiciliary Care (Private Contractor),Revenue,Adult Services,CAT04,Sub Category To Be Classified,SUBCATTBC,Home Care Services,43419,Not yet available
