Strgrpcc(T),Cipfsubj(T),Cipfsubs(T),TransNo,Seq,Period,Supplier ID(T),Amount,Updated
"Care, Wellbeing & Learning",Supplies and Services,"Grants, Contribs & Subs",43871892,0,201507,ATERES GIRLS HIGH SCHOOL,27469.17,2015-10-08
"Care, Wellbeing & Learning",Supplies and Services,Internal Recharges,41131018,1,201507,BUMBLE BEES PRE-SCHOOL,525.00,2015-10-02
"Care, Wellbeing & Learning",Third Party Payments,Third Party Payments,41131193,2,201507,THE CEDARS ACADEMY TRUST,19727.60,2015-10-02
"Care, Wellbeing & Learning",Third Party Payments,Third Party Payments,43875091,0,201507,MENORAH GRAMMAR SCHOOL,8261.00,2015-10-29
"Care, Wellbeing & Learning",Third Party Payments,Third Party Payments,43872910,0,201507,SOUTH TYNESIDE NHS FOUNDATION TRUST,8750.00,2015-10-14
"Care, Wellbeing & Learning",Transport,Car Allowances,148017328,8,201507,COMMONWHEELS CARCLUB CIC,10.89,2015-10-20
"Care, Wellbeing & Learning",Supplies and Services,"Furn, Equip & Mats",43874470,0,201507,CARE-ABILITY,1738.00,2015-10-27
"Care, Wellbeing & Learning",Supplies and Services,"Furn, Equip & Mats",43875004,0,201507,R82 UK LTD,3069.00,2015-10-28
"Care, Wellbeing & Learning",Transport,Contract Hire,148017096,2,201507,WARDLEY COACHES,528.00,2015-10-07
"Care, Wellbeing & Learning",Transport,Contract Hire,148017096,4,201507,WARDLEY COACHES,361.20,2015-10-07
"Care, Wellbeing & Learning",Transport,Contract Hire,148017096,6,201507,WARDLEY COACHES,472.50,2015-10-07
"Care, Wellbeing & Learning",Transport,Contract Hire,148017097,1,201507,REDACTED - Personal Information,540.00,2015-10-07
"Care, Wellbeing & Learning",Transport,Contract Hire,148017119,1,201507,REDACTED - Personal Information,2562.00,2015-10-07
"Care, Wellbeing & Learning",Transport,Contract Hire,148017139,2,201507,REDACTED - Personal Information,1025.00,2015-10-08
"Care, Wellbeing & Learning",Transport,Contract Hire,148017144,4,201507,REDACTED - Personal Information,1558.00,2015-10-12
"Care, Wellbeing & Learning",Transport,Contract Hire,148017144,6,201507,REDACTED - Personal Information,304.50,2015-10-12
"Care, Wellbeing & Learning",Transport,Contract Hire,148017144,7,201507,REDACTED - Personal Information,430.50,2015-10-12
"Care, Wellbeing & Learning",Transport,Contract Hire,148017144,10,201507,REDACTED - Personal Information,966.00,2015-10-12
"Care, Wellbeing & Learning",Transport,Contract Hire,148017144,11,201507,REDACTED - Personal Information,1235.00,2015-10-12
"Care, Wellbeing & Learning",Transport,Contract Hire,148017144,14,201507,REDACTED - Personal Information,1660.00,2015-10-12
"Care, Wellbeing & Learning",Transport,Contract Hire,148017144,16,201507,REDACTED - Personal Information,427.50,2015-10-12
"Care, Wellbeing & Learning",Transport,Contract Hire,148017155,3,201507,REDACTED - Personal Information,194.75,2015-10-09
"Care, Wellbeing & Learning",Transport,Contract Hire,148017155,6,201507,REDACTED - Personal Information,168.00,2015-10-09
"Care, Wellbeing & Learning",Transport,Contract Hire,148017155,9,201507,REDACTED - Personal Information,384.00,2015-10-09
"Care, Wellbeing & Learning",Transport,Contract Hire,148017155,10,201507,REDACTED - Personal Information,108.00,2015-10-09
"Care, Wellbeing & Learning",Transport,Contract Hire,148017155,12,201507,REDACTED - Personal Information,1080.00,2015-10-09
"Care, Wellbeing & Learning",Transport,Contract Hire,148017173,2,201507,BEELINE MINIBUSES,512.40,2015-10-12
"Care, Wellbeing & Learning",Transport,Contract Hire,148017196,6,201507,BURNOPFIELD TAXIS,550.00,2015-10-13
"Care, Wellbeing & Learning",Transport,Contract Hire,148017196,9,201507,BURNOPFIELD TAXIS,650.00,2015-10-13
"Care, Wellbeing & Learning",Transport,Contract Hire,148017200,19,201507,STREETCARS,104.00,2015-10-13
"Care, Wellbeing & Learning",Transport,Contract Hire,148017200,33,201507,STREETCARS,240.00,2015-10-13
"Care, Wellbeing & Learning",Transport,Contract Hire,148017200,35,201507,STREETCARS,2600.00,2015-10-13
"Care, Wellbeing & Learning",Transport,Contract Hire,148017200,43,201507,STREETCARS,1656.00,2015-10-13
"Care, Wellbeing & Learning",Transport,Contract Hire,148017200,48,201507,STREETCARS,630.00,2015-10-13
"Care, Wellbeing & Learning",Transport,Contract Hire,148017236,1,201507,DEAN TAXIS LTD,672.00,2015-10-16
"Care, Wellbeing & Learning",Transport,Contract Hire,148017236,2,201507,DEAN TAXIS LTD,240.00,2015-10-16
"Care, Wellbeing & Learning",Transport,Contract Hire,148017236,3,201507,DEAN TAXIS LTD,1098.00,2015-10-16
"Care, Wellbeing & Learning",Transport,Contract Hire,148017236,12,201507,DEAN TAXIS LTD,730.80,2015-10-16
"Care, Wellbeing & Learning",Transport,Contract Hire,148017298,13,201507,SWALWELL CABS LTD,630.00,2015-10-16
"Care, Wellbeing & Learning",Transport,Contract Hire,148017298,20,201507,SWALWELL CABS LTD,476.00,2015-10-16
"Care, Wellbeing & Learning",Transport,Contract Hire,148017298,21,201507,SWALWELL CABS LTD,202.80,2015-10-16
"Care, Wellbeing & Learning",Transport,Contract Hire,148017346,15,201507,CENTRAL TAXIS GATESHEAD LIMITED,84.36,2015-10-22
"Care, Wellbeing & Learning",Transport,Contract Hire,148017373,1,201507,CENTRAL TAXIS GATESHEAD LIMITED,1152.00,2015-10-23
"Care, Wellbeing & Learning",Transport,Contract Hire,148017373,6,201507,CENTRAL TAXIS GATESHEAD LIMITED,204.00,2015-10-23
"Care, Wellbeing & Learning",Transport,Contract Hire,148017373,8,201507,CENTRAL TAXIS GATESHEAD LIMITED,177.33,2015-10-23
"Care, Wellbeing & Learning",Transport,Contract Hire,148017373,11,201507,CENTRAL TAXIS GATESHEAD LIMITED,604.80,2015-10-23
"Care, Wellbeing & Learning",Transport,Contract Hire,148017373,12,201507,CENTRAL TAXIS GATESHEAD LIMITED,1680.00,2015-10-23
"Care, Wellbeing & Learning",Transport,Contract Hire,148017373,14,201507,CENTRAL TAXIS GATESHEAD LIMITED,806.40,2015-10-23
"Care, Wellbeing & Learning",Transport,Contract Hire,148017373,16,201507,CENTRAL TAXIS GATESHEAD LIMITED,879.90,2015-10-23
"Care, Wellbeing & Learning",Transport,Contract Hire,148017373,24,201507,CENTRAL TAXIS GATESHEAD LIMITED,1088.00,2015-10-23
"Care, Wellbeing & Learning",Transport,Contract Hire,148017373,25,201507,CENTRAL TAXIS GATESHEAD LIMITED,1170.00,2015-10-23
"Care, Wellbeing & Learning",Transport,Contract Hire,148017373,39,201507,CENTRAL TAXIS GATESHEAD LIMITED,1548.00,2015-10-23
"Care, Wellbeing & Learning",Transport,Contract Hire,148017373,42,201507,CENTRAL TAXIS GATESHEAD LIMITED,835.80,2015-10-23
"Care, Wellbeing & Learning",Transport,Contract Hire,148017373,45,201507,CENTRAL TAXIS GATESHEAD LIMITED,2068.00,2015-10-23
"Care, Wellbeing & Learning",Transport,Contract Hire,148017373,46,201507,CENTRAL TAXIS GATESHEAD LIMITED,2793.00,2015-10-23
"Care, Wellbeing & Learning",Transport,Public Transport and Taxi Fares,148017469,20,201507,CLICK TRAVEL LTD,93.92,2015-10-30
"Care, Wellbeing & Learning",Transport,Public Transport and Taxi Fares,148017469,36,201507,CLICK TRAVEL LTD,0.39,2015-10-30
"Care, Wellbeing & Learning",Supplies and Services,Comms & Computing,148017081,105,201507,O2 (UK) LTD,35.10,2015-10-05
"Care, Wellbeing & Learning",Supplies and Services,Comms & Computing,148017463,112,201507,O2 (UK) LTD,41.92,2015-10-29
"Care, Wellbeing & Learning",Employees,Agency Staff,60091136,16,201507,DE POEL MANAGED SERVICES LIMITED,864.64,2015-10-06
"Care, Wellbeing & Learning",Employees,Agency Staff,60091137,16,201507,DE POEL MANAGED SERVICES LIMITED,860.80,2015-10-13
"Care, Wellbeing & Learning",Employees,Agency Staff,60091138,12,201507,DE POEL MANAGED SERVICES LIMITED,860.80,2015-10-20
"Care, Wellbeing & Learning",Supplies and Services,"Furn, Equip & Mats",43872908,0,201507,INDEPENDENT BUSINESS SERVICES LTD,427.50,2015-10-14
"Care, Wellbeing & Learning",Third Party Payments,Third Party Payments,43870782,0,201507,INTERACTIVE DEVELOPMENT LTD,646.08,2015-10-01
"Care, Wellbeing & Learning",Third Party Payments,Third Party Payments,43871854,0,201507,COMMUNITY INTEGRATED CARE,526.50,2015-10-08
"Care, Wellbeing & Learning",Third Party Payments,Third Party Payments,43871855,0,201507,COMMUNITY INTEGRATED CARE,506.00,2015-10-08
"Care, Wellbeing & Learning",Third Party Payments,Third Party Payments,43871858,0,201507,COMMUNITY INTEGRATED CARE,432.00,2015-10-08
"Care, Wellbeing & Learning",Third Party Payments,Third Party Payments,43871859,0,201507,COMMUNITY INTEGRATED CARE,552.00,2015-10-08
"Care, Wellbeing & Learning",Third Party Payments,Third Party Payments,43875084,0,201507,BARNARDOS,560.00,2015-10-29
"Care, Wellbeing & Learning",Third Party Payments,Third Party Payments,43875087,0,201507,CROSSROADS CARE,511.70,2015-10-29
"Care, Wellbeing & Learning",Third Party Payments,Third Party Payments,43875088,0,201507,CROSSROADS CARE,505.75,2015-10-29
"Care, Wellbeing & Learning",Third Party Payments,Third Party Payments,43875088,1,201507,CROSSROADS CARE,505.75,2015-10-29
"Care, Wellbeing & Learning",Transport,Public Transport and Taxi Fares,148017096,7,201507,WARDLEY COACHES,900.00,2015-10-07
"Care, Wellbeing & Learning",Transport,Public Transport and Taxi Fares,148017200,38,201507,STREETCARS,1617.00,2015-10-13
"Care, Wellbeing & Learning",Transport,Public Transport and Taxi Fares,148017200,52,201507,STREETCARS,180.00,2015-10-13
"Care, Wellbeing & Learning",Transport,Public Transport and Taxi Fares,148017297,10,201507,DEAN TAXIS LTD,160.00,2015-10-16
"Care, Wellbeing & Learning",Transport,Public Transport and Taxi Fares,148017297,17,201507,DEAN TAXIS LTD,18.00,2015-10-16
"Care, Wellbeing & Learning",Transport,Public Transport and Taxi Fares,148017298,8,201507,SWALWELL CABS LTD,130.80,2015-10-16
"Care, Wellbeing & Learning",Transport,Public Transport and Taxi Fares,148017298,14,201507,SWALWELL CABS LTD,315.00,2015-10-16
"Care, Wellbeing & Learning",Transport,Public Transport and Taxi Fares,148017346,14,201507,CENTRAL TAXIS GATESHEAD LIMITED,971.64,2015-10-22
"Care, Wellbeing & Learning",Transport,Public Transport and Taxi Fares,148017346,20,201507,CENTRAL TAXIS GATESHEAD LIMITED,16.00,2015-10-22
"Care, Wellbeing & Learning",Transport,Public Transport and Taxi Fares,148017346,24,201507,CENTRAL TAXIS GATESHEAD LIMITED,78.00,2015-10-22
"Care, Wellbeing & Learning",Supplies and Services,"Licenses, Housing, Fees",41132026,1,201507,PLAYSTATION,36.00,2015-10-12
"Care, Wellbeing & Learning",Supplies and Services,"Licenses, Housing, Fees",41132026,2,201507,PLAYSTATION,240.00,2015-10-12
"Care, Wellbeing & Learning",Supplies and Services,"Licenses, Housing, Fees",41132026,3,201507,PLAYSTATION,480.00,2015-10-12
"Care, Wellbeing & Learning",Supplies and Services,"Licenses, Housing, Fees",41132026,4,201507,PLAYSTATION,108.00,2015-10-12
"Care, Wellbeing & Learning",Supplies and Services,"Licenses, Housing, Fees",41132026,5,201507,PLAYSTATION,72.00,2015-10-12
"Care, Wellbeing & Learning",Supplies and Services,"Licenses, Housing, Fees",41132026,6,201507,PLAYSTATION,72.00,2015-10-12
"Care, Wellbeing & Learning",Supplies and Services,"Licenses, Housing, Fees",41132026,7,201507,PLAYSTATION,36.00,2015-10-12
"Care, Wellbeing & Learning",Supplies and Services,"Licenses, Housing, Fees",41132026,8,201507,PLAYSTATION,144.00,2015-10-12
"Care, Wellbeing & Learning",Supplies and Services,"Licenses, Housing, Fees",41132026,9,201507,PLAYSTATION,36.00,2015-10-12
"Care, Wellbeing & Learning",Supplies and Services,"Licenses, Housing, Fees",41132026,10,201507,PLAYSTATION,36.00,2015-10-12
"Care, Wellbeing & Learning",Supplies and Services,"Licenses, Housing, Fees",41132026,11,201507,PLAYSTATION,240.00,2015-10-12
"Care, Wellbeing & Learning",Supplies and Services,"Licenses, Housing, Fees",41132026,12,201507,PLAYSTATION,72.00,2015-10-12
"Care, Wellbeing & Learning",Supplies and Services,"Licenses, Housing, Fees",41132026,13,201507,PLAYSTATION,72.00,2015-10-12
"Care, Wellbeing & Learning",Supplies and Services,"Licenses, Housing, Fees",41132026,14,201507,PLAYSTATION,72.00,2015-10-12
"Care, Wellbeing & Learning",Supplies and Services,"Licenses, Housing, Fees",41132026,15,201507,PLAYSTATION,360.00,2015-10-12
"Care, Wellbeing & Learning",Third Party Payments,Third Party Payments,43870772,0,201507,ST OSWALD'S HOSPICE,1368.00,2015-10-01
"Care, Wellbeing & Learning",Third Party Payments,Third Party Payments,43870773,0,201507,ST OSWALD'S HOSPICE,1368.00,2015-10-01
"Care, Wellbeing & Learning",Third Party Payments,Third Party Payments,43870788,0,201507,ST OSWALD'S HOSPICE,684.00,2015-10-01
"Care, Wellbeing & Learning",Third Party Payments,Third Party Payments,43870789,0,201507,ST OSWALD'S HOSPICE,1368.00,2015-10-01
"Care, Wellbeing & Learning",Third Party Payments,Third Party Payments,43870775,0,201507,NORTH EAST AUTISM SOCIETY,3400.00,2015-10-01
"Care, Wellbeing & Learning",Third Party Payments,Third Party Payments,43870776,0,201507,NORTH EAST AUTISM SOCIETY,1920.00,2015-10-01
"Care, Wellbeing & Learning",Third Party Payments,Third Party Payments,43870777,0,201507,NORTH EAST AUTISM SOCIETY,2640.00,2015-10-01
"Care, Wellbeing & Learning",Third Party Payments,Third Party Payments,43870778,0,201507,NORTH EAST AUTISM SOCIETY,2880.00,2015-10-01
"Care, Wellbeing & Learning",Supplies and Services,Comms & Computing,148017081,168,201507,O2 (UK) LTD,3.93,2015-10-05
"Care, Wellbeing & Learning",Supplies and Services,Comms & Computing,148017463,178,201507,O2 (UK) LTD,8.24,2015-10-29
"Care, Wellbeing & Learning",Supplies and Services,Comms & Computing,148017081,169,201507,O2 (UK) LTD,2.65,2015-10-05
"Care, Wellbeing & Learning",Supplies and Services,Comms & Computing,148017463,179,201507,O2 (UK) LTD,3.45,2015-10-29
"Care, Wellbeing & Learning",Transport,Car Allowances,148017328,14,201507,COMMONWHEELS CARCLUB CIC,0.12,2015-10-20
"Care, Wellbeing & Learning",Transport,Car Allowances,148017328,49,201507,COMMONWHEELS CARCLUB CIC,117.12,2015-10-20
"Care, Wellbeing & Learning",Transport,Public Transport and Taxi Fares,43875259,0,201507,NETWORK TICKETING LTD,1937.85,2015-10-30
"Care, Wellbeing & Learning",Supplies and Services,Comms & Computing,148017081,170,201507,O2 (UK) LTD,0.39,2015-10-05
"Care, Wellbeing & Learning",Supplies and Services,Comms & Computing,148017463,180,201507,O2 (UK) LTD,1.02,2015-10-29
"Care, Wellbeing & Learning",Supplies and Services,"Grants, Contribs & Subs",147022351,1,201507,REDACTED - Personal Information,850.00,2015-10-23
"Care, Wellbeing & Learning",Employees,Indirect Employee Expenses,43869584,0,201507,LOCAL GOVERNMENT ASSOC.,900.00,2015-10-13
"Care, Wellbeing & Learning",Employees,Indirect Employee Expenses,148017194,1,201507,TYNE & WEAR PENSION FUND,663.00,2015-10-13
"Care, Wellbeing & Learning",Supplies and Services,Comms & Computing,148017081,90,201507,O2 (UK) LTD,20.06,2015-10-05
"Care, Wellbeing & Learning",Supplies and Services,Comms & Computing,148017463,94,201507,O2 (UK) LTD,20.00,2015-10-29
"Care, Wellbeing & Learning",Transport,Car Allowances,148017328,51,201507,COMMONWHEELS CARCLUB CIC,381.90,2015-10-20
"Care, Wellbeing & Learning",Third Party Payments,Third Party Payments,41133646,1,201507,PINNACLE SCHOOLS (GATESHEAD) LIMITED,665213.70,2015-10-23
"Care, Wellbeing & Learning",Supplies and Services,Comms & Computing,148017463,60,201507,O2 (UK) LTD,0.05,2015-10-29
"Care, Wellbeing & Learning",Third Party Payments,Third Party Payments,41130971,1,201507,GATESHEAD YOUNG WOMENS OUTREACH PROJECT,450.00,2015-10-12
"Care, Wellbeing & Learning",Third Party Payments,Third Party Payments,41131640,1,201507,ALD HAIRDRESSING TRAINING ACADEMY,1242.00,2015-10-12
"Care, Wellbeing & Learning",Supplies and Services,Comms & Computing,148017081,87,201507,O2 (UK) LTD,30.03,2015-10-05
"Care, Wellbeing & Learning",Supplies and Services,Comms & Computing,148017463,91,201507,O2 (UK) LTD,225.60,2015-10-29
"Care, Wellbeing & Learning",Supplies and Services,Comms & Computing,148017081,89,201507,O2 (UK) LTD,11.72,2015-10-05
"Care, Wellbeing & Learning",Supplies and Services,Comms & Computing,148017463,93,201507,O2 (UK) LTD,22.03,2015-10-29
"Care, Wellbeing & Learning",Supplies and Services,Comms & Computing,43874825,0,201507,VIRTUAL-CENTRE.COM LTD,9654.00,2015-10-29
"Care, Wellbeing & Learning",Supplies and Services,Comms & Computing,148017081,52,201507,O2 (UK) LTD,20.00,2015-10-05
"Care, Wellbeing & Learning",Supplies and Services,Comms & Computing,148017463,53,201507,O2 (UK) LTD,20.00,2015-10-29
"Care, Wellbeing & Learning",Transport,Public Transport and Taxi Fares,148017393,7,201507,CLICK TRAVEL LTD,46.91,2015-10-26
"Care, Wellbeing & Learning",Transport,Public Transport and Taxi Fares,148017393,48,201507,CLICK TRAVEL LTD,0.26,2015-10-26
"Care, Wellbeing & Learning",Supplies and Services,Comms & Computing,148017081,93,201507,O2 (UK) LTD,77.46,2015-10-05
"Care, Wellbeing & Learning",Supplies and Services,Comms & Computing,148017463,98,201507,O2 (UK) LTD,74.50,2015-10-29
"Care, Wellbeing & Learning",Supplies and Services,Comms & Computing,148017081,70,201507,O2 (UK) LTD,90.25,2015-10-05
"Care, Wellbeing & Learning",Supplies and Services,Comms & Computing,148017463,73,201507,O2 (UK) LTD,90.25,2015-10-29
"Care, Wellbeing & Learning",Supplies and Services,"Licenses, Housing, Fees",43870834,0,201507,BENSHAM DAY CARE CENTRE,534.00,2015-10-05
"Care, Wellbeing & Learning",Supplies and Services,Comms & Computing,148017081,71,201507,O2 (UK) LTD,40.00,2015-10-05
"Care, Wellbeing & Learning",Supplies and Services,Comms & Computing,148017463,74,201507,O2 (UK) LTD,64.97,2015-10-29
"Care, Wellbeing & Learning",Third Party Payments,Third Party Payments,147021955,1,201507,EDBERTS HOUSE,1600.00,2015-10-09
"Care, Wellbeing & Learning",Third Party Payments,Third Party Payments,147021956,1,201507,GEM ARTS,2512.50,2015-10-09
"Care, Wellbeing & Learning",Third Party Payments,Third Party Payments,147021957,1,201507,SKILLS 4 WORK,1190.00,2015-10-09
"Care, Wellbeing & Learning",Third Party Payments,Third Party Payments,147022080,1,201507,GATESHEAD & SOUTH TYNESIDE SIGHT SERVICE,1250.00,2015-10-12
"Care, Wellbeing & Learning",Third Party Payments,Third Party Payments,147022093,1,201507,CITIZENS ADVICE BUREAU,5082.40,2015-10-15
"Care, Wellbeing & Learning",Third Party Payments,Third Party Payments,147022094,1,201507,BENSHAM GROVE COMMUNITY ASSOCIATION,2490.00,2015-10-15
"Care, Wellbeing & Learning",Third Party Payments,Third Party Payments,147022477,1,201507,GATESHEAD & SOUTH TYNESIDE SIGHT SERVICE,1120.00,2015-10-27
"Care, Wellbeing & Learning",Third Party Payments,Third Party Payments,147022095,1,201507,GROUNDWORK NE & CUMBRIA,1875.00,2015-10-15
"Care, Wellbeing & Learning",Supplies and Services,Comms & Computing,43871915,0,201507,DELL COMPUTER CORPORATION LTD,372.55,2015-10-08
"Care, Wellbeing & Learning",Supplies and Services,Comms & Computing,148017081,72,201507,O2 (UK) LTD,161.80,2015-10-05
"Care, Wellbeing & Learning",Supplies and Services,Comms & Computing,148017463,75,201507,O2 (UK) LTD,152.54,2015-10-29
"Care, Wellbeing & Learning",Supplies and Services,"Licenses, Housing, Fees",43871869,0,201507,CREATING CAREERS LTD,1937.00,2015-10-08
"Care, Wellbeing & Learning",Supplies and Services,"Licenses, Housing, Fees",43871983,0,201507,CITY & GUILDS,502.00,2015-10-08
"Care, Wellbeing & Learning",Supplies and Services,"Licenses, Housing, Fees",43871985,0,201507,CITY & GUILDS,1133.00,2015-10-08
"Care, Wellbeing & Learning",Third Party Payments,Third Party Payments,147022329,1,201507,CAEDMON COUNTY PRIMARY SCHOOL,1500.00,2015-10-22
