Strategic Group,Spend Level,Spend Level 2,TransNo,Seq No,Period,Supplier id(T),Amount,Updated
Community Based Services,Third Party Payments,Third Party Payments,60040382,38,201101,CHEVIOT HOUSING ASSOC LTD,25.24,2011-04-08
Community Based Services,Third Party Payments,Third Party Payments,60040382,39,201101,CHEVIOT HOUSING ASSOC LTD,25.24,2011-04-08
Community Based Services,Third Party Payments,Third Party Payments,60040382,40,201101,CHEVIOT HOUSING ASSOC LTD,25.24,2011-04-08
Community Based Services,Third Party Payments,Third Party Payments,60040382,45,201101,CHEVIOT HOUSING ASSOC LTD,25.24,2011-04-08
Community Based Services,Third Party Payments,Third Party Payments,60040382,46,201101,CHEVIOT HOUSING ASSOC LTD,24.72,2011-04-08
Community Based Services,Third Party Payments,Third Party Payments,60040382,47,201101,CHEVIOT HOUSING ASSOC LTD,25.24,2011-04-08
Community Based Services,Third Party Payments,Third Party Payments,60040382,48,201101,CHEVIOT HOUSING ASSOC LTD,25.24,2011-04-08
Community Based Services,Third Party Payments,Third Party Payments,60040382,49,201101,CHEVIOT HOUSING ASSOC LTD,25.24,2011-04-08
Community Based Services,Third Party Payments,Third Party Payments,60040382,50,201101,CHEVIOT HOUSING ASSOC LTD,25.24,2011-04-08
Community Based Services,Third Party Payments,Third Party Payments,60040382,51,201101,CHEVIOT HOUSING ASSOC LTD,27.88,2011-04-08
Community Based Services,Third Party Payments,Third Party Payments,60040382,52,201101,CHEVIOT HOUSING ASSOC LTD,27.88,2011-04-08
Community Based Services,Third Party Payments,Third Party Payments,60040382,54,201101,CHEVIOT HOUSING ASSOC LTD,27.68,2011-04-08
Community Based Services,Third Party Payments,Third Party Payments,60040382,55,201101,CHEVIOT HOUSING ASSOC LTD,13.28,2011-04-08
Community Based Services,Third Party Payments,Third Party Payments,60040382,56,201101,CHEVIOT HOUSING ASSOC LTD,13.92,2011-04-08
Community Based Services,Third Party Payments,Third Party Payments,60040382,57,201101,CHEVIOT HOUSING ASSOC LTD,27.68,2011-04-08
Community Based Services,Third Party Payments,Third Party Payments,60040382,58,201101,CHEVIOT HOUSING ASSOC LTD,13.92,2011-04-08
Community Based Services,Third Party Payments,Third Party Payments,60040382,59,201101,CHEVIOT HOUSING ASSOC LTD,27.68,2011-04-08
Community Based Services,Third Party Payments,Third Party Payments,60040382,60,201101,CHEVIOT HOUSING ASSOC LTD,13.92,2011-04-08
Community Based Services,Third Party Payments,Third Party Payments,60040382,61,201101,CHEVIOT HOUSING ASSOC LTD,13.92,2011-04-08
Community Based Services,Third Party Payments,Third Party Payments,60040382,62,201101,CHEVIOT HOUSING ASSOC LTD,22.12,2011-04-08
Community Based Services,Third Party Payments,Third Party Payments,60040382,63,201101,CHEVIOT HOUSING ASSOC LTD,22.12,2011-04-08
Community Based Services,Third Party Payments,Third Party Payments,60040382,64,201101,CHEVIOT HOUSING ASSOC LTD,22.12,2011-04-08
Community Based Services,Third Party Payments,Third Party Payments,60040382,65,201101,CHEVIOT HOUSING ASSOC LTD,22.12,2011-04-08
Community Based Services,Third Party Payments,Third Party Payments,60040382,66,201101,CHEVIOT HOUSING ASSOC LTD,27.68,2011-04-08
Community Based Services,Third Party Payments,Third Party Payments,60040382,67,201101,CHEVIOT HOUSING ASSOC LTD,27.68,2011-04-08
Community Based Services,Third Party Payments,Third Party Payments,60040382,68,201101,CHEVIOT HOUSING ASSOC LTD,13.28,2011-04-08
Community Based Services,Third Party Payments,Third Party Payments,60040382,69,201101,CHEVIOT HOUSING ASSOC LTD,27.68,2011-04-08
Community Based Services,Third Party Payments,Third Party Payments,60040382,70,201101,CHEVIOT HOUSING ASSOC LTD,27.88,2011-04-08
Community Based Services,Third Party Payments,Third Party Payments,60040382,71,201101,CHEVIOT HOUSING ASSOC LTD,24.72,2011-04-08
Community Based Services,Third Party Payments,Third Party Payments,60040382,72,201101,CHEVIOT HOUSING ASSOC LTD,13.28,2011-04-08
Community Based Services,Third Party Payments,Third Party Payments,60040382,73,201101,CHEVIOT HOUSING ASSOC LTD,27.88,2011-04-08
Community Based Services,Third Party Payments,Third Party Payments,60040382,74,201101,CHEVIOT HOUSING ASSOC LTD,27.88,2011-04-08
Community Based Services,Third Party Payments,Third Party Payments,60040382,75,201101,CHEVIOT HOUSING ASSOC LTD,27.88,2011-04-08
Community Based Services,Third Party Payments,Third Party Payments,60040382,76,201101,CHEVIOT HOUSING ASSOC LTD,27.88,2011-04-08
Community Based Services,Third Party Payments,Third Party Payments,60040382,77,201101,CHEVIOT HOUSING ASSOC LTD,27.88,2011-04-08
Community Based Services,Third Party Payments,Third Party Payments,60040382,78,201101,CHEVIOT HOUSING ASSOC LTD,13.28,2011-04-08
Community Based Services,Third Party Payments,Third Party Payments,60040382,79,201101,CHEVIOT HOUSING ASSOC LTD,27.88,2011-04-08
Community Based Services,Third Party Payments,Third Party Payments,60040382,657,201101,CHEVIOT HOUSING ASSOC LTD,23.92,2011-04-08
Community Based Services,Third Party Payments,Third Party Payments,60040382,667,201101,CHEVIOT HOUSING ASSOC LTD,22.12,2011-04-08
Community Based Services,Third Party Payments,Third Party Payments,60040382,668,201101,CHEVIOT HOUSING ASSOC LTD,22.12,2011-04-08
Community Based Services,Third Party Payments,Third Party Payments,60040382,669,201101,CHEVIOT HOUSING ASSOC LTD,22.12,2011-04-08
Community Based Services,Third Party Payments,Third Party Payments,60040382,670,201101,CHEVIOT HOUSING ASSOC LTD,12.88,2011-04-08
Community Based Services,Third Party Payments,Third Party Payments,60040382,671,201101,CHEVIOT HOUSING ASSOC LTD,23.92,2011-04-08
Community Based Services,Third Party Payments,Third Party Payments,60040382,672,201101,CHEVIOT HOUSING ASSOC LTD,22.12,2011-04-08
Community Based Services,Third Party Payments,Third Party Payments,60040382,673,201101,CHEVIOT HOUSING ASSOC LTD,15.6,2011-04-08
Community Based Services,Third Party Payments,Third Party Payments,60040382,674,201101,CHEVIOT HOUSING ASSOC LTD,15.6,2011-04-08
Community Based Services,Third Party Payments,Third Party Payments,60040382,683,201101,CHEVIOT HOUSING ASSOC LTD,15.6,2011-04-08
Community Based Services,Third Party Payments,Third Party Payments,60040382,684,201101,CHEVIOT HOUSING ASSOC LTD,15.6,2011-04-08
Community Based Services,Third Party Payments,Third Party Payments,60040382,685,201101,CHEVIOT HOUSING ASSOC LTD,22.12,2011-04-08
Community Based Services,Third Party Payments,Third Party Payments,60040382,686,201101,CHEVIOT HOUSING ASSOC LTD,22.12,2011-04-08
Community Based Services,Third Party Payments,Third Party Payments,60040382,687,201101,CHEVIOT HOUSING ASSOC LTD,22.12,2011-04-08
Community Based Services,Third Party Payments,Third Party Payments,60040382,688,201101,CHEVIOT HOUSING ASSOC LTD,22.12,2011-04-08
Community Based Services,Third Party Payments,Third Party Payments,60040382,689,201101,CHEVIOT HOUSING ASSOC LTD,22.12,2011-04-08
Community Based Services,Third Party Payments,Third Party Payments,60040382,690,201101,CHEVIOT HOUSING ASSOC LTD,22.12,2011-04-08
Community Based Services,Third Party Payments,Third Party Payments,60040382,691,201101,CHEVIOT HOUSING ASSOC LTD,22.12,2011-04-08
Community Based Services,Third Party Payments,Third Party Payments,60040382,692,201101,CHEVIOT HOUSING ASSOC LTD,22.12,2011-04-08
Community Based Services,Third Party Payments,Third Party Payments,60040382,693,201101,CHEVIOT HOUSING ASSOC LTD,22.12,2011-04-08
Community Based Services,Third Party Payments,Third Party Payments,60040382,695,201101,CHEVIOT HOUSING ASSOC LTD,22.12,2011-04-08
Community Based Services,Third Party Payments,Third Party Payments,60040382,696,201101,CHEVIOT HOUSING ASSOC LTD,22.12,2011-04-08
Community Based Services,Third Party Payments,Third Party Payments,60040382,697,201101,CHEVIOT HOUSING ASSOC LTD,22.12,2011-04-08
Community Based Services,Third Party Payments,Third Party Payments,60040382,698,201101,CHEVIOT HOUSING ASSOC LTD,22.12,2011-04-08
Community Based Services,Third Party Payments,Third Party Payments,60040382,771,201101,CHEVIOT HOUSING ASSOC LTD,22.12,2011-04-08
Community Based Services,Third Party Payments,Third Party Payments,60040382,827,201101,CHEVIOT HOUSING ASSOC LTD,7.08,2011-04-08
Community Based Services,Third Party Payments,Third Party Payments,60040382,828,201101,CHEVIOT HOUSING ASSOC LTD,7.08,2011-04-08
Community Based Services,Third Party Payments,Third Party Payments,60040382,830,201101,CHEVIOT HOUSING ASSOC LTD,22.12,2011-04-08
Community Based Services,Third Party Payments,Third Party Payments,60040382,41,201101,DURHAM AGED MINEWORKERS HOMES ASS,13.52,2011-04-08
Community Based Services,Third Party Payments,Third Party Payments,60040382,42,201101,DURHAM AGED MINEWORKERS HOMES ASS,13.52,2011-04-08
Community Based Services,Third Party Payments,Third Party Payments,60040382,53,201101,DURHAM AGED MINEWORKERS HOMES ASS,13.52,2011-04-08
Community Based Services,Third Party Payments,Third Party Payments,60040382,80,201101,DURHAM AGED MINEWORKERS HOMES ASS,13.52,2011-04-08
Community Based Services,Third Party Payments,Third Party Payments,60040382,81,201101,DURHAM AGED MINEWORKERS HOMES ASS,13.52,2011-04-08
Community Based Services,Third Party Payments,Third Party Payments,60040382,83,201101,DURHAM AGED MINEWORKERS HOMES ASS,13.52,2011-04-08
Community Based Services,Third Party Payments,Third Party Payments,60040382,84,201101,DURHAM AGED MINEWORKERS HOMES ASS,13.52,2011-04-08
Community Based Services,Third Party Payments,Third Party Payments,60040382,86,201101,DURHAM AGED MINEWORKERS HOMES ASS,13.52,2011-04-08
Community Based Services,Third Party Payments,Third Party Payments,60040382,87,201101,DURHAM AGED MINEWORKERS HOMES ASS,13.52,2011-04-08
Community Based Services,Third Party Payments,Third Party Payments,60040382,88,201101,DURHAM AGED MINEWORKERS HOMES ASS,13.52,2011-04-08
Community Based Services,Third Party Payments,Third Party Payments,60040382,89,201101,DURHAM AGED MINEWORKERS HOMES ASS,13.52,2011-04-08
Community Based Services,Third Party Payments,Third Party Payments,60040382,91,201101,DURHAM AGED MINEWORKERS HOMES ASS,13.52,2011-04-08
Community Based Services,Third Party Payments,Third Party Payments,60040382,92,201101,DURHAM AGED MINEWORKERS HOMES ASS,13.52,2011-04-08
Community Based Services,Third Party Payments,Third Party Payments,60040382,93,201101,DURHAM AGED MINEWORKERS HOMES ASS,13.52,2011-04-08
Community Based Services,Third Party Payments,Third Party Payments,60040382,94,201101,DURHAM AGED MINEWORKERS HOMES ASS,13.52,2011-04-08
Community Based Services,Third Party Payments,Third Party Payments,60040382,104,201101,DURHAM AGED MINEWORKERS HOMES ASS,13.52,2011-04-08
Community Based Services,Third Party Payments,Third Party Payments,60040382,109,201101,DURHAM AGED MINEWORKERS HOMES ASS,13.52,2011-04-08
Community Based Services,Third Party Payments,Third Party Payments,60040382,110,201101,DURHAM AGED MINEWORKERS HOMES ASS,13.52,2011-04-08
Community Based Services,Third Party Payments,Third Party Payments,60040382,111,201101,DURHAM AGED MINEWORKERS HOMES ASS,13.52,2011-04-08
Community Based Services,Third Party Payments,Third Party Payments,60040382,112,201101,DURHAM AGED MINEWORKERS HOMES ASS,13.52,2011-04-08
Community Based Services,Third Party Payments,Third Party Payments,60040382,113,201101,DURHAM AGED MINEWORKERS HOMES ASS,13.52,2011-04-08
Community Based Services,Third Party Payments,Third Party Payments,60040382,114,201101,DURHAM AGED MINEWORKERS HOMES ASS,13.52,2011-04-08
Community Based Services,Third Party Payments,Third Party Payments,60040382,115,201101,DURHAM AGED MINEWORKERS HOMES ASS,13.52,2011-04-08
Community Based Services,Third Party Payments,Third Party Payments,60040382,116,201101,DURHAM AGED MINEWORKERS HOMES ASS,13.52,2011-04-08
Community Based Services,Third Party Payments,Third Party Payments,60040382,117,201101,DURHAM AGED MINEWORKERS HOMES ASS,13.52,2011-04-08
Community Based Services,Third Party Payments,Third Party Payments,60040382,118,201101,DURHAM AGED MINEWORKERS HOMES ASS,13.52,2011-04-08
Community Based Services,Third Party Payments,Third Party Payments,60040382,119,201101,DURHAM AGED MINEWORKERS HOMES ASS,13.52,2011-04-08
Community Based Services,Third Party Payments,Third Party Payments,60040382,120,201101,DURHAM AGED MINEWORKERS HOMES ASS,13.52,2011-04-08
Community Based Services,Third Party Payments,Third Party Payments,60040382,121,201101,DURHAM AGED MINEWORKERS HOMES ASS,13.52,2011-04-08
Community Based Services,Third Party Payments,Third Party Payments,60040382,122,201101,DURHAM AGED MINEWORKERS HOMES ASS,13.52,2011-04-08
Community Based Services,Third Party Payments,Third Party Payments,60040382,123,201101,DURHAM AGED MINEWORKERS HOMES ASS,13.52,2011-04-08
Community Based Services,Third Party Payments,Third Party Payments,60040382,124,201101,DURHAM AGED MINEWORKERS HOMES ASS,13.52,2011-04-08
Community Based Services,Third Party Payments,Third Party Payments,60040382,125,201101,DURHAM AGED MINEWORKERS HOMES ASS,13.52,2011-04-08
Community Based Services,Third Party Payments,Third Party Payments,60040382,126,201101,DURHAM AGED MINEWORKERS HOMES ASS,13.52,2011-04-08
Community Based Services,Third Party Payments,Third Party Payments,60040382,127,201101,DURHAM AGED MINEWORKERS HOMES ASS,13.52,2011-04-08
Community Based Services,Third Party Payments,Third Party Payments,60040382,128,201101,DURHAM AGED MINEWORKERS HOMES ASS,13.52,2011-04-08
Community Based Services,Third Party Payments,Third Party Payments,60040382,129,201101,DURHAM AGED MINEWORKERS HOMES ASS,13.52,2011-04-08
Community Based Services,Third Party Payments,Third Party Payments,60040382,130,201101,DURHAM AGED MINEWORKERS HOMES ASS,13.52,2011-04-08
Community Based Services,Third Party Payments,Third Party Payments,60040382,131,201101,DURHAM AGED MINEWORKERS HOMES ASS,13.52,2011-04-08
Community Based Services,Third Party Payments,Third Party Payments,60040382,132,201101,DURHAM AGED MINEWORKERS HOMES ASS,13.52,2011-04-08
Community Based Services,Third Party Payments,Third Party Payments,60040382,133,201101,DURHAM AGED MINEWORKERS HOMES ASS,13.52,2011-04-08
Community Based Services,Third Party Payments,Third Party Payments,60040382,134,201101,DURHAM AGED MINEWORKERS HOMES ASS,13.52,2011-04-08
Community Based Services,Third Party Payments,Third Party Payments,60040382,135,201101,DURHAM AGED MINEWORKERS HOMES ASS,13.52,2011-04-08
Community Based Services,Third Party Payments,Third Party Payments,60040382,136,201101,DURHAM AGED MINEWORKERS HOMES ASS,13.52,2011-04-08
Community Based Services,Third Party Payments,Third Party Payments,60040382,137,201101,DURHAM AGED MINEWORKERS HOMES ASS,13.52,2011-04-08
Community Based Services,Third Party Payments,Third Party Payments,60040382,829,201101,HOME GROUP LTD,29.08,2011-04-08
Community Based Services,Third Party Payments,Third Party Payments,60040382,831,201101,HOME GROUP LTD,70.4,2011-04-08
Community Based Services,Third Party Payments,Third Party Payments,60040382,832,201101,HOME GROUP LTD,29.08,2011-04-08
Community Based Services,Third Party Payments,Third Party Payments,60040382,833,201101,HOME GROUP LTD,29.08,2011-04-08
Community Based Services,Third Party Payments,Third Party Payments,60040382,834,201101,HOME GROUP LTD,29.08,2011-04-08
