Strategic Group,Spend Level 1,Spend Level 2,TransNo,Seq no,Period,Supplier Text,Amount,Updated
Community Based Services,Third Party Payments,Third Party Payments,60020128,186,201009,WHICKHAM VILLA,4800,2010-12-08
Community Based Services,Income: Customer and Client Receipts,Customer & Client Receipts,60020128,720,201009,WHICKHAM VILLA,555.83,2010-12-08
Community Based Services,Third Party Payments,Third Party Payments,60020128,195,201009,WHICKHAM VILLA,598.4,2010-12-08
Community Based Services,Third Party Payments,Third Party Payments,60020128,196,201009,WHICKHAM VILLA,7857.1,2010-12-08
Community Based Services,Third Party Payments,Third Party Payments,60020128,197,201009,WHICKHAM VILLA,1854.68,2010-12-08
Community Based Services,Income: Customer and Client Receipts,Customer & Client Receipts,60020128,717,201009,WHICKHAM VILLA,441.2,2010-12-08
Community Based Services,Third Party Payments,Third Party Payments,60020128,84,201009,WHICKHAM VILLA,3440,2010-12-08
Community Based Services,Third Party Payments,Third Party Payments,60020128,90,201009,WHICKHAM VILLA,2150,2010-12-08
Community Based Services,Third Party Payments,Third Party Payments,60020128,91,201009,WHICKHAM VILLA,1720,2010-12-08
Community Based Services,Third Party Payments,Third Party Payments,60020128,94,201009,WHICKHAM VILLA,13344.4,2010-12-08
Community Based Services,Third Party Payments,Third Party Payments,60020128,115,201009,WHICKHAM VILLA,12040,2010-12-08
Community Based Services,Income: Customer and Client Receipts,Customer & Client Receipts,60020128,684,201009,WHICKHAM VILLA,3908.12,2010-12-08
Community Based Services,Income: Customer and Client Receipts,Customer & Client Receipts,60020128,685,201009,WHICKHAM VILLA,1540.6,2010-12-08
Community Based Services,Income: Customer and Client Receipts,Customer & Client Receipts,60020128,687,201009,WHICKHAM VILLA,1153.72,2010-12-08
Community Based Services,Income: Customer and Client Receipts,Customer & Client Receipts,60020128,691,201009,WHICKHAM VILLA,441.2,2010-12-08
Community Based Services,Income: Customer and Client Receipts,Customer & Client Receipts,60020128,695,201009,WHICKHAM VILLA,551.5,2010-12-08
Community Based Services,Third Party Payments,Third Party Payments,60020128,3,201009,WHICKHAM VILLA,2226.8,2010-12-08
Community Based Services,Third Party Payments,Third Party Payments,60020128,5,201009,WHICKHAM VILLA,1033.2,2010-12-08
Community Based Services,Third Party Payments,Third Party Payments,60020128,6,201009,WHICKHAM VILLA,5653.5,2010-12-08
Community Based Services,Third Party Payments,Third Party Payments,60020128,9,201009,WHICKHAM VILLA,434.8,2010-12-08
Community Based Services,Third Party Payments,Third Party Payments,60020128,11,201009,WHICKHAM VILLA,2174,2010-12-08
Community Based Services,Third Party Payments,Third Party Payments,60020128,34,201009,WHICKHAM VILLA,1219.54,2010-12-08
Community Based Services,Third Party Payments,Third Party Payments,60020128,31,201009,WHICKHAM VILLA,3440,2010-12-08
Community Based Services,Third Party Payments,Third Party Payments,60020128,35,201009,WHICKHAM VILLA,1720,2010-12-08
Community Based Services,Third Party Payments,Third Party Payments,60020128,36,201009,WHICKHAM VILLA,2154.8,2010-12-08
Community Based Services,Income: Customer and Client Receipts,Customer & Client Receipts,60020128,682,201009,WHICKHAM VILLA,441.2,2010-12-08
Community Based Services,Income: Customer and Client Receipts,Customer & Client Receipts,60020128,686,201009,WHICKHAM VILLA,602.56,2010-12-08
Community Based Services,Income: Customer and Client Receipts,Customer & Client Receipts,60020128,688,201009,WHICKHAM VILLA,1016.02,2010-12-08
Community Based Services,Third Party Payments,Third Party Payments,60020128,212,201009,WHICKHAM VILLA,19347.04,2010-12-08
Community Based Services,Third Party Payments,Third Party Payments,60020128,213,201009,WHICKHAM VILLA,4680.64,2010-12-08
Community Based Services,Income: Customer and Client Receipts,Customer & Client Receipts,60020128,704,201009,WHICKHAM VILLA,284.6,2010-12-08
Community Based Services,Third Party Payments,Third Party Payments,60020128,199,201009,WHICKHAM VILLA,434.8,2010-12-08
Community Based Services,Third Party Payments,Third Party Payments,60020128,202,201009,WHICKHAM VILLA,1902.8,2010-12-08
Community Based Services,Third Party Payments,Third Party Payments,60020128,188,201009,WHICKHAM VILLA,22285.71,2010-12-08
Community Based Services,Third Party Payments,Third Party Payments,60020128,190,201009,WHICKHAM VILLA,50519.96,2010-12-08
Community Based Services,Income: Customer and Client Receipts,Customer & Client Receipts,60020128,719,201009,WHICKHAM VILLA,2373.12,2010-12-08
Community Based Services,Third Party Payments,Third Party Payments,60020128,477,201009,BARCHESTER HEALTHCARE WASHINGTON GRANGE,2924,2010-12-08
Community Based Services,Third Party Payments,Third Party Payments,60020128,503,201009,BARCHESTER HEALTHCARE WASHINGTON GRANGE,1720,2010-12-08
Community Based Services,Income: Customer and Client Receipts,Customer & Client Receipts,60020128,724,201009,BARCHESTER HEALTHCARE WASHINGTON GRANGE,393.92,2010-12-08
Community Based Services,Income: Customer and Client Receipts,Customer & Client Receipts,60020128,725,201009,BARCHESTER HEALTHCARE WASHINGTON GRANGE,761.04,2010-12-08
Community Based Services,Third Party Payments,Third Party Payments,60020128,491,201009,WINDSOR NURSING HOME,1756,2010-12-08
Community Based Services,Third Party Payments,Third Party Payments,60020128,496,201009,WINDSOR NURSING HOME,1756,2010-12-08
Community Based Services,Income: Customer and Client Receipts,Customer & Client Receipts,60020128,710,201009,WINDSOR NURSING HOME,488.24,2010-12-08
Community Based Services,Income: Customer and Client Receipts,Customer & Client Receipts,60020128,714,201009,WINDSOR NURSING HOME,211.92,2010-12-08
Community Based Services,Third Party Payments,Third Party Payments,60020128,460,201009,WINDSOR NURSING HOME,1756,2010-12-08
Community Based Services,Income: Customer and Client Receipts,Customer & Client Receipts,60020128,707,201009,WINDSOR NURSING HOME,489.88,2010-12-08
Community Based Services,Third Party Payments,Third Party Payments,60020128,462,201009,LEAZES HALL,2015.71,2010-12-08
Community Based Services,Third Party Payments,Third Party Payments,60020128,464,201009,LEAZES HALL,1660,2010-12-08
Community Based Services,Income: Customer and Client Receipts,Customer & Client Receipts,60020128,712,201009,LEAZES HALL,597.57,2010-12-08
Community Based Services,Income: Customer and Client Receipts,Customer & Client Receipts,60020128,713,201009,LEAZES HALL,441.2,2010-12-08
Community Based Services,Third Party Payments,Third Party Payments,60020128,507,201009,LEAZES HALL,2158.8,2010-12-08
Community Based Services,Third Party Payments,Third Party Payments,60020128,600,201009,LEAZES HALL,2158.8,2010-12-08
Community Based Services,Third Party Payments,Third Party Payments,60020128,598,201009,LEAZES HALL,1660,2010-12-08
Community Based Services,Third Party Payments,Third Party Payments,60020128,603,201009,LEAZES HALL,1660,2010-12-08
Community Based Services,Third Party Payments,Third Party Payments,60020128,605,201009,LEAZES HALL,1660,2010-12-08
Community Based Services,Income: Customer and Client Receipts,Customer & Client Receipts,60020128,705,201009,LEAZES HALL,745.76,2010-12-08
Community Based Services,Income: Customer and Client Receipts,Customer & Client Receipts,60020128,709,201009,LEAZES HALL,511.88,2010-12-08
Community Based Services,Income: Customer and Client Receipts,Customer & Client Receipts,60020128,711,201009,LEAZES HALL,483.16,2010-12-08
Community Based Services,Third Party Payments,Third Party Payments,60020128,607,201009,LEAZES HALL,421,2010-12-08
Community Based Services,Third Party Payments,Third Party Payments,60020128,608,201009,LEAZES HALL,10645.29,2010-12-08
Community Based Services,Income: Customer and Client Receipts,Customer & Client Receipts,60020128,708,201009,LEAZES HALL,123.03,2010-12-08
Community Based Services,Income: Customer and Client Receipts,Customer & Client Receipts,60020128,715,201009,LEAZES HALL,3558.28,2010-12-08
Community Based Services,Third Party Payments,Third Party Payments,60020128,609,201009,LEAZES HALL,1142.71,2010-12-08
Community Based Services,Third Party Payments,Third Party Payments,42191964,2,201009,NORTHUMBRIA CALVERT TRUST,904,2010-12-08
Community Based Services,Third Party Payments,Third Party Payments,60020128,135,201009,ASHDOWN CARE HOMES LTD,3310.92,2010-12-08
Community Based Services,Third Party Payments,Third Party Payments,60020128,136,201009,ASHDOWN CARE HOMES LTD,2700.72,2010-12-08
Community Based Services,Third Party Payments,Third Party Payments,60020128,138,201009,ASHDOWN CARE HOMES LTD,1106.4,2010-12-08
Community Based Services,Third Party Payments,Third Party Payments,60020128,143,201009,ASHDOWN CARE HOMES LTD,2710.32,2010-12-08
Community Based Services,Third Party Payments,Third Party Payments,60020128,154,201009,ASHDOWN CARE HOMES LTD,4894.08,2010-12-08
Community Based Services,Third Party Payments,Third Party Payments,60020128,184,201009,ASHDOWN CARE HOMES LTD,2555.96,2010-12-08
Community Based Services,Income: Customer and Client Receipts,Customer & Client Receipts,60020128,690,201009,ASHDOWN CARE HOMES LTD,441.2,2010-12-08
Community Based Services,Income: Customer and Client Receipts,Customer & Client Receipts,60020128,693,201009,ASHDOWN CARE HOMES LTD,441.2,2010-12-08
Community Based Services,Income: Customer and Client Receipts,Customer & Client Receipts,60020128,718,201009,ASHDOWN CARE HOMES LTD,284.6,2010-12-08
Community Based Services,Income: Customer and Client Receipts,Customer & Client Receipts,60020128,722,201009,ASHDOWN CARE HOMES LTD,284.6,2010-12-08
Community Based Services,Third Party Payments,Third Party Payments,60020128,129,201009,ASHDOWN CARE HOMES LTD,2948.13,2010-12-08
Community Based Services,Third Party Payments,Third Party Payments,60020128,140,201009,ASHDOWN CARE HOMES LTD,1410.76,2010-12-08
Community Based Services,Third Party Payments,Third Party Payments,60020128,142,201009,ASHDOWN CARE HOMES LTD,6402.96,2010-12-08
Community Based Services,Third Party Payments,Third Party Payments,60020128,145,201009,ASHDOWN CARE HOMES LTD,12873.8,2010-12-08
Community Based Services,Third Party Payments,Third Party Payments,60020128,216,201009,ASHDOWN CARE HOMES LTD,6422.12,2010-12-08
Community Based Services,Income: Customer and Client Receipts,Customer & Client Receipts,60020128,721,201009,ASHDOWN CARE HOMES LTD,569.2,2010-12-08
Community Based Services,Income: Customer and Client Receipts,Customer & Client Receipts,60020128,723,201009,ASHDOWN CARE HOMES LTD,284.6,2010-12-08
Community Based Services,Third Party Payments,Third Party Payments,60020128,187,201009,ASHDOWN CARE HOMES LTD,1400.36,2010-12-08
Community Based Services,Income: Customer and Client Receipts,Customer & Client Receipts,60020128,689,201009,ASHDOWN CARE HOMES LTD,441.2,2010-12-08
Community Based Services,Third Party Payments,Third Party Payments,60020128,139,201009,ASHDOWN CARE HOMES LTD,7247.12,2010-12-08
Community Based Services,Income: Customer and Client Receipts,Customer & Client Receipts,60020128,706,201009,ASHDOWN CARE HOMES LTD,1579.6,2010-12-08
Community Based Services,Third Party Payments,Third Party Payments,60020128,183,201009,ASHDOWN CARE HOMES LTD,14682.24,2010-12-08
Community Based Services,Income: Customer and Client Receipts,Customer & Client Receipts,60020128,703,201009,ASHDOWN CARE HOMES LTD,1323.6,2010-12-08
Community Based Services,Third Party Payments,Third Party Payments,60020128,237,201009,FAIRWAYS,11630.84,2010-12-08
Community Based Services,Third Party Payments,Third Party Payments,60020128,241,201009,FAIRWAYS,8153.4,2010-12-08
Community Based Services,Income: Customer and Client Receipts,Customer & Client Receipts,60020128,692,201009,FAIRWAYS,853.8,2010-12-08
Community Based Services,Income: Customer and Client Receipts,Customer & Client Receipts,60020128,699,201009,FAIRWAYS,853.8,2010-12-08
Community Based Services,Income: Customer and Client Receipts,Customer & Client Receipts,42193359,2,201009,BEECHWOOD RESIDENTIAL HOME,1338.37,2010-12-10
Community Based Services,Third Party Payments,Third Party Payments,60020128,619,201009,BEECHWOOD RESIDENTIAL HOME,1660,2010-12-08
Community Based Services,Third Party Payments,Third Party Payments,60020128,634,201009,BEECHWOOD RESIDENTIAL HOME,1660,2010-12-08
Community Based Services,Income: Customer and Client Receipts,Customer & Client Receipts,60020128,698,201009,BEECHWOOD RESIDENTIAL HOME,47.27,2010-12-08
Community Based Services,Income: Customer and Client Receipts,Customer & Client Receipts,60020128,701,201009,BEECHWOOD RESIDENTIAL HOME,441.2,2010-12-08
Community Based Services,Income: Customer and Client Receipts,Customer & Client Receipts,60020128,702,201009,BEECHWOOD RESIDENTIAL HOME,441.2,2010-12-08
Community Based Services,Third Party Payments,Third Party Payments,60020128,525,201009,WOODLANDS CARE HOME,1655.24,2010-12-08
Community Based Services,Third Party Payments,Third Party Payments,60020128,527,201009,WOODLANDS CARE HOME,7507.7,2010-12-08
Community Based Services,Third Party Payments,Third Party Payments,60020128,528,201009,WOODLANDS CARE HOME,1655.24,2010-12-08
Community Based Services,Third Party Payments,Third Party Payments,60020128,531,201009,WOODLANDS CARE HOME,1655.24,2010-12-08
Community Based Services,Third Party Payments,Third Party Payments,60020128,579,201009,WOODLANDS CARE HOME,1655.24,2010-12-08
Community Based Services,Income: Customer and Client Receipts,Customer & Client Receipts,60020128,694,201009,WOODLANDS CARE HOME,437.2,2010-12-08
Community Based Services,Income: Customer and Client Receipts,Customer & Client Receipts,60020128,696,201009,WOODLANDS CARE HOME,437.2,2010-12-08
Community Based Services,Income: Customer and Client Receipts,Customer & Client Receipts,60020128,697,201009,WOODLANDS CARE HOME,437.2,2010-12-08
Community Based Services,Income: Customer and Client Receipts,Customer & Client Receipts,60020128,716,201009,WOODLANDS CARE HOME,1983.01,2010-12-08
Community Based Services,Income: Customer and Client Receipts,Customer & Client Receipts,60020128,726,201009,WOODLANDS CARE HOME,437.2,2010-12-08
Community Based Services,Third Party Payments,Third Party Payments,60020128,529,201009,PERCY HEDLEY CENTRE,5016.92,2010-12-08
Community Based Services,Income: Customer and Client Receipts,Customer & Client Receipts,60020128,727,201009,PERCY HEDLEY CENTRE,441.2,2010-12-08
Community Based Services,Third Party Payments,Third Party Payments,60020128,580,201009,PERCY HEDLEY CENTRE,6050.04,2010-12-08
Community Based Services,Income: Customer and Client Receipts,Customer & Client Receipts,60020128,763,201009,PERCY HEDLEY CENTRE,882.4,2010-12-08
Community Based Services,Third Party Payments,Third Party Payments,60020128,535,201009,PERCY HEDLEY CENTRE,11962,2010-12-08
Community Based Services,Income: Customer and Client Receipts,Customer & Client Receipts,60020128,730,201009,PERCY HEDLEY CENTRE,853.8,2010-12-08
Community Based Services,Third Party Payments,Third Party Payments,42191633,3,201009,COMMUNITY INTEGRATED CARE,4120,2010-12-08
Community Based Services,Third Party Payments,Third Party Payments,42191633,4,201009,COMMUNITY INTEGRATED CARE,4704,2010-12-08
Community Based Services,Third Party Payments,Third Party Payments,42191634,4,201009,COMMUNITY INTEGRATED CARE,4120,2010-12-08
Community Based Services,Third Party Payments,Third Party Payments,42191634,3,201009,COMMUNITY INTEGRATED CARE,4704,2010-12-08
Community Based Services,Third Party Payments,Third Party Payments,42191651,6,201009,COMMUNITY INTEGRATED CARE,14923.5,2010-12-08
Community Based Services,Third Party Payments,Third Party Payments,42191651,7,201009,COMMUNITY INTEGRATED CARE,6926.3,2010-12-08
Community Based Services,Third Party Payments,Third Party Payments,42191651,8,201009,COMMUNITY INTEGRATED CARE,14356.1,2010-12-08
