Strgrpcc(T),Cipfsubj(T),Cipfsubs(T),TransNo,Seq,Period,Supplier ID(T),Amount,Updated
"Care, Wellbeing & Learning",Third Party Payments,Third Party Payments,60020244,210,201508,SOLEHAWK LTD,1816.00,2015-11-04
"Care, Wellbeing & Learning",Third Party Payments,Third Party Payments,60020244,218,201508,BOND CARE,3632.00,2015-11-04
"Care, Wellbeing & Learning",Third Party Payments,Third Party Payments,60020244,225,201508,FELLINGATE CARE CENTRE LTD,2486.84,2015-11-04
"Care, Wellbeing & Learning",Third Party Payments,Third Party Payments,60020244,239,201508,SOLEHAWK LTD,583.72,2015-11-04
"Care, Wellbeing & Learning",Third Party Payments,Third Party Payments,60020244,279,201508,BOND CARE,518.86,2015-11-04
"Care, Wellbeing & Learning",Third Party Payments,Third Party Payments,60020244,280,201508,BOND CARE,8832.00,2015-11-04
"Care, Wellbeing & Learning",Third Party Payments,Third Party Payments,60020244,283,201508,FELLINGATE CARE CENTRE LTD,2125.71,2015-11-04
"Care, Wellbeing & Learning",Third Party Payments,Third Party Payments,60020244,300,201508,SOLEHAWK LTD,13608.00,2015-11-04
"Care, Wellbeing & Learning",Third Party Payments,Third Party Payments,60020244,306,201508,FELLINGATE CARE CENTRE LTD,1268.56,2015-11-04
"Care, Wellbeing & Learning",Third Party Payments,Third Party Payments,60020244,372,201508,EMBRACE  GROUP,2436.71,2015-11-04
"Care, Wellbeing & Learning",Third Party Payments,Third Party Payments,60020244,377,201508,COVENT HOUSE,5896.00,2015-11-04
"Care, Wellbeing & Learning",Third Party Payments,Third Party Payments,60020244,384,201508,EMBRACE  GROUP,724.43,2015-11-04
"Care, Wellbeing & Learning",Third Party Payments,Third Party Payments,60020244,386,201508,EMBRACE  GROUP,4017.29,2015-11-04
"Care, Wellbeing & Learning",Third Party Payments,Third Party Payments,60020244,407,201508,KEIRO LTD,12647.14,2015-11-04
"Care, Wellbeing & Learning",Third Party Payments,Third Party Payments,60020244,408,201508,COVENT HOUSE,1816.00,2015-11-04
"Care, Wellbeing & Learning",Third Party Payments,Third Party Payments,60020244,411,201508,COVENT HOUSE,10241.43,2015-11-04
"Care, Wellbeing & Learning",Third Party Payments,Third Party Payments,60020244,428,201508,SOLEHAWK LTD,1816.00,2015-11-04
"Care, Wellbeing & Learning",Third Party Payments,Third Party Payments,60020244,536,201508,SOLEHAWK LTD,1816.00,2015-11-04
"Care, Wellbeing & Learning",Third Party Payments,Third Party Payments,60020244,595,201508,BOND CARE,1872.00,2015-11-04
"Care, Wellbeing & Learning",Third Party Payments,Third Party Payments,60020244,596,201508,BOND CARE,14000.00,2015-11-04
"Care, Wellbeing & Learning",Third Party Payments,Third Party Payments,60020244,612,201508,BARCHESTER HEALTHCARE LTD,554.15,2015-11-04
"Care, Wellbeing & Learning",Third Party Payments,Third Party Payments,60020244,614,201508,BARCHESTER HEALTHCARE LTD,15964.00,2015-11-04
"Care, Wellbeing & Learning",Third Party Payments,Third Party Payments,60020244,617,201508,BARCHESTER HEALTHCARE LTD,5172.00,2015-11-04
"Care, Wellbeing & Learning",Third Party Payments,Third Party Payments,60020244,619,201508,BARCHESTER HEALTHCARE LTD,1724.00,2015-11-04
"Care, Wellbeing & Learning",Third Party Payments,Third Party Payments,60020244,620,201508,BARCHESTER HEALTHCARE LTD,3448.00,2015-11-04
"Care, Wellbeing & Learning",Third Party Payments,Third Party Payments,60020244,670,201508,KEIRO LTD,1816.00,2015-11-04
"Care, Wellbeing & Learning",Third Party Payments,Third Party Payments,60020244,700,201508,KEIRO LTD,1816.00,2015-11-04
"Care, Wellbeing & Learning",Third Party Payments,Third Party Payments,60020244,702,201508,KEIRO LTD,1816.00,2015-11-04
"Care, Wellbeing & Learning",Third Party Payments,Third Party Payments,60020244,709,201508,KEIRO LTD,22913.14,2015-11-04
"Care, Wellbeing & Learning",Third Party Payments,Third Party Payments,60020244,724,201508,KEIRO LTD,4000.00,2015-11-04
"Care, Wellbeing & Learning",Third Party Payments,Third Party Payments,60020244,771,201508,CARE UK LTD,5280.00,2015-11-04
"Care, Wellbeing & Learning",Third Party Payments,Third Party Payments,60020244,773,201508,CARE UK LTD,84.57,2015-11-04
"Care, Wellbeing & Learning",Third Party Payments,Third Party Payments,60020244,774,201508,CARE UK LTD,4868.57,2015-11-04
"Care, Wellbeing & Learning",Third Party Payments,Third Party Payments,60020244,778,201508,CARE UK LTD,3243.43,2015-11-04
"Care, Wellbeing & Learning",Third Party Payments,Third Party Payments,60020244,779,201508,VALLEY VIEW RESIDENTIAL HOME,9599.31,2015-11-04
"Care, Wellbeing & Learning",Third Party Payments,Third Party Payments,60020244,781,201508,CARE UK LTD,928.00,2015-11-04
"Care, Wellbeing & Learning",Third Party Payments,Third Party Payments,60020244,884,201508,CARE UK LTD,14336.00,2015-11-04
"Care, Wellbeing & Learning",Third Party Payments,Third Party Payments,60020244,903,201508,CARE UK LTD,2258.29,2015-11-04
"Care, Wellbeing & Learning",Third Party Payments,Third Party Payments,60020244,904,201508,CARE UK LTD,9024.00,2015-11-04
"Care, Wellbeing & Learning",Third Party Payments,Third Party Payments,60020244,908,201508,CARE UK LTD,5760.00,2015-11-04
"Care, Wellbeing & Learning",Third Party Payments,Third Party Payments,60020244,909,201508,CARE UK LTD,8128.00,2015-11-04
"Care, Wellbeing & Learning",Third Party Payments,Third Party Payments,60020244,926,201508,KEIRO LTD,13777.71,2015-11-04
"Care, Wellbeing & Learning",Third Party Payments,Third Party Payments,60020244,994,201508,FOUR SEASONS HEALTH CARE LTD,3496.00,2015-11-04
"Care, Wellbeing & Learning",Third Party Payments,Third Party Payments,60020244,996,201508,FOUR SEASONS HEALTH CARE LTD,5244.00,2015-11-04
"Care, Wellbeing & Learning",Third Party Payments,Third Party Payments,60020244,1009,201508,FOUR SEASONS HEALTH CARE LTD,2196.00,2015-11-04
"Care, Wellbeing & Learning",Third Party Payments,Third Party Payments,60020244,1018,201508,FOUR SEASONS HEALTHCARE LTD,1844.00,2015-11-04
"Care, Wellbeing & Learning",Third Party Payments,Third Party Payments,60020244,1029,201508,FOUR SEASONS HEALTHCARE LTD,3688.00,2015-11-04
"Care, Wellbeing & Learning",Third Party Payments,Third Party Payments,60020244,1030,201508,FOUR SEASONS HEALTHCARE LTD,19848.00,2015-11-04
"Care, Wellbeing & Learning",Third Party Payments,Third Party Payments,60020244,1031,201508,ROSEWOOD HR SERVICES LTD,2406.86,2015-11-04
"Care, Wellbeing & Learning",Third Party Payments,Third Party Payments,60020244,1033,201508,ROSEWOOD HR SERVICES LTD,1872.00,2015-11-04
"Care, Wellbeing & Learning",Third Party Payments,Third Party Payments,60020244,1034,201508,ROSEWOOD HR SERVICES LTD,2320.00,2015-11-04
"Care, Wellbeing & Learning",Third Party Payments,Third Party Payments,60020244,1035,201508,FOUR SEASONS HEALTHCARE LTD,5532.00,2015-11-04
"Care, Wellbeing & Learning",Third Party Payments,Third Party Payments,60020244,1036,201508,ROSEWOOD HR SERVICES LTD,8384.00,2015-11-04
"Care, Wellbeing & Learning",Third Party Payments,Third Party Payments,60020244,1044,201508,ROSEWOOD HR SERVICES LTD,11232.00,2015-11-04
"Care, Wellbeing & Learning",Third Party Payments,Third Party Payments,60020244,1049,201508,ROSEWOOD HR SERVICES LTD,3000.00,2015-11-04
"Care, Wellbeing & Learning",Third Party Payments,Third Party Payments,60020244,1053,201508,ROSEWOOD HR SERVICES LTD,1872.00,2015-11-04
"Care, Wellbeing & Learning",Third Party Payments,Third Party Payments,60020244,1067,201508,ROSEWOOD HR SERVICES LTD,6512.00,2015-11-04
"Care, Wellbeing & Learning",Third Party Payments,Third Party Payments,60020244,1074,201508,ROSEWOOD HR SERVICES LTD,1203.43,2015-11-04
"Care, Wellbeing & Learning",Third Party Payments,Third Party Payments,60020244,1144,201508,WARDLEY GATE CARE CENTRE,12168.43,2015-11-04
"Care, Wellbeing & Learning",Third Party Payments,Third Party Payments,60020244,1171,201508,WARDLEY GATE CARE CENTRE,10352.57,2015-11-04
"Care, Wellbeing & Learning",Third Party Payments,Third Party Payments,60020244,1196,201508,GAINFORD CARE HOMES LTD,1844.00,2015-11-04
"Care, Wellbeing & Learning",Third Party Payments,Third Party Payments,60020244,1205,201508,GAINFORD CARE HOMES LTD,4070.15,2015-11-04
"Care, Wellbeing & Learning",Third Party Payments,Third Party Payments,60020244,1214,201508,GAINFORD CARE HOMES LTD,5980.00,2015-11-04
"Care, Wellbeing & Learning",Third Party Payments,Third Party Payments,60020244,1215,201508,ROSEWOOD HR SERVICES LTD,1077.14,2015-11-04
"Care, Wellbeing & Learning",Third Party Payments,Third Party Payments,60020244,1216,201508,FOUR SEASONS HEALTHCARE LTD,1844.00,2015-11-04
"Care, Wellbeing & Learning",Third Party Payments,Third Party Payments,60020244,1311,201508,EMBRACE  GROUP,5980.00,2015-11-04
"Care, Wellbeing & Learning",Third Party Payments,Third Party Payments,60020244,1329,201508,FELLINGATE CARE CENTRE LTD,8226.29,2015-11-04
"Care, Wellbeing & Learning",Third Party Payments,Third Party Payments,60020244,1353,201508,FOUR SEASONS HEALTHCARE LTD,2430.00,2015-11-04
"Care, Wellbeing & Learning",Third Party Payments,Third Party Payments,60020244,1380,201508,FELLINGATE CARE CENTRE LTD,11213.71,2015-11-04
"Care, Wellbeing & Learning",Third Party Payments,Third Party Payments,60020244,1393,201508,THE MANOR HOUSE,3480.00,2015-11-04
"Care, Wellbeing & Learning",Third Party Payments,Third Party Payments,60020244,1397,201508,THE MANOR HOUSE,1872.00,2015-11-04
"Care, Wellbeing & Learning",Third Party Payments,Third Party Payments,60020244,1398,201508,GAINFORD CARE HOMES LTD,1920.00,2015-11-04
"Care, Wellbeing & Learning",Third Party Payments,Third Party Payments,60020244,1399,201508,THE MANOR HOUSE,8715.43,2015-11-04
"Care, Wellbeing & Learning",Third Party Payments,Third Party Payments,60020244,1400,201508,THE MANOR HOUSE,1872.00,2015-11-04
"Care, Wellbeing & Learning",Third Party Payments,Third Party Payments,60020244,323,201508,AYRESOME COURT CARE HOME (AKARI),1790.00,2015-11-04
"Care, Wellbeing & Learning",Third Party Payments,Third Party Payments,60020244,324,201508,AYRESOME COURT CARE HOME (AKARI),4657.38,2015-11-04
"Care, Wellbeing & Learning",Third Party Payments,Third Party Payments,60020244,378,201508,EMBRACE  GROUP,2064.08,2015-11-04
"Care, Wellbeing & Learning",Third Party Payments,Third Party Payments,60020244,409,201508,BYKER HALL CARE HOME (FELLINGATE),1887.04,2015-11-04
"Care, Wellbeing & Learning",Third Party Payments,Third Party Payments,60020244,549,201508,ALBANY HOUSE,1888.40,2015-11-04
"Care, Wellbeing & Learning",Third Party Payments,Third Party Payments,60020244,553,201508,ALBANY HOUSE,498.86,2015-11-04
"Care, Wellbeing & Learning",Third Party Payments,Third Party Payments,60020244,567,201508,LANCHESTER COURT,13064.00,2015-11-04
"Care, Wellbeing & Learning",Third Party Payments,Third Party Payments,60020244,629,201508,PARK HOUSE CARE HOME,1887.04,2015-11-04
"Care, Wellbeing & Learning",Third Party Payments,Third Party Payments,60020244,646,201508,MILFORD CARE,1879.92,2015-11-04
"Care, Wellbeing & Learning",Third Party Payments,Third Party Payments,60020244,932,201508,ST MARKS NURSING HOME,3208.50,2015-11-04
"Care, Wellbeing & Learning",Third Party Payments,Third Party Payments,60020244,933,201508,ST MARKS NURSING HOME,1996.40,2015-11-04
"Care, Wellbeing & Learning",Third Party Payments,Third Party Payments,60020244,1082,201508,BOND CARE,3796.20,2015-11-04
"Care, Wellbeing & Learning",Third Party Payments,Third Party Payments,60020244,1157,201508,ST CUTHBERTS CARE,1969.28,2015-11-04
"Care, Wellbeing & Learning",Third Party Payments,Third Party Payments,60020244,1217,201508,NORTHVIEW LODGE CARE HOME,3463.04,2015-11-04
"Care, Wellbeing & Learning",Third Party Payments,Third Party Payments,60020244,1242,201508,HILLFIELD CARE HOME (AKARI),1791.80,2015-11-04
"Care, Wellbeing & Learning",Third Party Payments,Third Party Payments,60020244,1343,201508,LEAZES HALL,139.89,2015-11-04
"Care, Wellbeing & Learning",Third Party Payments,Third Party Payments,60020244,1349,201508,CAREWELL (HEALTHCARE) LTD,1750.52,2015-11-04
"Care, Wellbeing & Learning",Income: Fees and Charges,"Charges, Fees & Income",60020244,7,201508,FOUR SEASONS HEALTHCARE LTD,3984.28,2015-11-04
"Care, Wellbeing & Learning",Income: Fees and Charges,"Charges, Fees & Income",60020244,13,201508,FOUR SEASONS HEALTHCARE LTD,505.20,2015-11-04
"Care, Wellbeing & Learning",Income: Fees and Charges,"Charges, Fees & Income",60020244,21,201508,FOUR SEASONS HEALTHCARE LTD,526.80,2015-11-04
"Care, Wellbeing & Learning",Income: Fees and Charges,"Charges, Fees & Income",60020244,22,201508,FOUR SEASONS HEALTHCARE LTD,1538.84,2015-11-04
"Care, Wellbeing & Learning",Income: Fees and Charges,"Charges, Fees & Income",60020244,39,201508,GAINFORD CARE HOMES LTD,505.20,2015-11-04
"Care, Wellbeing & Learning",Income: Fees and Charges,"Charges, Fees & Income",60020244,40,201508,GAINFORD CARE HOMES LTD,487.15,2015-11-04
"Care, Wellbeing & Learning",Income: Fees and Charges,"Charges, Fees & Income",60020244,41,201508,GAINFORD CARE HOMES LTD,1306.64,2015-11-04
"Care, Wellbeing & Learning",Income: Fees and Charges,"Charges, Fees & Income",60020244,49,201508,THE MANOR HOUSE,1890.12,2015-11-04
"Care, Wellbeing & Learning",Income: Fees and Charges,"Charges, Fees & Income",60020244,50,201508,THE MANOR HOUSE,1159.72,2015-11-04
"Care, Wellbeing & Learning",Income: Fees and Charges,"Charges, Fees & Income",60020244,51,201508,THE MANOR HOUSE,562.20,2015-11-04
"Care, Wellbeing & Learning",Income: Fees and Charges,"Charges, Fees & Income",60020244,66,201508,EMBRACE  GROUP,485.20,2015-11-04
"Care, Wellbeing & Learning",Income: Fees and Charges,"Charges, Fees & Income",60020244,68,201508,EMBRACE  GROUP,252.60,2015-11-04
"Care, Wellbeing & Learning",Income: Fees and Charges,"Charges, Fees & Income",60020244,69,201508,EMBRACE  GROUP,188.09,2015-11-04
"Care, Wellbeing & Learning",Income: Fees and Charges,"Charges, Fees & Income",60020244,72,201508,BOND CARE,1022.84,2015-11-04
"Care, Wellbeing & Learning",Income: Fees and Charges,"Charges, Fees & Income",60020244,73,201508,BOND CARE,1329.00,2015-11-04
"Care, Wellbeing & Learning",Income: Fees and Charges,"Charges, Fees & Income",60020244,78,201508,CARE UK LTD,1370.13,2015-11-04
"Care, Wellbeing & Learning",Income: Fees and Charges,"Charges, Fees & Income",60020244,79,201508,CARE UK LTD,920.19,2015-11-04
"Care, Wellbeing & Learning",Income: Fees and Charges,"Charges, Fees & Income",60020244,96,201508,BOND CARE,1030.40,2015-11-04
"Care, Wellbeing & Learning",Income: Fees and Charges,"Charges, Fees & Income",60020244,101,201508,NORTHVIEW LODGE CARE HOME,505.20,2015-11-04
"Care, Wellbeing & Learning",Income: Fees and Charges,"Charges, Fees & Income",60020244,143,201508,KEIRO LTD,738.92,2015-11-04
"Care, Wellbeing & Learning",Income: Fees and Charges,"Charges, Fees & Income",60020244,172,201508,KEIRO LTD,929.96,2015-11-04
"Care, Wellbeing & Learning",Income: Fees and Charges,"Charges, Fees & Income",60020244,173,201508,KEIRO LTD,1546.20,2015-11-04
"Care, Wellbeing & Learning",Income: Fees and Charges,"Charges, Fees & Income",60020244,193,201508,EMBRACE  GROUP,1488.20,2015-11-04
"Care, Wellbeing & Learning",Income: Fees and Charges,"Charges, Fees & Income",60020244,195,201508,KEIRO LTD,505.20,2015-11-04
"Care, Wellbeing & Learning",Income: Fees and Charges,"Charges, Fees & Income",60020244,232,201508,EMBRACE  GROUP,1039.92,2015-11-04
"Care, Wellbeing & Learning",Income: Fees and Charges,"Charges, Fees & Income",60020244,233,201508,EMBRACE  GROUP,3445.60,2015-11-04
"Care, Wellbeing & Learning",Income: Fees and Charges,"Charges, Fees & Income",60020244,234,201508,EMBRACE  GROUP,505.20,2015-11-04
"Care, Wellbeing & Learning",Income: Fees and Charges,"Charges, Fees & Income",60020244,236,201508,KEIRO LTD,7530.99,2015-11-04
"Care, Wellbeing & Learning",Income: Fees and Charges,"Charges, Fees & Income",60020244,258,201508,KEIRO LTD,6285.97,2015-11-04
"Care, Wellbeing & Learning",Income: Fees and Charges,"Charges, Fees & Income",60020244,263,201508,BARCHESTER HEALTHCARE LTD,758.48,2015-11-04
"Care, Wellbeing & Learning",Income: Fees and Charges,"Charges, Fees & Income",60020244,274,201508,BYKER HALL CARE HOME (FELLINGATE),862.84,2015-11-04
"Care, Wellbeing & Learning",Income: Fees and Charges,"Charges, Fees & Income",60020244,317,201508,SOLEHAWK LTD,505.80,2015-11-04
"Care, Wellbeing & Learning",Income: Fees and Charges,"Charges, Fees & Income",60020244,318,201508,SOLEHAWK LTD,2145.90,2015-11-04
"Care, Wellbeing & Learning",Income: Fees and Charges,"Charges, Fees & Income",60020244,319,201508,SOLEHAWK LTD,2829.76,2015-11-04
"Care, Wellbeing & Learning",Income: Fees and Charges,"Charges, Fees & Income",60020244,321,201508,SOLEHAWK LTD,505.20,2015-11-04
"Care, Wellbeing & Learning",Income: Fees and Charges,"Charges, Fees & Income",60020244,370,201508,BOND CARE,439.68,2015-11-04
"Care, Wellbeing & Learning",Income: Fees and Charges,"Charges, Fees & Income",60020244,437,201508,BOND CARE,972.84,2015-11-04
"Care, Wellbeing & Learning",Income: Fees and Charges,"Charges, Fees & Income",60020244,439,201508,SOLEHAWK LTD,517.80,2015-11-04
"Care, Wellbeing & Learning",Income: Fees and Charges,"Charges, Fees & Income",60020244,441,201508,SOLEHAWK LTD,242.38,2015-11-04
"Care, Wellbeing & Learning",Income: Fees and Charges,"Charges, Fees & Income",60020244,442,201508,BARCHESTER HEALTHCARE LTD,1735.92,2015-11-04
"Care, Wellbeing & Learning",Income: Fees and Charges,"Charges, Fees & Income",60020244,443,201508,BARCHESTER HEALTHCARE LTD,243.55,2015-11-04
"Care, Wellbeing & Learning",Income: Fees and Charges,"Charges, Fees & Income",60020244,454,201508,BOND CARE,43.90,2015-11-04
"Care, Wellbeing & Learning",Income: Fees and Charges,"Charges, Fees & Income",60020244,460,201508,BARCHESTER HEALTHCARE LTD,6274.68,2015-11-04
"Care, Wellbeing & Learning",Income: Fees and Charges,"Charges, Fees & Income",60020244,485,201508,BARCHESTER HEALTHCARE LTD,3379.80,2015-11-04
"Care, Wellbeing & Learning",Income: Fees and Charges,"Charges, Fees & Income",60020244,607,201508,LEAZES HALL,83.09,2015-11-04
"Care, Wellbeing & Learning",Income: Fees and Charges,"Charges, Fees & Income",60020244,736,201508,FOUR SEASONS HEALTHCARE LTD,505.20,2015-11-04
"Care, Wellbeing & Learning",Income: Fees and Charges,"Charges, Fees & Income",60020244,737,201508,FOUR SEASONS HEALTHCARE LTD,487.16,2015-11-04
"Care, Wellbeing & Learning",Income: Fees and Charges,"Charges, Fees & Income",60020244,744,201508,ROSEWOOD HR SERVICES LTD,726.32,2015-11-04
"Care, Wellbeing & Learning",Income: Fees and Charges,"Charges, Fees & Income",60020244,746,201508,ROSEWOOD HR SERVICES LTD,3486.60,2015-11-04
"Care, Wellbeing & Learning",Income: Fees and Charges,"Charges, Fees & Income",60020244,762,201508,WARDLEY GATE CARE CENTRE,6108.46,2015-11-04
"Care, Wellbeing & Learning",Income: Fees and Charges,"Charges, Fees & Income",60020244,825,201508,FOUR SEASONS HEALTH CARE LTD,1258.24,2015-11-04
"Care, Wellbeing & Learning",Income: Fees and Charges,"Charges, Fees & Income",60020244,841,201508,FOUR SEASONS HEALTH CARE LTD,1098.48,2015-11-04
